split;reason;text;value
0;;"Torsdag den 25. juni 2020 (D)

1

(Fremsættelse 22.06.2020. 1. behandling 23.06.2020. Betænkning
24.06.2020).

137. møde";
155;Time;"Dagsorden
1) 2. behandling af lovforslag nr. L 201:
Forslag til lov om varsling af ferie i den forlængede lønkompensati‐
onsperiode.
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 16.06.2020. 1. behandling 18.06.2020. Betænkning
24.06.2020).
2) 2. behandling af lovforslag nr. L 202:
Forslag til lov om ændring af lov om aktiv socialpolitik. (Yderligere
forlængelse af 12-månedersperioden i 225-timersreglen som led i
udfasningen af hjælpepakker i forbindelse med covid-19).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 18.06.2020. 1. behandling 19.06.2020. Betænkning
24.06.2020).
3) 2. behandling af lovforslag nr. L 203:
Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v.
og lov om sygedagpenge. (Yderligere forlængelse af perioder, der
ses bort fra ved forbrug af arbejdsløshedsdagpenge, midlertidig ret
til dagpenge til selvstændige og yderligere midlertidig forlængelse af
retten til sygedagpenge).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 18.06.2020. 1. behandling 19.06.2020. Betænkning
24.06.2020).
4) Eventuelt: 2. behandling af lovforslag nr. L 205:
Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats,
lov om arbejdsløshedsforsikring m.v., lov om forberedende voksen‐
undervisning og ordblindeundervisning for voksne og lov om en
rejsegarantifond. (Justeret uddannelsesløft, udvidet adgang til fagene
digital opgaveløsning og engelsk og bemyndigelse til Rejsegaranti‐
fonden).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 22.06.2020. 1. behandling 23.06.2020. Betænkning
24.06.2020).
5) Eventuelt: 2. behandling af lovforslag nr. L 204:
Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats
og lov om arbejdsløshedsforsikring m.v. (Ekstraordinært løft for
ledige med ret til en erhvervsuddannelse med forhøjet dagpengesats
på 110 pct. i 2020-2021)
Af beskæftigelsesministeren (Peter Hummelgaard).";kl. 9.00
2095;Time;Meddelelser fra formanden;Kl. 09:00
2156;title_name;":
Mødet er åbnet.
Fra medlem af Folketinget Dennis Flydtkjær, der har orlov, har jeg
modtaget meddelelse om, at han fra og med den 27. juni 2020 atter
kan give møde i Tinget.
Christian Langballes hverv som midlertidigt medlem af Folketin‐
get ophører fra nævnte dato at regne.
Fra medlem af Folketinget Thomas Danielsen, der har orlov, har jeg
modtaget meddelelse om, at han fra og med den 1. juli 2020 atter
kan give møde i Tinget.
Gitte Willumsens hverv som midlertidigt medlem af Folketinget
ophører fra nævnte dato at regne.
Fra medlemmer af Folketinget Lotte Rod og Lisbeth Bech-Nielsen,
der har orlov, har jeg modtaget meddelelse om, at de fra og med den
1. august 2020 atter kan give møde i Tinget.
Nils Sjøbergs og Theresa Berg Andersens hverv som midlertidige
medlemmer af Folketinget ophører fra nævnte dato at regne.";Henrik Dam Kristensen
2993;Time;Samtykke til behandling;Kl. 09:01
3052;title_name;":
De punkter, som er opført som nr. 4 og 5 på dagsordenen, kan
kun med Tingets samtykke behandles i dette møde. Hvis ingen gør
indsigelse, betragter jeg samtykket som givet.
Det er givet.

2

Torsdag den 25. juni 2020 (L 202)

Det første punkt på dagsordenen er:
1) 2. behandling af lovforslag nr. L 201:
Forslag til lov om varsling af ferie i den forlængede lønkompen‐
sationsperiode.
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 16.06.2020. 1. behandling 18.06.2020. Betænkning
24.06.2020).";Henrik Dam Kristensen
3573;Time;"midlertidig ret til dagpenge til selvstændige og yderligere midler‐
tidig forlængelse af retten til sygedagpenge).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 18.06.2020. 1. behandling 19.06.2020. Betænkning
24.06.2020).";Kl. 09:01
3824;Time;Forhandling;Kl. 09:02
3871;title_name;":
Der er stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, er forhandlingen sluttet, og vi går til
afstemning.

Forhandling";Henrik Dam Kristensen
4057;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, er forhandlingen sluttet.";Henrik Dam Kristensen
4186;Time;"Jeg foreslår, at lovforslaget går direkte til tredje behandling uden
fornyet udvalgsbehandling. Hvis ingen gør indsigelse, betragter jeg
det som vedtaget.
Det er vedtaget.

Det næste punkt på dagsordenen er:
2) 2. behandling af lovforslag nr. L 202:
Forslag til lov om ændring af lov om aktiv socialpolitik. (Yderli‐
gere forlængelse af 12-månedersperioden i 225-timersreglen som
led i udfasningen af hjælpepakker i forbindelse med covid-19).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 18.06.2020. 1. behandling 19.06.2020. Betænkning
24.06.2020).";Kl. 09:02
4765;Time;Forhandling;Kl. 09:01
4812;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, er forhandlingen sluttet.
Jeg foreslår, at lovforslaget går direkte til tredje behandling uden
fornyet udvalgsbehandling. Hvis ingen gør indsigelse, betragter jeg
det som vedtaget.
Det er vedtaget.

Afstemning";Henrik Dam Kristensen
5148;title_name;":
Ønskes afstemning om ændringsforslag nr. 1, tiltrådt af udvalget,
eller om ændringsforslag nr. 2, tiltrådt af et flertal i udvalget minus
Nye Borgerlige.
De er vedtaget.
Jeg foreslår, at lovforslaget går direkte til tredje behandling uden
fornyet udvalgsbehandling. Hvis ingen gør indsigelse, betragter jeg
det som vedtaget.
Det er vedtaget.

Det næste punkt på dagsordenen er:
4) 2. behandling af lovforslag nr. L 205:
Forslag til lov om ændring af lov om en aktiv beskæftigelsesind‐
sats, lov om arbejdsløshedsforsikring m.v., lov om forberedende
voksenundervisning og ordblindeundervisning for voksne og lov
om en rejsegarantifond. (Justeret uddannelsesløft, udvidet ad‐
gang til fagene digital opgaveløsning og engelsk og bemyndigelse
til Rejsegarantifonden).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 22.06.2020. 1. behandling 23.06.2020. Betænkning
24.06.2020).";Henrik Dam Kristensen
