split;reason;text;value
0;;"Onsdag den 27. januar 2021 (D)

56. møde";
77;Time;"Dagsorden
1) Forespørgsel nr. F 36:
Forespørgsel til udenrigsministeren og sundheds- og ældremini‐
steren.
Af Peder Hvelplund (EL) m.fl.
(Anmeldelse 20.01.2021. Fremme 22.01.2021).
2) Besvarelse af oversendte spørgsmål til ministrene (spørgetid).

1) Til sundheds- og ældreministeren af:
Mette Hjermind Dencker (DF)
Hvad har ministeren tænkt sig at gøre for at sikre, at borgere, der
ikke selv kan rejse fra øer og yderområder i landdistrikter, bliver
vaccineret mod corona?
(Spm. nr. S 703 (omtrykt)).
2) Til justitsministeren af:
Peter Skaarup (DF)
Mener ministeren, at det er proportionelt med tidligere sager, herun‐
der Morten Bødskovs »nødløgn«, at sende Inger Støjberg for en
rigsret?
(Spm. nr. S 756. Medspørger: Morten Messerschmidt (DF)).
3) Til justitsministeren af:
Peter Skaarup (DF)
Mener ministeren, at en rigsretssag imod Inger Støjberg kunne være
klaret i Folketinget?
(Spm. nr. S 759. Medspørger: Morten Messerschmidt (DF)).
4) Til justitsministeren af:
Morten Messerschmidt (DF)
Finder ministeren det rimeligt, at et flertal i Folketinget angiveligt
vil rejse en sag mod forhenværende udlændinge- og integrationsmi‐
nister Inger Støjberg set i lyset af forslaget om rigsret imod de
forhenværende arbejdsministre, herunder især Svend Auken?
(Spm. nr. S 764, skr. begr.).
5) Til justitsministeren af:
Morten Messerschmidt (DF)
Finder ministeren det rimeligt, at et flertal i Folketinget angiveligt
vil rejse en sag mod forhenværende udlændinge- og integrationsmi‐
nister Inger Støjberg set i lyset af forslaget om rigsret imod forhen‐
værende grønlandsminister Johannes Kjærbøl,?
(Spm. nr. S 767, skr. begr.).

1

6) Til social- og indenrigsministeren af:
Marie Bjerre (V)
Skal regeringens forslag om profitforbud på sociale tilbud tages som
udtryk for, at regeringen mener, at offentlige og selvejende sociale
tilbud er bedre til at levere gode og trygge tilbud for socialt udsatte
end private tilbud?
(Spm. nr. S 725 (omtrykt). Medspørger: Karen Ellemann (V)).
7) Til social- og indenrigsministeren af:
Stén Knuth (V)
Mener ministeren, at den fleksibilitet, der i dag findes mellem kom‐
muner, private og fonde, når det kommer til etablering af bo- og
opholdssteder, vil kunne løftes alene af kommunerne?
(Spm. nr. S 745. Medspørger: Karen Ellemann (V)).
8) Til forsvarsministeren af:
Lars Christian Lilleholt (V)
Er ministeren enig med sin parti- og folketingskollega i, at officers‐
uddannelserne skal flyttes til Fyn?
(Spm. nr. S 713, skr. begr. (omtrykt)).
9) Til forsvarsministeren af:
Lars Christian Lilleholt (V)
Hvilke overvejelser har ministeren – i lyset af sin partifælles udmel‐
ding om at flytte officersuddannelserne til Fyn – gjort sig i forhold
til at flytte forsvarsarbejdspladser til Fyn?
(Spm. nr. S 714, skr. begr. (omtrykt)).
10) Til erhvervsministeren af:
Louise Schack Elholm (V)
Hvorledes vil ministeren leve op til tilsagnet om at ville se på doku‐
mentationskravet til hjælpepakkerne for at sikre, at leverandører af
eksempelvis souvenirs til souvenirbutikker omfattes af sommerens
hjælpepakker?
(Spm. nr. S 760).
11) Til erhvervsministeren af:
Jan E. Jørgensen (V)
Når ministeren siger, at forsinkelserne for udbetaling af kompensa‐
tion bl.a. skyldes omfattende svindelkontrol, har ministeren så inten‐
tioner om at udbetale pengene først og udføre kontrol med svindel
efterfølgende, ikke mindst set i lyset af at straffen for svindel med
coronarelaterede ydelser er hævet, for at nedbringe sagsbehandlings‐
tiden?
(Spm. nr. S 762).
12) Til erhvervsministeren af:
Jan E. Jørgensen (V)
Hvad er ministerens holdning til den stigende arbejdsløshed som
konsekvens af de manglende udbetalinger af hjælpepakker?
(Spm. nr. S 763).
13) Til beskæftigelsesministeren af:
Torsten Gejl (ALT)

2

Onsdag den 27. januar 2021 (FM )

Vil ministeren forholde sig til, om det er rimeligt, at sagsbehand‐
lingstiden af et udvalgsspørgsmål er op til 6 måneder, når den nor‐
male svarfrist, jf. Folketingets forretningsordens § 8, stk. 6, er på 4
uger?
(Spm. nr. S 758, skr. begr.).

Lovforslag nr. L 150 (Forslag til lov om ændring af ligningsloven,
kildeskatteloven og selskabsskatteloven. (Fastsættelse af defensive
foranstaltninger mod lande på EU-listen over ikkesamarbejdsvillige
skattejurisdiktioner)).
Morten Messerschmidt (DF) m.fl.:

14) Til beskæftigelsesministeren af:
Torsten Gejl (ALT)
Vil ministeren forholde sig til, om manglende besvarelser i Beskæfti‐
gelsesudvalget, hvor den normale svarfrist på 4 uger er overskredet,
og som bremser det politiske virke i Folketinget, er et resultat af,
at spørgsmålene er vanskelige at besvare, eller om ministeriet er
presset med opgaver og mangler ressourcer til at udføre sit arbejde?
(Spm. nr. S 761, skr. begr.).
15) Til miljøministeren af:
Egil Hulgaard (KF)
Hvad er ministerens holdning til Kommissionens forslag om at for‐
byde jagt og fiskeri i strengt beskyttede områder?
(Spm. nr. S 757, skr. begr. (omtrykt) Medspørger: Marcus Knuth
(KF)).
16) Til kirkeministeren af:
Mette Hjermind Dencker (DF)
Vil ministeren begrunde, hvorfor ministeren har valgt at nedlægge
det udvalg, som var nedsat af den tidligere borgerlige regering til at
se på, hvordan folkekirken kan spille en rolle i at integrere udlændin‐
ge i det danske samfund?
(Spm. nr. S 751).";kl. 13.00
5330;Time;Meddelelser fra formanden;Kl. 13:00
5393;title_name;":
Mødet er åbnet.
Medlem af Folketinget Jens Rohde har meddelt mig, at han er ud‐
trådt af Radikale Venstres folketingsgruppe pr. 27. januar 2021.
Jens Rohde står herefter uden for grupperne.
I dag er der følgende anmeldelser:
Social- og ældreministeren (Astrid Krag):
Lovforslag nr. L 147 (Forslag til lov om ændring af lov om psykolo‐
ger m.v. (Udvidelse af antallet af medlemmer i Psykolognævnet)).

Beslutningsforslag nr. B 131 (Forslag til folketingsbeslutning om en
uafhængig advokatundersøgelse af sager, hvor Folketinget har udtalt
kritik af ministre).
Leif Lahn Jensen (S), Peter Skaarup (DF), Andreas Steenberg (RV),
Karsten Hønge (SF), Peder Hvelplund (EL), Mai Mercado (KF),
Peter Seier Christensen (NB), Ole Birk Olesen (LA), Torsten Gejl
(ALT), Aaja Chemnitz Larsen (IA), Lars Løkke Rasmussen (UFG)
og Susanne Zimmer (UFG):
Beslutningsforslag nr. B 132 (Forslag til folketingsbeslutning om
forbud mod salg af fyrværkeri til privat brug (borgerforslag)).
Susanne Zimmer (UFG), Uffe Elbæk (UFG) og Sikandar Siddique
(UFG):
Beslutningsforslag nr. B 133 (Forslag til folketingsbeslutning om at
fremme cyklisme ved erhvervskørsel m.v.).
Morten Messerschmidt (DF), Eva Kjer Hansen (V), Peter Seier Chri‐
stensen (NB) og Henrik Dahl (LA):
Forespørgsel nr. F 39 (Hvad har ministeren – siden behandlingen
af forslag til folketingsbeslutning B 138 i samlingen 2019-20 om
udarbejdelse af en opdateret udgave af magtudredningen – aktivt
foretaget sig for at igangsætte en opdatering af magtudredningen for
således at leve op til de ønsker, Folketingets partier under debatten
gav udtryk for, samt sine egne intentioner om løbende at drøfte vores
demokrati og blive klogere på »vores mediebillede og vores sociale
medier og den demokratiske samtale«?).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).
Udvalget for Forretningsordenen har afgivet:
Betænkning og indstilling vedrørende rigsretstiltale mod forhenvæ‐
rende minister Inger Støjberg.
Beslutningsforslag nr. B 134).
Betænkningen og indstillingen vil fremgå af www.folketingstiden‐
de.dk.

Klima-, energi- og forsyningsministeren (Dan Jørgensen):
Lovforslag nr. L 148 (Forslag til lov om ændring af lov om frem‐
me af vedvarende energi, biobrændstofloven, lov om naturgasforsy‐
ning og forskellige andre love. (Gennemførelse af dele af direktiv
om fremme af anvendelse af energi fra vedvarende energikilder,
herunder bestemmelser om oprindelsesgarantier, tilladelsesprocesser,
VE-fællesskaber samt bæredygtighedskriterier og kriterier for driv‐
husgasemissionsbesparelser for biobrændstoffer, biomassebrændsler
og flydende biobrændsler, m.v.)).";Karen Ellemann
8064;title_name;":
Lovforslag nr. L 149 (Forslag til lov om bemyndigelse til opsigelse
af dobbeltbeskatningsoverenskomst med Trinidad og Tobago) og

Det første punkt på dagsordenen er:
1) Forespørgsel nr. F 36:
Forespørgsel til udenrigsministeren og sundheds- og ældremini‐
steren:
Vil regeringen undersøge mulighederne for at aktivere TRIPSaftalens mekanisme for nødlicenser (compulsory licenses) og
udstede nødlicenser til EMA-godkendte covid-19-vacciner med

Onsdag den 27. januar 2021 (F 36)

henblik på at sikre øget produktion og distribution af flere vacci‐
ner nationalt såvel som internationalt i EU og WTO?
Af Peder Hvelplund (EL), Christian Juhl (EL) og Søren Søndergaard
(EL).
(Anmeldelse 20.01.2021. Fremme 22.01.2021).";Morten Bødskov
8790;Time;;Kl. 13:02
8827;title_name;":
Jeg skal starte med at gøre opmærksom på, at afstemning om eventu‐
elle forslag til vedtagelse udsættes indtil videre.
Først til at begrunde forespørgslen giver jeg ordføreren for for‐
slagsstillerne, hr. Peder Hvelplund, Enhedslisten, ordet.";Karen Ellemann
9081;Time;"Begrundelse
(Ordfører for forespørgerne)";Kl. 13:02
9144;name_party;":
Tak for det, formand. Vi står lige nu midt i en global sundheds- og
samfundskrise, en coronaepidemi, som jo i sagens natur, når den er
en pandemi, er en global krise. Samtidig kan vi også konstatere, at
fordelingen af vacciner er ekstremt skæv, for det er jo sådan, at når
vi står i pandemier, rammer de socialt skævt, og de er også med til at
understrege den ulighed, der er i forvejen. Det er sådan, at det ifølge
Oxfam vurderes, at ni ud af ti personer i næsten 70 af de fattigste
lande vil stå uden mulighed for vaccine i 2021. Samtidig er det også
sådan, at vi her i både Danmark og EU har vacciner til at kunne
vaccinere befolkningen op til flere gange.
Derfor er det jo lidt paradoksalt. Vi har godkendte vacciner. Vi
har vacciner, der er aktive i forhold til at kunne bekæmpe covid-19.
Vi har sådan set også en produktionskapacitet og også en ledig pro‐
duktionskapacitet ud over de virksomheder, som har patenter på de
her vacciner. Og vi har faktisk også internationale redskaber, der gør,
at vi kan udnytte den produktionskapacitet til at producere vacciner,
der kan komme hele verden til gavn. For det er jo sådan, at vi, når
vi skal bekæmpe en pandemi, skal vi gøre det nationalt herhjemme,
men vi bliver også nødt til at gøre det globalt.
Vi ser for tiden, hvordan der både er en britisk variant, en syd‐
afrikansk variant og en brasiliansk variant. Det er varianter, som
muterer, og så længe virus findes, vil den mutere, og der kan opstå
nye varianter, der kan have nedsat følsomhed over for en vaccine.
Derfor er det nødvendigt, at vi udnytter de muligheder, vi har. For
hvis det ikke er nu, hvornår er det så, vi skal bruge de redskaber, der
ligger i den internationale lovgivning?
Det er derfor, vi har rejst forespørgslen her i dag med følgende
spørgsmål: Vil regeringen undersøge mulighederne for at aktivere
TRIPS-aftalens mekanisme for nødlicenser – compulsory licenses –
og udstede nødlicenser til EMA-godkendte covid-19-vacciner med
henblik på at sikre øget produktion og distribution af flere vacciner
nationalt såvel som internationalt i EU og WTO?";Peder Hvelplund
11231;Time;;Kl. 13:05
