split;reason;text;value
0;;"Mandag den 3. maj 2021 (D)

107. møde";
70;Time;"Dagsorden
1) Spørgsmål om fremme af forespørgsel nr. F 59:
Forespørgsel til klima-, energi- og forsyningsministeren om rege‐
ringens fremtidige energipolitiske initiativer set i lyset af den
energipolitiske redegørelse.
Af Bjørn Brandenborg (S), Carsten Kissmeyer (V), Morten Messer‐
schmidt (DF), Signe Munk (SF), Rasmus Helveg Petersen (RV),
Søren Egge Rasmussen (EL), Katarina Ammitzbøll (KF), Peter Seier
Christensen (NB), Alex Vanopslagh (LA) og Torsten Gejl (ALT).
(Anmeldelse 29.04.2021).
2) Spørgsmål om fremme af forespørgsel nr. F 60:
Forespørgsel til statsministeren om den indenrigs- og udenrigs‐
politiske situation.
Af Jesper Petersen (S), Sophie Løhde (V), Kristian Thulesen Dahl
(DF), Karsten Hønge (SF), Andreas Steenberg (RV), Mai Villadsen
(EL), Mette Abildgaard (KF), Pernille Vermund (NB), Alex Vanops‐
lagh (LA), Torsten Gejl (ALT), Jens Rohde (KD), Aaja Chemnitz
Larsen (IA), Aki-Matilda Høegh-Dam (SIU), Edmund Joensen (SP),
Sjúrður Skaale (JF), Simon Emil Ammitzbøll-Bille (UFG), Uffe
Elbæk (UFG), Lars Løkke Rasmussen (UFG), Sikandar Siddique
(UFG), Inger Støjberg (UFG), Susanne Zimmer (UFG) og Orla
Østerby (UFG).
(Anmeldelse 29.04.2021).

1

6) 1. behandling af beslutningsforslag nr. B 195:
Forslag til folketingsbeslutning om at suspendere udbetalingen af
børne- og ungeydelse til EU-borgere fra medlemsstater, der ikke
tager imod egne borgere dømt for kriminalitet.
Af Peter Skaarup (DF) m.fl.
(Fremsættelse 04.03.2021).
7) 1. behandling af beslutningsforslag nr. B 249:
Forslag til folketingsbeslutning om nedsættelse af en kommission
vedrørende proportionalitet mellem lovovertrædelse og sanktion ved
anbringelses- og behandlingsdomme.
Af Karina Lorentzen Dehnhardt (SF) m.fl.
(Fremsættelse 09.03.2021).
8) 1. behandling af beslutningsforslag nr. B 216:
Forslag til folketingsbeslutning om at sænke selskabsskatten.
Af Merete Scheelsbeck (KF) m.fl.
(Fremsættelse 09.03.2021).
9) 1. behandling af beslutningsforslag nr. B 227:
Forslag til folketingsbeslutning om indførsel af afgift på kød fra
drøvtyggere, øget afgift på benzin og diesel og indførsel af forbrugs‐
afgift på flyrejser.
Af Torsten Gejl (ALT).
(Fremsættelse 09.03.2021).
10) 1. behandling af beslutningsforslag nr. B 263:
Forslag til folketingsbeslutning om principbeslutning om niveau for
CO2-e-afgift.
Af Torsten Gejl (ALT).
(Fremsættelse 09.03.2021).

3) 1. behandling af beslutningsforslag nr. B 170:
Forslag til folketingsbeslutning om ophævelse af livstidsdømtes mu‐
lighed for prøveløsladelse.
Af Peter Skaarup (DF) m.fl.
(Fremsættelse 25.02.2021).

11) 1. behandling af beslutningsforslag nr. B 259:
Forslag til folketingsbeslutning om permanent forhøjelse af virksom‐
hedernes fradrag på 130 pct. for investeringer i forskning og udvik‐
ling.
Af Kim Valentin (V) m.fl.
(Fremsættelse 09.03.2021).

4) 1. behandling af beslutningsforslag nr. B 172:
Forslag til folketingsbeslutning om skærpet straf i forbindelse med
drab på flere personer.
Af Peter Skaarup (DF) m.fl.
(Fremsættelse 26.02.2021).

12) 1. behandling af beslutningsforslag nr. B 260:
Forslag til folketingsbeslutning om forhøjelse af loftet over aktiespa‐
rekontoen og investorfradraget.
Af Kim Valentin (V) m.fl.
(Fremsættelse 09.03.2021).

5) 1. behandling af beslutningsforslag nr. B 179:
Forslag til folketingsbeslutning om, at en betinget dom automatisk
udløses, hvis man bliver dømt for ny kriminalitet.
Af Peter Skaarup (DF) m.fl.
(Fremsættelse 03.03.2021).";kl. 10.00
3515;Time;Meddelelser fra formanden;Kl. 10:00
3578;title_name;":
Mødet er åbnet.

2

Mandag den 3. maj 2021 (F 59)

I dag er der følgende anmeldelse:";Karen Ellemann
3701;name_party;":
Hasteforespørgsel nr. F 61 (Vil ministeren redegøre for, hvordan
ministeren er kommet til den konklusion, at området omkring Dama‐
skus er sikkert at vende tilbage til for syriske statsborgere, der har
haft midlertidigt ophold i Danmark, og vil regeringen etablere en
dialog og et samarbejde med Assadregimet for at tvangsudsende
syrere i Danmark, såfremt disse nægter at forlade landet frivilligt?).

Sjúrður Skaale (JF), Simon Emil Ammitzbøll-Bille (UFG), Uffe
Elbæk (UFG), Lars Løkke Rasmussen (UFG), Sikandar Siddique
(UFG), Inger Støjberg (UFG), Susanne Zimmer (UFG) og Orla
Østerby (UFG).
(Anmeldelse 29.04.2021).";Eva Flyvholm
4332;Time;;Kl. 10:01
4369;title_name;":
Hvis ingen gør indsigelse mod fremme af disse forespørgsler, betrag‐
ter jeg Tingets samtykke som givet.
Det er givet.

Titlen på den anmeldte sag vil fremgå af www.folketingstidende.dk.
Epidemiudvalget har afgivet:
Beretning om at afskaffe lovkravet om brug af mundbind fra den 6.
maj 2021.
(Beretning nr. 19),
Beretning om at afskaffe lovkravet om brug af mundbind med undta‐
gelse af i offentlig transport fra den 6. maj 2021.
(Beretning nr. 20),

Det næste punkt på dagsordenen er:
3) 1. behandling af beslutningsforslag nr. B 170:
Forslag til folketingsbeslutning om ophævelse af livstidsdømtes
mulighed for prøveløsladelse.
Af Peter Skaarup (DF) m.fl.
(Fremsættelse 25.02.2021).";Karen Ellemann
5065;Time;"Beretning om at åbne fitnesscentrene fra den 6. maj 2021.
(Beretning nr. 21),
Beretning om at afskaffe begrænsningerne på åbningstider for barer
og restauranter fra den 6. maj 2021.
(Beretning nr. 22),
Beretning om at åbne nattelivet fra den 6. maj 2021.
(Beretning nr. 23),
Beretning om at tillade tilskuere til andre sportsevents end superliga‐
en, f.eks. speedway, via superligaordningen fra den 6. maj 2021.
(Beretning nr. 24) og
Beretning om at tillade fuldt antal tilskuere til sportsevents fra den 6.
maj 2021.
(Beretning nr. 25).
Beretningerne vil fremgå af www.folketingstidende.dk.

Det første punkt på dagsordenen er:
1) Spørgsmål om fremme af forespørgsel nr. F 59:
Forespørgsel til klima-, energi- og forsyningsministeren om rege‐
ringens fremtidige energipolitiske initiativer set i lyset af den
energipolitiske redegørelse.
Af Bjørn Brandenborg (S), Carsten Kissmeyer (V), Morten Messer‐
schmidt (DF), Signe Munk (SF), Rasmus Helveg Petersen (RV),
Søren Egge Rasmussen (EL), Katarina Ammitzbøll (KF), Peter Seier
Christensen (NB), Alex Vanopslagh (LA) og Torsten Gejl (ALT).
(Anmeldelse 29.04.2021).
Sammen med dette punkt foretages:
2) Spørgsmål om fremme af forespørgsel nr. F 60:
Forespørgsel til statsministeren om den indenrigs- og udenrigs‐
politiske situation.
Af Jesper Petersen (S), Sophie Løhde (V), Kristian Thulesen Dahl
(DF), Karsten Hønge (SF), Andreas Steenberg (RV), Mai Villadsen
(EL), Mette Abildgaard (KF), Pernille Vermund (NB), Alex Vanops‐
lagh (LA), Torsten Gejl (ALT), Jens Rohde (KD), Aaja Chemnitz
Larsen (IA), Aki-Matilda Høegh-Dam (SIU), Edmund Joensen (SP),

Forhandling";Kl. 10:02
6717;title_name;":
Forhandlingen er åbnet. Den første, der får ordet, er justitsministe‐
ren.";Karen Ellemann
6803;Time;;Kl. 10:03
