split;reason;text;value
0;;"Torsdag den 26. november 2020 (D)

25. møde";
83;Time;"Dagsorden
1) Spørgsmål om fremme af forespørgsel nr. F 23:
Forespørgsel til børne- og undervisningsministeren om fritids‐
pædagogikken om 10 år.
Af Lotte Rod (RV) og Sofie Carsten Nielsen (RV).
(Anmeldelse 24.11.2020).
2) Fortsættelse af forespørgsel nr. F 22 [afstemning]:
Forespørgsel til statsministeren om beslutningsprocessen bag
den landsdækkende aflivning af mink.
Af Kristian Thulesen Dahl (DF), Jakob Ellemann-Jensen (V), Søren
Pape Poulsen (KF), Pernille Vermund (NB) og Alex Vanopslagh
(LA) m.fl.
(Anmeldelse 20.11.2020. Omtrykt. Fremme 24.11.2020. Omtrykt.
Forhandling - hasteforespørgsel 25.11.2020. Forslag til vedtagelse
nr. V 14 af Kristian Thulesen Dahl (DF), Jakob Ellemann-Jensen
(V), Søren Pape Poulsen (KF) og Alex Vanopslagh (LA). Forslag til
vedtagelse nr. V 15 af Jeppe Bruus (S), Carl Valentin (SF) og Peder
Hvelplund (EL). Forslag til vedtagelse nr. V 16 af Jens Rohde (RV).
Forslag til vedtagelse nr. V 17 af Pernille Vermund (NB)).
3) 3. behandling af lovforslag nr. L 11:
Forslag til lov om ændring af lov om anvendelsen af visse af Den
Europæiske Unions retsakter om økonomiske forbindelser til tredje‐
lande m.v. (Adgang til kontrolbesøg m.v.).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
12.11.2020. 2. behandling 24.11.2020).
4) 3. behandling af lovforslag nr. L 13:
Forslag til lov om ændring af revisorloven. (Ændring af reglerne
for revisoreksamen, skærpede krav til revisor som offentlighedens
tillidsrepræsentant og gennemførelse af dele af revisordirektivet).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
12.11.2020. 2. behandling 24.11.2020).
5) 3. behandling af lovforslag nr. L 33:
Forslag til lov om ændring af lov om net- og informationssikkerhed.
(Implementering af direktivet om oprettelse af en europæisk kodeks
for elektronisk kommunikation, for så vidt angår sikkerhed i net og
tjenester).
Af forsvarsministeren (Trine Bramsen).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
17.11.2020. 2. behandling 24.11.2020).

1

6) 3. behandling af lovforslag nr. L 34:
Forslag til lov om ændring af lov om elektroniske kommunikations‐
net og -tjenester. (Etablering af mobilbaseret varslingssystem).
Af forsvarsministeren (Trine Bramsen).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
17.11.2020. 2. behandling 24.11.2020).
7) 3. behandling af lovforslag nr. L 51:
Forslag til lov om ændring af lov om folkeskolen. (Muligheder for
andet udtræk af prøvefag og etablering af fælles ledelse i forbindelse
med skolesammenlægning m.v.).
Af børne- og undervisningsministeren (Pernille Rosenkrantz-Theil).
(Fremsættelse 08.10.2020. 1. behandling 05.11.2020. Betænkning
19.11.2020. 2. behandling 24.11.2020).
8) 2. behandling af lovforslag nr. L 44:
Forslag til lov om ændring af lov om fremme af vedvarende energi
og lov om elforsyning. (Udbud af Thor Havvindmøllepark og forhø‐
jelse af beløbssats til grøn puljeordning).
Af klima-, energi- og forsyningsministeren (Dan Jørgensen).
(Fremsættelse 08.10.2020. 1. behandling 22.10.2020. Betænkning
19.11.2020).
9) 2. behandling af lovforslag nr. L 53:
Forslag til lov om undersøgelse af visse forhold vedrørende Forsva‐
rets Efterretningstjeneste.
Af justitsministeren (Nick Hækkerup).
(Fremsættelse 08.10.2020. 1. behandling 22.10.2020. Betænkning
23.11.2020).
10) 1. behandling af beslutningsforslag nr. B 41:
Forslag til folketingsbeslutning om hurtigere og mere fleksibel hjælp
til als-patienter.
Af Karina Adsbøl (DF) m.fl.
(Fremsættelse 20.10.2020).
11) 1. behandling af lovforslag nr. L 103:
Forslag til lov om ændring af lov om radio- og fjernsynsvirksomhed
m.v. (Ændring af Radio- og tv-nævnets kompetencesammensætning
og hjemmel til forlængelse af beskikkelsesperiode).
Af kulturministeren (Joy Mogensen).
(Fremsættelse 18.11.2020).
12) 1. behandling af beslutningsforslag nr. B 16:
Forslag til folketingsbeslutning om udfasning af produktion af bu‐
ræg.
Af Søren Egge Rasmussen (EL) m.fl.
(Fremsættelse 07.10.2020).
13) 1. behandling af beslutningsforslag nr. B 17:
Forslag til folketingsbeslutning om at udfase produktion af turbokyl‐
linger (Ross 308).
Af Søren Egge Rasmussen (EL) m.fl.
(Fremsættelse 07.10.2020).

2

Torsdag den 26. november 2020 (FM )

14) 1. behandling af beslutningsforslag nr. B 46:
Forslag til folketingsbeslutning om krav om mærkning af kød efter
slagtemetode.
Af Marie Krarup (DF) m.fl.
(Fremsættelse 22.10.2020).
15) 1. behandling af lovforslag nr. L 109:
Forslag til lov om ændring af lov om finansiel virksomhed, lov om
restrukturering og afvikling af visse finansielle virksomheder og lov
om kapitalmarkeder og om ophævelse af lov om finansiel stabilitet.
(Ændringer som følge af revision af kapitalkravsdirektivet (CRD V)
og krisehåndteringsdirektivet (BRRD II) m.v.).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 19.11.2020).
16) 1. behandling af lovforslag nr. L 107:
Forslag til lov om ændring af ejendomsvurderingsloven og forskelli‐
ge andre love. (Adgang til fravalg af den midlertidige indefrysnings‐
ordning for grundskyld, ansættelse af grundværdier for erhvervs‐
ejendomme m.v. og andre tilpasninger på ejendomsområdet samt
ændring af beregningsgrundlaget for tinglysningsafgift og indførelse
af særordning for godtgørelse af for meget betalt tinglysningsafgift
m.v.).
Af skatteministeren (Morten Bødskov).
(Fremsættelse 20.11.2020).

Medlemmer af Folketinget Fatma Øktem (V), Karina Adsbøl (DF)
og Alex Vanopslagh (LA) m.fl. har meddelt mig, at de ønsker at tage
følgende forslag tilbage:
Forslag til folketingsbeslutning om lige adgang til psykologhjælp for
voldsudsatte mænd og kvinder.
(Beslutningsforslag nr. 43).
Ønsker nogen at optage dette beslutningsforslag?
Da det ikke er tilfældet, er beslutningsforslaget bortfaldet.

Det første punkt på dagsordenen er:
1) Spørgsmål om fremme af forespørgsel nr. F 23:
Forespørgsel til børne- og undervisningsministeren om fritids‐
pædagogikken om 10 år.
Af Lotte Rod (RV) og Sofie Carsten Nielsen (RV).
(Anmeldelse 24.11.2020).";kl. 10.00
6164;Time;;Kl. 10:01
6201;title_name;":
Hvis ingen gør indsigelse mod fremme af denne forespørgsel, be‐
tragter jeg Tingets samtykke som givet.
Det er givet.";Karen Ellemann
6331;Time;Meddelelser fra formanden;Kl. 10:00
6394;title_name;":
Mødet er åbnet.
I dag er der følgende anmeldelser:
Børne- og undervisningsministeren (Pernille Rosenkrantz-Theil):
Lovforslag nr. L 114 (Forslag til lov om ændring af lov om midler‐
tidige foranstaltninger på børne- og undervisningsområdet og folke‐
højskoleområdet og for den frie folkeoplysende virksomhed til fore‐
byggelse og afhjælpning i forbindelse med covid-19. (Forlængelse af
lovens gyldighed)) og
Lovforslag nr. L 115 (Forslag til lov om ændring af lov om insti‐
tutioner for erhvervsrettet uddannelse og lov om erhvervsuddannel‐
ser. (Fritagelse for betalingskravet på erhvervsuddannelser for visse
flygtninge og familiesammenførte)).";Karen Ellemann
7091;name_party;":
Forespørgsel nr. F 24 (Vil justitsministeren oplyse, om han i lyset
af den seneste tids afdækning af regeringens – og andre dele af den
udøvende magts – ageren fastholder sine argumenter imod oprettelse
af et forfatningsråd, som de kom til udtryk i Folketingets debat den
19. maj 2020, eller om regeringen i dag ser med mere positive briller
på at oprette et organ, der kan bistå Folketinget i kontrollen med
regeringens og den øvrige administrations overholdelse af love i
almindelighed og grundloven i særdeleshed?).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).

Det næste punkt på dagsordenen er:
2) Fortsættelse af forespørgsel nr. F 22 [afstemning]:
Forespørgsel til statsministeren om beslutningsprocessen bag
den landsdækkende aflivning af mink.
Af Kristian Thulesen Dahl (DF), Jakob Ellemann-Jensen (V), Søren
Pape Poulsen (KF), Pernille Vermund (NB) og Alex Vanopslagh
(LA) m.fl.
(Anmeldelse 20.11.2020. Omtrykt. Fremme 24.11.2020. Omtrykt.
Forhandling - hasteforespørgsel 25.11.2020. Forslag til vedtagelse
nr. V 14 af Kristian Thulesen Dahl (DF), Jakob Ellemann-Jensen
(V), Søren Pape Poulsen (KF) og Alex Vanopslagh (LA). Forslag til
vedtagelse nr. V 15 af Jeppe Bruus (S), Carl Valentin (SF) og Peder
Hvelplund (EL). Forslag til vedtagelse nr. V 16 af Jens Rohde (RV).
Forslag til vedtagelse nr. V 17 af Pernille Vermund (NB)).";Morten Messerschmidt
8480;Time;Afstemning;Kl. 10:01
8528;title_name;":
Forhandlingen er sluttet, og vi går til afstemning om de stillede
forslag til vedtagelse.
Inden jeg starter afstemningen, vil jeg bede hver enkelt medlem
om at tjekke, at der står det korrekte navn på det afstemningspanel,
som man skal benytte i forbindelse med afstemningen. Der er med‐
lemmer, der lige er ved at finde mulige pladser, hvor de kan stemme
fra.
Det ser ud til, at alle de medlemmer, der gerne vil afgive stemme
i forbindelse med hasteforespørgslen, har fundet pladser og tjekket
panelerne. Vi starter afstemningen.
Der foreligger fire forslag til vedtagelse, og der stemmes først om
forslag til vedtagelse nr. 15 af Jeppe Bruus (S), Carl Valentin (SF) og
Peder Hvelplund (EL), og der kan stemmes.
Afstemningen er afsluttet.

Torsdag den 26. november 2020 (L 11)

For stemte 43 (S, SF og EL), imod stemte 55 (V, DF, RV, KF, NB,
LA, ALT, Uffe Elbæk (UFG) og Sikandar Siddique (UFG)), hverken
for eller imod stemte 0.
Forslag til vedtagelse nr. V 15 er forkastet.
Dernæst stemmes der om forslag til vedtagelse nr. V 14 af Kristian
Thulesen Dahl (DF), Jakob Ellemann-Jensen (RV), Søren Pape Poul‐
sen (KF) og Alex Vanopslagh (LA), og der kan stemmes.
Afstemningen afsluttes.
For stemte 48 (V, DF, KF, NB, LA, ALT, Uffe Elbæk (UFG) og Si‐
kandar Siddique UFG)), imod stemte 52 (S, RV, SF og EL), hverken
for eller imod stemte 0.

3";Karen Ellemann
9884;Time;Afstemning;Kl. 10:06
9932;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen afsluttes.
For stemte 55 (S, RV, SF, EL, ALT, Uffe Elbæk (UFG) og Sikandar
Siddique (UFG)), imod stemte 43 (DF, KF, NB, LA og V (ved en
fejl)), hverken for eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Forslag til vedtagelse nr. V 14 er forkastet.
Der stemmes herefter om forslag til vedtagelse nr. V 16 af Jens
Rohde (RV), og der kan stemmes.
Afstemningen afsluttes.
For stemte 9 (RV), imod stemte 76 (S, V, DF, KF, NB, LA, ALT,
Uffe Elbæk (UFG), Sikandar Siddique (UFG), 1 SF (ved en fejl) og
1 EL (ved en fejl)), hverken for eller imod stemte 13 (SF, og EL).
Forslag til vedtagelse nr. F 16 er forkastet.
Der stemmes endelig om forslag til vedtagelse nr. V 17 af Pernille
Vermund (NB), og der kan stemmes.
Afstemningen afsluttes.
For stemte 20 (DF, KF, NB og LA), imod stemte 79 (S, V (ved en
fejl), RV, SF, EL, ALT, Uffe Elbæk (UFG) og Sikandar Siddique
(UFG)), hverken for eller imod stemte 0.
Forslag til vedtagelse nr. V 17 er forkastet.
Hermed er forespørgslen afsluttet.

Det næste punkt på dagsordenen er:
4) 3. behandling af lovforslag nr. L 13:
Forslag til lov om ændring af revisorloven. (Ændring af reglerne
for revisoreksamen, skærpede krav til revisor som offentlighe‐
dens tillidsrepræsentant og gennemførelse af dele af revisordi‐
rektivet).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
12.11.2020. 2. behandling 24.11.2020).";Karen Ellemann
11474;Time;Forhandling;Kl. 10:07
11523;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.";Karen Ellemann
11648;Time;"Afstemning
Det næste punkt på dagsordenen er:
3) 3. behandling af lovforslag nr. L 11:
Forslag til lov om ændring af lov om anvendelsen af visse af
Den Europæiske Unions retsakter om økonomiske forbindelser
til tredjelande m.v. (Adgang til kontrolbesøg m.v.).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
12.11.2020. 2. behandling 24.11.2020).";Kl. 10:07
12061;Time;;Kl. 10:06
12098;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen afsluttes.
For stemte 98 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT, Uffe Elbæk
(UFG) og Sikandar Siddique (UFG)), imod stemte 0, hverken for
eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Forhandling";Karen Ellemann
12460;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Det næste punkt på dagsordenen er:
5) 3. behandling af lovforslag nr. L 33:
Forslag til lov om ændring af lov om net- og informationssikker‐
hed. (Implementering af direktivet om oprettelse af en europæ‐

4

Torsdag den 26. november 2020 (L 34)

isk kodeks for elektronisk kommunikation, for så vidt angår
sikkerhed i net og tjenester).
Af forsvarsministeren (Trine Bramsen).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
17.11.2020. 2. behandling 24.11.2020).";Karen Ellemann
13065;Time;Forhandling;Kl. 10:08
13114;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
7) 3. behandling af lovforslag nr. L 51:
Forslag til lov om ændring af lov om folkeskolen. (Muligheder
for andet udtræk af prøvefag og etablering af fælles ledelse i
forbindelse med skolesammenlægning m.v.).
Af børne- og undervisningsministeren (Pernille Rosenkrantz-Theil).
(Fremsættelse 08.10.2020. 1. behandling 05.11.2020. Betænkning
19.11.2020. 2. behandling 24.11.2020).";Karen Ellemann
13722;Time;;Kl. 10:08
13733;Time;"Afstemning

Forhandling";Kl. 10:09
13795;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen afsluttes.";Karen Ellemann
13929;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.";Karen Ellemann
14054;Time;"For stemte 92 (S, V, DF, RV, SF, KF, NB, LA, ALT, Uffe Elbæk
(UFG) og Sikandar Siddique (UFG)), imod stemte 0, hverken for
eller imod stemte 8 (EL).
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
6) 3. behandling af lovforslag nr. L 34:
Forslag til lov om ændring af lov om elektroniske kommunika‐
tionsnet og -tjenester. (Etablering af mobilbaseret varslingssy‐
stem).
Af forsvarsministeren (Trine Bramsen).
(Fremsættelse 07.10.2020. 1. behandling 20.10.2020. Betænkning
17.11.2020. 2. behandling 24.11.2020).";Kl. 10:10
14633;Time;Forhandling;Kl. 10:09
14682;title_name;":
Der er ikke stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Afstemning";Karen Ellemann
14845;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen afsluttes.
For stemte 100 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT, Uffe Elbæk
(UFG) og Sikandar Siddique (UFG)), imod stemte 0, hverken for
eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
8) 2. behandling af lovforslag nr. L 44:
Forslag til lov om ændring af lov om fremme af vedvarende
energi og lov om elforsyning. (Udbud af Thor Havvindmøllepark
og forhøjelse af beløbssats til grøn puljeordning).
Af klima-, energi- og forsyningsministeren (Dan Jørgensen).
(Fremsættelse 08.10.2020. 1. behandling 22.10.2020. Betænkning
19.11.2020).";Karen Ellemann
15555;Time;;Kl. 10:09
15566;Time;"Afstemning

Forhandling";Kl. 10:10
15628;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen afsluttes.";Karen Ellemann
15762;title_name;":
Der er stillet ændringsforslag.
Ønsker nogen at udtale sig?
Da det ikke er tilfældet, er forhandlingen sluttet, og vi går til
afstemning.

For stemte 100 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT, Uffe Elbæk
(UFG) og Sikandar Siddique (UFG)), imod stemte 0, hverken for
eller imod stemte 0.

Torsdag den 26. november 2020 (L 53)";Karen Ellemann
16101;Time;Afstemning;Kl. 10:11
16149;title_name;":
Ønskes afstemning om ændringsforslag nr. 1-4, tiltrådt af udvalget?
De er vedtaget.
Jeg foreslår, at lovforslaget går direkte til tredje behandling uden
fornyet udvalgsbehandling. Hvis ingen gør indsigelse, betragter jeg
dette som vedtaget.
Det er vedtaget.

Det næste punkt på dagsordenen er:
9) 2. behandling af lovforslag nr. L 53:
Forslag til lov om undersøgelse af visse forhold vedrørende For‐
svarets Efterretningstjeneste.
Af justitsministeren (Nick Hækkerup).
(Fremsættelse 08.10.2020. 1. behandling 22.10.2020. Betænkning
23.11.2020).";Karen Ellemann
16705;Time;Forhandling;Kl. 10:11
16754;title_name;":
Der er stillet ændringsforslag.
Ønsker nogen at udtale sig? Det gør hr. Jeppe Bruus, Socialde‐
mokratiet, og fru Eva Flyvholm, Enhedslisten. Velkommen.";Karen Ellemann
16917;Time;(Ordfører);Kl. 10:11
