split;reason;text;value
0;;"Onsdag den 24. juni 2020 (D)

136. møde";
74;Time;"Dagsorden
1) Forespørgsel nr. F 66:
Forespørgsel til finansministeren om EU’s genopretningsfond.
Af Morten Messerschmidt (DF) og Peter Skaarup (DF).
(Anmeldelse 18.06.2020. Fremme 22.06.2020).
2) Besvarelse af oversendte spørgsmål til ministrene (spørgetid).

1) Til justitsministeren af:
Peter Skaarup (DF)
Kan ministeren oplyse, hvordan det kan lade sig gøre, at et paki‐
stansk særfly fra Islamabad den 6. juni 2020 kunne få lov at lande
i Københavns Lufthavn og sætte 318 passagerer af, hvoraf mindst
16 var smittet med covid-19, og kan ministeren oplyse personernes
herkomst og anerkendelsesværdige formål i Danmark, samt hvem
som traf beslutning om, at flyet måtte lande i Danmark, og at passa‐
gererne kunne gå gennem kontrollen i lufthavnen uden at blive testet
for covid-19?
(Spm. nr. S 1470 (omtrykt)).
2) Til justitsministeren af:
Eva Kjer Hansen (V)
Hvad skal der til, for at ministeren vil ændre reglerne, så udenland‐
ske turister kan rejse til Danmark uden at skulle booke minimum
seks overnatninger?
(Spm. nr. S 1489. Medspørger: Ulla Tørnæs (V)).
3) Til justitsministeren af:
Eva Kjer Hansen (V)
Hvad skal der til, for at ministeren vil åbne de resterende grænse‐
overgange mellem Danmark og Tyskland?
(Spm. nr. S 1490. Medspørger: Ulla Tørnæs (V)).
4) Til justitsministeren af:
Anni Matthiesen (V)
Hvad er ministerens holdning til, at der er forskellige retningslinjer
på tværs af politikredse i forhold til afholdelse af kræmmermarke‐
der under coronakrisen, f.eks. har politiet den 14. juni 2020 lukket
kræmmermarkedet i Bork Havn, mens andre kræmmermarkeder har
kunnet holde åbent?
(Spm. nr. S 1497, skr. begr.).
5) Til klima-, energi- og forsyningsministeren af:
Marie Bjerre (V)

1

Synes ministeren, at Energistyrelsens basisfremskrivning over ud‐
viklingen i salg af elbiler er tilfredsstillende?
(Spm. nr. S 1486 (omtrykt)).
6) Til sundheds- og ældreministeren af:
Per Larsen (KF)
Hvad er ministerens holdning til systematiske test af vores ældreog plejepersonale, så vi forebygger udbrud af covid-19 på landets
plejehjem?
(Spm. nr. S 1462).
7) Til sundheds- og ældreministeren af:
Per Larsen (KF)
Vil ministeren indkalde til forhandlinger om at skabe systematiske
test af ældre- og plejepersonalet?
(Spm. nr. S 1463).
8) Til børne- og undervisningsministeren af:
Nils Sjøberg (RV)
Henset til at flere lokale ungdomsuddannelser er alvorligt trængt i
øjeblikket, hvad vil ministeren så gøre, for at unge i fremtiden ikke
skal vælge ungdomsuddannelser fra på grund af transporttid eller
manglende udbud?
(Spm. nr. S 1493, skr. begr.).
9) Til forsvarsministeren af:
Bent Bøgsted (DF)
Hvad er ministerens holdning til, at Danmark har brug for en ny for‐
svarsindustriel strategi, og er ministeren enig i, at det er en væsentlig
sikkerhedsinteresse for Danmark at have en stærk og velfungerende
dansk forsvarsindustri?
(Spm. nr. S 1476).
10) Til uddannelses- og forskningsministeren af:
Mona Juul (KF)
Hvad agter ministeren at foretage i anledning af, at et GTS-institut
(DHI) for offentlige midler har udviklet et produkt, der konkurrerer
med private virksomheders produkter, og fortsat markedsfører dette
produkt?
(Spm. nr. S 1468 (omtrykt)).
11) Til erhvervsministeren af:
Kim Valentin (V)
Hvad mener ministeren om at der stadig er selvstændige og virksom‐
heder, der ikke har fået svar på deres ansøgning om kompensation
fra hjælpepakkerne?
(Spm. nr. S 1477).
12) Til erhvervsministeren af:
Mona Juul (KF)
Mener ministeren ikke, at de danske designere beskyttes bedre ved
at etablere et tvistnævn efter svensk/finsk forbillede, og at et sådant
tvistnævn bør etableres i Danmark?
(Spm. nr. S 1487).

2

Onsdag den 24. juni 2020 (FM )

13) Til udlændinge- og integrationsministeren af:
Andreas Steenberg (RV)
Synes ministeren, at det er fair, at en dansk statsborger efter 30 års
ægteskab får udvist sin hustru til et land, hun ikke har været i i
årtier?
(Spm. nr. S 1451, skr. begr.).
14) Til udlændinge- og integrationsministeren af:
Andreas Steenberg (RV)
Hvilke overvejelser gør ministeren sig i forbindelse med udmeldin‐
gen af antallet af kvoteflygtninge, og er det forventningen, at Dan‐
mark igen vil modtage 500 kvoteflygtninge årligt i 2020, sådan som
der er afsat midler til i finansloven?
(Spm. nr. S 1488).
15) Til udlændinge- og integrationsministeren af:
Morten Messerschmidt (DF)
Er ministeren enig med sit parlamentariske støtteparti – Det Radika‐
le Venstre – i, at danskere skal vise »retsind, lovsind, frisind og
storsind« over for det muslimske bønnekald, og at muslimsk bønne‐
kald i øvrigt kan sammenlignes med folkekirkens kirkeklokker?
(Spm. nr. S 1491).
16) Til udlændinge- og integrationsministeren af:
Morten Messerschmidt (DF)
Hvad forventer ministeren at Marrakesh-erklæringen vil betyde som
fortolkningsbidrag til dansk udlændingepolitik?
(Spm. nr. S 1496).
17) Til udlændinge- og integrationsministeren af:
Nils Sjøberg (RV)
Mener ministeren, at det er rimeligt, at borgere, som får erkendt, at
myndighederne har begået en fejl ved ansøgningen om opholdstilla‐
delse eller statsborgerskab i Danmark, kun kan få sagen genoptaget
med anvendelse af nye og mere restriktive regler end ved den oprin‐
delige ansøgning?
(Spm. nr. S 1494, skr. begr.).
18) Til beskæftigelsesministeren af:
Hans Andersen (V)
Hvordan vil ministeren sikre, at postnummeret ikke bliver afgørende
for den enkelte persons mulighed for at få tilkendt seniorpension?
(Spm. nr. S 1495, skr. begr.).
19) Til kulturministeren af:
Kim Valentin (V)
Hvordan forholder ministeren sig til forslaget om at afmærke histo‐
riske monumenter og mindesmærker med information om, hvordan
fortidens personer opførte sig ud fra nutidens standarder?
(Spm. nr. S 1478).
20) Til kulturministeren af:
Stén Knuth (V)
Finder ministeren det rimeligt, at de mange sæsonafhængige selv‐
stændige og kunstnere, herunder ansatte ved festspil, bliver hårdt
ramt økonomisk af forsamlingsforbuddet, fordi den nuværende kom‐
pensationsmodel tvinger arrangørerne til at være usolidariske ved at
påkalde sig force majeure, og hvordan agter ministeren at løse pro‐
blemstillingen, så de selvstændige og kunstnerne kan få en rimelig
kompensation for de mange indtægter, som de kommer til at mangle
som følge af regeringens forsamlingsforbud hen over sommeren?
(Spm. nr. S 1492 (omtrykt)).";kl. 13.00
6361;Time;Meddelelser fra formanden;Kl. 13:00
6422;title_name;":
Mødet er åbnet.
Udvalget for Forretningsordenen har afgivet:
Beretning om gennemførelsen af en udredning om håndteringen af
covid-19.
(Beretning nr. 4).
Beretningen vil fremgå af folketingstidende.dk.

Det første punkt på dagsordenen er:
1) Forespørgsel nr. F 66:
Forespørgsel til finansministeren om EU’s genopretningsfond.
Hvad er regeringens forventninger til forhandlingerne om EU’s
genopretningsfond, og hvorfor fraviger regeringen de krav, den
tidligere har fremsat i offentligheden?
Af Morten Messerschmidt (DF) og Peter Skaarup (DF).
(Anmeldelse 18.06.2020. Fremme 22.06.2020).";Henrik Dam Kristensen
7019;Time;;Kl. 13:00
7054;title_name;":
Jeg gør opmærksom på, at afstemning om eventuelle forslag til ved‐
tagelse udsættes til torsdag den 25. juni. Vi starter med en begrun‐
delse af ordføreren, hr. Morten Messerschmidt, Dansk Folkeparti.";Henrik Dam Kristensen
7266;Time;"Begrundelse
(Ordfører for forespørgerne)";Kl. 13:00
7334;name_party;":
Tak, formand. Vi befinder os i en dybt alvorlig situation i relation
til det udspil, der er kommet fra Kommissionen, om en såkaldt
genopretningsplan for eurozonen og især i forhold til Sydeuropa. Det
alvorlige består selvfølgelig på den ene side i, hvordan corona har
ramt især de lande, de økonomier, der ikke i tide havde reformeret
sig og var klar til de stød, som den slags kan give. Men mindst lige
så alarmerende er det selvfølgelig på den anden side, at der lægges
op til at tage endnu mere magt, endnu flere penge fra medlemslande‐
ne og centrere det i EU-systemet.
Det har vi efterhånden diskuteret i Folketinget flere gange, men
regeringen har af forskellige årsager ønsket, at de drøftelser, vi har
haft i Europaudvalget, skulle ske bag lukkede døre. Derfor synes vi
i Dansk Folkeparti, at det er vigtigt, at vi også har den her drøftelse
i dag, dels fordi det virtuelle topmøde fandt sted for nylig og derfor
er relevant at få finansministerens nyeste dessiner fra, dels fordi bor‐
gerne har brug for og ret til at vide, hvad det er, der foregår med de
drastiske ændringer, der lægges op til. Hvis Kommissionens forslag,
som det ligger nu, vedtages, skal de danske skatteydere sende 6,7
mia. kr. mere afsted til EU. Det er en forøgelse af bidraget på 34
pct. i forhold til de tal, som Finansministeriet selv kommer med,
og det kan vi selvfølgelig overhovedet ikke acceptere. Så derfor
glæder vi os til at høre, hvad finansministeren har at berette fra
EU-slagmarken, og forhåbentlig kan han bringe godt nyt.

Onsdag den 24. juni 2020 (F 66)";Morten Messerschmidt
8900;Time;;Kl. 13:02
8935;title_name;":
Så er det finansministeren for besvarelse.";Henrik Dam Kristensen
