split;reason;text;value
0;;"Fredag den 25. oktober 2013 (D)

1

René Christensen (DF) m.fl.:
Forespørgsel nr. F 6 (Vil regeringen redegøre for, hvordan regeringen agter at håndtere udfordringen med det øgede antal ældre medborgere i kommunerne de kommende årtier, og regeringens holdning
til borgermedbestemmelse i forbindelse med at implementere velfærdsteknologi i ældreplejen?).

10. møde";
401;Time;"Dagsorden

Karina Adsbøl (DF) m.fl.:
1) 1. behandling af lovforslag nr. L 11:
Forslag til lov om ændring af udlændingeloven og kildeskatteloven.
(Udvidet adgang til registersamkøring, bemyndigelse til at fastsætte
regler om anvendelse af ansøgningsskema eller en digital ansøgningsløsning, ændring af reglerne om opsættende virkning i sager
om humanitært ophold, eftersøgning af familiemæssigt netværk,
overførsel af klagesager fra Justitsministeriet til Udlændingenævnet
m.v.).
Af justitsministeren (Morten Bødskov).
(Fremsættelse 02.10.2013).
2) 1. behandling af lovforslag nr. L 10:
Forslag til lov om ændring af medieansvarsloven. (Forlængelse af
klagefrist og opbevaringsperiode).
Af justitsministeren (Morten Bødskov).
(Fremsættelse 02.10.2013).
3) 1. behandling af lovforslag nr. L 12:
Forslag til lov om ændring af forældelsesloven. (Forældelse af udestående selskabsindskud).
Af justitsministeren (Morten Bødskov).
(Fremsættelse 02.10.2013).";kl. 10.00
1363;Time;"I dag er der følgende anmeldelser:

Det første punkt på dagsordenen er:
1) 1. behandling af lovforslag nr. L 11:
Forslag til lov om ændring af udlændingeloven og kildeskatteloven. (Udvidet adgang til registersamkøring, bemyndigelse til at
fastsætte regler om anvendelse af ansøgningsskema eller en digital ansøgningsløsning, ændring af reglerne om opsættende virkning i sager om humanitært ophold, eftersøgning af familiemæssigt netværk, overførsel af klagesager fra Justitsministeriet til
Udlændingenævnet m.v.).
Af justitsministeren (Morten Bødskov).
(Fremsættelse 02.10.2013).

Forhandling

5) 1. behandling af lovforslag nr. L 40:
Forslag til lov om ændring af købeloven og forskellige andre love.
(Ændringer som følge af forslag til ny forbrugeraftalelov m.v.).
Af justitsministeren (Morten Bødskov).
(Fremsættelse 09.10.2013).";Kl. 10:00
2210;title_name;"Mødet er åbnet.

Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).";Formanden
2319;Time;"4) 1. behandling af lovforslag nr. L 39:
Forslag til lov om forbrugeraftaler.
Af justitsministeren (Morten Bødskov).
(Fremsættelse 09.10.2013. (Omtrykt)).

Meddelelser fra formanden

Forespørgsel nr. F 7: (Vil regeringen redegøre for kommunernes anvendelse af egne, ofte billigere tilbud til mennesker med handicap
frem for at gøre brug af specialiserede tilbud?).";Kl. 10:00
2698;title_name;Forhandlingen er åbnet. Fru Inger Støjberg som Venstres ordfører.;Formanden
2773;Time;(Ordfører);Kl. 10:00
2804;name_party;":
Det er vist det, man kan kalde for en blandet landhandel, som vi bliver budt på med det her lovforslag fra regeringen, og det er det ikke
kun, fordi forslaget lægger op til rigtig mange forskellige ændringer
i udlændingeloven, for som i en god rodebutik er der nemlig både
gode tilbud og varer, hvor man køber katten i sækken.
Lad mig begynde med de ændringer, som vi i Venstre er positive
over for. Vi synes, at det er en rigtig god ting, at ansøgning om humanitær opholdstilladelse ikke længere får automatisk opsættende
virkning på udrejse. Når man har fået afvist sin asylansøgning, skal
man ikke kunne forlænge sit ophold ved at søge om humanitær opholdstilladelse. Flere og flere asylansøgere kommer jo altså desværre

2

Fredag den 25. oktober 2013 (L 11)

til Danmark for at begå kriminalitet, de skal kunne sendes ud af landet så hurtigt som muligt, og det får vi mulighed for med den her
lovændring.
Vi støtter også muligheden for, at myndighederne kan samkøre
oplysninger om udlændinge med oplysninger om andre personer og
virksomheder. Dermed kan det f.eks. tjekkes, om betingelserne for
opholdstilladelse bliver overholdt. Snyd med opholds- og arbejdstilladelser skal bekæmpes, og derfor er det en rigtig god idé, at myndighederne får et ekstra redskab til at opdage det.
Vi går også ind for den bestemmelse, der åbner for, at ansøgninger på udlændingeområdet skal foregå via en bestemt formular. I
Venstre vil vi gerne effektivisere den offentlige sektor, og sagsbehandlingen vil blive lettere igennem den her ændring.
Endelig synes vi også, at det er en god idé, at Udlændingestyrelsen ikke længere skal have pligt til at iværksætte eftersøgning af forældre til uledsagede børn. I praksis har det vist sig besværligt og ressourcekrævende for Udlændingestyrelsen. Derfor giver det god mening, at Udlændingestyrelsen nu kun skal bistå med eftersøgning.
Dermed kan eftersøgningen i stedet blive klaret af de organisationer,
der har stor erfaring med de her sager, som f.eks. Røde Kors.
Der er altså flere fornuftige ændringer i lovforslaget. Derfor er
det også ærgerligt, at der også er ændringer, der trækker i den forkerte retning, og det drejer sig om, at Udlændingenævnet skal have
overdraget endnu mere kompetence. Venstre var imod oprettelsen af
Udlændingenævnet. Vi mener, at overdragelsen af kompetence til
nævnet betyder, at justitsministeren fralægger sig det politiske ansvar for beslutningerne, og det vil selvfølgelig ske i endnu højere
grad, når sagerne lægges over i nævnet.
Vi går heller ikke ind for den nye bemyndigelse, der gives til Udlændingestyrelsen, og som gør, at de får lov til at fastsætte regler for,
hvornår og hvordan asylansøgere og udlændinge uden lovligt ophold
skal have dækket udgifter til forsørgelse og sundhedsydelser. I Venstre er vi generelt skeptiske over for at give bemyndigelser, og det
har vi altid været. Det betyder, at der er en manglende demokratisk
kontrol.
Vi vil derfor stemme imod forslaget, som det foreligger, og vi vil
derfor også foreslå, at lovforslaget deles op i to selvstændige forslag.
Det ene lovforslag skal indeholde den ekstra bemyndigelse til Udlændingestyrelsen og overflytningen af de yderligere kompetencer til
Udlændingenævnet. Det andet lovforslag skal så indeholde de resterende ændringer, som vi jo er positive over for, som jeg redegjorde
for før, og som vi derfor meget gerne vil stemme for.
Så hvis regeringen ønsker Venstres støtte til de her ændringer,
regner jeg derfor også med, at regeringen er villig til at opdele lovforslaget.";Inger Støjberg
6340;Time;(Ordfører);Kl. 10:04
6364;title_name;"Tak til Venstres ordfører. Hr. Ole Hækkerup som socialdemokratisk
ordfører.";Formanden
