split;reason;text;value
0;;"Torsdag den 12. november 2009 (D)

1

(Fremsættelse 22.10.2009).

16. møde";
114;Time;"7) 1. behandling af lovforslag nr. L 46:
Forslag til lov om vurdering og styring af oversvømmelsesrisikoen
fra vandløb og søer.
Af miljøministeren (Troels Lund Poulsen).
(Fremsættelse 22.10.2009).

Dagsorden
1) Fortsættelse af forespørgsel nr. F 7 [afstemning]:
Forespørgsel til finansministeren og indenrigs- og socialministeren
om kommunernes og regionernes fremtid.
Af Line Barfod (EL), Rasmus Prehn (S), Flemming Bonne (SF) og
Johs. Poulsen (RV).
(Anmeldelse 20.10.2009. Fremme 22.10.2009. Første del af forespørgslen (forhandlingen) 11.11.2009. Forslag til vedtagelse nr. V 8
af Rasmus Prehn (S), Flemming Bonne SF, Margrethe Vestager
(RV) og Line Barfod (EL). Forslag til vedtagelse nr. V 9 af Erling
Bonnesen (V), Hans Kristian Skibby (DF) og Jørgen S. Lundsgaard
(KF)).
2) Spørgsmål om fremme af forespørgsel nr. F 14:
Forespørgsel til ministeren for sundhed og forebyggelse om kemikaliers indvirkning på sundheden.
Af Pia Olsen Dyhr (SF), Jonas Dahl (SF), Steen Gade (SF) og Ole
Sohn (SF).
(Anmeldelse 10.11.2009).
3) Forespørgsel nr. F 3:
Forespørgsel til udenrigsministeren om nordisk samarbejde om
udenrigs- og sikkerhedspolitik.
Af Niels Sindal (S), Marion Pedersen (V), Anita Knakkergaard
(DF), Kristen Touborg (SF), Jørgen S. Lundsgaard (KF), Bente Dahl
(RV) og Line Barfod (EL).
(Anmeldelse 07.10.2009. Fremme 20.10.2009).
4) 1. behandling af beslutningsforslag nr. B 41:
Forslag til folketingsbeslutning om et dansk landmilitært bidrag til
den internationale FN-styrke i Libanon (UNIFIL).
Af udenrigsministeren (Per Stig Møller).
(Fremsættelse 05.11.2009).

8) 1. behandling af lovforslag nr. L 50:
Forslag til lov om ændring af lov om miljøbeskyttelse og forskellige
andre love. (Implementering af servicedirektivet og anerkendelsesdirektivet på Miljøministeriets område).
Af miljøministeren (Troels Lund Poulsen).
(Fremsættelse 29.10.2009).
9) 1. behandling af beslutningsforslag nr. B 22:
Forslag til folketingsbeslutning om afbureaukratisering i jobcentrene.
Af Lennart Damsbo-Andersen (S) m.fl.
(Fremsættelse 22.10.2009).
10) 1. behandling af beslutningsforslag nr. B 14:
Forslag til folketingsbeslutning om forkortelse af optjeningsperioden
til dagpengeret.
Af Line Barfod (EL) m.fl.
(Fremsættelse 21.10.2009).
11) 1. behandling af beslutningsforslag nr. B 15:
Forslag til folketingsbeslutning om at ophæve ægtefælleafhængigheden ved tildeling af kontanthjælp.
Af Line Barfod (EL) m.fl.
(Fremsættelse 21.10.2009).
12) 1. behandling af beslutningsforslag nr. B 23:
Forslag til folketingsbeslutning om forhøjelse af arbejdsløshedsdagpengene.
Af Line Barfod (EL) m.fl.
(Fremsættelse 22.10.2009).";kl. 10.00
2742;Time;"5) Forespørgsel nr. F 2:
Forespørgsel til justitsministeren om bandekrigen.
Af Simon Emil Ammitzbøll (LA) m.fl.
(Anmeldelse 07.10.2009. Fremme 20.10.2009).
6) 1. behandling af lovforslag nr. L 45:
Forslag til lov om ændring af lov om vandforsyning m.v., lov om
miljøbeskyttelse, lov om naturbeskyttelse og lov om vandløb.
(Hjemmel til at fastsætte regler om drift af vandforsyningsanlæg og
om sagsbehandling af bestemte typer af sager samt forlængelse af
visse vandindvindingstilladelser og -rettigheder).
Af miljøministeren (Troels Lund Poulsen).

Meddelelser fra formanden";Kl. 10:00
3330;title_name;"Mødet er åbnet. Jeg kan godt gentage det: Mødet er åbnet.
I dag er der følgende anmeldelser:";Formanden
3463;title_name;":

2

Torsdag den 12. november 2009 (F 7)

Lovforslag nr. L 60 (Forslag til lov om friplads og stipendium til visse udenlandske studerende ved erhvervsakademiuddannelser og professionsbacheloruddannelser).
Miljøministeren (Troels Lund Poulsen):
Lovforslag nr. L 66 (Forslag til lov om ændring af lov om vandsektorens organisering og økonomiske forhold og forskellige andre love. (Udskydelse af prisloftreguleringen til 2011 m.v.)).

Forslag til vedtagelse nr. V 9 er vedtaget.
Herefter er forslag til vedtagelse nr. V 8 af Rasmus Prehn (S),
Flemming Bonne (SF), Margrethe Vestager (RV) og Line Barfod
(EL) bortfaldet.
Dermed er forespørgslen afsluttet.

Ministeren for landbrug, fødevarer og fiskeri (Eva Kjer Hansen):
Lovforslag nr. L 67 (Forslag til lov om ændring af lov om fødevarer.
(Forhåndsgodkendelse og delegation af beføjelser til privat institution)).
Kirkeministeren (Birthe Rønn Hornbech):
Lovforslag nr. L 68 (Forslag til lov om ændring af lov om anmeldelse af fødsler og dødsfald. (Anmeldelsespligt ved fødsler og dødsfald)).
Lone Dybkjær (RV) m.fl.:
Beslutningsforslag nr. B 51 (Forslag til folketingsbeslutning om
forebyggende helbredsundersøgelser).

Det næste punkt på dagsordenen er:
2) Spørgsmål om fremme af forespørgsel nr. F 14:
Forespørgsel til ministeren for sundhed og forebyggelse om kemikaliers indvirkning på sundheden.
Af Pia Olsen Dyhr (SF), Jonas Dahl (SF), Steen Gade (SF) og Ole
Sohn (SF).
(Anmeldelse 10.11.2009).";Bertel Haarder
4923;Time;;Kl. 10:02
4936;title_name;"Hvis ingen gør indsigelse mod fremme af denne forespørgsel, betragter jeg Tingets samtykke som givet.
Det er givet.

Karl H. Bornhøft (SF) m.fl.:
Beslutningsforslag nr. B 52 (Forslag til folketingsbeslutning om behandlingstilbud til steroidmisbrugere).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
( jf. ovenfor).

Det første punkt på dagsordenen er:
1) Fortsættelse af forespørgsel nr. F 7 [afstemning]:
Forespørgsel til finansministeren og indenrigs- og socialministeren om kommunernes og regionernes fremtid.
Af Line Barfod (EL), Rasmus Prehn (S), Flemming Bonne (SF) og
Johs. Poulsen (RV).
(Anmeldelse 20.10.2009. Fremme 22.10.2009. Første del af forespørgslen (forhandlingen) 11.11.2009. Forslag til vedtagelse nr. V 8
af Rasmus Prehn (S), Flemming Bonne SF, Margrethe Vestager
(RV) og Line Barfod (EL). Forslag til vedtagelse nr. V 9 af Erling
Bonnesen (V), Hans Kristian Skibby (DF) og Jørgen S. Lundsgaard
(KF)).";Formanden
5888;Time;Afstemning;Kl. 10:01
5912;title_name;"Forhandlingen er sluttet, og det drejer sig her om afstemning om de
fremsatte forslag til vedtagelse. Der foreligger to forslag.
Der stemmes først om forslag til vedtagelse nr. V 9 af Erling
Bonnesen (V), Hans Kristian Skibby (DF) og Jørgen S. Lundsgaard
(KF), og der kan stemmes.
Afstemningen slutter.
For stemte: 59 (V, DF og KF), imod stemte: 49 (S, SF, RV, EL og
LA), hverken for eller imod stemte: 0.

Det næste punkt på dagsordenen er:
3) Forespørgsel nr. F 3:
Forespørgsel til udenrigsministeren:
På hvilke måder følger regeringen forslagene i den forhenværende norske udenrigs- og forsvarsminister Thorvald Stoltenbergs
rapport til de nordiske udenrigsministre om det fremtidige nordiske samarbejde om udenrigs- og sikkerhedspolitik?
Af Niels Sindal (S), Anita Knakkergaard (DF), Kristen Touborg
(SF), Line Barfod (EL), Marion Pedersen (V), Bente Dahl (RV) og
Jørgen S. Lundsgaard (KF).
(Anmeldelse 07.10.2009. Fremme 20.10.2009).";Formanden
6860;Time;;Kl. 10:03
