split;reason;text;value
0;;"2192

Onsdag den 6. december 2000 (D)
ninger samt ændringer som følge af afskaffelsen
af hæftestraffen m.v.).
(Lovforslag nr. L 129).
29. m ø d e";
183;Time;"Dagsorden

Forslag til lov om ændring af kriminallov for
Grønland. (Krænkelse af statens internationale
forpligtelser samt adgang til og vilkår for færdsel i visse dele af Grønland).
(Lovforslag nr. L 130).

Spørgsmål til ministrene.
(Spørgetiden).
2) Første behandling af beslutningsforslag nr.
B 14:
Forslag til folketingsbeslutning om begrænsning
af indsattes adgang til aktindsigt.
Af Karen Rønde (V) og Helge Adam Møller (KF)
m.fl.
(Fremsat 10/10 2000).
3) Første behandling af beslutningsforslag nr.
B 21:
Forslag til folketingsbeslutning om skærpede
sanktioner over for fredskrænkere.
Af Helge Adam Møller (KF) m.fl.
(Fremsat 24/10 2000).
4) Første behandling af beslutningsforslag nr.
B 28:
Forslag til folketingsbeslutning om opstramning
af reglerne om prøveløsladelse.
Af Tom Behnke (FRI) m.fl.
(Fremsat 31/10 2000).

Meddelelser fra formanden";kl. 13.00
1049;title_name;"Justitsministeren (Frank Jensen) har meddelt
mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af straffeloven, lov
om international fuldbyrdelse af straf m.v., lov
om samarbejde med Finland, Island, Norge og
Sverige angående fuldbyrdelse af straf m.v. og
lov om udlevering af lovovertrædere samt forskellige andre love. (Gennemførelse af EU-rammeafgørelse om styrkelse af beskyttelsen mod
falskmøntneri, 1. tillægsprotokol til den europæiske konvention om overførelse af domfældte og
FN-konventionen til bekæmpelse af terrorbomb-

Den første sag på dagsordenen var:
1) Spørgsmål til ministrene.
Spørgetiden
Spm. nr. S 677
1) Til statsministeren af:";Formanden
1738;name_party;":
»Har statsministeren ændret opfattelse af, hvad
statsministeren i januar 2000 betegnede som et
multietnisk samfund, nemlig som et delt samfund, et samfund i Danmark, hvor det danske
sprog ikke tales af alle, et samfund, der er opdelt
i ghettoer overladt til dem selv, et samfund
uden en integrationspolitik, et samfund uden
det danske fællesskabs værdier, og at Danmark
derfor ikke kunne karakteriseres som et sådant
multietnisk samfund?«";Peter Skaarup
2217;title_name;":
Svaret er meget kort: Nej.";Poul Nyrup Rasmussen
2264;name_party;":
Jeg synes jo nok, at det var et meget kort svar,
men det kan også i virkeligheden være et godt
svar, for det, som statsministeren svarede på et
spørgsmål, som jeg har stillet i Folketinget her spørgsmål nr. S 1052 i Folketingssamlingen
1999-2000 - var:
»Ved et multietnisk samfund forstår jeg et
delt samfund. Et samfund i Danmark, hvor det
danske sprog ikke tales af alle. Et samfund, der
er opdelt i ghettoer overladt til dem selv. Et
samfund uden en integrationspolitik. Et samfund uden det danske fællesskabs værdier. Efter
min opfattelse skal Danmark ikke karakteriseres
som et sådant multietnisk samfund.«

(275)
Onsdag den 6. december 2000 (Spm)
Det, der så undrer Dansk Folkeparti i hvert
fald, er, at bl.a. Socialforskningsinstituttet har
sagt, at man faktisk betragter Danmark som et
multietnisk og multikulturelt samfund allerede
nu. I den forbindelse er det så, når vi bliver konfronteret med forskellige hændelser i Danmark,
at meget tyder på, at Danmark i virkeligheden
er det delte samfund, som statsministeren ikke
mener Danmark er.
Altså når vi ser f.eks. beboerforeninger på
Nørrebro, hvor der er et flertal af arabere, der
møder op til den årlige generalforsamling, hvor
det er arabiske personer, der bliver valgt til alle
bestyrelsesposterne i den pågældende boligforening, hvor generalforsamlingen foregår på arabisk, så er det, at vi spørger: Er det ikke et delt
samfund, hvor vi har nogle dele af det danske
samfund, hvor man altså kører med arabisk, og
andre dele af det danske samfund, hvor man har
det normale danske sprog og de danske traditioner?
Er det ikke et problem, som statsministeren
ser, at vi er på vej til dette delte samfund, hvor
det i højere og højere grad bliver et spørgsmål
om, at man har to kulturer, der er på hver sin
side i Danmark og ikke arbejder tilstrækkeligt
sammen?
Jeg kunne godt tænke mig at høre statsministerens klare svar på: Er det en ønskelig udvikling, og går det ikke direkte imod den udvikling,
som statsministeren siger foregår?";Peter Skaarup
4282;name_party;":
Jeg hæftede mig ved, at statsministeren lægger
megen vægt på de danske værdier. Jeg oplever
egentlig, at de danske værdier er, at vi faktisk
har mangfoldighed i kulturer, og vi har en pluralisme, hvor vi i høj grad kan være her med vores forskellighed.
Så når jeg hører ordet danske værdier brugt i
denne her sammenhæng, i en etnisk sammenhæng, så kan jeg lidt frygte, at ministeren faktisk
mener, at en masse af den kultur, som etniske
grupper kommer med, faktisk ikke skal være en
del af den mangfoldighed, som vi har tradition
for at have i det danske samfund.";Knud Erik Hansen
4886;title_name;":
Allerførst vil jeg gerne sige til hr. Peter Skaarup,
at når jeg har forholdt mig til begrebet multietnisk samfund, som jeg gør, så er det, fordi der
alt for mange steder til det begreb knyttes de billeder, jeg just også har fortalt om.

2193

Jeg ønsker ikke et Danmark med ghettodannelser. Jeg ønsker ikke et Danmark, hvor der
ikke tales dansk overalt i vort samfund. Og jeg
ønsker ikke et Danmark, hvor der er en social
lagdeling, der beror på, at vi ikke har været
gode nok til at få de mennesker, der kommer til
landet, enten som flygtninge eller på anden måde, ind i det danske samfund.
Vi skal ikke ved passivitet og ved bekymring
for ikke at arbejde offensivt med tingene bringe
os i den situation. Derfor vil jeg gerne sige, at
med de seneste to store integrationslove inden
for de sidste 7-8 år føler jeg, at vi har et rigtig
godt grundlag for at sikre de mange mennesker,
som er kommet til landet, en vej ind i det danske
samfund via arbejde og via uddannelse.
Tænk bare på, at de oplysninger, jeg har, viser
os, at der vel er ca. 2.000 mennesker med en
flygtninge-/indvandrerbaggrund, som har en
teknisk uddannelse, men som ikke desto mindre
ikke kan få arbejde, og her må vi altså gøre en
indsats, dels for at ændre holdningerne på arbejdspladserne i Danmark, dels for at give det
lille ekstra tillæg til deres uddannelse, så menneskene kan komme i arbejde. Der er så mange positive eksempler på, at flygtninge/indvandrere
ved at komme i arbejde giver et godt bidrag til
det danske samfund, og vi må gøre det både for
samfundets skyld og for deres egen skyld.
Hr. Knud Erik Hansen spurgte om kulturerne. Jo, altså jeg har altid ment, at et af de smukkeste træk ved det danske samfund er, at når
kulturer bringes sammen i Danmark, bliver det
ikke til et kultursammenstød, men så bliver det
til et kulturmøde, hvor vi kan fungere ved siden
af hinanden.
Men det er jo ikke ensbetydende med, at vi
skal lukke øjnene for, at vi også har nogle reelle
problemer, ikke overalt i Danmark, slet ikke,
men i nogle samfund, i nogle bydele har vi nogle problemer, vi skal tage hånd om.";Poul Nyrup Rasmussen
6991;name_party;":
Tak for det her mere udførlige svar, men jeg synes stadig væk ikke, statsministeren forholder
sig til det reelle spørgsmål. Det, som optager
mange danskere i øjeblikket, er: Kan vi ikke gøre
noget ved det antal indvandrere og flygtninge,
der kommer her til landet?
Vi regner med, at det i år bliver ca. 15.000, måske endda 20.000, fordi der er nogle af de tal, der
bliver højere end tidligere år, og det er dér, hovedproblemet ligger. Og der har jeg bemærket,
at Socialdemokratiet - i hvert fald hos dem selv

2194

Onsdag den 6. december 2000 (Spm)

- har sagt: Vi vil ikke diskutere det her spørgsmål mere. Vi skal diskutere andre ting.
Men det reelle problem er, at Danmark er ved
at blive et delt samfund, fordi der kommer den
her meget store tilvandring, og den fødselshyppighed, vi ser blandt de her grupper, er også
klart højere end blandt danskere. Det betyder én
eneste udvikling, nemlig at der bare bliver flere
og flere af de kulturelle problemer. De problemer med integration, som statsministeren hele
tiden taler om skal løses, bliver bare større og
større.
Derfor skal mit spørgsmål til statsministeren
være: Var det ikke på tide så, at vi fra Folketingets side sagde: O.k., nu stopper vi op, nu stopper vi for den tilgang, og så prøver vi at løse
nogle af de problemer, der er allerede i dag med
hensyn til integration?
Så vil jeg afslutningsvis spørge statsministeren, om ikke den definition, som statsministeren
brugte i det svar til mig, er ved at være forældet
allerede, for statsministeren sagde, at han opfattede det multietniske samfund som et samfund,
hvor det danske sprog ikke tales af alle. Men er
vi ikke derhenne nu, at det faktisk er et delt samfund, at det faktisk er et samfund, hvor det danske sprog ikke tales af alle, når jeg som eksempel
kan nævne generalforsamlingen ude på Nørrebro, hvor det hele foregår på arabisk?";Peter Skaarup
8876;name_party;":
Nu er det ca. et år siden, at statsministeren sagde de ting her i Folketinget, som er citeret i
spørgsmål nr. S 677, som vi diskuterer her, og
derfor får jeg lyst til at spørge statsministeren,
om han mener og regeringen mener, at vi har 홢
fået færre eller flere problemer siden da.
Hvis man kigger på de ting, som statsministeren dengang gav som en definition på, om vi
havde et multietnisk samfund, som ikke var ønskeligt ifølge statsministeren, så kan man kun
komme til den konklusion, mener jeg, mener
Dansk Folkeparti, at de ting, der er inkluderet i
spørgsmålet om, hvorvidt vi er et multietnisk
samfund, som vi altså ikke skulle være, et delt
samfund bliver der nævnt, det danske sprog tales ikke af alle, et samfund, der er opdelt i ghettoer, så kan man kun konkludere, at det er gået
værre igennem det år, der er gået, siden statsministeren nævnte de her ting. Er statsministeren
ikke enig i det?
Og er det ikke også i virkeligheden det, der
kommer til udtryk, når der er socialdemokrater,
der forsøger at komme igennem betonen og
skrige op om, at der problemer på det her område?";Kristian Thulesen Dahl
