split;reason;text;value
0;;"2030

Onsdag den 17. juni 1998 (D)
B. Spørgetiden
Spm. nr. S 610
32. m ø d e";
111;Time;"Dagsorden

1) Spørgsmål til ministrene.
2) Forhandling om redegørelse nr. R 4:
Regeringens bømefamiliepolitiske redegørelse af 9. juni 1998.
(Redegørelsen anmeldt 9/6 98. Redegørelsen
givet 9/6 98. Meddelelse om forhandling 9/6
98).
3) Første behandling af beslutningsforslag nr.
B 51:
Forslag til folketingsbeslutning om at sikre
småbørnsfamilier nedsat arbejdstid.
Af Jette Gottlieb (EL) og Frank Aaen (EL).
(Fremsat 12/6 98).
4) Første behandling af lovforslag nr. L 87:
Forslag til lov om ændring af lov social service. (Tilskud til høreapparater).
Af Kirsten Jacobsen (FP) m.fl.
(Fremsat 7/5 98).

Den første sag på dagsordenen var:
1) Spørgsmål til ministrene.
A. Spørgetimen";kl. 13.00
805;title_name;"Til at besvare spørgsmål i denne spørgetime har
statsministeren udpeget ministeren for udviklingsbistand og arbejdsministeren, men der er i
dag ikke tilmeldt spørgere til spørgetimen, og
vi kan derfor gå direkte til spørgetiden.

1) Til indenrigsministeren (12/6 98) af:";Formanden
1094;name_party;":
»Vil ministeren redegøre for, om og i givet fald
hvorledes, regeringen agter at iværksætte transport af og opførelse af »barakbyer« i Albanien
til husning af de mange kosovoalbanere, som i
disse uger søger tilflugt i landet?«
Skriftlig begrundelse
Det forarmede og ustrukturerede Albanien bør
hurtigst muligt hjælpes med opførelse af
»barakbyer«. Danmark har ekspertisen og erfaringen med hensyn til opførelse af sådanne lejre, og spørgeren finder, at det i høj grad er i
Danmarks interesse at tilsikre, at kosovoalbanerne vil kunne finde asyl i nærområdet blandt religiøse/etniske fæller. Spørgeren finder derfor, at en massiv dansk hjælpeindsats i
forhold til Albanien hurtigst muligt bør iværksættes.";Peter Skaarup
1818;name_party;":
Grunden til, at jeg har stillet spørgsmålet, er, at
vi i de seneste uger har oplevet en helt uacceptabel situation for verdenssamfundet i Kosovo.
Der er foreløbig kommet ca. 50.000 flygtninge
derfra, som i denne tid mangler en bolig og
også har problemer med at få de forsyninger,
de skal have.
I den forbindelse, og med de uhyggelige billeder, vi har set bl.a. i tv fra området, ønsker
Dansk Folkeparti, at regeringen her i landet
også stiller sig hjælpende klar over for de mange flygtninge.
Vi har tidligere set problemer i Danmark på
grund af sådanne kriser, hvor Danmark har
skullet tage 10.000, 20,000 og 25.000 flygtninge i
løbet af kort tid, og den situation vil vi gerne
undgå i Dansk Folkeparti. Derfor har vi stillet
disse spørgsmål i dag, og først og fremmest
vedrørende det første vil vi gerne høre, om
regeringen er klar til eventuelt at sende barakbyer til området.
Indenrigsministeren (Thorkild Simonsen):
Jeg håber, det er i orden, at jeg besvarer begge
spørgsmål samtidig, både spørgsmål nr. S 610

Onsdag den 17. juni 1998 (Spm)
og nr. S 611: det mener jeg er mest hensigtsmæssigt.
Hr. Peter Skaarup siger, at han dels ønsker
svar på, om regeringen agter at transportere
eller at opføre - eller/og tror jeg endda barakbyer i Albanien til husning af kosovoalbanere. Det er jo den helt aktuelle situation, som
er yderst beklagelig.
Spørgeren ønsker også, som det blev sagt før,
oplysninger om, hvad der findes af transportlette barakbyer i Danmark. :
Jeg kunne begynde med at sige, at indenrigsministeren har ikke nogen. Der er halvanden
tilbage, resten kan jeg give en redegørelse for.
Men jeg går ud fra, at spørgeren med udtrykket
»transportlette barakbyer« måske også tænker
på andre ting end flygtningelandsbyer. I første
halvdel af 1990 opførte vi jo nogle af dem i
Jugoslavien. Senere forærede indenrigsministeren nogle til Udenrigsministeriet, og de blev
opført i Polen. Det var for øvrigt noget, der blev
kritiseret.
Men lad mig nu starte med at sige, at regeringen ser lige så alvorligt på denne situation,
som Dansk Folkeparti gør. Udenrigsministeriet
har således oplyst, at man følger den humanitære situation i området meget nøje med henblik på, hvordan man nu kan bidrage til at
opfylde de humanitære behov, som er opstået i
det meget fattige land, som mange af dem er
flygtet til, nemlig Albanien.
Jeg kan i den forbindelse også oplyse, at EU's
regeringschefer på topmødet i Cardiff i en
erklæring vedrørende Kosovo netop har udtalt,
at EU vil søge at finde løsninger på flygtningeproblemet i området med udgangspunkt i, at
alle flygtninge fra Kosovo skal kunne vende tilbage til deres hjem i sikkerhed. EU vil endvidere, bl.a. i et tæt samarbejde med UNHCR, altså
Flygtningehøjkommissaria tet i Schweiz, yde
umiddelbar hjælp til flygtninge i området, og
der kan det godt være, at det, der bliver stillet
forslag om her, kunne være en af måderne.
Jeg finder imidlertid ikke, at der som led i
denne hjælp kan sendes nogen af de danske
flygtningelandsbyer, al den stund de også er
optaget, men jeg tror altså også, det er for dyr
en måde at løse problemet på og måske også for
tidkrævende. Det var det i alt fald i Polen: det
tog mange måneder. Det vil jo altid tage tid at
få dem ned, få nogle byggemodne grunde dernede og mange andre ting.
Jeg tror også, at hjælpen til de flygtende
kosovoalbanere, hvis man ikke skal komme i -

2031

den situation, at de begynder at flygte videre,
skal være meget hurtigere og meget mere kontant end det, vi kan gøre.
Jeg synes også, at vi fra dansk side skal sige hvad jeg også går ud fra, at vores statsminister
og andre, der har deltaget i debatten i Cardiff,
var med på: Vi må i fællesskab hjælpe de kosovoalbanere, som er flygtet, og det bliver en ting,
jeg nok skal give mere oplysning om, når jeg
ved noget.";Peter Skaarup
5621;name_party;":
Jeg er enig med ministeren i, at der var en
situation i Polen, der ikke var helt på toppen.
Der var det sådan, at det blev voldsomt dyrt at
sende disse barakbyer derned. Derfor kunne jeg
godt tænke mig at spørge ministeren, om ministeren, da der nu oplyses, at der kun er halvanden tilbage af disse her, og vel vidende, at
situationen i Polen ikke var acceptabel, om
ministeren i så tilfælde vil lade opføre en række
nye, transportlette barakbyer, kan man sige, altså nogle byer, som vi kan sende ned til områder, hvor der er akut opståede flygtningeproblemer, og om ministeren ikke finder, at det
kunne være en mulighed at lave nogle, der ikke
er så stationære som dem, vi kender i dag.
Det håber vi i hvert fald i Dansk Folkeparti at
regeringen vil erklære sig villig til, og vi håber
også, at regeringen allerede nu vil kontakte
UNHCR, og jeg vil gerne spørge ministeren, om
man vil det, om man vil erklære sig beredvillig
til i nærområdet at hjælpe de flygtninge, som
nu kommer frem dertil.
Indenrigsministeren (Thorkild Simonsen):
Når jeg, som jeg sagde i mit første svar, får
oplysning fra Udenrigsministeriet eller Statsministeriet om, hvad det er, man konkret har drøftet, og hvilke penge man sætter på højkant,
jamen så kan nogle af de ting, som hr. Peter
Skaarup nævner, måske komme ind i billedet,
for jeg tror altså også, der måske er andre end
Danmark, der kunne lave transportable boligsystemer, som ikke er slet så komplicerede at
flytte osv. Det skal jeg ikke kunne sige at der
ikke er.
Nu er det jo ikke et område, jeg personlig
kender meget til, men jeg vil gerne give et tilsagn om, at så snart jeg ved noget om, hvad det
er, Danmark skal lave, og også hvilket ministerium der skal lave det, så at vende tilbage med
et svar til hr. Peter Skaarup.

-

2032

Onsdag den 17. juni 1998 (Spm)";Peter Skaarup
7450;name_party;":
Skal jeg så forstå det sådan, at man stiller sig
beredvillig med hensyn til at iværksætte opførelser i området af sådanne små landsbyer eller
transportlette landsbyer, som kan bruges andre
steder?
Jeg kunne også godt tænke mig at spørge
ministeren, om vi indtil nu i Danmark har modtaget nogle kosovoalbanere, og i givet fald hvor
mange vi har modtaget inden for den seneste
tid, og om regeringen har nogle planer for,
hvordan en modtagelse eventuelt kommer til at
finde sted, hvis der opstår en øget flygtningetilstrømning fra kosovoområdet. I øjeblikket
skulle der være 50.000 mennesker på flugt, men
kommer vi til at opleve flere, er det vigtigt, at
regeringen har gennemtænkt, hvad der så skal
ske i Danmark, hvis der kommer folk til Danmark.
Indenrigsministeren (Thorkild Siinonsen):
Jeg har ikke sagt, at vi ville opføre landsbyer.
Jeg har sagt, det vel kan indgå i overvejelserne,
når man har drøftet det statsministeren, udenrigsministeren og UNHCR imellem. Hvis de
mener, det er en god idé, så mener jeg også, vi
kan bidrage, hvis det skulle være.
Med hensyn til antallet af kosovoflygtninge,
den sidste del, så har jeg ikke set nogen foruroligende tal, hvis der overhovedet er kommet
nogen. Der var jo nogle tidligere, men altså dem
har vi jo ikke kunnet sende tilbage. Det er et
helt andet spørgsmål.
Jeg mener ikke, der har været nogen på vej til
Danmark, men det er jo klart, at det kan jeg
løbende orientere mig om, hvis det sker. Vi har
ikke i nogen sammenhæng villet drøfte sådan
en større løsning om at fordele dem over hele
Europa. Der har heller ikke været tiltag til det,
så vidt jeg ved.";Peter Skaarup
9080;name_party;":
Jeg vil gerne spørge indenrigsministeren: Kunne det ikke være tænkeligt, at man også tog
noget af militærets materiel såsom flytbare
hospitaler og sådan noget og sendte derned?
Vi skal jo gøre alt, hvad vi kan for at holde de
mennesker i området, så de ikke forlader området.
Indenrigsministeren (Thorkild Simonsen):
Jeg har med beredskabsforholdene at gøre, men
ikke så meget med militæret. Jeg skal lade ideen
gå videre til dem, der har med den sag at gøre.

I det hele taget tror jeg, regeringen bliver
nødt til at drøfte det både på baggrund af den
forespørgsel, der stilles, men altså også på baggrund af de internationale tilkendegivelser, der
er kommet om, at man vil hjælpe dernede, og
der kan alt vel indgå. Jeg kan selvfølgelig ikke
give løfter på andres vegne.
Aase D. Madsen (DF):
Ministeren sagde før, så vidt jeg hørte det, at
EU ville sørge for, at alle flygtninge skal kunne
vende tilbage til deres område. Ligger der
nogen planer i øjeblikket, eller er det bare
noget, som man altid slynger ud, som det også
skete med bosnienflygtningene?
Indenrigsministeren (Thorkild Simonsen):
Jeg slynger ikke noget som helst ud. Jeg citerer,
hvad man har sagt. Bare ved at høre tv eller
radio er det mig bekendt sådan, at man forhandler med Milosevic, der er præsident, om at
finde fredelige måder at standse den etniske
udrensning på, og før det er sket, tror jeg ikke,
at der er nogen, der kan sendes tilbage.
Man kan godt have den opfattelse, at de bør
komme tilbage, men det er jo ikke ligegyldigt,
hvordan man behandler dem i den periode, de
er der. De er jo sikkert jordbrugere mange af
dem, så vidt jeg har hørt. Hvis man prøver at
hjælpe dem på den måde, de plejer leve på, har
de en større chance for at vende tilbage. Det
gælder ikke kun kosovoalbanere, det gælder
alle.
Hermed sluttede spørgsmålet.
Spm. nr. S 611
2) Til indenrigsministeren (12/6 98) af:";Inge Refshauge
10971;name_party;":
»Vil ministeren oplyse, hvad der for tiden findes af transportlette »barakbyer« i Danmark?«
Skriftlig begrundelse
Der henvises til begrundelsen for spørgsmål nr.
S 610.";Peter Skaarup
11160;name_party;":
(uden mikrofon) . . . regeringen vil bygge
sådanne transportlette barakbyer. Det er efter
Dansk Folkepartis opfattelse et generelt pro-

(255)
Onsdag den 17. juni 1998 (Spm)

2033

blem, at vi i Danmark har fået for mange flygtninge hertil, og derfor vil der være god ræson i,
at Danmark offensivt hjalp de steder, hvor konflikterne opstår, og i det her tilfælde med nogle
transportlette barakbyer, der måske ikke ligner
de flygtningelandsbyer, vi kender i dag, men er
nogle, der kan bruges rundt omkring i de nærområder, hvor flygtningene kommer fra.
Derfor kunne jeg godt tænke mig at spørge
ministeren, om han kan komme med et konkret
tilsagn om, at regeringen vil hjælpe på den
måde, som her er omtalt.

vende tilbage med forslag, og jeg er lige så interesseret i, at noget sker hurtigt, for det er en
periode, hvor vi i hvert fald kan se på fjernsynet, at det ser alvorligt ud. Men jeg kan ikke
give en tidsfrist: det ville være mægtig uklogt.
Jeg kan kun sige, at det skal være hurtigst
muligt.
En sådan sag vil Folketingets partier selvfølgelig blive orienteret om. Det er en sag, der er
bred enighed om, hvis vi skal hjælpe - det tror
jeg der er. Jeg kan ikke tænke mig nogen, der
ikke vil det.

Indenrigsministeren (Thorkild Simonsen):
Jeg mener, at jeg har svaret på det ved at sige,
at jeg ikke på stående fod kan komme med et
konkret tilsagn, men at det, der spørges om her,
indgår i de overvejelser, som dels den danske
regering bør tage, dels Flygtningehøjkommissariatet må tage, eller i det hele taget EU må tage.
Det bør jo være en samordnet ordning for det
område.
Det vil være meget fint, hvis det ender sådan,
at det er alle EU-lande, der står sammen om at
hjælpe dem, og der skal vi selvfølgelig bidrage.
Det er muligt, vi skal bidrage på den måde, hr.
Peter Skaarup siger, eller på anden vis. Det vil
jeg i hvert fald gerne være med til.";Peter Skaarup
