split;reason;text;value
0;;"Tirsdag den 8. december 2020 (D)

31. møde";
81;Time;"Dagsorden
1) Udvidet spørgetime med statsministeren.
2) Fortsættelse af forespørgsel nr. F 3 [afstemning]:
Forespørgsel til beskæftigelsesministeren og ministeren for føde‐
varer, fiskeri og ligestilling om bekæmpelse af seksuel chikane.
Af Astrid Carøe (SF) og Anne Valentina Berthelsen (SF).
(Anmeldelse 07.10.2020. Fremme 20.10.2020. Forhandling
04.12.2020. Forslag til vedtagelse nr. V 30 af Astrid Carøe (SF),
Lars Aslan Rasmussen (S), Samira Nawa (RV) og Pernille Skipper
(EL). Forslag til vedtagelse nr. V 31 af Anne Honoré Østergaard (V),
Liselott Blixt (DF) og Birgitte Bergman (KF)).
3) Fortsættelse af forespørgsel nr. F 4 [afstemning]:
Forespørgsel til børne- og undervisningsministeren om effekten
af skærpede regler for fordeling af børn og unge i landets dagin‐
stitutioner og uddannelsesinstitutioner.
Af Mette Thiesen (NB) m.fl.
(Anmeldelse 07.10.2020. Fremme 20.10.2020. Forhandling
03.12.2020. Forslag til vedtagelse nr. V 26 af Mette Thiesen (NB).
Forslag til vedtagelse nr. V 27 af Jens Joel (S), Lotte Rod (RV), Ina
Strøjer-Schmidt (SF) og Eva Flyvholm (EL). Forslag til vedtagelse
nr. V 28 af Stén Knuth (V), Katarina Ammitzbøll (KF) og Henrik
Dahl (LA). Forslag til vedtagelse nr. V 29 af Marie Krarup (DF)).
4) 2. behandling af lovforslag nr. L 31:
Forslag til lov om ændring af lov om en børne- og ungeydelse og
lov om skattefri kompensation for forhøjede energi- og miljøafgifter.
(Ligedeling og individuel indkomstaftrapning af børne- og ungeydel‐
sen og ligedeling af den supplerende grønne check m.v.).
Af skatteministeren (Morten Bødskov).
(Fremsættelse 07.10.2020. 1. behandling 05.11.2020. Betænkning
03.12.2020).
5) 2. behandling af lovforslag nr. L 6:
Forslag til lov om ændring af lov om byfornyelse og udvikling af
byer og lov om almene boliger m.v. (Sammenlægning af Byggeska‐
defonden og Byggeskadefonden vedrørende Bygningsfornyelse og
ophør af fremtidig skadesdækning ved bygningsfornyelse m.v.).
Af boligministeren (Kaare Dybvad Bek).
(Fremsættelse 07.10.2020. 1. behandling 06.11.2020. Betænkning
03.12.2020).
6) 2. behandling af lovforslag nr. L 7:
Forslag til lov om ændring af lov om almene boliger m.v. og lov om
leje af almene boliger. (Støtte til etablering og drift af midlertidigt

1

husly til uddannelsessøgende, den almene boligsektors overgang til
Digital Post og forsøg med at opsige lejere i almene ældre- og
plejeboliger).
Af boligministeren (Kaare Dybvad Bek).
(Fremsættelse 07.10.2020. 1. behandling 06.11.2020. Betænkning
03.12.2020).
7) 2. behandling af lovforslag nr. L 8:
Forslag til lov om ændring af byggeloven (Hjemmel til, at kommu‐
nalbestyrelsen kan henlægge kompetencen til at udstede påbud og
forbud til redningsberedskaberne ved brandsyn m.v.).
Af boligministeren (Kaare Dybvad Bek).
(Fremsættelse 07.10.2020. 1. behandling 06.11.2020. Betænkning
03.12.2020).
8) 2. behandling af lovforslag nr. L 43:
Forslag til lov om ændring af lov om CO2-kvoter. (Tilpasning af reg‐
ler som følge af ændringer i kvotedirektiv 2003/87/EF og tilhørende
EU-retsakter forud for 4. kvotehandelsperiode, herunder justering af
klageregler m.v.)
Af klima-, energi- og forsyningsministeren (Dan Jørgensen).
(Fremsættelse 08.10.2020. 1. behandling 06.11.2020. Betænkning
26.11.2020).
9) 2. behandling af lovforslag nr. L 18:
Forslag til lov om ændring af arkivloven. (Ret til indsigt i egne
personoplysninger).
Af kulturministeren (Joy Mogensen).
(Fremsættelse 07.10.2020. 1. behandling 10.11.2020. Betænkning
02.12.2020).
10) 2. behandling af lovforslag nr. L 12:
Forslag til lov om ændring af lov om betalinger, hvidvaskloven, lov
om kapitalmarkeder og forskellige andre love. (Gennemførelse af
2. betalingstjenestedirektiv, 4. og 5. hvidvaskdirektiv, ændringer til
benchmarkforordningen og disclosureforordningen).
Af erhvervsministeren (Simon Kollerup).
(Fremsættelse 08.10.2020. 1. behandling 10.11.2020. Betænkning
03.12.2020).
11) 2. behandling af lovforslag nr. L 47:
Forslag til lov om ændring af lov om Digital Post fra offentlige
afsendere. (Hjemtagelse til Digitaliseringsstyrelsen af dataansvar,
strategisk ejerskab og beslutningskompetence for Digital Post, eta‐
blering af visningsklienter og flytning af borgeres og virksomheders
post).
Af finansministeren (Nicolai Wammen).
(Fremsættelse 08.10.2020. 1. behandling 23.10.2020. Betænkning
26.11.2020).
12) 2. behandling af lovforslag nr. L 77:
Forslag til lov om aflivning af og midlertidigt forbud mod hold af
mink.

2

Tirsdag den 8. december 2020 (FM )

Af ministeren for fødevarer, fiskeri og ligestilling (Mogens Jensen).
(Fremsættelse 10.11.2020. 1. behandling 13.11.2020. Betænkning
02.12.2020. Omtrykt. Ændringsforslag nr. 18 af 07.12.2020 uden
for betænkningen af ministeren for fødevarer, landbrug og fiskeri
(Rasmus Prehn)).
13) 2. behandling af lovforslag nr. L 71:
Forslag til lov om ændring af lov om udstationering af lønmodtagere
m.v. (Implementering af det reviderede udstationeringsdirektiv og
målretning af anmeldelsespligten til Registret for Udenlandske Tje‐
nesteydere (RUT) for selvstændigt erhvervsdrivende uden ansatte
m.v.).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 30.10.2020. 1. behandling 12.11.2020. Betænkning
02.12.2020. Ændringsforslag nr. 13-17 af 07.12.2020 uden for be‐
tænkningen af beskæftigelsesministeren (Peter Hummelgaard)).
14) 2. behandling af lovforslag nr. L 24:
Forslag til lov om ændring af lov om fuldbyrdelse af straf m.v. og
retsplejeloven. (Adgang til sociale behandlingstilbud mod stofmis‐
brug for indsatte i kriminalforsorgens institutioner m.v.).
Af justitsministeren (Nick Hækkerup).
(Fremsættelse 07.10.2020. 1. behandling 05.11.2020. Betænkning
03.12.2020).
15) Fortsættelse af 2. behandling af lovforslag nr. L 53:
Forslag til lov om undersøgelse af visse forhold vedrørende Forsva‐
rets Efterretningstjeneste.
Af justitsministeren (Nick Hækkerup).
(Fremsættelse 08.10.2020. 1. behandling 22.10.2020. Betænkning
23.11.2020. 1. del af 2. behandling 26.11.2020. Tilføjelse til betænk‐
ning 02.12.2020).
16) 2. behandling af lovforslag nr. L 83:
Forslag til lov om ændring af lov om kommunal indkomstskat og lov
om kommunal udligning og generelle tilskud til kommuner. (Ekstra‐
ordinær mulighed for at omgøre valg af selvbudgettering for 2020
som følge af covid-19).
Af social- og indenrigsministeren (Astrid Krag).
(Fremsættelse 11.11.2020. 1. behandling 17.11.2020. Betænkning
03.12.2020).
17) 1. behandling af beslutningsforslag nr. B 49:
Forslag til folketingsbeslutning om ny retssikkerhedsfond på handi‐
capområdet og opsættende virkning ved klage.
Af Karina Adsbøl (DF) m.fl.
(Fremsættelse 22.10.2020).
18) 1. behandling af beslutningsforslag nr. B 70:
Forslag til folketingsbeslutning om en kompensationsordning til bor‐
gerne for kommunernes sagsbehandlingsfejl og fristoverskridelser på
socialområdet.
Af Mette Thiesen (NB) m.fl.
(Fremsættelse 30.10.2020).";kl. 13.00
6954;Time;Meddelelser fra formanden;Kl. 13:00
7015;title_name;":
Mødet er åbnet.

Det første punkt på dagsordenen er:
1) Udvidet spørgetime med statsministeren.";Henrik Dam Kristensen
7122;Time;;Kl. 13:00
7157;title_name;":
Jeg vil hermed give ordet til statsministeren for en indledende rede‐
gørelse. Værsgo.";Henrik Dam Kristensen
7255;Time;;Kl. 13:00
7292;title_name;":
Tak for det. Lad mig starte med at fortælle, hvor mange danskere
der nu er smittet det seneste døgn. Det er 2.150, og det er jo en
meget kraftig understregning af, hvor alvorlig situationen er, og
derfor valgte vi i går at forlænge restriktionerne og indføre en delvis
nedlukning i 38 kommuner.
Jeg vil gerne have lov til at kvittere for den opbakning, der er her
i Folketinget, og i dag vil jeg gerne rette en særlig tak til Venstres
formand, hr. Jakob Ellemann-Jensen, for at understrege alvoren i den
nuværende situation. Det er velkendt, at der i de seneste uger har væ‐
ret en skarp politisk debat. Det skal der selvfølgelig være plads til,
men når det virkelig gælder, så rykker vi sammen her i Folketinget,
og jeg er ikke i tvivl om, at det er endog meget vigtigt for vores evne
til både som land og som befolkning for at vi kan klare os igennem
den kommende tid og kunne komme igennem pandemien. Vi skal
igennem den her pandemi, og det skal vi menneskeligt, og det skal vi
økonomisk. Jeg er glad for, at et bredt flertal har aftalt at understøtte
eksporten, forlænge hjælpepakkerne og give muligheden for, at de to
sidste ugers indefrosne feriepenge kan blive udbetalt til foråret. Det
er den akutte hjælp.
Samtidig med det lægger vi sporene til en mere grøn fremtid.
Danmark er EU's største olieland, og nu har vi igen bredt her i
Folketinget aftalt at sætte en slutdato på olieudvindingen. Det er, må
man sige, et stærkt signal til resten af verden om, at det er her, vi går
forrest i den grønne omstilling. Det gør vi også med den bilaftale,
der er på plads nu, og som skal sikre 775.000 grønne biler om bare
10 år. Tak til Det Radikale Venstre, SF og Enhedslisten for aftalen.
Det er vigtigt, for at vi kan målet om at reducere drivhusgasserne
med 70 pct. i 2030.
Vi forbedrer nu også naturen og biodiversiteten i Danmark, 13
nye nationalparker og meget mere urørt skov. Det er en del af finans‐
loven for næste år, en finanslov, der også fremrykker minimumsnor‐
meringer, investerer i uddannelse og sætter penge af til, at der kan
ansættes flere medarbejdere i ældreplejen. Derudover er det også
en aftale, der stimulerer vores økonomi og bl.a. hjælper dem, der
desværre er blevet ramt af arbejdsløshed. Tak til fru Sofie Carsten
Nielsen, fru Pia Olsen Dyhr, fru Pernille Skipper og hr. Torsten Gejl
for et fantastisk godt samarbejde. For halvandet år siden aftalte vi en
ny retning for Danmark. Det leverer vi nu på i fællesskab, og tak til
alle de partier i Folketinget, der er med i brede aftaler. Vi har indgået
– og hold fast – næsten 60 aftaler, siden regeringen tiltrådte, og vi
forhandler netop nu videre om en grøn skattereform og forhåbentlig
også en god aftale om politiet.
I regeringen holder vi i de her dage et særlig skarpt øje med ud‐
viklingen i brexitforhandlingerne. Der er meget på spil for Danmark,

Tirsdag den 8. december 2020 (US 20)

for dansk erhvervsliv og for dansk fiskeri. Selv om tiden er knap, er
det afgørende, at vi får en god aftale, og det presser vi på for fra den
danske regerings side.
I dag har jeg netop sendt et brev til seks personer fra Grønland.
For næsten 70 år siden blev I som en del af et dansk forsøg flyttet
fra jeres familier i Grønland til et ophold i Danmark for at blive en
såkaldt fortrop for udviklingen i Grønland. Men hensynet til jer som
mennesker blev sat til side, mange af jer mistede båndet til jeres
familier, til jeres slægt, til jeres livshistorie og til Grønland, og da I
kom hjem til Grønland, blev I endda anbragt på børnehjem. Vi kan
ikke ændre fortiden, men vi kan tage ansvaret på os og undskylde
over for dem, som vi svigtede. I brevet har jeg derfor givet en
uforbeholden og længe ventet undskyldning på Danmarks vegne.";Mette Frederiksen
11012;Time;;Kl. 13:04
11047;title_name;":
Tak for det.
Nu går vi så over til spørgetiden med partilederne. Jeg skal med‐
dele, at hr. Edmund Joensen og hr. Sjúrður Skaale ikke er til stede på
grund af, som jeg har forstået, restriktioner på Færøerne. Det foregår,
som det plejer, med først 2 minutter og derefter 1 minut.";Henrik Dam Kristensen
