split;reason;text;value
0;;"Torsdag den 24. juni 2021 (D)

1

(Fremsættelse 04.06.2021. 1. behandling 15.06.2021. Betænkning
22.06.2021. 2. behandlling 24.06.2021).

133. møde";
183;Time;"Dagsorden
1) Indstilling fra Udvalget til Valgs Prøvelse:
Godkendelse af stedfortræder som ordinært medlem af Folketinget
for Morten Østergaard (RV).
2) 3. behandling af lovforslag nr. L 213:
Forslag til lov om beskyttelse af whistleblowere.
Af justitsministeren (Nick Hækkerup).
(Fremsættelse 14.04.2021. 1. behandling 27.04.2021. Betænkning
10.06.2021. 2. behandling 15.06.2021. Lovforslaget optrykt efter 2.
behandling).
3) 3. behandling af lovforslag nr. L 234:
Forslag til lov om ændring af epidemiloven. (Overvågning af smit‐
somme sygdomme via spildevand).
Af sundhedsministeren (Magnus Heunicke).
(Fremsættelse 25.05.2021. 1. behandling 03.06.2021. Betænkning
11.06.2021. 2. behandling 15.06.2021. Lovforslaget optrykt efter 2.
behandling. Ændringsforslag nr. 1 og 2 af 23.06.2021 til 3. behand‐
ling af sundhedsministeren (Magnus Heunicke)).
4) 3. behandling af lovforslag nr. L 235 A:
Forslag til lov om ændring af lov om arbejdsgiveres adgang til at
pålægge lønmodtagere at blive testet for covid-19 m.v. og lov om
udstationering af lønmodtagere m.v. (Udskydelse af solnedgangs‐
klausul).
Af beskæftigelsesministeren (Peter Hummelgaard).
(2. behandling 15.06.2021. Lovforslaget optrykt efter 2. behandling).
5) 3. behandling af lovforslag nr. L 235 B:
Forslag til lov om ændring af lov om forebyggelse af smitte med
covid-19, når arbejdsgivere stiller bolig til rådighed for ansatte, og
lov om pligt til at sikre covid-19-test af tilrejsende arbejdskraft efter
indrejse i Danmark. (Udskydelse af solnedgangsklausuler).
Af beskæftigelsesministeren (Peter Hummelgaard).
(2. behandling 15.06.2021. Lovforslaget optrykt efter 2. behandling).
6) Eventuelt: 3. behandling af lovforslag nr. L 237:
Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v.
og lov om sygedagpenge. (Dagpengeret til selvstændige erhvervs‐
drivende uden forudgående medlemskab af en arbejdsløshedskasse,
midlertidigt ophør af selvstændig virksomhed og forlængelse af den
midlertidige periode med ret til sygedagpenge for lønmodtagere, der
er i øget risiko ved smitte med covid-19, og for lønmodtagere, der er
pårørende til personer, der er i øget risiko ved smitte med covid-19).
Af beskæftigelsesministeren (Peter Hummelgaard).

7) Eventuelt: 3. behandling af lovforslag nr. L 238:
Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats.
(Særlig løntilskudsordning for langtidsledige seniorer).
Af beskæftigelsesministeren (Peter Hummelgaard).
(Fremsættelse 11.06.2021. 1. behandling 15.06.2021. Betænkning
22.06.2021. 2. behandling 24.06.2021).
8) 1. (eneste) behandling af beslutningsforslag nr. B 298:
Forslag til folketingsbeslutning om stop for Udrejsecenter Holme‐
gaard på Langeland.
Af Morten Dahlin (V), Pia Kjærsgaard (DF), Marcus Knuth (KF),
Pernille Vermund (NB), Henrik Dahl (LA) og Inger Støjberg (UFG).
(Fremsættelse 21.05.2021. Betænkning 15.06.2021).";kl. 13.15
3069;Time;;Kl. 13:16
3104;title_name;":
Mødet er åbnet.";Henrik Dam Kristensen
3131;Time;Samtykke til behandling;Kl. 13:16
3190;title_name;":
De punkter, som er opført som nr. 6 og 7 på dagsordenen, kan kun
med Tingets samtykke behandles i dette møde.
Som bekendt har Udvalget for Forretningsordenen vedtaget nye ret‐
ningslinjer for, hvornår der skal stemmes i salen om samtykke til
dispensation fra forretningsordenen.
Dette betyder, at der holdes afstemning om spørgsmålet om dis‐
pensation fra 30-dagesreglen, hvis et forslag er sat til tredje behand‐
ling mindre end 14 dage efter fremsættelsen.
I dag skal vi derfor stemme om samtykke til behandlingen af
dagsordenens punkt 7 (L 238).
Inden jeg starter afstemningen, skal jeg lige bede jer om at tjek‐
ke, at det er det rigtige navn, der står i afstemningspanelet.";Henrik Dam Kristensen
3880;Time;Afstemning;Kl. 13:16
3926;title_name;":
Dermed stemmer vi så om samtykke til behandlingen af L 238, og
der kan stemmes.
Afstemningen slutter.
For stemte 95 (S, V, DF, SF, RV, EL, KF, NB, LA, Sikandar Siddique
(UFG), Simon Emil Ammitzbøll-Bille (UFG) og Susanne Zimmer
(UFG), imod stemte 0, hverken for eller imod stemte 0.

2

Torsdag den 24. juni 2021 (UVP )

Samtykket er givet.";Henrik Dam Kristensen
4280;Time;"Det punkt, som er opført som nr. 6 på dagsordenen, kan kun med
Tingets samtykke behandles i dette møde.
Hvis ingen gør indsigelser, betragter jeg samtykket som givet.
Det er givet.

Det første punkt på dagsordenen er:
1) Indstilling fra Udvalget til Valgs Prøvelse:
Godkendelse af stedfortræder som ordinært medlem af Folke‐
tinget for Morten Østergaard (RV).

Afstemning";Kl. 13:18
4687;title_name;":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stem‐
mes.
Afstemningen slutter.
For stemte 93 (S, V, DF, SF, RV, EL, KF, NB, Orla Østerby (UFG),
Sikandar Siddique (UFG), Simon Emil Ammitzbøll-Bille (UFG) og
Susanne Zimmer (UFG)), imod stemte 2 (LA), hverken for eller
imod stemte 0.
Lovforslaget er vedtaget og vil blive sendt til statsministeren.";Henrik Dam Kristensen
5061;Time;Forhandling;Kl. 13:17
5108;title_name;":
Fra Udvalget til Valgs Prøvelse har jeg modtaget indstilling om, at
1. stedfortræder for Det Radikale Venstre i Østjyllands Storkreds,
Susan Kronborg, godkendes som ordinært medlem af Folketinget
fra og med den 17. juni 2021, da Morten Østergaard nedlægger sit
mandat pr. 16. juni 2021.
Er der nogen, der ønsker ordet? Da det ikke er tilfældet, går vi til
afstemning.";Henrik Dam Kristensen
