split;reason;text;value
0;;"1300

Torsdag den 31. januar 2002 (D)

23. m ø d e";
88;Time;"Dagsorden
1) Fortsættelse af forespørgsel nr. F 4 [Afstemning]:
Forespørgsel til europaministeren [om regeringens linje i den europæiske debat om en ny unionstraktat og om ændring af Amsterdamtraktaten].
Af Keld Albrechtsen (EL) og Pernille Rosenkrantz-Theil (EL).
(Forespørgslen anmeldt 6/12 2001. Fremme af
forespørgslen vedtaget 12/12 2001. Første del af
forespørgslen (forhandlingen) foretaget 30/1
2002. Forslag til vedtagelse nr. V 9 fremsat 30/1
2002 af Keld Albrechtsen (EL), forslag til vedtagelse nr. V 10 fremsat 30/1 2002 af Charlotte Antonsen (V) m.fl., forslag til vedtagelse nr. V 11
fremsat 30/1 2002 af Peter Skaarup (DF), forslag
til vedtagelse nr. V 12 fremsat 30/1 2002 af Villy
Søvndal (SF) og forslag til vedtagelse nr. V 13
fremsat 30/1 2002 af Jann Sjursen (KRF)).
2) Spørgsmål om fremme af forespørgsel nr.
F 18:
Forespørgsel til miljøministeren [om rent og
urenset drikkevand].
Af Keld Albrechtsen (EL) og Pernille Rosenkrantz-Theil (EL).
(Forespørgslen anmeldt 24/1 2002).
3) Forespørgsel nr. F l:
Forespørgsel til justitsministeren [om styrkelse
af politiet].
Af Jann Sjursen (KRF) m.fl.
(Forespørgslen anmeldt 6/12 2001. Fremme af
forespørgslen vedtaget 12/12 2001).

4) Første behandling af lovforslag nr. L 35:
Forslag til lov om ændring af straffeloven, retsplejeloven, lov om konkurrence- og forbrugerforhold på telemarkedet, våbenloven, udleveringsloven samt lov om udlevering af lovovertrædere til Finland, Island, Norge og Sverige.
(Gennemførelse af FN-konventionen til bekæmpelse af finansiering af terrorisme, gennemførelse af FN's Sikkerhedsråds resolution nr. 1373
(2001) samt øvrige initiativer til bekæmpelse af
terrorisme m.v.).
Af justitsministeren (Lene Espersen).
(Fremsat 13/12 2001).
5) Første behandling af lovforslag nr. L 32:
Forslag til lov om udlændingeloven. (Initiativer
mod terrorisme m.v. - opfølgning på FN's Sikkerhedsråds resolution nr. 1373 af 28. september
2001 om bekæmpelse af terrorisme).
Af integrationsministeren (Bertel Haarder).
(Fremsat 13/12 2001).
6) Første behandling af lovforslag nr. L 28:
Forslag til lov om ændring af lov om forebyggende foranstaltninger mod hvidvaskning af
penge. (Bekæmpelse af finansiering af terrorisme, udvidelse af anvendelsesområde, usamarbejdsvillige lande).
Af økonomi- og erhvervsministeren (Bendt
Bendtsen).
(Fremsat 13/12 2001).
7) Første behandling af lovforslag nr. L 30:
Forslag til lov om ændring af toldloven.
Af skatteministeren (Svend Erik Hovmand).
(Fremsat 13/12 2001).
8) Første behandling af beslutningsforslag nr.
B 19:
Forslag til folketingsbeslutning om bekæmpelse
af børnepornografi.
Af Jann Sjursen (KRF) m.fl.
(Fremsat 11/12 2001).

Torsdag den 31. januar 2002 (F 4)
9) Første behandling af beslutningsforslag nr.
B 20:
Forslag til folketingsbeslutning om tiltag mod
vold i familien.
Af jann Sjursen (KRF) m.fl.
(Fremsat 11/12 2001).
10) Første behandling af lovforslag nr. L 54:
Forslag til lov om ændring af skattestyrelsesloven og ligningsloven. (Fuld omkostningsgodtgørelse i skattesager m.v., som skatteyder vinder
fuldt ud eller i overvejende grad, eller som videreføres af skattemyndighederne).
Af skatteministeren (Svend Erik Hovmand).
(Fremsat 17/1 2002).
11) Første behandling af lovforslag nr. L 55:
Forslag til lov om ændring af ligningsloven.
(Hjemme-pc-ordning samt skattefrihed for arbej dsgiverbetalt datakommunikation).
Af skatteministeren (Svend Erik Hovmand).
(Fremsat 17/1 2002).

1301

Den første sag på dagsordenen var:
1) Fortsættelse af forespørgsel nr. F 4 [Afstemning]:
Forespørgsel til europaministeren [om regeringens linje i den europæiske debat om en ny
unionstraktat og om ændring af Amsterdamtraktaten].
Af Keld Albrechtsen (EL) og Pernille Rosenkrantz-Theil (EL).
(Forespørgslen anmeldt 6/12 2001. Fremme af
forespørgslen vedtaget 12/12 2001. Første del af
forespørgslen (forhandlingen) foretaget 30/1
2002. Forslag til vedtagelse nr. V 9 fremsat 30/1
2002 af Keld Albrechtsen (EL), forslag til vedtagelse nr. V 10 fremsat 30/1 2002 af Charlotte Antonsen (V) m.fl., forslag til vedtagelse nr. V 11
fremsat 30/1 2002 af Peter Skaarup (DF), forslag
til vedtagelse nr. V 12 fremsat 30/1 2002 af Villy
Søvndal (SF) og forslag til vedtagelse nr. V 13
fremsat 30/1 2002 af jann Sjursen (KRF)).";kl. 10.00
4345;title_name;"Forhandlingen er afsluttet, og vi går straks til afstemning.

Meddelelser fra formanden

Afstemning";Formanden
4457;title_name;"Medlemmer af Folketinget Villy Søvndal (SF),
Karen Jespersen (S), Margrethe Vestager (RV) og
Line Barfod (EL) har meddelt mig, at de ønsker
skriftligt at fremsætte:

Forslag til vedtagelse nr. V 10 af Charlotte Antonsen (V), Henrik Dam Kristensen (S), Lars Barfoed (KF) og Elisabeth Arnold (RV) (se forrige
møde) vedtoges med 83 stemmer (V, S, KF og
RV) mod 17 (DF og EL): 10 (SF og KRF) stemte
hverken for eller imod.

Forslag til folketingsbeslutning om opfordring
til at trække aktstykke nr. 93 om et råd for socialt
udsatte tilbage fra Finansudvalget.
(Beslutningsforslag nr. B 63).

Hermed var følgende forslag bortfaldet:
Forslag til vedtagelse nr. V 9 af Keld Albrechtsen (EL).
Forslag til vedtagelse nr. V 11 af Peter Skaarup (DF).
Forslag til vedtagelse nr. V 12 af Villy Søvndal
(SF).
Forslag til vedtagelse nr. V 13 af Jann Sjursen
(KRF).
Hermed sluttede forespørgslen.

1302

Torsdag den 31. januar 2002 (Fremme F 18)

Den næste sag på dagsordenen var:
2) Spørgsmål om fremme af forespørgsel nr.
F 18:
Forespørgsel til miljøministeren [om rent og
urenset drikkevand].
Af Keld Albrechtsen (EL) og Pernille Rosenkrantz-Theil (EL).
(Forespørgslen anmeldt 24/1 2002).";Formanden
5645;title_name;"Hvis ingen gør indsigelse mod fremme af denne
forespørgsel, betragter jeg Tingets samtykke
dertil som givet. (Ophold). Det er givet.

Den næste sag på dagsordenen var:
3) Forespørgsel nr. F 1:
Forespørgsel til justitsministeren:
»Hvad vil regeringen gøre for at styrke politiet?«
Af Jann Sjursen (KRF), Bodil Kornbek (KRF),
Ole M. Nielsen (KRF) og Tove Videbæk (KRF).
(Forespørgslen anmeldt 6/12 2001. Fremme af
forespørgslen vedtaget 12/12 2001).
Begrundelse";Formanden
6123;name_party;":
Politiet er en utrolig vigtig samfundsinstitution.
Politiet skal være med til at sikre, at lov og orden
kan opretholdes, at vi forebygger og forhindrer
forbrydelser, politiet skal efterforske og opklare
de forbrydelser, der bliver begået. Politiet er en
del af anklagemyndigheden, og politiet har også
mange serviceopgaver over for borgerne.
Politiet er naturligvis præget af den tid, som
det er en del af, og derfor har politiet også i de
seneste par år fået tillagt en hel del nye opgaver.
Vi skal senere i dag diskutere en terrorpakke,
som også har betydning for politiet og dets muligheder for at efterforske kriminalitet og terrorisme.
Vi skal i Danmark senere i år være vært ved
adskillige EU-møder, især EU-topmøder, som
kræver politiets indsats. Vi diskuterer it-kriminalitet, handel med kvinder, handel med narko
og handel med hash. Rockerkrigen har lagt beslag på politiets ressourcer, vold og bandekriminalitet ligeså.

Det stiller meget store krav til politiet, og vi
har alle en forventning om, at politiet kan leve
op til de krav, vi fra politisk hold stiller, og de
forventninger og krav, som befolkningen med
rette må have til politiet.
Politiet lever også langt hen ad vejen op til de
forventninger, vi har. Men vi i Folketinget har,
og regeringen har, først og fremmest ansvar for,
at politiet får de nødvendige ressourcer, der gør,
at man kan klare opgaverne på tilfredsstillende
vis.
Politiets virksomhed baserer sig i dag på det
politiforlig, som er blevet indgået for perioden
2000-2003, et forlig, der blev indgået mellem SF,
Socialdemokratiet, Det Radikale Venstre, Venstre, Det Konservative Folkeparti og CentrumDemokraterne.";Jann Sjursen
7785;Time;"I det forlig er der mange gode intentioner,
bl.a. det, at man vil sikre mere nærpoliti, som allerede nu viser sig at kunne blive noget, vi kan
gøre mere brug af fremover. Men der er også
gjort negative erfaringer på baggrund af det politiforlig, der i sin tid blev indgået, og som har
betydet, at politiet må prioritere benhårdt.
Der er i dag sager, der ikke bliver efterforsket,
men henlagt, vi oplever i dag også et efter Kristeligt Folkepartis opfattelse mangelfuldt beredskab, som gør, at man i yderområderne i Danmark ikke får en tilfredsstillende dækning med
de ydelser, man kunne forvente af politiet. Og
det er ikke politiets skyld, det er vores ansvar
her i Folketinget.
Selv om befolkningens tillid til politiet fortsat
er stor og med rette, ja, så skrider troen og tilliden til Danmark som et retssamfund, hvis ikke
ordensmagten har mulighed for at håndhæve
loven og sikre, at straffelovsovertrædelser får
konsekvenser. Det er uacceptabelt. Vi skylder
både befolkningen og politiet, at der bliver skabt
mere sammenhæng mellem mål og midler, at
politiet bliver styrket. Alene den kæmpe overarbejdspukkel, som politiet skubber foran sig i
dag, fortæller, at den er gruelig gal.
Kristeligt Folkeparti mener, at det er tid til
forandring for politiet, og det er faktisk baggrunden for, at vi har stillet denne forespørgsel
til regeringen ved justitsministeren i dag, og vi
ser frem til, hvad justitsministeren har at berette
med hensyn til, om det nu også er tid til forandring, når det gælder politiet, eller om alt er ved
det gamle.

Torsdag den 31. januar 2002 (F1)
Besvarelse";Kl. 10.05
9407;title_name;":
Lad mig begynde med at slå fast, at regeringen
lægger stor vægt på at sikre et effektivt og et velfungerende politi. Det er ikke nogen hemmelighed, at vi i regeringspartierne har bekymret os
meget om, hvorvidt politiet har de rammer, som
er nødvendige for at møde den nye tids udfordringer: Formandskabet i EU, som bliver en meget betydelig opgave, indsatsen mod terror i
konsekvensen af begivenhederne i USA sidste,
år, forebyggelse af vold og sikring af borgernes
tryghed i hverdagen, internationaliseringen og
udviklingen på it-området for blot at nævne
nogle af de store opgaver, som politiet skal løse i
disse år.
Her et par måneder efter regeringsdannelsen
er det en glæde for mig at kunne sige, at det indblik, jeg selv på denne relativt korte tid har fået
af politiet, tegner et meget positivt billede af en
moderne og en stærk politistyrke, som der de
senere år er gjort meget for at ruste til at klare
vores moderne danske samfundsbehov.
Jeg skal i det følgende opridse hovedtrækkene i det billede: For det første politiets flerårsaftale. Politiets økonomi i årene 2000-2003 er som
bekendt lagt fast i den flerårsaftale, som den tidligere regering indgik med et bredt flertal i Folketinget i forbindelse med finansloven for 2000.
Flerårsaftalen sikrer politiet faste økonomiske
rammer og opstiller samtidig nogle overordnede indholdsmæssige mål for politiets arbejde.
Det tryghedsskabende og forebyggende arbejde
skal i centrum, nærpolitiet skal styrkes, og der
skal gøres en særlig indsats mod bl.a. volds- og
bandekriminalitet samt it-kriminalitet.
Ud over at de faste økonomiske rammer giver
aftalen også politiet en forøgelse af de bevillinger, som bl.a. har gjort det muligt at give politistyrken et tiltrængt løft. Der er ansat flere polititjenestemænd, og det vil for alvor begynde at slå
igennem i de kommende år, efterhånden som de
nyansatte færdiggør deres uddannelse på politiskolen. Hertil kommer, at rigspolitiet som led i
udmøntningen af aftalen har iværksat en omfattende omstillings- og moderniseringsproces.
Der skal bruges moderne styringsredskaber,
som sikrer, at der er sammenhæng mellem ressourcer, aktiviteter og resultater. Samtidig er der
sket en ændret fordeling og prioritering af arbejdsopgaverne. Herved bliver der frigjort ressourcer til de særlig vigtige indsatsområder.

1303

Under flerårsaftalen vil der således løbende
blive tilført ekstra personale til de højt prioriterede områder, bl.a. til en styrkelse af nærpolitiet
samt volds- og bandeindsatsen. Der er således
rigtig mange gode projekter i gang i dansk politi
i disse år, og det er klart, at når man gennemfører så stor en omstillingsproces, vil der altid
være nogle ting, som lykkes bedre end andre.
. Jeg er imidlertid glad for at kunne sige, at
langt de fleste projekter kører efter planen, og at
det generelt set går rigtig godt for politiet med at
leve op til kravene i flerårsaftalen.
Forud for denne forespørgselsdebat har jeg
således modtaget en vurdering fra rigspolitiet,
som går ud på, at politiet i meget vidt omfang
og med meget tilfredsstillende resultater har levet op til kravene i flerårsaftalen, og det er.en
melding, som jeg er meget tilfreds med.";Lene Espersen
12587;Time;"Terrorindsatsen: Selv om flerårsaftalen som
udgangspunkt fastlægger politiets bevillinger i
de kommende år, kan der naturligvis støde uforudsete opgaver til, som gør det nødvendigt at
tilføre yderligere ressourcer. De tragiske begivenheder i USA den 11. september satte yderligere fokus på nødvendigheden af at slå hårdt
ned på terrorisme, også her i Danmark.
Politiets indsats mod terrorisme er øget markant efter den 11. september. Det nødvendiggør
en betydelig styrkelse af navnlig efterretningstjenesten, og der er som bekendt tilført yderligere ressourcer sidste år til dette formål, og denne
linje fortsættes i det finanslovudkast, som regeringen fremlagde i forgårs. Både Politiets Efterretningstjeneste og rigspolitiet i øvrigt samt visse politikredse skal styrkes, såvel ved at der tilføres mere personale og andre personaletyper
som ved indførelse af ny og bedre it til understøttelse af efterretningsarbejdet.
Jeg lægger vægt på, at politiets øgede indsats
mod terrorisme ikke blot bliver mere af det sam- .
me. Verden har ændret sig, og derfor er det også
nødvendigt at tage nye midler og. metoder i
brug. Bl.a. skal der skabes et tættere samarbejde
mellem udlændingemyndighederne og indvandrermiljøerne. Samtidig skal PET tilføres nye
kompetencer, bl.a. i form af medarbejdere med
en samfundsanalytisk baggrund.
Som nævnt forudsætter en så markant forøgelse af indsatsen mod terrorisme, at politiet
tilføres yderligere penge. Derfor fik politiet ved
et aktstykke, sidste år en ekstraordinær bevilling
på 50 mio. kr. Samtidig blev politiet i øvrigt tilført 40 mio. kr. til indkøb af udstyr til det EU-

1304

Torsdag den 31. januar 2002 (F 1)

formandskab, som jeg vender tilbage til om et
øjeblik.
Regeringen ønsker at videreføre den øgede
indsats mod terror i de kommende år, og derfor
indeholder regeringens finanslovforslag også et
varigt løft på 60 mio. kr. til politiets bevillinger,
penge, som skal bruges til terrorindsatsen.
EU-formandskabet: Set i lyset af erfaringerne
fra de seneste EU-topmøder og andre internationale topmøder tegner det til, at EU-formandskabet bliver dansk politis hidtil største opgave. Det
er klart, at det bliver en meget stor opgave at
sikre en rolig og en ordentlig afvikling af topmøder, statsbesøg m.v. under formandskabet, og
det vil trække store veksler på politiet. Regeringen lægger afgørende vægt på, at der ikke må
være økonomiske restriktioner for politiets varetagelse af denne opgave på en tilfredsstillende
vis.
Jeg nævnte tidligere, at politiet har fået tilført
en ekstrabevilling på 40 mio. kr. til indkøb af sikkerhedsudstyr til brug under EU-formandskabet. Herudover er der på regeringens finanslovforslag afsat en reserve til dækning bl.a. af politiets udgifter til beredskabsopgaverne i forbindelse med EU-formandskabet, og det er jo af
gode grunde endnu ikke muligt at opgøre størrelsen af den nødvendige bevilling, da denne i
høj grad vil afhænge af trusselsbilledet under
formandskabet. Der vil derfor først på et senere
tidspunkt blive taget stilling hertil. Men som
sagt vil der ikke være økonomiske restriktioner
for politiets varetagelse af opgaven.
Det er som bekendt en bærende tanke for regeringen, at vi vil skabe det nødvendige økonomiske rum for en fortsat forbedring af den offentlige service, navnlig på ældreområdet og i
sundhedssektoren, samtidig med at vi også fastholder et skattestop. Det nødvendiggør ikke kun
en stram budgetdisciplin, men også, at der gennem effektiviseringer skal indhøstes besparelser,
således at der kan blive råd til en fortsat højnelse
af den offentlige service på disse prioriterede
områder.
Og netop politiet friholdes imidlertid på finanslovforslaget fra de sparekrav, som er udmeldt til stort set alle andre dele af den statslige
forvaltning. Det gælder såvel i aftaleperioden
som i de efterfølgende BO-år.
Det betyder selvsagt ikke, at politiet ikke skal
stræbe efter at arbejde mere effektivt. Navnlig
skal politiet, ligesom alle andre statslige myndigheder, løbende søge at billiggøre sin admini-

stration. Det var en grundtanke i flerårsaftalen,
og det er også regeringens politik, men det særlige for netop politiet er, at de ressourcer, personalemæssige og økonomiske, som frigøres på
denne måde, skal forblive ved politiet. Regeringens finanslovforslag lægger op til effektiviseringsgevinster på politiets administrative og
økonomiske område, der skal bruges til fortsatte
forbedringer af den indsats, der relaterer sig til
borgerne. Politiets bevillinger beskæres ikke, sådan som det er tilfældet i den øvrige statslige
sektor.
Det er klart, at der til politiet, som til alle andre virksomheder, fra forskellig side og fra tid til
anden kan fremkomme ønsker eller krav om at
kaste sig over nye opgaver eller at prioritere
særlige områder, også ud over hvad den løbende effektivisering giver plads til.
Det synes jeg er tanker, som bør indgå i overvejelser om en eventuel ny flerårsaftale, når den
gældende flerårsaftale udløber med udgangen
af 2003, og jeg vil være indstillet på i den forbindelse, og der er jo egentlig ikke så længe til, at vi
når det punkt, at indgå i drøftelser med alle de
partier, der er interesseret i gennem en sådan aftale at fastlægge de lange sigtelinjer og en solid,
stabil økonomisk ramme for politiets virksomhed.";Kl. 10.10
17867;Time;"Størsteparten af de initiativer, som jeg har
nævnt i dag, er jo ting, som den tidligere regering iværksatte, og som vi tilsluttede os, mens vi
var i opposition. Og jeg vil gerne benytte denne
lejlighed til - efter at jeg nu som justitsminister
har haft mulighed for at kigge politiet efter i
sømmene - at kvittere for den tidligere regerings
indsats for dansk politi og for det gode samarbejde i den forbindelse, både over for den tidligere regering og over for de andre partier, som
var med.
Nu har vi byttet roller, men som det er fremgået af min tale her i dag, er den nye regering
indstillet på at føre den hidtidige linje med et
stærkt og effektivt dansk politi videre. Det er
derfor, vi giver politiet en særstilling i forhold til
den øvrige statslige forvaltning og friholder det
for besparelser.
Det er en god tradition, at der gennem brede
politiske løsninger skaffes gode og moderne arbejdsforhold for politiet, og jeg håber, at vi også
fremover i fællesskab kan fastholde denne samarbejdsvilje om langsigtede og holdbare løsninger for dansk politi.

RT (164)
Torsdag den 31. januar 2002 (F 1)
Forhandling";Kl. 10.15
