split;reason;text;value
0;;"Onsdag den 9. april 2014 (D)

1

(Spm. nr. S 1268).

74. møde";
96;Time;"Dagsorden
1) Besvarelse af oversendte spørgsmål til ministrene (spørgetid)

1) Til beskæftigelsesministeren af:
Inger Støjberg (V)
Kan ministeren bekræfte, at regeringen planlægger at spare 400-600
mio. kr. på beskæftigelsesindsatsen i regeringens kommende vækstudspil og bruge pengene på skattelettelser, sådan som det er omtalt i
Ekstra Bladet den 4. april 2014?
(Spm. nr. S 1269).

7) Til miljøministeren af:
Per Clausen (EL)
Er ministeren enig med den tidligere formand for regeringens egen
Natur- og Landbrugskommission, Jørn Jespersen, i, at regeringens
»Aftale om Vækstplan for Fødevarer« fører til forringelser i beskyttelsen af natur og miljø, og at regeringen på den baggrund skylder at
igangsætte nogle initiativer til fordel for natur og miljø, som kan
kompensere for denne aftale?
(Spm. nr. S 1258).
8) Til miljøministeren af:
Per Clausen (EL)
Vil ministeren inden for den nærmeste fremtid tage konkrete initiativer, der kan sikre bedre vilkår for natur og miljø?
(Spm. nr. S 1259).";kl. 13.00
1103;Time;"2) Til beskæftigelsesministeren af:
Inger Støjberg (V)
Er ministeren af den opfattelse, at det vil være en god idé at spare på
beskæftigelsesindsatsen og bruge pengene på skattelettelser i en
kommende vækstaftale og dermed fortsætte ad den vej, ministeren
anlagde sidste år, da ministeren gennemførte besparelser på kontanthjælpen for at lette selskabsskatten?
(Spm. nr. S 1270).
3) Til kirkeministeren af:
Christian Langballe (DF)
Hvad mener regeringen om, at der med den nye reform af folkekirken måske indføres bloktilskudsordning i folkekirken?
(Spm. nr. S 1265).
4) Til kirkeministeren af:
Christian Langballe (DF)
Hvad er årsagen til, at regeringen vil lave den mest gennemgribende
reform af folkekirken siden reformationen med et kirkeråd?
(Spm. nr. S 1266).
5) Til ministeren for by, bolig og landdistrikter af:
Flemming Damgaard Larsen (V)
Er det ministerens holdning, at de danske småøer fremadrettet skal
have bedre eller ringere vilkår, når det gælder økonomisk støtte?
(Spm. nr. S 1267).
6) Til erhvervs- og vækstministeren af:
Pia Adelsteen (DF)
Kan ministeren garantere, at et dansk ja til den fælles patentreform
ikke medfører yderligere udvidelser af den gældende EU-ret, således
at rammerne for den danske suverænitetsafgivelse ikke ændrer sig
fremadrettet?

Meddelelser fra formanden";Kl. 13:00
2438;title_name;":
Mødet er åbnet.
I dag er der følgende anmeldelser:
Transportministeren (Magnus Heunicke):
Lovforslag nr. L 177 (Forslag til lov om ændring af lov om en Cityring og ligningsloven. (Supplerende miljømæssige vurderinger, bemyndigelse til at fastsætte regler om forurening og gener fra byggepladserne, kompensation til metrobyggepladsernes naboer, skattefritagelse for kompensation m.v.)).";Bent Bøgsted
2860;title_name;":
Lovforslag nr. L 178 (Forslag til lov om ændring af retsplejeloven
og forskellige andre love. (Revision af reglerne om behandling af civile sager og syn og skøn, forhøjelse af beløbsgrænse for anke, indførelse af deltidsordning for dommere m.v., medieannoncering af
tvangsauktioner, tvangsfuldbyrdelse af digitale lånedokumenter,
skriftlig behandling af anke i straffesager med samstemmende påstande m.v.)).
Pernille Vigsø Bagge (SF) m.fl.:
Beslutningsforslag nr. B 105 (Forslag til folketingsbeslutning om et
charter for en sammenhængende inddragelse af civilsamfundet).

2

Onsdag den 9. april 2014 (S 1269)

Simon Emil Ammitzbøll (LA), Karsten Lauritzen (V), Peter Skaarup
(DF) og Tom Behnke (KF):
Beslutningsforslag nr. B 106 (Forslag til folketingsbeslutning om
kortlægning af fordele og ulemper ved en ophævelse af racismeparagraffen).
Jakob Engel-Schmidt (V), Hans Kristian Skibby (DF), Joachim B.";Karen Hækkerup
3799;name_party;":
Beslutningsforslag nr. B 107 (Forslag til folketingsbeslutning om
indførsel af ny finansieringsform (crowdfunding) for iværksættere
og små og mellemstore virksomheder).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).

kan man også læse i avisen. Så på en eller anden måde må der jo blive arbejdet med den her sag.
Jeg kan kun sige, at jeg da blev glad, da jeg læste artiklen i Ekstra
Bladet. Det er ikke hver dag, vi bliver glade, når vi læser Ekstra Bladet, men den her gang syntes jeg faktisk, det var rigtig godt at kunne
konstatere, at ministeren og regeringen jo tilsyneladende er i bevægelse, når det gælder om at se på, om man kan forbedre beskæftigelsesindsatsen og så bruge de penge, som beskæftigelsesindsatsen forbedres med, på at lette skatterne for erhvervslivet, så vi kan skabe
nogle flere private arbejdspladser.
Den bevægelse synes jeg jo er rigtig god, og det er selvfølgelig
derfor, at jeg spørger til det i dag. For der skal jo ikke mangle opbakning fra Venstres side på det her felt, i og med at det jo også er et
forslag, som vi selv tidligere er kommet med. Så det kan heller ikke
komme bag på ministeren, at vi selvfølgelig bakker op om det her,
hvis det er, som det er beskrevet i avisen, hvilket alt jo tyder på, i og
med at avisen har kunnet fremlægge tabeller og sådan noget: det er
jo ikke noget, man bare lige gør ud af den blå luft.";Olsen
5208;Time;"Det eneste punkt på dagsordenen er:
1) Besvarelse af oversendte spørgsmål til ministrene (spørgetid)";Kl. 13:03
5320;Time;;Kl. 13:01
5352;title_name;":
Det første spørgsmål er stillet til beskæftigelsesministeren af fru Inger Støjberg, Venstre.";Bent Bøgsted
5456;Time;"Spm. nr. S 1269
1) Til beskæftigelsesministeren af:";Kl. 13:01
