split;reason;text;value
0;;"4223

17/12 91: Dagsorden

4224

Af skatteministeren (Fogh Rasmussen).

34. møde";
120;Time;"8) Anden behandling af lovforslag ,nr. L 125:
Forslag til lov om godtgørelse vedrørende
erhvervsvirksomheders udgifter til administration af skatter og afgifter.
Af skatteministeren (Fogh Rasmussen).

Dagsorden:

9) Anden behandling af lovforslag nr. L 153:
Forslag til lov om ændring af ligningsloven.
(Fradrag for gaver).
Af skatteministeren (Fogh Rasmussen).

1) Tredje behandling a f lovforslag nr. L 14:
Forslag til lov om ændring af ligningsloven.
(Tilskud til strukturprojekter inden for jordbrug og fiskeri).
Af skatteministeren (Fogh Rasmussen).
I

10) Anden behandling af lovforslag nr. L 154:
Forslag til lov om ændring af forskellige
skattelove. (Personfradragsregler for ikke reelt
enlige pensionister).
Af skatteministeren (Fogh Rasmussen).

2) Tredje behandling af lovforslag nr. L 101:
Forslag til lov om ændring af teaterlov. (Det
Kongelige Teater og Kapel).
Af kulturministeren (Grethe Rostbøll).

11) Anden behandling af lovforslag nr. L 155:
Forslag til lov om ændring af kildeskatteloven. (Skattetræk ved manglende skattekort).
Af skatteministeren (Fogh Rasmussen).

3) Tredje behandling af lovforslag nr. L 75:
Forslag til lov om gebyrer og morarenter
. vedrørende visse ydelser, der opkræves eller
inddrives af amtskommuner og kommuner.
Af indenrigsministeren (Thor Pedersen).

12) Anden behandling af lovforslag nr. L 42:
Forslag til lov om ændring af retsplejeloven.
(Tvangsauktioner m.v.).
Af justitsministeren (Engell).

4) Tredje behandling af lovforslag nr. L 76:
Forslag til lov om ændring af lov om frikommuner.
Af indenrigsministeren (Thor Pedersen).

13) Anden behandling af lovforslag nr. L 84:
Forslag til lov om ændring af straffeloven og
retsplejeloven. (Samfundstjeneste m.v.).
Af justitsministeren (Engell).

5) Anden behandling af lovforslag nr. L 47:
Forslag til lov om ændring af forskellige
skattelove. (Vækstfremmeinitiativer).
Af skatteministeren (Fogh Rasmussen).

14) Anden behandling af lovforslag nr. L 135:
Forslag til lov om ændring af færdselsloven.
(Kommunal parkeringskontrol).
Af justitsministeren (Engell).

6) Anden behandling af lovforslag nr. L 123:
Forslag til lov om ophævelse af löv om arbejdsmarkedsbidrag og om ændring af merværdiafgiftsloven (momsloven). (Tillægsmoms
på 3 pct.).
Af skatteministeren (Fogh Rasmussen).

15) Anden behandling af lovforslag nr. L 140:
Forslag til lov om ændring af retsafgiftsloven. (Forhøjelse af tinglysningsafgiften).
Af justitsministeren (Engell).

7) Anden behandling af lovforslag nr. L 124:
Forslag til lov om ændring af lov om lønsumsafgift for virksomheder inden for den finansielle sektor.

16) Anden behandling af lovforslag nr. L 143:
Forslag til lov om ændring af lov om arbejdstilbud til ledige. (Introduktionsperiode,
maksimal aflønning i offentlige arbejdstilbud
m.v.).
Af arbejdsministeren (Kirkegaard).

4225

(265)
17/12 91: Dagsorden

17) Anden behandling af lovforslag nr. L 141:
Forslag til lov om ændring af lov om depositum ved ungdomsuddannelser og videregående uddannelser og gebyr ved prøveforberedende enkeltfagsundervisning til højere forberedelseseksamen. (Bortfald af depositumordningen).
Af undervisnings- og forskningsministeren
(Bertel Haarder).
18) Anden behandling af lovforslag nr. L 147:
Forslag til lov om ændring af lov om statens
uddannelsesstøtte. (Ændring af egenindkomstbegrebet og opgørelsen af indkomstgrundlaget
samt ændringer som følge af ressortomlægning
fra Undervisnings- og Forskningsministeriet til
Finansministeriet).
Af undervisnings- og forskningsministeren
(Bertel Haarder).
19) Anden behandling af lovforslag nr. L 9:
Forslag til lov om ændring af lov om apoteksvirksomhed. (Udligningssystemet).
Af sundhedsministeren (Ester Larsen).
20) Anden behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om offentlig sygesikring. (Begravelseshjælp).
Af sundhedsministeren (Ester Larsen).
21) Anden behandling af lovforslag nr. L 65:
Forslag til lov om ændring af realkreditlov.
(Adgang til at optage ansvarlig indskudskapital, ophævelse af tolagsbelåningen, konkursog tavshedspligtsbestemmelser m.v.).
Af boligministeren (Svend Erik Hovmand).
22) Anden behandling af lovforslag nr. L 122:
Forslag til lov om ændring af lov om
lejeregulering i erhvervslokaler m.v., lov om leje og lov om retsafgifter. (Erhvervslejemål).
Af boligministeren (Svend Erik Hovmand).
23) Anden behandling af lovforslag nr. L 146:
Forslag til lov om ændring af lov om individuel boligstøtte. (Stramning af arealnorm).
Af boligministeren (Svend Erik Hovmand).
24) Anden behandling af lovforslag nr. L 70:
Forslag til lov om naturbeskyttelse.
Af miljøministeren (Per Stig Møller).

4226

25) Anden behandling af lovforslag nr. L 138:
Forslag til lov om privat bortskaffelse af
spildevand på Sejerø og andre småøer og i områder med spredt bebyggelse.
Af miljøministeren (Per Stig Møller).
26) Anden behandling af lovforslag nr. L 115:
Forslag til lov om ændring af lov om Den
Sociale Ankestyrelse. (Delegation af kompetence).
Af socialministeren (Else Winther Andersen).

Meddelelser fra formanden:";kl. 12.00
5168;title_name;"Fra medlem af Folketinget Erhard Jakobsen
(CD), der har haft orlov, har jeg modtaget
meddelelse om, at han fra og med den 17. december atter kan give møde i Tinget.
Stedfortræderens, Addi Andersens, hverv
som midlertidigt medlem af Folketinget er herefter ophørt fra d.d. at regne.
Fra medlem af Folketinget Enggaard (V),
der har orlov, har jeg modtaget meddelelse
om, at han fra og med den 18. december 1991
atter kan give møde i Tinget.
Stedfortræderens, Alex Hiltons, hverv som
midlertidigt medlem af Folketinget ophører
herefter fra nævnte dato at regne.
Fra medlem af Folketinget Lilli Gyldenkilde
(SF), der har orlov, har jeg modtaget meddelelse om, at hun fra og med den 14. januar 1992
atter kan give møde i Tinget.
Stedfortræderens, Villy Søvndals, hverv som
midlertidigt medlem af Folketinget ophører
herefter fra nævnte dato at regne.
Medlem af Folketinget Niels Højland (FP)
har meddelt mig, at han ikke vil kunne give
møde i Tinget i mindst 7 dage, hvorfor han anmoder om orlov, jf. Folketingets forretningsordens § 42, stk. 3, litra c, fra og med den 19.
december 1991 og om, at stedfortræderen må
blive indkaldt.

4227

17/12 91: 3. beh. af f. t. 1. vedr. ligningsloven

Den første sag på dagsordenen var:
1) Tredje behandling af lovforslag nr. L 14:
Forslag til lov om ændring af ligningsloven.
(Tilskud til strukturprojekter inden for jordbrug
og fiskeri).
Af skatteministeren (Fogh Rasmussen).
(Fremsat 3/10 91. Første behandling 22/10
91. Betænkning 11/12 91. Anden behandling
13/12 91. Tillægsbetænkning 13/12 91).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Forhandling";Formanden
6824;title_name;":
Ved andenbehandlingen af dette lovforslag
den 13. december blev lovforslaget af et flertal
bestående af Socialdemokratiet, Socialistisk
Folkeparti, Fremskridtspartiet og Det Radikale Venstre ændret, således at ligningslovens §
27 B ophæves med virkning for tilskud, der erhverves fra og med indkomståret 1993.
Adgangen til at indtægtsføre disse tilskud
skattemæssigt over en 10-årig periode, som er
nævnt i ligningslovens § 27 B, vil herefter ikke
gælde for tilskud, der erhverves i indkomståret
1993 eller senere indkomstår. Det drejer sig i
hovedsagen om diverse støtteordninger til fordel for fiskeriet og konsumfiskeindustrien og
til markedsføring og forarbejdning af landbrugsprodukter. Der er tale om tilskud dels fra
EF og dels tilhørende nationale danske tilskudsbeløb. Disse tilskud vil herefter i deres
helhed være indkomstskattepligtige for modtageren i modtagelsesåret efter de ændringer,
som dette folketingsflertal har vedtaget.
Det samme folketingsflertal, som nu vil ophæve bestemmelsen i ligningslovens § 27 B,
har i tillægsbetænkningen tilkendegivet, at såfremt skatteministeren fremkommer med et
forslag, som indebærer, at ydede tilskud kan
forskudsafskrives i de aktivers anskaffelsespris, som danner baggrund for et tilskud, vil
flertallet kunne støtte et forslag med et sådant
hovedindhold. Konsekvensen af denne ændring vil være, at tilskuddet ikke vil udløse en
skattebetaling i modtagelsesåret, men at afskrivningsgrundlaget bliver reduceret med et
beløb svarende til det modtagne tilskud.

4228

Jeg vil gerne her tilkendegive, at dette tilsagn fra de partier, som vil gennemføre ophævelsen af ligningslovens § 27 B, vil jeg gerne
tage til mig. Jeg kan oplyse, at jeg påtænker
snarest at fremsætte et sådant lovforslag.
(Kort bemærkning).";Fogh Rasmussen
8601;name_party;":
Jeg vil godt kvittere over for skatteministeren. Jeg synes, at oven på den måske ikke alt
for konstruktive debat, vi havde under andenbehandlingen, skal man glæde sig over, at
skatteministeren og dermed regeringen vil
medvirke til, at vi nu får et regelsæt på dette
område, som jeg mener skaber mere orden i
vores skattelovgivning, som forenkler vores
skattelovgivning, som vil være forståeligt, og
som samtidig også er med til at bekæmpe de
restancer, som vi har været enige om her i Tinget at vi bør bruge nødvendige midler for at
forhindre.
Derfor kan jeg sige, at Socialdemokratiet
selvfølgelig står ved vor tilkendegivelse i tillægsbetænkningen, og vi håber, at vi i fællesskab meget hurtigt kan få klarhed på dette område, så alle interessenter uden for dette hus
ved, hvad retstilstanden vil være også for 1993.
Socialdemokratiet medvirker gerne til en fornuftig løsning, og vi tager imod det tilbud, den
håndsrækning, som skatteministeren har givet
til vores forslag til en løsning af problemet.
(Kort bemærkning).";Stavad
9641;name_party;":
Jeg er enig med hr. Stavad i, at det ikke var
en særlig konstruktiv debat, vi havde om det
pågældende lovforslag i sidste uge. Ikke
mindst skatteministeren skosede Fremskridtspartiet og sagde, at det var noget forfærdeligt
noget, vi var ved at være med til at vedtage, og
Venstre begærede derfor fornyet udvalgsbehandling.
Under den fornyede udvalgsbehandling har
S, SF, Det Radikale Venstre og Fremskridtspartiet lavet en fyldestgørende tillægsbetænkning, og jeg er tilfreds med, at Venstre siden i
fredags har tænkt sagen igennem og er enigt
med flertallet i, at der bør komme nogle nye
regler på dette område.
Jeg vil også gerne kvittere over for skatteministeren og sige, at Fremskridtspartiet selvføl-

4229

17/12 91: 3. beh. af f. t. 1. vedr. ligningsloven";Ole Donner
10422;title_name;"gelig er indstillet på at støtte et sådant lovforslag fra ministerens side, og jeg vil gerne med
baggrund i ministerens tilkendegivelse anmode Folketinget om at få forhandlingen afbrudt
og få lovforslaget sendt tilbage til fornyet udvalgsbehandling.";Ole Donner
10683;title_name;"Der er nu af Ole Donner (FP) stillet forslag
om at standse lovforslagets behandling og henvise det til fornyet udvalgsbehandling. Dette
forslag sættes nu til forhandling.
Forhandling
(Kort bemærkning).";Formanden
10903;name_party;":
På Det Konservative Folkepartis vegne vil
jeg gerne sige, at vi selvfølgelig helt tilslutter
os, at dette lovforslag går tilbage til udvalget,
så vi kan løse de problemer, der er.
Hermed sluttede forhandlingen om standsning af lovforslagets behandling og henvisning
til fornyet udvalgsbehandling.
Afstemning
Forslaget om, at behandlingen af lovforslaget standses, og at det henvises til fornyet udvalgsbehandling [af Ole Donner (FP)],
vedtoges enstemmigt med 137 stemmer.";Kai Dige Bach
11388;title_name;"Sagens behandling standses, og lovforslaget
går til fornyet behandling i udvalget.
Den næste sag på dagsordenen var:
2) Tredje behandling af lovforslag nr. L 101:
Forslag til lov om ændring af teaterlov. (Det
Kongelige Teater og Kapel).
Af kulturministeren (Grethe Rostbøll).
(Fremsat 6/11 91. Første behandling 12/11
91. Betænkning 11/12 91. Anden behandling
13/12 91).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.

4230

Forhandling";Formanden
