split;reason;text;value
0;;"Tirsdag den 9. februar 2010 (D)

51. møde";
79;Time;"Dagsorden
1) Spørgsmål om fremme af forespørgsel nr. F 29:
Forespørgsel til transportministeren om postservice.
Af Per Clausen (EL) m.fl.
(Anmeldelse 05.02.2010).
2) Fortsættelse af forespørgsel nr. F 18 [afstemning]:
Forespørgsel til integrationsministeren om moskeer.
Af Martin Henriksen (DF) m.fl.
(Anmeldelse 03.12.2009. Fremme 08.12.2009. Første del af forespørgslen (forhandlingen) 05.02.2010. Forslag til vedtagelse nr. V
41 af Martin Henriksen (DF). Forslag til vedtagelse nr. V V 42 af
Karen J. Klint (S), Astrid Krag (SF), Marianne Jelved (RV), Johanne
Schmidt-Nielsen (EL), Simon Emil Ammitzbøll (LA), Pia Christmas-Møller (UFG) og Christian H. Hansen (UFG)).

1

7) Forespørgsel nr. F 17:
Forespørgsel til ministeren for sundhed og forebyggelse og indenrigs- og socialministeren om økonomisk dårligt stilledes helbred.
Af Per Clausen (EL) m.fl.
(Anmeldelse 24.11.2009. Fremme 26.11.2009).
8) 1. behandling af lovforslag nr. L 114:
Forslag til lov om ændring af lov om social service. (Frit valg af
hjælpemidler og boligindretning).
Af indenrigs- og socialministeren (Karen Ellemann).
(Fremsættelse 27.01.2010).
9) 1. behandling af lovforslag nr. L 113:
Forslag til lov om ændring af lov om social service. (Magtanvendelse over for voksne).
Af indenrigs- og socialministeren (Karen Ellemann).
(Fremsættelse 27.01.2010).
10) 1. behandling af beslutningsforslag nr. B 66:
Forslag til folketingsbeslutning om alarm- og pejlesystemer til opsporing af demente.
Af Martin Henriksen (DF) m.fl.
(Fremsættelse 27.11.2009).

3) 2. (sidste) behandling af beslutningsforslag nr. B 42:
Forslag til folketingsbeslutning om forbud mod bisfenol-A.
Af Per Clausen (EL), Benny Engelbrecht (S), Pia Olsen Dyhr (SF)
og Bente Dahl (RV) m.fl.
(Fremsættelse 05.11.2009. 1. behandling 27.11.2009. Betænkning
27.01.2010).

11) 1. behandling af lovforslag nr. L 122:
Forslag til lov om ændring af lov om barseludligning på det private
arbejdsmarked (barseludligningsloven). (Udskydelse af revisionsfristen).
Af beskæftigelsesministeren (Inger Støjberg).
(Fremsættelse 03.02.2010).

4) 2. behandling af lovforslag nr. L 67:
Forslag til lov om ændring af lov om fødevarer. (Forhåndsgodkendelse og delegation af beføjelser til privat institution).
Af fødevareministeren (Eva Kjer Hansen).
(Fremsættelse 12.11.2009. 1. behandling 27.11.2009. Betænkning
27.01.2010).

12) 1. behandling af beslutningsforslag nr. B 101:
Forslag til folketingsbeslutning om at gøre det obligatorisk for motions- og fitnesscentre at være dækket af dopingkontrol.
Af Flemming Møller Mortensen (S) m.fl.
(Fremsættelse 12.01.2010).

5) 2. behandling af lovforslag nr. L 78:
Forslag til lov om ændring af byggeloven. (Energikrav til bygningsdele, bygherreansvar m.v.).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 25.11.2009. 1. behandling 08.12.2009. Betænkning
26.01.2010).
6) 2. behandling af lovforslag nr. L 102:
Forslag til lov om ændring af selskabsloven og lov om ændring af
årsregnskabsloven, lov om finansiel virksomhed og forskellige andre
love. (Ændring af bestemmelser om ikrafttræden).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 13.01.2010. 1. behandling 22.01.2010. Betænkning
04.02.2010).

13) 1. behandling af beslutningsforslag nr. B 65:
Forslag til folketingsbeslutning om tilskud til tandbehandling til personer med sjældne sygdomme.
Af Lone Møller (S), Karl H. Bornhøft (SF), Per Clausen (EL) m.fl.
(Fremsættelse 25.11.2009).
14) 1. behandling af beslutningsforslag nr. B 73:
Forslag til folketingsbeslutning om opsøgende og forebyggende
tandpleje.
Af Lone Dybkjær (RV), m.fl.
(Fremsættelse 04.12.2009).

2

Tirsdag den 9. februar 2010 (F 29)";kl. 13.00
3753;Time;Schmidt-Nielsen (EL), Simon Emil Ammitzbøll (LA), Pia Christmas-Møller (UFG) og Christian H. Hansen (UFG)).;Kl. 13:00
3872;Time;Meddelelser fra formanden;Kl. 13:01
3932;title_name;":
Mødet er åbnet.

Afstemning

I dag er der følgende fremsættelser:
Pernille Frahm (SF) m.fl.:
Beslutningsforslag nr. B 124 (Forslag til folketingsbeslutning om
nedsættelse af en følgegruppe på specialundervisningsområdet i
grundskolen).
Kirsten Brosbøl (S), Pernille Vigsø Bagge (SF), Marianne Jelved
(RV) og Johanne Schmidt-Nielsen (EL):
Beslutningsforslag nr. B 125 (Forslag til folketingsbeslutning om
vejledende timetal for seksualundervisning).";Pernille Frahm
4416;title_name;":
Forhandlingen er sluttet, og vi går til afstemning om de stillede forslag til vedtagelse. Der ligger to forslag.
Der stemmes først om forslag til vedtagelse nr. V 42 af Karen J.
Klint (S), Astrid Krag (SF), Marianne Jelved (RV), Johanne
Schmidt-Nielsen (EL), Simon Emil Ammitzbøll (LA), Pia Christmas-Møller (UFG) og Christian H. Hansen (UFG), og der kan stemmes. Det kan der så ikke, men det kan der lige om lidt.
Har alle afgivet deres stemme? Det tror jeg det ser ud til at alle
har. Det har man så nu, så afstemningen slutter.
For stemte: 93 (V, S, SF, KF, RV, EL, LA og Christian H. Hansen
(UFG), imod stemte: 17 (DF), hverken for eller imod stemte: 0.
Forslag til vedtagelse nr. V 42 er vedtaget.

Pernille Vigsø Bagge (SF) m.fl.:
Beslutningsforslag nr. B 126 (Forslag til folketingsbeslutning om at
begrænse og skabe klarhed over udviklingen med hensyn til forældrebetaling og private sponsorater i folkeskolen).

Dermed bortfalder forslag til vedtagelse nr. V 41 af Martin Henriksen (DF).
Hermed er forespørgslen afsluttet.

Christine Antorini (S) m.fl.:
Beslutningsforslag nr. B 127 (Forslag til folketingsbeslutning om
forbud mod bøn og anden forkyndelse i folkeskolen).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).

Det næste punkt på dagsordenen er:
3) 2. (sidste) behandling af beslutningsforslag nr. B 42:
Forslag til folketingsbeslutning om forbud mod bisfenol-A.
Af Per Clausen (EL), Benny Engelbrecht (S), Pia Olsen Dyhr (SF)
og Bente Dahl (RV) m.fl.
(Fremsættelse 05.11.2009. 1. behandling 27.11.2009. Betænkning
27.01.2010).";Pernille Frahm
6008;Time;"Det første punkt på dagsordenen er:
1) Spørgsmål om fremme af forespørgsel nr. F 29:
Forespørgsel til transportministeren om postservice.
Af Per Clausen (EL) m.fl.
(Anmeldelse 05.02.2010).

Forhandling";Kl. 13:02
6221;Time;;Kl. 13:00
6255;title_name;":
Hvis ingen gør indsigelse mod fremme af denne forespørgsel, betragter jeg Tingets samtykke som givet.
Det er givet.

Det næste punkt på dagsordenen er:
2) Fortsættelse af forespørgsel nr. F 18 [afstemning]:
Forespørgsel til integrationsministeren om moskeer.
Af Martin Henriksen (DF) m.fl.
(Anmeldelse 03.12.2009. Fremme 08.12.2009. Første del af forespørgslen (forhandlingen) 05.02.2010. Forslag til vedtagelse nr. V
41 af Martin Henriksen (DF). Forslag til vedtagelse nr. V 42 af Karen J. Klint (S), Astrid Krag (SF), Marianne Jelved (RV), Johanne";Pernille Frahm
6840;title_name;":
Forhandlingen drejer sig i første omgang om de stillede ændringsforslag.
Ønsker nogen at udtale sig? Det gør hr. René Christensen.";Pernille Frahm
