split;reason;text;value
0;;"(180)
Fredag den 25. november 2005 (D)

22. m ø d e";
90;Time;"Dagsorden
1) Første behandling af lovforslag nr. L 68:
Forslag til lov om ændring af lov om højeste,
mellemste, forhøjet almindelig og almindelig
førtidspension m.v. og lov om påligningen af
indkomstskat til staten. (Indførelse af ekstra tillægsydelse, ophævelse af regler om nedsat invaliditetsbeløb, erhvervsudygtighedsbeløb og invaliditetsydelse for gifte og fritagelse for ekstra
tillægsydelse i den skattepligtige indkomst).
Af socialministeren (Eva Kjer Hansen).
(Fremsat 16/11 2005).
2) Første behandling af lovforslag nr. L 69:
Forslag til lov om ændring af lov om individuel
boligstøtte. (Nedsættelse af aldersgrænsen fra 23
år til 18 år for, hvornår børn indgår i boligstøtteberegningen som børn, m.v.).
Af socialministeren (Eva Kjer Hansen).
(Fremsat 16/11 2005).
3) Første behandling af lovforslag nr. L 70:
Forslag til lov om ændring af lov om almene boliger m.v., lov om leje af almene boliger, lov om
midlertidig regulering af boligforholdene, lov
om byfornyelse og udvikling af byer, lov om
indkomstbeskatning af aktieselskaber m.v. og
lov om påligningen af indkomstskat til staten.
(Den almene sektors midler og indsatsen mod
ghettoisering).
Af socialministeren (Eva Kjer Hansen).
(Fremsat 16/11 2005).
4) Første behandling af lovforslag nr. L 78:
Forslag til lov om den skattemæssige behandling af gevinst og tab ved'afståelse af aktier m.v.
(aktieavancebeskatningsloven).
Af skatteministeren (Kristian Jensen).
(Fremsat 16/11 2005).

1433

5) Første behandling af lovforslag nr. L 79:
Forslag til lov om ændring af forskellige skattelove. (Ændringer som følge af aktieavancebeskatningsloven).
Af skatteministeren (Kristian Jensen).
(Fremsat 16/11 2005).
6) Første behandling af lovforslag nr. L 80:
Forslag til lov om ændring af forskellige afgiftslove og ophævelse af lov om afgift af visse flyrejser. (Aftrapning af passagerafgift, lavere partikeludslip fra nye dieselbiler, afgiftsnedsættelse på
overskudsvarme og udskydelse af momsfrister).
Af skatteministeren (Kristian Jensen).
(Fremsat 16/11 2005).
7) Første behandling af lovforslag nr. L 81:
Forslag til lov om ændring af forskellige miljøog energiafgiftslove. (Afgiftslempelser på fjernvarme m.v. som led i udmøntning af finanslovaftalen 2006, afgiftslempelser på kvælstof i lastbilers miljøfiltre og mikrokraftvarme samt justeringer af forbrugsregistrering m.v.).
Af skatteministeren (Kristian Jensen).
(Fremsat 16/11 2005).
8) Første behandling af lovforslag nr. L 75:
Forslag til lov om ændring af lov om Kongeriget
Danmarks Fiskeribank. (Afvikling og nedlæggelse m.v. af Kongeriget Danmarks Fiskeribank).
Af fødevareministeren (Hans Christian
Schmidt).
(Fremsat 16/11 2005).

Meddelelser fra formanden";kl. 10.00
2787;title_name;"Familie- og forbrugerministeren (Lars Barfoed)
har meddelt mig, at han ønsker i henhold til forretningsordenens § 19, stk. 9, at give Folketinget
en skriftlig:
Familiepolitisk redegørelse.
(Redegørelse nr. R 6).

1434

Fredag den 25. november 2005 (L 68)

Eksemplarer vil blive omdelt og redegørelsen
optaget i Folketingstidende.
Jeg foreslår, at forhandlingen om denne redegørelse finder sted torsdag den 19. januar 2006.
Hvis ingen gør indsigelse, betragter jeg dette
forslag som vedtaget. (Ophold). Det er vedtaget.
Medlemmer af Folketinget Per Clausen (EL)
m.fl. har meddelt mig, at de ønsker at stille følgende forespørgsel til videnskabsministeren:
»Vil ministeren redegøre for, hvilke konsekvenser den stigende sammenblanding af den offentlige forskning og erhvervsinteresser har for
åbenhed og objektivitet så vel i forskningen som
i offentliggørelsen af forskningens resultater og
for, hvordan han vil modvirke manipulation af
resultaterne i forskningen som konsekvens af
det private engagement i den offentlige forskning?«
(Forespørgsel nr. F 21).

Den første sag på dagsordenen var:
1) Første behandling af lovforslag nr. L 68:
Forslag til lov om ændring af lov om højeste,
mellemste, forhøjet almindelig og almindelig
førtidspension m.v. og lov om påligningen af
indkomstskat til staten. (Indførelse af ekstra
tillægsydelse, ophævelse af regler om nedsat
invaJiditetsbeløb, erhvervsudygtighedsbeløb
og invaliditetsydelse for gifte og fritagelse for
ekstra tillægsydelse i den skattepligtige indkomst).
Af socialministeren (Eva Kjer Hansen).
(Fremsat 16/11 2005).
Lovforslaget sattes til forhandling.
Forhandling";Formanden
4423;title_name;Hr. Hans Andersen som ordfører.;Formanden
4472;name_party;":
Dette lovforslag er fremsat som et led i aftalen
om finansloven for 2006.
Forslaget har to hovedformål. Det ene er at
give modtagere af almindelig og forhøjet almin-

delig førtidspension en økonomisk håndsrækning i form af en tillægsydelse, som løfter de
samlede pensionsydelser op til niveauet for den
mellemste førtidspension. Det betyder konkret
en økonomisk skattefri håndsrækning på henholdsvis 28.000 kr. årligt og ca. 13.500 kr. årligt.
Det andet formål med forslaget er at sidestille
gifte og samlevende førtidspensionister, så de
alle fremover har ret til de fulde beløb. Det svarer samlet til forbedringer for førtidspensionisterne for i alt 610 mio. kr. i 2006 og berører godt
49.000 førtidspensionister.
I Venstre er vi tilhængere af at gøre en ekstra
indsats for førtidspensionisterne, der hører til de
mest fastlåste grupper i vores samfund, idet de
har en varigt nedsat funktionsevne og dermed
befinder sig i en situation, der er svær at forbedre. Derfor er der behov for at gøre en særlig indsats for førtidspensionisterne.
Samtidig reducerer vi antallet af ydelsesniveauer fra fire til to, idet pensionisterne på de laveste to niveauer med forslaget her løftes op på
niveauet for mellemste førtidspension. Vi vil altså få et mere forenklet og gennemskueligt system.
Ved samtidig at ophæve reglerne om nedsat
invaliditetsbeløb, erhvervsudygtighedsbeløb og
invaliditetsydelse for gifte vil vi også få et mere
fair system, og fremover vil vi sidestille gifte og
samlevende førtidspensionister.
På denne baggrund kan Venstre støtte lovforslaget.";Hans Andersen
6045;title_name;"Der er et par korte bemærkninger til ordføreren,
først fra hr. Martin Lidegaard.
(Kort bemærkning).";Formanden
6166;name_party;":
Jeg tror, at de fleste sympatiserer med tanken
om at give en hånd til dem, der trænger mest.
Derfor synes jeg også, at det kan undre, at regeringen og Dansk Folkeparti har valgt kun at
kigge på de førtidspensionister, der i dag modtager almindelig førtidspension og forhøjet almindelig førtidspension. Det er jo dem, der i sin tid,
kan man sige, blev anset for at være de mest rørige af de førtidspensionister, der var. Hvorfor
vil man overhovedet ikke, om jeg så må sige, tilgodese dem, der er på den mellemste førtidspension eller højeste førtidspension?";Martin Lidegaard
6734;Time;"Det, man kunne gøre, var jo i stedet for at
gøre forskel på førtidspensionisterne og sige,

Fredag den 25. november 2005 (L 68)
dem vil vi godt hjælpe, dem vil vi ikke, så at sige: Alle førtidspensionister på den gamle ordning kan blive revisiteret til den nye førtidspensionsordning: Hvis nogen af dem skulle have
fået det bedre og have mulighed for at arbejde,
kan de få lov til at få en arbejdsprøvning, og ellers kan de komme ind i den nye ordning.
Hvorfor skal det kun være denne forholdsvis
beskedne gruppe førtidspensionister, der skal
tilgodeses?
(Kort bemærkning).";Kl. 10.05
7327;name_party;":
Det er jo således, at disse førtidspensionister
modtager det mindste beløb og er i en fastlåst situation. Det er også således, at hvis man kigger
på, om de har supplerende indtægter ved siden
af, så er det jo overordentlig begrænset. Det er
ud fra de forhold, vi har prioriteret, at det er de
mennesker på den laveste og forhøjede almindelig førtidspension, vi gerne vil tilgodese.
(Kort bemærkning).";Hans Andersen
7751;name_party;":
Grunden til, at det er dem, der i dag får de
mindste ydelser, er jo, at de i sin tid, om man så
må sige, blev vurderet til at være dem, der kunne mest. Så ville det ikke være mere fair at sige
til folk, at de selv kunne vælge, om de vil revisiteres til en ny ordning og komme op på det høje
niveau, eller om de vil prøve, om de kan klare et
fleksjob?
Hvorfor er det sådan, at Venstre partout vil
tryne folk til at forblive uden for arbejdsmarkedet på et tidspunkt, hvor vi måske også har brug
for mere arbejdskraft, end vi havde dengang, til
at blive fortrængt fra arbejdsmarkedet? Hvorfor
er det sådan, at Venstre ikke vil give folk lov til
selv at sige, at de føler sig trængte på økonomien og derfor gerne vil ind i den nye ordning, i
stedet for at håndplukke en lille gruppe førtidspensionister og sige, at dem vil vi gerne forkæle,
mens alle de andre bare får lov til at passe sig
selv?
(Kort bemærkning).";Martin Lidegaard
