split;reason;text;value
0;;".

Fredag den 20. maj 2005 (D) 홢
'

38. m ø d e";
81;Time;"3307

Den første sag på dagsordenen var:
1) Forhandling om redegørelse nr. R 9:
Indenrigs- og sundhedsministerens regionalpolitiske redegørelse 2005.
(Redegørelsen anmeldt 29/4 2005. Redegørelsen
givet 29/4 2005. Meddelelse om forhandling
29/4 2005).

Dagsorden
1) Forhandling om redegørelse nr. R 9:
Indenrigs- og sundhedsministerens regionalpolitiske redegørelse 2005.
(Redegørelsen anmeldt 29/4 2005. Redegørelsen
givet 29/4 2005. Meddelelse om forhandling
29/4 2005).
2) Forespørgsel nr. F 4:
Forespørgsel til indenrigs- og sundhedsministeren [om en bæredygtig udvikling af landdistrikterne og om kommunalreformens betydning].
Af Kristen Touborg (SF) m.fl.
(Forespørgslen anmeldt 2/3 2005. Fremme af
forespørgslen vedtaget 10/3 2005):
3) Forespørgsel nr. F 8:
Forespørgsel til indenrigs- og sundhedsministeren [om lokalisering og nedlæggelse af statslige
arbejdspladser].
'
Af Anne Baastrup (SF) m.fl.
(Forespørgslen anmeldt 15/3 2005. Fremme af
forespørgslen vedtaget 18/3 2005).

Meddelelser fra formanden";kl. 10.00
1106;title_name;"Medlemmer af Folketinget Kristen Touborg (SF),
Anne Baastrup (SF) og Ole Sohn (SF) har meddelt mig, at de ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om borgmestres
ekstraindtægter i bestyrelser og fra mellemkommunale hverv.
(Beslutningsforslag nr. B 93).

Forhandling";Formanden
1414;name_party;":
Vi skal i dag diskutere spørgsmålet om alle elementer i hele landet omkring landdistriktspòlitik, regionalpolitik, placering af arbejdspladser
osv., og egentlig er der en god sammenhæng i de
spørgsmål. Man kan sige, at de hænger uløseligt
sammen, og at det er vigtigt at holde sig forskellige elementer for øje, når vi diskuterer det her.
Der er en opdeling i dag, sådan at vi 'nu først
forholder Os til den regionalpolitiske redegørelse, som regeringen har lagt frem for Folketinget,
og til de elementer, der er deri. De drager jo også
paralleller til de to forespørgsler, der er sat på
dagsordenen i Folketinget senere på dagen. Men
jeg skal prøve at holde mig til redegørelsen i
denne omgang.
Nu tror jeg nok, ät vi i en sådan diskussion
skal være opmærksomme på, at det jo ikke er et
mål i sig selv, at alt er ens i et land som Danmark: àt der er forskel på land og by: at man faktisk foretager nogle valg som menneske: når
man bosætter sig og placerer sig der, hvor man !
nu gør. At nogle gerne vil bo på landet, andre
gerne i byen, ja, det er en menneskeret.
Vi skal erindre, at stavnsbåndet altså er ophævet, så vi har fri bosætningsmulighed. Derfor
kan vi også se et bosætningsmønster over et antal år, der gør, at folk flytter sig. Der er det rigtigt, at der er brug for at sætte fokus på de regionale forskelle, der opstår, når nu vi kan konstatere et bosætningsmønster, hvor mennesker rykker sammen og i højere grad bosætter sig i og
omkring vore byer. Det er klart, at det giver en
regional udvikling, der kan se skæv ud eller påvirke udviklingen og ændre de muligheder, man
har som menneske, uanset hvor man bor.
Derfor er det rigtigt at sætte fokus på regional
udvikling og se på, om man her fra Folketinget,
fra det her hus, kan gøre noget. Men jeg vil gerne understrege, at det ifølge Venstres opfattelse
er utrolig vigtigt, at denne, skal vi sige indsats
herfra tager afsæt i at.styrke de enkelte områder >
og sikre, at det bliver bæredygtigt, selvbærende:

3308

Fredag den 20. maj 2005 (R 9)

at den dynamik, der skabes, bliver naturlig i forhold til den egn. Så det er andet og mere end et spørgsmål om, at man blot kan flytte noget ud
eller sætte fokus på noget, der er godt ét sted,
men som måske ikke passer til andre egne. Der
er som sagt forskelle på land og by. ^
Vi kan altså herfra understøtte de naturlige
erhvervsinteresser og erhvervsstyrker, der er i
forskellige egne af Danmark, og det er vigtigt.
Det er derfor, det er glædeligt at konstatere, at
hos dem, der nu får ansvaret i forlængelse af
kommunalreformen, er der allerede en optagethed af at komme i gang med vækstforaområdet.
Vi kan konstatere, at der faktisk er signaleret
et ønske om at komme i gang før tid. Regioner
og kommuner interesserer sig rent faktisk for
det her område, inden de overhovedet er skabt,
og inden der er lovgivet for, at de er en realitet.
Det vil sige, at vi faktisk arbejder med etablering
af midlertidige vækstfora, inden kommunalreformen træder i kraft. Det er glædeligt, det er
godt, og det er et godt, positivt signal, at der
både er kommuner og regioner, der henvender
sig om, at man vil i g a n g . ! . Kl. 10.05
Der er det vigtigt at erindre med hensyn til
disse vækstfora, at der afsættes midler til, at der
også bliver det regionale eller det lókale selvstyre på de satsningsområder, man vælger. Det er
som bekendt sådan, at den,' der har skoen på,
bedst ved, hvor den trykker, måske endda er
den eneste, der kan mærke, hvor den trykker. Så
det er vigtigt, at de, der får ansvaret regionalt,
altså er med til at formulere, forme og beslutte
de satsninger, der skal gøres præcis i det område.
Der giver denne redegørelse, vi nu har fra regeringen med fokus på det område, et billede af,
at der er en forstærket interesse for at udnytte
mulighederne i kølvandet på kommunalreformen. Dét er i en gód gænge, og der er forstærkede muligheder, når regionerne får sig etableret
med vækstfora.
7
:
Så i Venstre er vi fulde af fortrøstning over, at
forlængelsen af denne redegørelse: vedtagelsen
af en ny kommunalrefórm og indarbejdningen
af vækstfora kan skabe en god regional udvikling med et Danmark i fin balance i respekt for
de forskelle, der er på land og by. Dér er frihed
til at bosætte sig der, hvor man har lyst, så elementer som uddannelse - hvordan tiltrækker
man de unge og holder på dem - er væsentlige
spørgsmål, som :man må forholde sig tir tegiö:: 1.
halt/hvor tnan(bor,'Og hvor mäh har ansvaret.

Derfor er uddannelsespolitik, kulturpolitik og
erhvervspolitik flere sider af samme sag, som
man skal være opmærksom på.
Så i Venstre tager vi denne redegørelse til efterretning og konstaterer, at vi er på rette vej
med de tiltag, der dårligt kan vente på de politiske beslutninger, der træffes her i Folketinget.
(Kort bemærkning).";Leif Mikkelsen
6199;name_party;":
Venstres ordfører gik forholdsvis let hen over
den del af redegørelsen, som meget præcist beskriver, hvordan situationen er i dag, nemlig at
indbyggertallet falder i udkantsområderne, og
at forskellen uddannelsesmæssigt og på andre
områder er stigende i Danmark. Jeg synes, det er
vigtigt at understrege, at det er den situation, vi
har. Det er jo ikke kun på grund af regeringens
politik, men også på grund af den politik, regeringen ikke fører.
Det er f.eks., når man vælger ikke at satse
massivt på udbygningen af vedvarende energi,
hvor områder som Nordjylland, Lolland-Falster
osv. ville kunne nyde meget, meget godt af det i
form af at få nogle forskningsbaserede, videnstunge arbejdspladser, men også i form af at få
nogle konkrete arbejdspladser til de mennesker,
der har en kortere uddannelse.
Så jeg vil godt spørge Venstres ordfører, om
han ikke i lyset af det her måske er enig med
mig i, at det var en meget, meget dårlig idé, at
man skar så dramatisk ned på bevillingerne til
vedvarende energi, da man kom til som regering
tilbage i 2002.
(Kort bemærkning).";Per Clausen
7291;name_party;":
Nej, det mener jeg ikke var dårlig politik.
Jeg har lyst til at understrege det, jeg sagde i
min tale. Det er utrolig vigtigt, at de tiltag, der
sker, har en naturlig placering på den egn, som
det nu e
r
.
.
Det blev sagt, at indbyggertallet falder i bestemte egne af Danmark: Det understregede jeg
meget klart. Stavnsbåndet :er ophævet, og vi har
et bosætningsmønster, som altså etableres af
menneskers normale -vandring. Jeg mener ikke,
at man skal foregøgle i Folketinget, at man kan
ændre eller bestemme det. Det er et mønster, vi
vil se, og så må vi altså sikre, ,at der er uddannelse og mulighed for en selvbærende dynamik i
det område, det drejer sig om.
!홢
' Nu kummer vi senere i-dag til at diskutere
spørgsmålet om statslige arbejdspladser, men 홢

Fredag den 20. maj 2005 (R 9)
det er forkert at tro, at man ad kunstig vej skal
have et særligt område til at fungere. Jeg mener,
at meget afhænger af de mennesker, der bor der,
og det skal vi holde fast i.
(Kort bemærkning).";Leif Mikkelsen
8294;name_party;":
Jeg synes, at hr. Leif Mikkelsen på en meget, meget præcis måde udstiller fattigdommen i det liberalistiske politiske projekt, for det går, som det
går, og det kan vi ikke rigtig gøre noget ved, og
vi skal have de arbejdspladser, der naturligt passer til egnen.
Men er det ikke sådan, hvis vi nu tager Lolland-Falster og Nordjylland, at så er det arbejdspladser, som lige præcis, hvad angår den arbejdskraft, der er, og i forhold til at sikre en udvidelse af uddannelsesniveauet, ville kunne
nyde fantastisk godt af en satsning på vedvarende energi, og at det i øvrigt ville være enormt
klogt at gennemføre den satsning?
Er det ikke sådan, at fødevareproduktion er
naturlige elementer i Nordjylland og på Lolland-Falster, og det, man kan konstatere i hvert
fald i Nordjylland, er, at så længe man overlader
det til de store fødevaremonopoler at stå for den
produktion, betyder det, at antallet af arbejdspladser falder i Nordjylland?";Per Clausen
9239;Time;(Kort bemærkning).;Kl. 10.10
9277;name_party;":
Jeg går da ud fra, at hr. Per Clausen - jeg kan
ikke forlange, han hører efter, men alligevel,- i
alt fald har konstateret, at vækstforapolitikken
er en enestående mulighed for, at de, der er i
området, kan fokusere og prioritere økonomi til
det, der passer til den egn, og at det dermed er
regeringens politik, at vi faktisk tror på, at de,
der bor der, bedst ved, hvad der skal gøres. Derfor holder vi fast i, at det ikke er en detailbeslutning herfra, der skal bestemme, hvad der skal
ske. Så interessen for vækstfora fra,kommuner
og ,amter, lang:tid.før deier, skabt, er for mig et
signal om, at det er rigtigtplaceret.
Indholdet i det foregår lokalt, besluttes lokalt,
og dermed tror jeg på, vi.vil få at se, at der er 홢,
gode ideer også i de områder, som måske har ?,:
lidt under lidt folkelig' afvandring, så de får ny
energi og nye muligheder. '.!::
,,,
,
Hvis vi ellers sikrer en politik i.forlængelse af
vækstfora med frihed under ansvar og tillid til:
lokal selvbéslutning/ skal det nok gå, og så bliver det godt,.: ' ,: :-1 :홢7,홢
,. ,
홢.11
'i,,

3309

(Kort bemærkning).";Leif Mikkelsen
10377;name_party;":
I regeringens regionalpolitiske redegørelse på
side 22 er der nævnt det, specielle FIUF-program
under EU's strukturfonde. Det er et program,
der har til formål at fremme omstilling og udvikling specielt i fiskerisektoren. Fiskerisektoren
er jo, som vi ved, en af de mest nødlidende sektorer i Danmark i dag.
Programmet omfattede i 2004 et beløb på 275
mio. kr. Jeg ville høre, om ordføreren vil oplyse
om, hvorvidt der i 2005 og 2006 vil være en national medfinansiering til EU's strukturfonde.
(Kort bemærkning).";Lene Hansen
10911;name_party;":
Det er meget understreget fra regeringens side,
at de midler, der bliver til rådighed fra EU's programmer, som kan støtte regional udvikling, vil
blive sikret en medfinansiering, så vi sikrer, at
de bliver hjemtaget. Det er et klart signal fra regeringens side. Derfor er svaret ja.
(Kort bemærkning).";Leif Mikkelsen
11230;name_party;":
Vil ordføreren bekræfte, at Danmarks Fiskeriforening er på et forkert spor, når de i et brev til
statsministeren af 18. maj forespørger, om, det
virkelig er, sandt, at vi ikke har i sinde at medfinansiere strukturfondsmidlerne hverken i år eller næste år, og at vi derfor kommer til at mangle
et beløb på 500 mio. kr. netop i yderområderne i
Danmark?
(Kort, bemærkning).
,";Lene Hansen
11623;name_party;":
Jeg kan kun sige, at der er en erklæret politik
om, at de fondsmidler, der er til rådighed fra EU
til forskellige programmer og til regional udvikling, vil regeringen satse på, således at der er
den nødvendige medfinansiering, så disse penge kan hjemtages. Det er et klart politisk signal
fra regeringen.
: : :
(Kort.bemærkning)..:
I";Leif Mikkelsen
