split;reason;text;value
0;;"Tirsdag den 25. november 1997 (D)

20. m ø d e";
86;Time;"Dagsorden

1459

6) Tredje behandling af lovforslag nr. L 13:
Forslag til lov om ændring af selskabsskatteloven, kildeskatteloven, fondsbeskatningsloven
og virksomhedsskatteloven. (Skattefrit datterselskabsudbytte m.v.).
Af skatteministeren (Carsten Koch).
(Fremsat 8/10 97. Første behandling 22/10 97.
Betænkning 13/11 97. Andenbehandling 21/11
97).

1) Spørgsmål om fremme af forespørgsel nr.
F 20:
Forespørgsel til finansministeren og socialministeren [om Socialministeriets engagement i
EXSOS-projektet].
홢 Af Kim Behnke (FP) m.fl.
(Forespørgslen anmeldt 19/11 97).

7) Tredje behandling af lovforslag nr. L 25:
Forslag til lov om ændring af lov om anlæg af
fast forbindelse over Øresund.
Af trafikministeren (Bjørn Westh).
(Fremsat 9/10 97. Første behandling 28/10 97.
Betænkning 13/11 97. Anden behandling 21/11
97).

2) Tredje behandling af lovforslag nr. L 7:
Forslag til lov om ophævelse af lov om Forenings-Registeret.
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 13/11 97. Anden behandling 20/11
97).

8) Anden (sidste) behandling af beslutningsforslag nr. B 56:
Forslag til folketingsbeslutning om Folketingets
Ombudsmands beretning for året 1996.
(Fremsat 4/11 97 i betænkning fra Retsudvalget. Første behandling 20/11 97).

3) Tredje behandling af lovforslag nr. L 8:
Forslag til lov om ophævelse m.v. af lov om
fordelingen af visse fra udlandet modtagne
erstatninger.
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).
4) Tredje behandling af lovforslag nr. L 9:
Forslag til lov om ændring af lov om skibsregistrering og søloven. (Forenkling af anmeldelsespligt, om skorstensmærker og kontorflag og
registrering af anpartsselskaber uden bestyrelse).
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).
5) Tredje behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om skibes sikkerhed m.v. (Arbejdsmedicinske undersøgelser,
vilkår for syn af skibe, strafferammer m.v.).
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).

9) Anden behandling af lovforslag nr. LI:
Forslag til finanslov for finansåret 1998.
Af finansministeren (Mogens Lykketoft).
(Fremsat 7/10 97. Første behandling 23/10 97.
Betænkning 29/10 97).
10) Anden behandling af lovforslag nr. L 4:
Forslag til lov om ændring af lov om fremme af
byggeriets udvikling. (Ændring af formålsbestemmelse, rådets størrelse og sammensætning,
ophævelse af repræsentantskabet).
Af boligministeren (Ole Løvig Simonsen).
(Fremsat 8/10 97. Første behandling 28/10 97.
Betænkning 13/11 97).
11) Forespørgsel nr. F 6:
Forespørgsel til erhvervsministeren og trafikministeren [om havnenes fremtidige opgaver].
Af Tommy Dinesen (SF), Aage Frandsen (SF) og
Jes Lunde (SF).
(Forespørgslen anmeldt 8/10 97. Fremme af
forespørgslen vedtaget 22/10 97).
l l.

1460

Tirsdag den 25. november 1997 (D)

12) Første behandling af beslutningsforslag nr.
B 12:
Forslag til folketingsbeslutning om tiltrædelse
af partnerskabs- og samarbejdsaftalen om
oprettelse af et partnerskab mellem De Europæiske Fællesskaber og deres medlemsstater på
den ene side og Republikken Armenien på den
anden side af 22. april 1996.
Af udenrigsministeren (Niels Helveg Petersen).
(Fremsat 22/10 97).
13) Første behandling af beslutningsforslag nr.
B 13:
Forslag til folketingsbeslutning om tiltrædelse
af partnerskabs- og samarbejdsaftalen om
oprettelse af et partnerskab mellem De Europæiske Fællesskaber og deres medlemsstater på
den ene side og Republikken Aserbajdsjan på
den anden side af 22. april 1996.
Af udenrigsministeren (Niels Helveg Petersen).
(Fremsat 22/10 97).
14) Første behandling af beslutningsforslag nr.
B 14:
Forslag til folketingsbeslutning om tiltrædelse
af partnerskabs- og samarbejdsaftalen om
oprettelse af et partnerskab mellem De Europæiske Fællesskaber og deres medlemsstater på
den ene side og Republikken Georgien på den
anden side af 22. april 1996.
Af udenrigsministeren (Niels Helveg Petersen).
(Fremsat 22/10 97).
15) Første behandling af beslutningsforslag nr.
B 15:
Forslag til folketingsbeslutning om tiltrædelse
af partnerskabs- og samarbejdsaftalen om
oprettelse af et partnerskab mellem De Europæiske Fællesskaber og deres medlemsstater på
den ene side og Republikken Usbekistan på den
anden side af 21. juni 1996.
Af udenrigsministeren (Niels Helveg Petersen).
(Fremsat 22/10 97).
16) Første behandling af beslutningsforslag nr.
B 35:
Forslag til folketingsbeslutning om tiltrædelse
af rammeaftale om handel og samarbejde mellem Det Europæiske Fællesskab og dets medlemsstater på den ene side og Republikken
Korea på den anden side af 28. oktober 1996.
Af udenrigsministeren (Niels Helveg Petersen).
(Fremsat 30/10 97).

17) Første behandling af beslutningsforslag nr.
B 23:
Forslag til folketingsbeslutning om en uafhængig vurdering af Amsterdamtraktaten.
Af Keld Albrechtsen (EL) og Frank Aaen (EL).
(Fremsat 21/10 97).
18) Første behandling af beslutningsforslag nr.
B 24:
Forslag til folketingsbeslutning om husstandsuddeling af en avis om Amsterdamtraktaten.
Af Keld Albrechtsen (EL) og Frank Aaen (EL).
(Fremsat 21/10 97).
19) Første behandling af lovforslag nr. L 78:
Forslag til lov om ændring af lov om opkrævning af indkomstskat for personer m.v. (kildeskat) og skattekontrolloven. (Elektroniske skattekort og selvangivelse af aktieindkomst).
Af skatteministeren (Carsten Koch).
(Fremsat 14/11 97).

Meddelelser fra formanden";kl. 13.00
5715;title_name;"Fra statsministeren har jeg modtaget følgende
skrivelse af 24. november 1997:
»Efter statsministerens indstilling er det ved
kongelig resolution af 27. oktober 1997 besluttet
»at sager i henhold til lov nr. 943 af 23.
december 1986 for så vidt angår telekommunikation i Grønland overføres fra Statsministeriet
til Forskningsministeriet.«
Jeg tillader mig at anmode hr. formanden om
at underrette Folketinget herom.«
Sign. Poul Nyrup Rasmussen.
Fra statsministeren har jeg modtaget følgende
skrivelse af 24. november 1997:
»Efter statsministerens indstilling er det ved
kongelig resolution af 5. november 1997 besluttet
»at ansøgning fra Helle Frimann Pedersen
om fri proces til en ægteskabssag ved retten i
Korsør mod Henning Jørgen Pedersen overføres fra justitsministeren til indenrigsministeren.«
Jeg tillader mig at anmode hr. formanden om
at underrette Folketinget herom.«

Tirsdag den 25. november 1997
Sign. Poul Nyrup Rasmussen.
Medlemmer af Folketinget Pernille Sams (KF),
Niels Jørgen Langkilde (KF), Svend Erik Hovmand (V) og Hans Christian Schmidt (V) har
meddelt mig, at de ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om regelforenkling gennem indførelse af byrdebudgetter.
(Beslutningsforslag nr. B 74).
Medlemmer af Folketinget Keld Albrechtsen
(EL) og Villy Søvndal (SF) har meddelt mig, at
de ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om Thulebasen.
(Beslutningsforslag nr. B 75).
Medlemmer af Folketinget Steen Gade (SF) og
Jes Lunde (SF) har meddelt mig, at de ønsker at
stille følgende forespørgsel til justitsministeren:
»På hvilken måde agter regeringen at leve op til
anbefalingerne om ændringer i dansk praksis
og danske regler om opnåelse af dansk indfødsret, som direkte og indirekte påpeges i den
redegørelse om »Kriterier og procedurer for
erhvervelse af statsborgerskab i Østersørådets
medlemsstater«, som Østersøområdets kommissær for menneskerettigheder og demokratiske institutioner har udarbejdet?«
(Forespørgsel nr. F 21).
Medlemmer af Folketinget Ove Fich (S), Charlotte Antonsen (V), Kent Kirk (KF), Holger K.
Nielsen (SF), Elisabeth Arnold (RV), Annette
Just (FP), Keld Albrechtsen (EL), Addi Andersen (CD) og Kristian Thulesen Dahl (DF) har
meddelt mig, at de ønsker at stille følgende
forespørgsel til statsministeren og udenrigsministeren:
»Hvad kan regeringen oplyse om udsigterne
vedrørende Det Europæiske Råds møde den
12.-13. december 1997, især vedrørende den
forventede beslutning om at indlede udvidelsesprocessen?«
(Forespørgsel nr. F 22).
j

1461

Den første sag på dagsordenen var:
1) Spørgsmål om fremme af forespørgsel nr.
F 20:
Forespørgsel til finansministeren og socialministeren [om Socialministeriets engagement i
EXSOS-projektet].
Af Kim Behnke (FP) m.fl.
(Forespørgslen anmeldt 19/11 97).";Formanden
8519;title_name;"Hvis ingen gør indsigelse mod fremme af denne forespørgsel, betragter jeg Tingets samtykke
dertil som givet. (Ophold). Det er givet.

Den næste sag på dagsordenen var:
2) Tredje behandling af lovforslag nr. L 7:
Forslag til lov om ophævelse af lov om Forenings- Registe ret.
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 13/11 97. Anden behandling 20/11
97).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges enstemmigt med 116
stemmer.";Formanden
9094;title_name;"Lovforslaget vil nu blive sendt til statsministeren.

1462

Tirsdag den 25. november 1997 (L 8)

Den næste sag på dagsordenen var:
3) Tredje behandling af lovforslag nr. L 8:
Forslag til lov om ophævelse m.v. af lov om
fordelingen af visse fra udlandet modtagne
erstatninger.
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges med 68 stemmer (S, SF,
RV, FP, EL og DF): 50 (V, KF og CD) stemte
hverken for eller imod.";Formanden
9733;title_name;Lovforslaget vil nu blive sendt til statsministeren.;Formanden
9798;title_name;"Lovforslaget vil nu blive sendt til statsministeren.

Den næste sag på dagsordenen var:
5) Tredje behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om skibes
sikkerhed m.v. (Arbejdsmedicinske undersøgelser, vilkår for syn af skibe, strafferammer
m.v.).
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges enstemmigt med 114
stemmer.

Den næste sag på dagsordenen var:
4) Tredje behandling af lovforslag nr. L 9:
Forslag til lov om ændring af lov om skibsregistrering og søloven. (Forenkling af anmeldelsespligt om skorstensmærker og kontorflag og registrering af anpartsselskaber uden
bestyrelse).
Af erhvervsministeren (Jan Trøjborg).
(Fremsat 8/10 97. Første behandling 29/10 97.
Betænkning 14/11 97. Anden behandling 20/11
97).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.";Formanden
10864;title_name;"Lovforslaget vil nu blive sendt til statsministeren.

Den næste sag på dagsordenen var:
6) Tredje behandling af lovforslag nr. L 13:
Forslag til lov om ændring af selskabsskatteloven, kildeskatteloven, fondsbeskatningsloven og virksomhedsskatteloven. (Skattefrit
datterselskabsudbytte m.v.).
Af skatteministeren (Carsten Koch).
(Fremsat 8/10 97. Første behandling 22/10 97.
Betænkning 13/11 97. Anden behandling 21/11
97).

Afstemning

Der var ikke stillet ændringsforslag.

Lovforslaget vedtoges enstemmigt med 117
stemmer.

Lovforslaget sattes til forhandling.

Tirsdag den 25. november 1997 (L 13)
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges med 114 stemmer (S, V,
KF, SF, RV, FP, CD og DF) mod 4 (EL).";Formanden
11591;title_name;"Lovforslaget vil nu blive sendt til statsministeren.

Den næste sag på dagsordenen var:
7) Tredje behandling af lovforslag nr. L 25:
Forslag til lov om ændring af lov om anlæg af
fast forbindelse over Øresund.
Af trafikministeren (Bjørn Westh).
(Fremsat 9/10 97. Første behandling 28/10 97.
Betænkning 13/11 97. Anden behandling 21/11
97).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges med 106 stemmer (S, V,
KF, SF, RV og CD) mod 11 (FP, EL og DF).";Formanden
12134;title_name;"Lovforslaget vil nu blive sendt til statsministeren.

Den næste sag på dagsordenen var:
8) Anden (sidste) behandling af beslutningsforslag nr. B 56:
Forslag til folketingsbeslutning om Folketingets Ombudsmands beretning for året 1996.
(Fremsat 4/11 97 i betænkning fra Retsudvalget. Første behandling 20/11 97).
Der var ikke stillet ændringsforslag.

1463

Forslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Forslaget til folketingsbeslutning vedtoges med
111 stemmer (S, V, KF, SF, RV, EL og CD) mod
4 (FP): 2 (DF) stemte hverken for eller imod.";Formanden
