split;reason;text;value
0;;"28

Torsdag den 29. november 2007 (D) .
Fødevareministeren (Eva Kjer Hansen) har meddelt mig, at hun ønsker skriftligt at fremsætte:
3. m ø d e";
183;Time;"Dagsorden

1) Spørgsmål om meddelelse af orlov til og
indkaldelse af stedfortræder for medlem af
Folketinget Charlotte Dyremose (KF).
2) Indstilling fra Udvalget til Valgs Prøvelse.
Godkendelse af stedfortræder som midlertidigt
medlem for Charlotte Dyremose (KF).
Godkendelse af stedfortræder som ordinært
medlem for Mogens Camre (DF).
3) Forhandling om redegørelse nr. R l:
Statsministerens redegørelse i henhold til forretningsordenens § 19, stk. 2.
(Anmeldelse 27.11.2007. Redegørelsen givet
27.11.2007. Meddelelse om forhandling
27.11.2007).
4) Eventuelt: 1. behandling af lovforslag nr. L l:
Forslag til midlertidig bevillingslov for finansåret 2008.
Af finansministeren (Lars Løkke Rasmussen).
(Fremsættelse 27.11.2007).";kl. 10.00
921;Time;Meddelelser fra formanden;Kl. 10:00
980;title_name;":
Mødet er åbnet.
Kirkeministeren (Birthe Rønn Hornbech) har
meddelt mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om valg til menighedsråd. (Elektronisk berigtigede valglister
og elektronisk brevstemmeafgivning m.v.).
(Lovforslag nr. L 28).

Forslag til lov om ændring af lov om arbejderboliger på landet. (Lempelig indfrielse af boligdriftslån).
(Lovforslag nr. L 29).
Medlemmer af Folketinget Johanne SchmidtNielsen (EL) m.fl. har meddelt mig, at de ønsker
skriftligt at fremsætte:
Forslag til folketingsbeslutning om minimumsrettigheder for elever i folkeskolen.
(Beslutningsforslag nr. B 3) og
Forslag til folketingsbeslutning om en maksimal
klassekvotient på 24 på ungdomsuddannelserne.
(Beslutningsforslag nr. B 2).";Svend Auken
1744;Time;Samtykke til behandling;Kl. 10:01
1801;title_name;":
Den sag, der er opført under punkt 4 på dagsordenen, kan kun med Tingets samtykke behandles i dette møde. Hvis ingen gør indsigelse, betragter jeg dette som givet.
Det er givet.

Det første punkt på dagsordenen er:
1) Spørgsmål om meddelelse af orlov til og
indkaldelse af stedfortræder for medlem af
Folketinget Charlotte Dyremose (KF).";Svend Auken
2150;Time;;Kl. 10:01
2183;title_name;":
Medlem af Folketinget Charlotte Dyremose (KF)
har søgt om orlov fra den 29. november 2007 på
grund af graviditet og fødsel.
Hvis ingen gør indsigelse, vil jeg betragte det
som vedtaget, at der meddeles orlov som ansøgt, og at stedfortræderen indkaldes som midlertidigt medlem.
Det er givet.

Torsdag den 29. november 2007 (Indstilling)
Det næste punkt på dagsordenen er:
2) Indstilling fra Udvalget til Valgs Prøvelse.
Godkendelse af stedfortræder som midlertidigt medlem for Charlotte Dyremose (KF).
Godkendelse af stedfortræder som ordinært
medlem for Mogens Camre (DF).";Svend Auken
2768;Time;;Kl. 10:01
2801;title_name;":
Fra Udvalget til Valgs Prøvelse har jeg modtaget
indstilling om, at 1. stedfortræder for Dansk Folkeparti i Sydjyllands Storkreds, Anita Christensen, godkendes som ordinært medlem af Folketinget fra og med den 15. november 2007, efter at
Mogens Camre har nedlagt sit mandat.
Jeg har endvidere modtaget indstilling om, at
1. stedfortræder for Det Konservative Folkeparti
i Københavns Omegns Storkreds, Henrik Rasmussen, godkendes som midlertidigt medlem af
Folketinget fra og med den 29. november 2007 i
anledning af Charlotte Dyremoses orlov.
Er der nogen, der ønsker ordet?
Da det ikke er tilfældet, går vi til afstemning.";Svend Auken
3436;Time;Afstemning;Kl. 10:02
3480;title_name;":
Der stemmes om udvalgets indstilling.
Afstemningen slutter.
Udvalgets indstilling er enstemmigt vedtaget
med 119 stemmer. '
[For stemte: 119 (V, S, DF, SF, KF, RV, NY
og EL), imod stemte: 0, hverken for eller imod
stemte: 0].

29

Det næste punkt på dagsordenen er:
3) Forhandling om redegørelse nr. RI:
Statsministerens redegørelse i henhold til forretningsordenens § 19, stk. 2.
(Anmeldelse 27.11.2007. Redegørelsen givet
27.11.2007. Meddelelse om forhandling
27.11.2007).";Svend Auken
3966;Time;Forhandling;Kl. 10:02
4011;title_name;":
Forhandlingen er åbnet. Fru Inger Støjberg.";Svend Auken
4066;Time;(Ordfører);Kl. 10:03
