split;reason;text;value
0;;"1325

3/11 93: Dagsorden

12. møde";
72;Time;"Dagsorden:
1) Eventuelt: Første behandling af beslutningsforslag nr. B 19:
Forslag til folketingsbeslutning om nedsættelse af en undersøgelsesret i medfør af retsplejelovens § 21 a til at undersøge visse forhold i
forbindelse med Sparekassen Nordjyllands
overtagelse af engagementer fra Himmerlandsbanken.
Af justitsministeren (Erling Olsen).
2) Forespørgsel nr. F 5:
Forespørgsel til miljøministeren [om, hvad
regeringen vil gøre for at sikre, at private
brøndejere kan få lov til at drikke deres eget
brøndvand].
Af Jørgen Winther (V), Jens Jørgensen (KF)
og Aage Brusgaard (FP).
3) Første behandling af lovforslag nr. L 40:
Forslag til lov om ændring af lov om kemiske stoffer og produkter.
Af miljøministeren (Svend Auken).

Samtykke til behandling:";kl. 14.30
852;title_name;":
Den første sag på dagsordenen kan kun med
Tingets samtykke behandles i dette møde, men
hvis ingen gør indsigelse, betragter jeg samtykket som givet. (Ophold). Det er givet.
Man gik da til:
1) Første behandling af beslutningsforslag nr. B
19:

1326

Forslag til folketingsbeslutning om nedsættelse af en undersøgelsesret i medfør af retsplejelovens § 21 a til at undersøge visseforhold iforbindelse med Sparekassen Nordjyllands overtagelse af engagementer fra Himmerlandsbankert.
Af justitsministeren (Erling Olsen).
(Fremsat 3/11 93).
Forslaget sattes til forhandling.
Forhandling";Grove
1452;name_party;":
I august dette år konstaterede Finanstilsynet, at situationen i Himmerlandsbanken havde udviklet sig sådan, at banken ikke ville kunne få tilladelse til at åbne mandag morgen den
23. august.
Flere offentlige myndigheder samt kammeradvokaten, Nationalbanken, en række pengeinstitutter og revisorer var involveret i skabelsen af en løsning, hvorefter de mere sunde dele
af banken kunne drives videre af et andet pengeinstitut.
Sparekassen Nordjylland gik ind og påtog
sig opgaven, hvorved både mennesker og virksomheder i Hobro og i en større omegn undgik
at komme i en helt uacceptabel og kaotisk situation.
På et senere tidspunkt udløste denne redning en voldsom kritik rettet mod såvel Sparekassen Nordjylland som mod de statslige mynå
digheder og regeringen.
I fredags fremstod det for første gang i forløbet, at der var en klar retstvist mellem Sparekassen Nordjylland på den ene side og staten
på den anden side. I fredags!
Regeringen reagerede omgående herpå. Regeringen opfordrede i weekenden Sparekassen
Nordjylland til at anlægge en retssag, så tvisten kunne finde en endelig afgørelse. Regeringen tilkendegav samtidig, at man ville være
indstillet på at indrømme Sparekassen Nordjylland fri proces.
Sparekassen Nordjyllands bestyrelse valgte
af grunde, som vi ikke kender, at afvise denne
løsning. Straks derefter inviterede regeringen
de politiske partier til i fællesskab at finde en
anden mulig løsning for at få belyst sagen og i
hvert fald få en angivelse af, hvad der kunne
være en afgørelse på retstvisten.

1327

3/11 93: 1. beh. af f. t. beslutn. om en undersøg.ret vedr. Sparekassen Nordjylland";Pia Gjellerup
3086;title_name;"Nu er alle partier blevet enige om et kommissorium for en undersøgelsesret, og det er
væsentligt, at vi er blevet enige. Det glæder
Folketinget. Det, vi er blevet enige om, er en
undersøgelsesret, der skal belyse denne tvist,
og om, at undersøgelsesretten herefter skal
fremkomme med en antagelse af resultatet af
en retslig afgørelse af denne tvist, der blev klar
i fredags.
I Socialdemokratiet havde vi klart foretrukket en domstolsprøvelse som foreslået af regeringen i weekenden. Afgørelse af retlige tvister
finder i Danmark sted ved domstolene, og ved
domstolene ville vi få en afgørelse og ikke blot
en antagelse af, hvad afgørelsen kunne blive.
Der er et andet principielt synspunkt, jeg på
Socialdemokratiets vegne også vil præsentere,
nemlig spørgsmålet om embedsmændenes
retssikkerhed.
Embedsmændene er værgeløse i en sådan situation, som er opstået, og det er stærkt betænkeligt, at de kan blive genstand for endog særdeles væsentlige anklager og beskyldninger på
et helt tilfældigt og forkert grundlag: på denne
måde skaber vi folkedomstole.
Det gælder også for ministre, men de har
dog valgt at være offentlige personer, hvilket
embedsmændene ikke har.
Vi er i Socialdemokratiet meget optaget af,
at sagen kan blive belyst, og at vi kan få et bud
på en mulig afgørelse hurtigst muligt. Det gælder såvel for Sparekassen Nordjyllands vedkommende, for statens vedkommende som for
politik i almindelighed. Når vi ser tilbage på
debatten, vil det være overordentlig godt at få
noget, der i det mindste minder om en afgørelse.
Med disse bemærkninger vil jeg give tilsagn
fra Socialdemokratiets side om en både meget
hurtig og positiv udvalgsbehandling.
(Kort bemærkning).";Pia Gjellerup
4787;name_party;":
Inden vi får det som et faktum her i debatten, at regeringen for første gang blev opmærksom på denne tvist i fredags, er det vel nødvendigt at få slået kendsgerningerne fast.
Allerede den 28. september stod direktøren
for Sparekassen Nordjylland frem i Danmarks
Radios TV-Avis og sagde, at Sparekassen
Nordjylland havde købt et underskud på 173
mio. kr. Det viste sig så, at det ikke var helt

1328

sådan, det hang sammen, og det blev så til nogle hensættelser: men meningen med det måtte
jo være soleklar for enhver.
Den 19. oktober beskriver sparekassen i et
brev til mig, hvordan man opfatter situationen,
og hvordan man mener sammenhængen er.
Det brev var først sendt til skatteministeren, og
Skatteministeriets embedsmænd havde bedt
om rettelser i teksten, så det må jo betyde, at
man også har læst brevet.
Jeg synes, det er for lavt af Socialdemokratiet at nægte disse kendsgerninger, og jeg synes i
hvert fald ikke, at det skal have lov til at stå
uimodsagt. Regeringen har kendt sagen: det
fremgår jo også af, hvad der er oplyst for os i
alle de forhandlinger, der har været, og af hele
hændelsesforløbet. Det får vi jo i hvert fald besked om, når undersøgelsesretten er færdig,
men de faktiske kendsgerninger, som vi allerede nu kender, synes jeg ikke at man uimodsagt
skal have lov til at stå og benægte.
(Kort bemærkning).";Kirsten Jacobsen
6141;name_party;":
Selv om det er lykkedes fru Kirsten Jacobsen at skifte holdning mange gange i løbet af
denne sag, kan fru Kirsten Jacobsen ikke løbe
fra, at det stod klart i fredags, hvad tvisten
handlede om, og derfor er vi også blevet enige
om et kommissorium for en undersøgelsesret,
der skal belyse baggrunden for tvisten og komme med et bud på, hvordan en mulig løsning
kunne blive.
(Kort bemærkning).";Pia Gjellerup
6555;name_party;":
Lige fra den 28. september, da jeg første
gang udsendte en pressemeddelse i denne sag,
har min holdning været, at det, der var foretaget, var ulovligt, og den opfattelse har jeg stadig væk: så jeg har ikke skiftet holdning. Jeg er
bare nødt til at sige til Socialdemokratiets ordfører, at hvis det virkelig forholder sig sådan,
at man først i fredags blev klar over, at der var
en tvist, og hvori tvisten bestod, burde Socialdemokratiet og regeringen sørge for at få lavet
nogle bedre aftaler, næste gang de laver aftaler.
(Kort bemærkning).";Kirsten Jacobsen
7116;name_party;":

1329

3/11 93: 1. beh. af f. t. beslutn. om en undersøg.ret vedr. Sparekassen Nordjylland";Pia Gjellerup
7227;title_name;"Så kom der en ny påstand, nemlig at der var
en aftale. Der er ikke nogen aftale. Det, sagen
handler om, er et tilsagn fra Told- og Skattestyrelsen om en behandling af et hensættelsesbeløb og en opgørelse af det, men det bliver altså
her i dag fremstillet som en aftale af fru Kirsten Jacobsen.
I øvrigt er jeg meget tryg ved, at der kommer
en belysning af hele forløbet og en vurdering
af en mulig løsning på den tvist, for så kan vi
alle se, hvilke konklusioner fru Kirsten Jacobsen har draget i forløbet, og sammenholde dem
med de oplysninger, vi får. Det vil jeg være
helt tryg ved, men jeg tror ikke, at fru Kirsten
Jacobsen skal være det.
(Kort bemærkning).";Pia Gjellerup
