split;reason;text;value
0;;"(1)
Tirsdag den 1. oktober 2002 (R 1)

1. m ø d e";
87;Time;;kl. 12.00
117;title_name;":
Mødet er åbnet, og jeg vil gerne byde kollegerne
velkommen til et godt samarbejde i det nye Folketing.
I henhold til grundloven er Folketinget på
denne første tirsdag i oktober trådt sammen til
sit første møde i det nye folketingsår.
Da jeg er det medlem, der har været medlem
af Folketinget længst, er det min opgave at lede
valget af Præsidium og af tingsekretærer.
Til formand har samtlige Tingets grupper og
samtlige medlemmer i Folketinget indstillet hr.
Ivar Hansen. Da der således ikke foreligger andre indstillinger, vil jeg betragte indstillingen
som vedtaget. (Ophold). Den er vedtaget. Hr.
Ivar Hansen er blevet genvalgt og er dermed
fortsat vores formand her i Folketinget.
Til første næstformand har Socialdemokratiets gruppe udpeget mig, til anden næstformand
har Dansk Folkepartis gruppe udpeget hr. Poul
Nødgaard, Det Konservative Folkepartis gruppe
har udpeget hr. Kaj Ikast til tredje næstformand,
og til fjerde næstformand har Socialistisk Folkepartis folketingsgruppe udpeget fru Margrete
Auken.
Til tingsekretærer er i henhold til de indgåede
valgforbund og gruppernes indstilling valgt følgende medlemmer: Fru Inge Dahl-Sørensen,
Venstre, fru Birthe Skaarup, Dansk Folkeparti,
fru Lissa Mathiasen, Socialdemokratiet, og fru
Grete Schødts, Socialdemokratiet.
Tinget er hermed sat, og jeg skal bede formanden om at indtage formandspladsen.";Svend Auken
1490;title_name;"Jeg vil gerne takke hele Folketinget, fordi man
endnu en gang har vist mig den tillid at vælge
mig som formand også for det kommende år.
Jeg byder velkommen til et godt og tillidsfuldt samarbejde her i Tinget, og det gør jeg også
på vegne af det nyvalgte Præsidium. Vi vil gøre,
hvad der står i vores magt for at formidle samarbejdet og for at lede Folketinget på en måde, så
det tjener folkestyret til respekt.
Det er jo en af folkestyrets store festdage i
dag, som alle ved, og derfor er der også tradition
for, at vi i dag har mange gæster. Det er mig en

l

særlig glæde at byde velkommen til repræsentanter for kongehuset. Jeg byder hjertelig velkommen til Hendes Majestæt Dronningen, til
Hans Kongelige Højhed Prinsen, til Hans Kongelige Højhed Kronprins Frederik, Hans Kongelige Højhed Prins Joachim, Hendes Kongelige
Højhed Prinsesse Alexandra og til Hendes Kongelige Højhed Prinsesse Benedikte.
Jeg byder ligeledes velkommen til repræsentanter for Højesteret, til formanden for Grønlands Landsting og Grønlands landsstyreformand, til formanden for Færøernes Lagting og
Færøernes lagmand samt til Københavns overborgmester.
Samtidig vil jeg i øvrigt gerne benytte lejligheden til at sende Folketingets hilsen til Grønlands Landsting og til Færøernes Lagting.
Jeg byder i det hele taget hjertelig velkommen
til de mange lyttere og seere ud over landet og
alle vores gæster her i øvrigt og takker for, at
man vil følge Folketingets åbning også i år.
Inden jeg giver ordet til statsministeren, skal
jeg oplyse, at finansministeren, Thor Pedersen,
har meddelt mig, at han ønsker skriftligt at
fremsætte forslag til finanslov for finansåret
2003. Det er lovforslag nr. L l - for at ingen skal
glemme det.
Så skal jeg give ordet til statsministeren, så
han kan give den i grundloven beskrevne redegørelse for rigets almindelige stilling og de af regeringen påtænkte foranstaltninger.
Statsministerens redegørelse i henhold til
grundlovens § 38 (mundtlig del)
(Redegørelsen nr. R 1).";Formanden
3514;title_name;":
Den 20. november 2001 sendte vælgerne et klart
signal om, at det var tid til forandring, tid til fornyelse, tid til at gøre op med fortidens løsninger,
tid til at løsne mange snærende bånd.
Mennesket før systemet, respekten for det enkelte menneske og retten til selv at bestemme
over sit eget liv har, fra starten været og vil også
fremover være ledetråden for regeringen.";Anders Fogh Rasmussen
3899;Time;"Den nye regering gik straks i gang. Inden for
de første 100 dage fremlagde regeringen 54 initiativer. I løbet af kun 6 måneder vedtog Folketinget en lang række love, som sigtede på at forbedre centrale velfærdsydelser, at give hver enkelt dansker mere frit valg og at sætte mennesket før systemet.

2

Tirsdag den 1. oktober 2002 (R 1)

Nu er regeringen parat til at tage de næste
skridt i en reform af det danske velfærdssamfund.
For os er det afgørende ikke, om det er fra det
offentlige eller fra private, at den enkelte borger
får den nødvendige hjælp og service. Det afgørende er heller ikke, om det er staten eller amterne eller kommunerne, der udfører opgaverne eller har ansvaret. Det afgørende er ikke, hvem
der udfører opgaverne. Det afgørende er, hvad
vi som borgere får af service for skattekronerne:
det afgørende er, at vi får mest mulig kvalitet for
pengene.
De bestående systemer og strukturer må aldrig spærre for, at velfærdssamfundet udvikler
sig. De må ikke spærre for, at vi får maksimalt
udbytte for skattekronerne, de må ikke spærre
for en ordentlig service til borgerne.
Den bestående kommunale struktur i Danmark er nu over 30 år gammel, og det er regeringens opfattelse, at tiden er kommet til en kritisk
gennemgang af det bestående system. Regeringen vil derfor i denne uge nedsætte en strukturkommission, som skal se på, om det eksisterende system nu også lever op til vor tids krav til et
moderne velfærdssamfund. Kommissionen skal
tage sit udgangspunkt i borgerne og i de opgaver, som skal løses. Så må strukturer og systemer indrette sig efter dét.
Helt ærligt, der er vist ikke mange uden for
de snævre kredse af politikere, som går op i, om.
en opgave nu bliver løst af staten eller amterne
eller kommunerne. Folk går op i, om opgaverne
bliver løst ordentligt, og det er også sådan, kommissionen skal arbejde. Alt skal op at vende i
luften, der er ikke skrevet en facitliste på forhånd, intet er givet, og intet er fredet.
Regeringen vil fortsætte at følge op på de reformer, som allerede er indledt.
Før valget lovede vi at give ekstra penge til
sygehusene og at indføre frit valg for patienterne. Der er nu bevilget 1,5 mia. kr. ekstra til sygehusene, og frit valg er indført fra den 1. juli.
Regeringen har det klare mål at få ventelisterne bragt ned og at få kvaliteten i behandlingen
bragt op. Og jeg vil gerne gøre det helt klart, at
regeringen giver denne sag allerhøjeste prioritet.
12002 er der til sundhedsområdet afsat ekstra
3,7 mia. kr. i forhold til 2001, ved kommuneaftalerne fik amterne 2,2 mia. kr. ekstra, og oven i
det har den nye regering lagt 1,5 mia. kr. til sygehusene. En sådan ekstra indsprøjtning af penge
må og skal give et positivt resultat, ellers er der
noget helt galt med systemet.

Regeringen vil følge udviklingen meget tæt,
og regeringen vil ikke tøve med at iværksætte
de fornødne initiativer for at sikre, at pengene
bliver omsat til kortere ventelister og bedre behandling. Patienterne før systemet, og hvis systemet spærrer for at afkorte ventelisterne og
forbedre behandlingerne, må systemet laves om.
Før valget lovede vi at give 0,5 mia. kr. til
kommunernes ældrepleje og at indføre frit valg
for de ældre. Den halve milliard er nu bevilget,
og bevillingen fortsætter. Der er indført frit valg
af plejehjem og plejebolig pr. 1. juli i år og frit
valg af hjemmehjælp pr. 1. januar 2003.
Vi ønsker en pleje af og en omsorg for de ældre, som er præget af menneskelighed. De ældre
skal ikke umyndiggøres, men tværtimod have
mere frit valg og selvbestemmelse.";Kl. 12.05
7440;Time;"Nu har vi indført det frie valg, og vi vil nøje
følge, om det virker efter hensigten. Hvis ikke er
vi parate til at tage de nødvendige initiativer.
Før valget lovede vi at indføre 1 års fleksibel
barselorlov. Det er nu gennemført. Næste skridt
bliver at udvide det frie valg af daginstitution.
Forældrene bør have frihed til at vælge en daginstitution uden for den kommune, hvor familien bor. Regeringen vil fremsætte lovforslag, der
sikrer denne valgfrihed.
Før valget lovede vi at styrke indsatsen over
for de svage grupper, og det er nu igangsat. Vi
har etableret Rådet for Socialt Udsatte, og der er
afsat 670 mio. kr. over 4 år til de særligt udsatte
grupper.
Regeringen har sagt til amter og til kommuner, at indsatsen for de svage grupper skal have
en høj prioritet, og vi har en klar forventning
om, at der bliver levet op til dette i budgetterne.
Jeg vil gerne gøre det krystalklart, at ingen lokalpolitiker kan begrunde nedskæringer på dette område med henvisning til kommuneaftalen
eller til skattestoppet. Der er simpelt hen ikke
belæg for det.
Næste skridt bliver at tage offensivt fat på at
forebygge den negative sociale arv. Vi må ikke
acceptere, at forældrenes dårlige sociale vilkår
bliver nedarvet til deres børn, at disse børn ikke
får de samme muligheder som andre for at få en
uddannelse, få et job og vælge det liv, som de
finder bedst. Vi må ikke acceptere, at man giver
op over for nogen.
Regeringen vil i forbindelse med efterårets
drøftelser om finansloven komme med konkrete
initiativer, der kan medvirke til at bryde den negative sociale arv. Men regeringen vil også tage

Tirsdag den 1. oktober 2002 (R1)
fat på de mere grundlæggende aspekter af den
sociale arv og fremlægge en samlet handlingsplan for, hvordan vi kan give de udsatte børn og
unge en bedre fremtid.
Vi ønsker over en bred front at iværksætte initiativer, som forbedrer chancen for, at børn fra
belastede miljøer kan vokse ud af disse miljøer
og skabe et bedre liv og en bedre fremtid.
Regeringen ønsker at bryde den negative spiral, som den sociale arv stadig holder Danmark
fast i. Det er afgørende for dynamik og udvikling i et samfund, at mennesker ikke bliver låst
fast i bestemte sociale mønstre.
Vi skal udvikle et samfund, hvor alle har en
fair chance for at udnytte deres evner, et samfund, hvor det enkelte menneske har et håb om
at kunne forbedre sin situation, et samfund,
hvor det er muligt at bevæge sig fra bistandsklient til bankdirektør.
Før valget lovede vi at stramme udlændingeloven. Det er nu gennemført. Næste skridt bliver
at få de arbejdsløse indvandrere i arbejde. Alt
for mange indvandrere er i dag på passiv overførsel. Hvis indvandrerne kom op på samme
grad af beskæftigelse som andre danskere, ville
der alene her ligge 50.000-60.000 ekstra arbejdsI pladser.
Desuden vil regeringen udvide asylansøgeres
muligheder for at arbejde i Danmark. Sigtet er at
gøre op med den klientgørelse, som fører til passivitet. Asylansøgere må ikke miste deres færdigheder, hvad enten de skal blive her eller skal
hjem igen. Hvis de skal blive, så er det en fordel
for dem selv og for det danske samfund, at de
straks lærer, hvordan samfundet fungerer her.
Hvis de skal hjem igen, så er det en fordel for
dem selv og for deres hjemland, at de vender
hjem med forøget styrke.
Regeringen har gjort det lettere for udlændinge at få arbejde og sværere at få socialhjælp. Det
er, hvad udlændingene selv ønsker, og det er,
hvad det danske samfund har brug for.
Der kommer nu færre asylansøgere til Danmark. Antallet af indrejste asylansøgere er halveret i løbet af første halvår af 2002. Andelen af
asylansøgere, der får godkendt deres ansøgning,
er faldet fra 53 til 31 pet. i første halvår af i år
sammenlignet med sidste år.";Kl. 12.10
11180;Time;"Der er nogle, som mener, at det er ligegyldigt,
hvor mange asylansøgere og familiesammenførte Danmark modtager. Jeg vil gerne sige ligeud:
Det er en teoretisk betragtning, som er helt ude
af trit med den praktiske virkelighed. Det er

3

nødvendigt at reducere antallet, der kommer
hertil, så vi kan gøre mere for at få de indvandrere, der allerede er her, i arbejde.
Før valget lovede vi at forhøje strafferammerne for vold og voldtægt. Det er nu gennemført.
Næste skridt bliver at styrke den enkelte borgers retssikkerhed. Alt for ofte står den enkelte
borger magtesløs over for systemer og bureaukratier. Desuden ønsker regeringen en retshåndhævelse, der svarer til en nutidig retsopfattelse.
Der er behov for kortere ventetider ved domstolene og større effektivitet og bedre udnyttelse af
ressourcer.
Og der er brug for mere synligt politi. Det
skal være trygt at færdes overalt. Synligt politi i
gaderne, og især i de mest belastede lokalområder, er med til at forebygge kriminalitet og øge
det enkelte menneskes tryghed. Regeringen vil
tage initiativer for at sikre mere synligt politi og
hurtigere behandling af retssager.'
Anbefalingerne fra Politikommissionen og
Domstolenes Strukturkommission vil indgå i regeringens overvejelser, men ændringer af strukturen er ikke et mål i sig selv. Målet er at frigøre
ressourcer til flere betjente på gaderne og kortere ventetider ved domstolene. Så må system og .
struktur indrette sig efter det.
Før valget lovede vi at indføre et skattestop.
Skattestoppet er trådt i kraft, det gjorde det allerede på regeringens første dag. Vi har nu haft
skattestop i Danmark i 309 dage.
Næste skridt bliver at sænke skatten på arbejdsindsats. Regeringen arbejder på at skabe et
økonomisk råderum, så der i denne folketingssamling kan fremsættes og vedtages lovforslag
om at sænke skatten på arbejde fra den 1. januar
2004. Der kan blive tale om en gradvis sænkning, der strækker sig over nogle år..
Vi skal have et samfund, hvor det kan betale
sig at arbejde: et samfund, hvor det kan betale
sig at spare op: et samfund, hvor det er muligt
for det enkelte menneske og den enkelte familie
at forandre og forbedre sin situation gennem almindeligt arbejde. Alt for mange føler i dag, at
det dårligt kan betale sig at gøre en ekstra indsats. Årsagen er den høje skat på arbejdsindkomst. Derfor ønsker regeringen at indlede en
gradvis sænkning af skatten på arbejdsindkomst, men det skal være en reel sænkning af
beskatningen, ikke bare en omflytning af skatter
og afgifter fra den ene lomme til den anden lom- I
me.
Vi står over for en stor udfordring i de kommende år. Der bliver flere ældre, og der bliver ,

4

Tirsdag den 1. oktober 2002 (R 1)

færre erhvervsaktive. Det skal vi finansiere på
en måde, så vi bevarer og udvikler vort velfærdssamfund.
Regeringens strategi er at skabe vækst i det
danske samfund. Vi skal øge beskæftigelsen
med mindst 8.000-9.000 personer pr. år frem
mod 2010. For at skabe disse ekstra arbejdspladser er det nødvendigt med en række grundlæggende reformer af det danske samfund.
Det skal være attraktivt at skabe vækst og arbejdspladser i Danmark. Det skal bedre kunne
betale sig at arbejde og gøre en ekstra indsats,
derfor skal skatten på arbejde ned. Vi skal have
mennesker væk fra passive ydelser og i arbejde.
Derfor skal alle barrierer, der hindrer dette, brydes ned.
Vi skal udvikle Danmark til et førende uddannelsessamfund. Vi skal føre en håndfast økonomisk politik. Vi skal have afdraget statsgælden. Så kan vi bruge de sparede renter til at finansiere fremtidens udgifter til de ældre og til
en gradvis sænkning af skatten på arbejdsindkomst.
. Kl. 12.20
Regeringen lægger nu op til en ekstra indsats
for at få flere i arbejde. I dag er hver fjerde i den
erhvervsaktive alder ikke i beskæftigelse. Det er
forstemmende. Både virksomheder og fagforeninger må tage et ansvar. Virksomhederne må
blive bedre til at give også de svage ledige en
chance. Fagforeningerne må blive bedre til at
være solidariske med dem, der ikke er i arbejde.
Regeringen vil søge at forenkle regler og gøre
systemerne mere smidige og overskuelige. Det
skal ikke være systemtankegang, der hindrer
mennesker i at komme i arbejde. For de svage ledige skal det offentlige spæde til med tilskud i
den periode, hvor de ledige er under indkøring.
Når de så har bevist, at de kan udføre almindeligt arbejde og deltage på arbejdspladsen på lige
fod med deres kolleger, skal de selvfølgelig ansættes på almindelige vilkår.
Det bærende princip er, at arbejdsgiverne får
det, de betaler for, og de ledige får for det, de
yder.
Og så skal det kunne betale sig at arbejde. Alt
for mange af dem, der er på offentlig forsørgelse, har enten begrænset eller slet ingen økonomisk tilskyndelse til at søge et arbejde. Det gælder blandt andre mange unge, de ufaglærte og
mange indvandrere fra mindre udviklede lande.
Regeringen vil derfor lægge et loft over, hvor
meget man som ægtepar kan få i kontanthjælp.
Samtidig vil vi lade kontanthjælpsmodtagerne

beholde en større del af det, de tjener, før der
sker modregning i ægtefællens kontanthjælp, så
det kan betale sig at arbejde.
Regeringen vil også gøre det mere attraktivt
for de ældre at blive længere tid på arbejdsmarkedet. Til foråret vil regeringen fremsætte en
række forslag, der samlet sigter på at gøre det
attraktivt for de ældre at blive længere tid på arbejdsmarkedet. Hvis de ældre er raske og friske,
har de måske lyst til at blive på arbejdsmarkedet, eventuelt på nedsat tid. En mere fleksibel
tilbagetrækning fra arbejdsmarkedet har mange
fordele. Det er menneskeligt godt for de ældre.
For de ældre, der ønsker det, er det en stor kvalitet. Og det er økonomisk godt for samfundet. Vi
får brug for alle kræfter i de kommende år.
Det skal ikke blot kunne betale sig at arbejde,
det skal også kunne betale sig at skabe arbejde.
Det skal kunne betale sig at oprette arbejdspladser i private virksomheder. Regeringen fremlagde i maj sin vækststrategi, »Vækst med vilje«.
Med strategien lægger vi op til en langsigtet indsats, der skal skabe gode rammer for fortsat fornyelse og vækst i erhvervslivet. Som led heri vil
regeringen i begyndelsen af 2003 fremlægge en
vækstpakke, der skal styrke den dynamiske
vækstpolitik.
Vi vil forbedre danske virksomheders konkurrenceevne. Vi vil gennemføre en regelforenkling, som letter byrderne på virksomhederne og
styrker det offentligt/private samspil. Vi vil liberalisere energimarkedet og styrke konkurrencen til fordel for forbrugerne og virksomhederne. Vi vil styrke vækst og fornyelse på boligmarkedet.
Vi vil udvikle Danmark til et iværksættersamfund. Vi vil belønne dem, der vil skabe noget
nyt, og vi vil gøre det lettere at starte noget nyt.
Vi vil skabe bedre vilkår til at lave nye opfindelser, forskning og udvikling i private virksomheder. Vi vil se nærmere på landbrugsloven og
muligheden for at forenkle den detaljerede og
omfattende regulering, ikke mindst i lyset af udviklingen i EU's landbrugspolitik.
Vi vil gøre Danmark til et førende viden- og
uddannelsessamfund. Den triste kendsgerning
er jo, at den tidligere regering efterlod budgetter
med stærkt faldende bevillinger til forskning og
uddannelse. Det hører man ikke så meget til,
men det er sandheden. Det retter VK-regeringen
nu op på. Over de næste 3 år vil der blive tilført
over 3 mia. kr. mere til forskning, end den tidligere regering havde afsat. Og der vil over de
næste 3 år blive afsat over 600 mio. kr. mere til

Tirsdag den 1. oktober 2002 (R 1)
uddannelse, end den tidligere regering havde
afsat.";Kl. 12.15
18716;Time;"Vi vil styrke kvaliteten og højne det faglige
niveau overalt i uddannelsessystemet, lige fra
folkeskolen til universiteterne. Forudsætningen
for at sikre velfærd i fremtiden er, at vi danskere
er blandt de bedst uddannede i verden. For viden og uddannelse er vejen til vækst. Men de
faglige resultater er ikke i top sammenlignet
med en række andre lande, og dét selv om vi er
blandt de lande, der bruger absolut flest penge
på uddannelse.
Jeg vil sige ligeud: Jeg mener, at børn og unge
går i skole for at lære noget. Det lyder måske
gammeldags, men sandheden er, at det er fremtidens krav. Vi har skabt et uddannelsessystem,
som taber alt for mange elever. De svage bliver
tabt, fordi de ikke får tilstrækkelige faglige
kundskaber. De stærke bliver tabt, fordi de ikke
får tilstrækkelige faglige krav.
Vi skal gøre op med den udlignende skole,
hvor man siger: Hvad ikke alle kan lære, skal ingen lære. I stedet skal vi udvikle den udfordrende skole, hvor man siger: Alle skal lære, så ingen
bliver tabt.
Lad os give udfordringer til enhver. Det skal
være spændende og udfordrende at gå i skole,
både for den, der mest kan bruge bøgerne, og
den, der mest kan bruge hænderne. Vi har brug
for alle og enhver, og vi skal ikke være bange for
at lade børnene og de unge stå på tæer for at nå
deres mål, hver især med det talent de nu har.
Regeringen har fremlagt forslag til reform af
folkeskolen og vil fremlægge forslag om reformer af gymnasierne, hf og erhvervsuddannelserne. Desuden vil regeringen fremlægge forslag
til en reform af universiteterne. Sigtet er at forbedre universitetsuddannelserne ved at give
dem mere frihed og ved at lade folk udefra komme ind i ledelserne.
Vi har brug for, at de unge tager gode uddannelser, men så skal der også være et sted at bo.
Der er en katastrofal mangel på boliger til unge,
især i de store uddannelsesbyer. Det vil vi nu
gøre noget ved. Over de næste 5 år vil regeringen afsætte 1 mia. kr. til byggeri af boliger til
unge under uddannelse. De ekstra penge skal
fortrinsvis gå til kollegier, hvor vi så hurtigt som
muligt kan få bygget gode boliger, der er til at
betale for de unge. Samlet stiler vi efter at få
bygget godt 6.000 boliger til unge.
Over en bred front lægger regeringen op til
reform og fornyelse. Regeringen baserer sin stra-

5

tegi på vækst, ikke nedskæringer. Fra 2002 til
2003 vokser det offentlige forbrug med 0,7 pet.
Det svarer til en vækst på 2,5 mia. kr. Alligevel
hører vi i øjeblikket en masse om nedskæring og
strejker og protestér. Det er egentlig ganske tankevækkende. Det offentlige forbrug vokser. Antallet af offentligt ansatte vokser, og alligevel bliver det fremstillet, som om der bliver skåret ned.
Jeg er nødt til at sige til alle: I ethvert dynamisk samfund skal der flyttes rundt på penge og
ressourcer, ellers går samfundet i stå. Gammelt
bliver nedlagt, for at nyt kan opstå. Sådan er det
også nu, og sådan vil det også være fremover.
Kendsgerningen er, at der totalt set er flere penge til offentligt forbrug i år end sidste år.
Men lad os samtidig være åbne over for, at
der kan være nye måder at gøre tingene på, og
at det gamle ikke altid skal fortsætte uændret.
Målet må være, at vi får mest mulig kvalitet for
pengene.";Kl. 12.25
21939;Time;"I dette efterår står vi med den største udenrigspolitiske opgave, Danmark har haft nogen
sinde: formandskabet for EU. Vi er kommet godt
fra start: vi har opnået de første konkrete resultater, men vi har stadig det lange, seje træk foran
os. Formandskabet har en omfattende og krævende dagsorden, men absolut topprioritet har
naturligvis udvidelsen af EU.
Udvidelsen er en fantastisk historisk mulighed og en afgørende historisk forpligtelse. Den
handler om at hele det Europa, som kommunismen splittede efter Anden Verdenskrig. Den
handler om at fremtidssikre den frihed og fred
og stabilitet, som nu præger vort kontinent. Og
den handler om at skabe grundlag for fortsat
vækst i velfærd og velstand her hos os selv.
Regeringens mål er ambitiøst: at afslutte udvidelsesforhandlingerne med op til 10 nye medlemslande til december. Det kræver, at vi som
formandskab holder en fast kurs, og det kræver,
at også de andre medlemslande og kandidatlandene lever op til deres ansvar. Ellers skrider tidsplanen.
Derfor er det vigtigt, at vi allerede på topmødet i Bruxelles senere på måneden melder ud,
hvilke lande der er klar til at afslutte forhandlingerne om optagelse i EU i København til december. Og det er vigtigt, at EU-landene sam tidig
bliver enige om. et fælles udspil om budget og
landbrug, sådan at vi kan indlede de afsluttende
forhandlinger med kandidatlandene tidligt i november.

6

, Tirsdag den 1. oktober 2002 (R 1)

Nogle medlemslande synes at mene, at udvidelsen bliver for dyr. Men hvad er det egentlig,
vi taler om? Ja, i de næstfølgende år er det beløb
i størrelsesordenen en tusindedel - en tusindedel - af den samlede produktion i EU. Ærlig talt,
det er en ringe pris at betale for et samlet Europa. Strid om et sådant beløb må ikke stå i vejen
for den historiske beslutning.
Der er også andre væsentlige udfordringer på
vejen frem mod en aftale på topmødet i København. Lad mig fremhæve tre: Der er Cypernspørgsmålet. Der bliver fortsat forhandlet med
de to parter i FN-regi. Jeg er optimist: jeg håber,
at det bliver et samlet Cypern, vi optager til december.
Der er EU's forhold til Tyrkiet. Vi skal hilse
den tyrkiske reformvilje velkommen, for det er
klart, at det er i Europas interesse at styrke de
vestligt orienterede kræfter i Tyrkiet.
Der er den irske folkeafstemning. Vi venter
på en afgørelse den 19. oktober. Den irske folkeafstemning er vigtig, ikke kun for Irland, men
for hele EU-samarbejdet og ikke mindst for udvidelsen. Så der er nok at tage fat på.
For et par uger siden skrev en østrigsk avis, at
topmødet i København bliver et af de vanskeligste i EU's historie. Det er nok en realistisk vurdering. Men det får os ikke til at ryste på hånden.
Vi er og bliver optimistiske. Udvidelsen er så
vigtig en opgave, at den skal lykkes. Vi står over
for den vigtigste politiske beslutning i vor generation. Jeg tror på, at ansvarlige europæiske ledere vil forstå at gribe den historiske mulighed
for at skabe grundlag for et nyt, frit, stærkt og
rigt Europa.
Samtidig arbejder vi målrettet på en udvidelse af NATO med op til syv nye lande fra Øst- og
Centraleuropa. Med udvidelser af både EU og
NATO tager vi et stort historisk skridt, og vi lukker endeligt et af de mest blodige kapitler i
Europas historie.";Kl. 12.30
