split;reason;text;value
0;;"Fredag den 29. oktober 2010 (D)

1

Lovforslag nr. L 45 (Forslag til lov om ændring af lov om kunstig
befrugtning i forbindelse med lægelig behandling, diagnostik og
forskning m.v. samt sundhedsloven. (Egenbetaling for behandling
med kunstig befrugtning, refertilisation og sterilisation i det offentlige sundhedsvæsen samt justering af regler om vurdering af forældreegnethed ved behandling med kunstig befrugtning m.v.)).

11. møde";
471;Time;Dagsorden;kl. 10.00
509;name_party;":

1) 1. behandling af lovforslag nr. L 18:
Forslag til lov om ændring af udlændingeloven. (Forordning om ændring af konventionen om gennemførelse af Schengenaftalen og forordning, hvad angår bevægelighed for indehavere af visum til længerevarende ophold, afskaffelse af garantiordningen i visumsager
m.v.).
Af integrationsministeren (Birthe Rønn Hornbech).
(Fremsættelse 06.10.2010).
2) 1. behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om folkekirkens økonomi. (Præcisering af bemyndigelsesbestemmelse om udbetaling af kapitaler).
Af kirkeministeren (Birthe Rønn Hornbech).
(Fremsættelse 06.10.2010).
3) 1. behandling af lovforslag nr. L 21:
Forslag til lov om ændring af lov om bæredygtige biobrændstoffer.
(Pligt for importører eller producenter af benzin, gas eller dieselolie
til reduktion af drivhusgasser fra transport m.v.).
Af klima- og energiministeren (Lykke Friis).
(Fremsættelse 06.10.2010).
4) 1. behandling af lovforslag nr. L 22:
Forslag til lov om ændring af lov om et Energiteknologisk Udviklings- og Demonstrationsprogram og lov om statstilskud til dækning
af udgifter til kuldioxidafgift i visse virksomheder med et stort energiforbrug. (Green Labs DK-programmet).
Af klima- og energiministeren (Lykke Friis).
(Fremsættelse 06.10.2010).

Lovforslag nr. L 46 (Forslag til lov om ændring af sundhedsloven.
(Specialiseret behandling på Øfeldt Centret)).
Simon Emil Ammitzbøll (LA) m.fl.:
Forespørgsel nr. F 7 (Vil ministeren redegøre for regeringens vurdering af ytringsfrihedens tilstand i Danmark, herunder dennes udvikling under den borgerlige regering, og give en redegørelse for, hvordan regeringen fremadrettet vil sikre, at borgere i Danmark kan nyde
godt af en udstrakt grad af personlig frihed?).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).

Det første punkt på dagsordenen er:
1) 1. behandling af lovforslag nr. L 18:
Forslag til lov om ændring af udlændingeloven. (Forordning om
ændring af konventionen om gennemførelse af Schengenaftalen
og forordning, hvad angår bevægelighed for indehavere af visum til længerevarende ophold, afskaffelse af garantiordningen i
visumsager m.v.).
Af integrationsministeren (Birthe Rønn Hornbech).
(Fremsættelse 06.10.2010).";Pia Christmas-Møller
2765;Time;Forhandling;Kl. 10:00
2788;Time;Meddelelser fra formanden;Kl. 10:00
2853;title_name;":
Mødet er åbnet.
Der er i dag følgende anmeldelser:
Indenrigs- og sundhedsministeren (Bertel Haarder):";Mogens Lykketoft
2995;title_name;":
Forhandlingen er åbnet. Hr. Karsten Lauritzen som ordfører for Venstre.";Mogens Lykketoft
3078;Time;(Ordfører);Kl. 10:00
3112;name_party;":
Tak. Lovforslaget, som vi diskuterer i dag, lægger op til ændringer i
udlændingeloven, som til dels er affødt af det nye visumkodeks, der
trådte i kraft i april 2010.
Der er først en teknisk ændring, der handler om, at tredjelandestatsborgere, der har lovligt ophold i et af Schengenlandene på
grundlag af et nationalt udstedt langtidsvisum, får ret til at færdes in-

2

Fredag den 29. oktober 2010 (L 18)

den for Schengenområdet på samme vilkår som en person med opholdstilladelse til et Schengenland.
Der er tale om en gennemførelse af den ordning, som var gældende før den 5. april 2010. Den er gennemført, fordi det har vist sig, at
det, i forbindelse med vedtagelsen af det nye fællesskabskodeks for
visa, blev indført, at en udlænding med et nationalt begrænset langtidsvisum ikke længere skulle have ret til ophold i andre Schengenlande. Det blev ændret, fordi et nationalt begrænset langtidsvisum nu
skulle ombyttes til en egentlig opholdstilladelse, når udlændingen
indrejste i det land, der havde udstedt visummet.
Det har jo desværre vist sig, at denne ombytning ikke er en praksis, som ret mange Schengenlande har valgt at følge. Derfor ruller
man nu ændringen tilbage, og jeg må sige, at vi i Venstre synes, det
er ganske fornuftigt. Hvis ændringen ikke blev gennemført, ville det
betyde, at en udlænding, der havde et langtidsvisum fra et Schengenland og ønskede indrejse i Danmark i forbindelse med f.eks. forretningsbesøg, formelt ville skulle søge særskilt om visum hertil. Det
ville der gå masser af sagsbehandlingstid med, og det ville være meget besværligt og bureaukratisk og også ganske unødvendigt, da den
sikkerhedsprocedure, man kommer igennem for at få et nationalt visum, er den samme som for et Schengenvisum. Derfor er sikkerheden også i orden, og derfor er det fornuftigt at lave den her ændring.
Den anden del af lovforslaget er en afbureaukratiseringsdel, hvor
man fjerner den hidtidige sikkerhedsstillelse, som der har været for
herboende reference, når man søger om visum.
Jeg vil nævne nogle af de forhold, der har været utilfredsstillende
for både visumansøger og Udlændingeservice at leve med, og som er
med til at gøre visumprocessen lang i forbindelse med de her sikkerhedsstillelser. Jeg vil lige sige, at man afskaffer sikkerhedsstillelsen,
fordi der med det nye visumkodeks også er krav til sagsbehandlingstider, og hvis man skal honorere sagsbehandlingstidskravet, bliver
man også nødt til at sikre, at proceduren er let og ubureaukratisk.
Det er sådan, at ansøgninger, der er indgivet via et andet lands repræsentation, ofte er mangelfulde, og det betyder, at Udlændingeservice må sende en anmodning til ansøgeren i hjemlandet om at udfylde et tillægsskema vedrørende økonomisk sikkerhedsstillelse, og det
forlænger sagsbehandlingstiden. Det er også svært at få den ønskede,
korrekte anfordringsgaranti fremsendt fra pengeinstituttet. Der må
Udlændingeservice igen ofte bede om en korrekt udfyldt anfordringsgaranti. Det sker faktisk i en tredjedel af tilfældene, og det forlænger yderligere sagsbehandlingstiden. Og i alle sager, hvor en afgørelse ikke kan træffes inden for 60 dage med det nye visumkodeks, må Udlændingeservice altså meddele afslag på en visumansøgning, indtil der er inddrevet en økonomisk sikkerhedsstillelse. Det er
selvfølgelig utilfredsstillende for visumansøgerne.
Ud over det er det vurderingen, at inddrivelsen af en økonomisk
sikkerhedsstillelse hovedsageligt sker i tilfælde, hvor såvel visumindehaver som den herboende reference har haft til hensigt at overholde visumbetingelserne. Det fremgår f.eks. af lovforslaget, at 61 pct.
af alle inddrivelserne af økonomiske sikkerhedsstillelser fra den 30.
april 2008 til den 13. januar 2010 var begrundet med, at Udlændingeservice ikke havde modtaget dokumentation for rettidig udrejse .
Visumindehavere, som under visumopholdet har indgivet ansøgning
om familiesammenføring, har været den næststørste gruppe, hvor der
er sket inddrivelse af sikkerhedsstillelse, og udgør ca. 29 pct. af alle
inddrivelser. Da dette forhold ikke længere giver anledning til inddrivelse, vil denne gruppe også med tiden helt forsvinde.
Det er vigtigt at understrege, at den foreslåede ændring ikke vil
medføre, at det bliver lettere at opnå visum til Danmark. Formålet er
alene at lette proceduren i forhold til sagsbehandlingen og overholde
sagsbehandlingstiderne, således at svarfristerne for visumansøgningerne som sagt kan blive overholdt. Afskaffelsen vil medføre, at en
mindre gruppe visumansøgere vil få afslag på deres ansøgning, hvor
de før har kunnet få visum mod økonomisk sikkerhedsstillelse. Ge-

nerelt vil administration og service ved Udlændingeservice dog blive
bedre, fordi flere ressourcer formodentlig kan bruges på at behandle
visumansøgninger i stedet for på et unødigt stort bureaukrati i forbindelse med sikkerhedsstillelse, som ikke er blevet benyttet af ret
mange.
I Venstre er vi tilfredse med de to dele, der er i lovforslaget, og
jeg skal derfor på Venstres folketingsgruppes vegne meddele, at vi
bakker op om lovforslaget.";Karsten Lauritzen
8178;Time;;Kl. 10:05
