split;reason;text;value
0;;"Tirsdag den 9. november 2010 (D)

14. møde";
81;Time;"Dagsorden
1) Spørgsmål om fremme af forespørgsel nr. F 8:
Forespørgsel til klima- og energiministeren om nye klimainitiativer.
Af Ida Auken (SF), Mette Gjerskov (S), Margrethe Vestager (RV)
og Per Clausen (EL).
(Anmeldelse 05.11.2010).
2) 2. (sidste) behandling af beslutningsforslag nr. B 2:
Forslag til folketingsbeslutning om Danmarks ratifikation af protokol om ændring af protokollen om overgangsbestemmelser, der er
knyttet som bilag til Traktaten om Den Europæiske Union, til Traktaten om Den Europæiske Unions funktionsmåde og til Traktaten om
oprettelse af Det Europæiske Atomenergifællesskab.
Af udenrigsministeren (Lene Espersen).
(Fremsættelse 07.10.2010. 1. behandling 28.10.2010. Betænkning
05.11.2010).
3) 1. behandling af lovforslag nr. L 40:
Forslag til lov om ændring af lov om varmeforsyning, lov om vandforsyning m.v., lov om miljøbeskyttelse og lov om forurenet jord.
(Digital adgang til oplysninger i forbindelse med ejendomshandel).
Af økonomi- og erhvervsministeren (Brian Mikkelsen).
(Fremsættelse 27.10.2010).
4) 1. behandling af lovforslag nr. L 39:
Forslag til lov om ændring af lov om maritime uddannelser. (Økonomiske og administrative forhold m.v. for visse uddannelsesinstitutioner).
Af økonomi- og erhvervsministeren (Brian Mikkelsen).
(Fremsættelse 27.10.2010).
5) 1. behandling af lovforslag nr. L 43:
Forslag til lov om ændring af lov om aktiv socialpolitik og lov om
ansvaret for og styringen af den aktive beskæftigelsesindsats. (Sanktion for manglende deltagelse i læse- og skrivetest for kontant- og
starthjælpsmodtagere over 30 år, ophævelse af flaskehalsbevillingen
m.v.).
Af beskæftigelsesministeren (Inger Støjberg).
(Fremsættelse 27.10.2010).
6) 1. behandling af beslutningsforslag nr. B 3:
Forslag til folketingsbeslutning om afskaffelse af den nedsatte kontanthjælp til unge under 25 år.
Af Line Barfod (EL) m.fl.
(Fremsættelse 14.10.2010).

1

7) 1. behandling af lovforslag nr. L 37:
Forslag til lov om ændring af udlændingeloven og integrationsloven.
(Revision af reglerne om uledsagede mindreårige udlændinge m.v.).
Af integrationsministeren (Birthe Rønn Hornbech).
(Fremsættelse 28.10.2010).
8) 1. behandling af lovforslag nr. L 38:
Forslag til lov om indfødsrets meddelelse.
Af integrationsministeren (Birthe Rønn Hornbech).
(Fremsættelse 28.10.2010).";kl. 13.00
2397;Time;Meddelelser fra formanden;Kl. 13:00
2437;title_name;"Mødet er åbnet.
I dag er der følgende anmeldelse:
Økonomi- og erhvervsministeren (Brian Mikkelsen):
Lovforslag nr. L 49 (Forslag til lov om ændring af lov om finansiel
virksomhed, lov om forebyggende foranstaltninger mod hvidvask af
udbytte og finansiering af terrorisme, lov om værdipapirhandel m.v.,
møntloven og forskellige andre love. (Kompetencekrav for finansielle rådgivere, risikomærkning af lån, aflønningspolitik, ophævelse af
stemmeretsbegrænsninger, oplysningsforpligtelse for udstedere af
værdipapirhandler, offentliggørelse, administrative bødeforelæg,
clearing og afvikling af betalinger, indløsning af mønter m.v.).
Titlen på den anmeldte sag vil fremgå af www.folketingstidende.dk
(jf. ovenfor).
Så kan jeg oplyse, at Finansudvalget har afgivet:
Beretning om visse forhold vedrørende sagen om betaling til private
sygehuse.
(Beretning nr. 1).
Beretningen vil fremgå af www.folketingstidende.dk (jf. ovenfor).

2

Tirsdag den 9. november 2010 (B 2)

Det første punkt på dagsordenen er:
1) Spørgsmål om fremme af forespørgsel nr. F 8:
Forespørgsel til klima- og energiministeren om nye klimainitiativer.
Af Ida Auken (SF), Mette Gjerskov (S), Margrethe Vestager (RV)
og Per Clausen (EL).
(Anmeldelse 05.11.2010).";Formanden
3675;Time;;Kl. 13:00
3689;title_name;"Hvis ingen gør indsigelse mod fremme af denne forespørgsel, betragter jeg Tingets samtykke som givet.
Det er sket.
Hvis alle medlemmer kommer på rette plads, går vi til næste punkt
på dagsordenen.

Det næste punkt på dagsordenen er:
2) 2. (sidste) behandling af beslutningsforslag nr. B 2:
Forslag til folketingsbeslutning om Danmarks ratifikation af
protokol om ændring af protokollen om overgangsbestemmelser,
der er knyttet som bilag til Traktaten om Den Europæiske Union, til Traktaten om Den Europæiske Unions funktionsmåde og
til Traktaten om oprettelse af Det Europæiske Atomenergifællesskab.
Af udenrigsministeren (Lene Espersen).
(Fremsættelse 07.10.2010. 1. behandling 28.10.2010. Betænkning
05.11.2010).";Formanden
4413;Time;Forhandling;Kl. 13:01
4439;title_name;"Der er ikke stillet ændringsforslag, men hr. Per Clausen beder om
ordet.";Formanden
4521;Time;(Ordfører);Kl. 13:01
4550;name_party;":
Når jeg tager ordet til dette punkt her ved andenbehandlingen, så er
det, fordi der bag den lange og indviklede tekst faktisk gemmer sig
et vigtigt principielt spørgsmål, nemlig spørgsmålet om, hvordan
valg til Europa-Parlamentet skal foregå eller ikke foregå.
Ved førstebehandlingen blev det fremhævet af udenrigsministeren og en række ordførere, at der var tale om, at man med vedtagelsen af det her forslag havde fundet en pragmatisk løsning på et praktisk problem, og derfor kan det måske være værd at opholde sig en
lille smule ved, hvad det er for et problem, man løser. Man løser det
problem, at man får udpeget i hvert fald to franske medlemmer af
Europa-Parlamentet, uden at der gennemføres nogen afstemning i
Frankrig blandt befolkningen om, hvem det skal være, og ved at lave
en lille, fiffig, praktisk og pragmatisk traktatændring foretager man
så adskillige brud på det, der er Lissabontraktatens grundlag, og det
oven i købet på et af de ganske få områder, hvor Lissabontraktatens
grundlag er fornuftigt, nemlig at borgerne repræsenteres direkte på
EU-plan i Europa-Parlamentet, og at medlemmerne af Europa-Parlamentet vælges ved direkte, almindelige, frie og hemmelige valg for
en mandatperiode på 5 år.
Det er altså det, man fraviger ved at sige, at fordi der ved Lissabontraktatens gennemførelse skete nogle ændringer i sammensætnin-

gen af Europa-Parlamentet, så nogle nationer fik flere repræsentanter, skulle man finde nogle flere repræsentanter, og så valgte man at
sige, at den mest praktiske måde at gøre det på i Frankrig var, at det
var den franske Nationalforsamling, der udpegede dem. Det er i
hvert fald lodret imod det, som er grundlaget for EU-samarbejdet og
for Europa-Parlamentets arbejde, og jeg synes, man skal være opmærksom på, at tilsyneladende er det her i Folketinget kun Enhedslisten og Dansk Folkeparti, som for alvor forsvarer grundlaget for
valg til Europa-Parlamentet.
Man kan jo også spørge sig selv, om den her praktiske foranstaltning kan få nogen konsekvenser. Ja, selvfølgelig kan den det. Ifølge
Lissabontraktaten træffes en lang, lang række beslutninger i EU,
som får direkte betydning for almindelige danskeres liv og velfærd
eller mangel på samme, og tingene skal vedtages i både Europa-Parlamentet og Ministerrådet, så det er altså vigtigt, hvad der sker i
Europa-Parlamentet.
Så kan man sige, at det jo er en stor forsamling, så betyder det
noget, om der sidder to, der er valgt på en lidt tvivlsom måde i forhold til bestemmelserne? Ja, det kan jo godt være. Vi havde jo en
kødklistersag, som jo ophidsede mange folketingsmedlemmer i denne sal og adskillige europaparlamentsmedlemmer ganske meget, og
hvor afgørelsen blev truffet med to stemmers flertal. Afgørelsen
faldt ud til fordel for det, vi syntes var fornuftigt og også var enige
om her i Danmark var det fornuftige, men det siger altså noget om,
at det godt kan falde tæt ud.
Så kan man sige: Jamen hvis man betragter et brud på de her
grundlæggende principper som en praktisk overgangsordning, hvor
omfattende bliver det så? Hvis Island – ikke på min anbefaling –
skulle blive optaget i EU i 2012, kan Island så indirekte udpege sine
seks medlemmer frem til valget i 2014? Og hvis Tyrkiet skulle komme ind i 2015, er det så i orden, at Tyrkiet ikke direkte vælger, men
indirekte udpeger sine 96 medlemmer frem til valget i 2019? Ja, man
må jo sige, at med den vedtagelse, som der er en vis risiko for at et
flertal i Folketinget gennemfører her i dag, er der åbnet en ladeport.
Så er det sagt af nogle, at det her bare er, som det plejer at være.
Når man udvider EU med nye lande, plejer de at være repræsenteret
ved hjælp af indirekte udpegede medlemmer, indtil der bliver et valg
– indtil der bliver et valg. Det er også fuldstændig rigtigt. I nogle tilfælde har man afventet, at der kom et ordinært valg til Europa-Parlamentet, men da man sidste gang udvidede EU med Bulgarien og Rumænien den 1. januar 2007, fik de lov til at indtage deres pladser
med udpegede medlemmer, men de blev sandelig sat til at gennemføre et valg i første del af 2007, selv om der sådan set var valg til
Europa-Parlamentet allerede i juni 2009.
Det, man kan konstatere, er vel så, at der findes én standard for
Rumænien og Bulgarien og en anden standard for Frankrig, og det
synes vi faktisk i Enhedslisten er rigtig uheldigt. Vi synes, man burde holde fast ved det grundlæggende princip, nemlig at medlemmer
af Europa-Parlamentet skal vælges direkte af befolkningerne, og det
er derfor, vi ikke kan stemme ja til det beslutningsforslag, der her er
lagt frem fra regeringens side.";Per Clausen
