split;reason;text;value
0;;"3772

Torsdag den 2. juni 2005 (D)

45. m ø d e";
82;Time;"Dagsorden
1) Fortsættelse af forespørgsel nr. F 15 (afstemning):
Forespørgsel til statsministeren [om forfatningstraktaten og Grønland og Færøerne].
Af Lars-Emil Johansen (SIU), Kuupik Kleist (IA)
og Høgni Hoydal (TF).
(Forespørgslen anmeldt 19/4 2005. Fremme af
forespørgslen vedtaget 26/4 2005. Første del af
forespørgslen (forhandlingen) foretaget 31/05
2005. Forslag til vedtagelse nr. V 27 af Lars-Emil
Johansen (SIU), Kuupik Kleist (IA) og Høgni
Hoydal (TF)).
2) Fortsættelse af forespørgsel nr. F 17 (afstemning):
Forespørgsel til statsministeren og transport- og
energiministeren [om udviklingen i pressestøtten siden 1995 m.v.].
Af Per Clausen (EL) m.fl.
(Forespørgslen anmeldt 19/4 2005. Fremme af
forespørgslen vedtaget 26/4 2005. Første del af
forespørgslen (forhandlingen) foretaget 31/05
2005. Forslag til vedtagelse nr. V 28 af Per Clausen (EL), Mogens Jensen (S), Simon Emil Ammitzbøll (RV) og Holger K. Nielsen (SF). Forslag
til vedtagelse nr. V 29 af Flemming Damgaard
Larsen (V), Kristian Thulesen Dahl (DF) og Carina Christensen (KF)).
3) Fortsættelse af forespørgsel nr. F 20 (afstemning):
Forespørgsel til finansministeren [om forholdet
mellem løfterne om forbedring af velfærden og
forhandlingerne om strukturreformen].
Af Kristen Touborg (SF) m.fl.
(Forespørgslen anmeldt 17/05 2005. Fremme af
forespørgslen vedtaget 27/05 2005. Første del af
forespørgslen (forhandlingen) foretaget 01/06
2005. Forslag til vedtagelse nr. V 30 af Ole Sohn
(SF), Ole Stavad (S), Morten Helveg Petersen
(RV) og Line Barfod (EL). Forslag til vedtagelse
nr. V 31 af Peter Christensen (V), Kristian Thulesen Dahl (DF) og Christian Wedell-Neergaard
(KF)).

4) Tredje behandling af lovforslag nr. L 44:
Forslag til lov om ændring af søloven. (Ansvar
for forureningsskade fotvoldt af bunkerolie og
ansvar for skade opstået i forbindelse med søtransport af farlige og forurenende stoffer).
Af økonomi- og erhvervsministeren (Bendt
Bendtsen).
(Fremsat 24/2 2005. Første behandling 1/4 2005.
Betænkning 12/5 2005. Anden behandling 31/5
2005).
5) Fortsættelse af tredje behandling af lovforslag nr. L 81:
Forslag til lov om ændring af lov om den lokale
og regionale kollektive personbefordring uden
for hovedstadsområdet og lov om hovedstadsområdets kollektive persontrafik. (Individuel
handicapkørsel, rejsekort og rejseplan).
(Fremsat 23/2 2005. Første behandling 2/3 2005.
Betænkning 12/4 2005. Anden behandling 19/4
2005i Første del af tredje behandling 26/4 2005.
Tillægsbetænkning 26/5 2005).
6) Anden (sidste) behandling af beslutningsforslag nr. B 5:
Forslag til folketingsbeslutning om tiltrædelse af
partnerskabs- og samarbejdsaftalen om oprettelse af et partnerskab mellem De Europæiske Fællesskaber og deres medlemsstater på den ene
side og Republikken Tadsjikistan på den anden
side af 11. oktober 2004.
Af udenrigsministeren (Per Stig Møller).
(Fremsat 24/2 2005. Første behandling 29/4
2005. Betænkning 20/5 2005).
7) Anden behandling af lovforslag nr. L 146:
Forslag til lov om tilstødende zone.
Af udenrigsministeren (Per Stig Møller).
(Fremsat 6/4 2005. Første behandling 19/4 2005.
Betænkning 19/5 2005).
8) Anden behandling af lovforslag nr. L 15:
Forslag til lov om ændring af forskellige love på
Finansministeriets område. (Konsekvensændringer som følge af kommunalreformen).
Af finansministeren (Thor Pedersen).
(Fremsat 24/2 2005. Første behandling 30/3
2005. Betænkning 26/5 2005).

Torsdag den 2. juni 2005 (D)
9) Fortsættelse af anden behandling af lovforslag nr. L 5:
Forslag til lov om jordfordeling og offentligt køb
og salg af fast ejendom til jordbrugsmæssige formål m.m. (jordfordelingsloven).
Af fødevareministeren (Hans Christian
Schmidt).
(Fremsat 23/2 2005. Første behandling 4/3 2005.
Betænkning 27/4 2005. Første del af anden behandling 17/5 2005. Tilføjelse til betænkning
18/5 2005. Ændringsforslag nr. 4 og 5 af 27/5
2005 uden for tilføjelsen fil betænkning af fødevareministeren (Hans Christian Schmidt)).
10) Anden behandling af lovforslag nr. L 65:
Forslag til lov om regioner og om nedlæggelse af
amtskommunerne, Hovedstadens Udviklingsråd og Hovedstadens Sygehusfællesskab.
Af indenrigs- og sundhedsministeren (Lars Løkke Rasmussen).
(Fremsat 24/2 2005. Første behandling 15/3
2005. Betænkning 27/5 2005).

'

3773

14) Anden behandling af lovforslag nr. L143:
Forslag til lov om ændring af lov om havne.
(Skibsrelaterede hjælpetjenester).
Af transport- og energiministeren (Fleinming
Hansen).
:
(Fremsat 6/4 2005. Første behandling 19/4 2005.
Betænkning 26/5 2005).
15) Anden behandling af lovforslag nr. L 85:
Forslag til lov om ændring af lov om fremme af
besparelser i energiforbruget, lov om Elsparefonden og lov om fremme af energi- og vandbesparelser i bygninger. (Konsekvensrettelser som
følge af kommunalreformen).
Af trafik- og energiministeren (Flemming Hansen).
(Fremsat 24/2 2005. Første behandling 17/3
2005. Betænkning 25/5 2005).

16) Forespørgsel fir. F 12:
Forespørgsel til udenrigsministeren og udvik-""
lingsministeren [om de danske prioriteter for
FN's statuskonference].
11) Anden behandling af lovforslag nr. L 66:
Af Troels Lund Poulsen (V), Jeppe Kofod (S), Sø- '
Forslag til lov om ændring af lov om Begunstiren Espersen (DF), Pia Christmas-Møller (KF),
gelser for en Kreditforening af Kommuner i
Margrethe Vestager ( R V ) , Gade (SF), Rune
Danmark. (Konsekvensrettelser som følge af
Lund (EL) m.fl.
kommunalreformen).
(Forespørgslen anmeldt 5/4 2005. Fremme af
Af indenrigs- og sundhedsministeren (Lars Løk- ' forespørgslen vedtaget 13/4 2005).
ke Rasmussen).
(Fremsat 24/2 2005. Første behandling 15/3
17) Forespørgsel nr. F 13:
2005. Betænkning 27/5 2005).
Forespørgsel til udenrigsministeren [om at styrke og reformere FN].
12) Anden behandling af lovforslag nr. L 76:
Af Troels Lund Poulsen (V), Jeppe Kofod (S), SøForslag til lov om et evalueringsinstitut for kom- ren Espersen (DF), Pia Christmas-Møller (KF),
muner m.v.
Margrethe Vestager (RV), Steen Gade (SF), Rune
Af indenrigs- og sundhedsministeren (Lars Løk- Lund (EL) m.fl.
ke Rasmussen).
(Forespørgslen anmeldt 5/4 2005. Fremme af
(Fremsat 24/2 2005. Første behandling 15/3
forespørgslen vedtaget 13/4 2005).
2005. Betænkning 27/5 2005).
18) Første behandling af beslutningsforslag nr.
13) Anden behandling af lovforslag nr. L 135:
B 85:
Forslag til lov om ændring af lov om folkeskoForslag til folketingsbeslutning om en målrettet
len. (Styrket undervisning i dansk som andetog fokuseret indsats til bekæmpelse af hiv/aids
sprog, herunder ved udvidet adgang til at henblandt verdens fattigste.
vise tosprogede elever til andre skoler end diAf Jeppe Kofod (S) m.fl.
striktsskolen).
(Fremsat 28/4 2005).
Af undervisningsministeren (Bertel Haarder).
(Fremsat 1/4 2005. Første behandling 13/4 2005. 19) Første behandling af beslutningsforslag nr.
Betænkning 25 /5 2005).
B 88:
Forslag til folketingsbeslutning om faglige rettigheder og globalisering.
Af Jeppe Kofod (S) m.fl.
(Fremsat 11/5 2005).

3774

l

l

l Torsdag den 2. juni 2005 (F 15)

20) Første behandling af beslutningsforslag nr.
B 32:
Forslag til folketingsbeslutning om etablering af
en maritim styrelse.
Af Ole Sohn (SF) m.fl.
(Fremsat 29/3 2005).
21) Første behandling af beslutningsforslag nr.
B 45:
Forslag til folketingsbeslutning om at modvirke
EU's servicedirektiv.
Af Morten Messerschmidt (DF) m.fl.
(Fremsat 30/3 2005).

Den første sag på dagsordenen var:
1) Fortsættelse af forespørgsel nr. F 15 (afstemning):
Forespørgsel til statsministeren [om forfatningstraktaten og Grønland og Færøerne].
Af Lars-Emil Johansen (SIU), Kuupik Kleist (IA)
og Høgni Hoydal (TF).
(Forespørgslen anmeldt 19/4 2005. Fremme af
forespørgslen vedtaget 26/4 2005. Første del af
forespørgslen (forhandlingen) foretaget 31/05
2005. Forslag til vedtagelse nr. V 27 af Lars-Emil
Johansen (SIU), Kuupik Kleist (IA) og Høgni
Hoydal (TF)).";kl. 10.00
7912;title_name;"Forhandlingen er sluttet, og vi går straks til afstemning.
Afstemning
Forslag til vedtagelse nr. V 27 af Lars-Emil Johansen (SIU), Kuupik Kleist (IA) og Høgni Hoydal (TF) (se side 3660) forkastedes, idet 25 (DF, SF,
EL, TF, IA og SIU) stemte for, 88 (V, S, KF, RV og
FF) imod.

Hermed sluttede forespørgslen. ,

I.

I.

Den næste sag på dagsordenen var:
2) Fortsættelse af forespørgsel nr. F 17 (afsternning):
Forespørgsel til statsministeren og transportog energiministeren [om udviklingen i pressestøtten siden 1995 m.v.].
Af Per Clausen (EL) m.fl.
(Forespørgslen anmeldt 19/4 2005. Fremme af
forespørgslen vedtaget 26/4 2005. Første del af
forespørgslen (forhandlingen) foretaget 31/05
2005. Forslag til vedtagelse nr. V 28 af Per Clausen (EL), Mogens Jensen (S), Simon Emil Ammitzbøll (RV) og Holger K. Nielsen (SF). Forslag
til vedtagelse nr. V 29 af Flemming Damgaard
Larsen (V), Kristian Thulesen Dahl (DF) og Carina Christensen (KF)).";Formanden
8866;title_name;"Forhandlingen er sluttet, og vi går straks til afstemning.
Afstemning
Forslag til vedtagelse nr. V 29 af Flemming
Damgaard Larsen (V), Kristian Thulesen Dahl
(DF) og Carina Christensen (KF) (se side 3693)
vedtoges med 66 stemmer (V, DF og KF) mod
(ved en fejlafstemning) 1 (RV): 45 (S, RV, SF, EL
og SIU) stemte hverken for eller imod.
Hermed var følgende forslag bortfaldet:
Forslag til vedtagelse nr. V 28 af Per Clausen
(EL), Mogens Jensen (S), Simon Emil Ammitzbøll (RV) og Holger K. Nielsen (SF) (se side 3692).
Hermed sluttede forespørgslen.

Torsdag den 2. juni 2005 (F 20)
Den næste sag på dagsordenen var:
3) Fortsættelse af forespørgsel nr. F 20 (afstemning):
Forespørgsel til finansministeren [om forholdet mellem løfterne om forbedring af velfærden og forhandlingerne om strukturreformen].
Af Kristen Touborg (SF) m.fl.
(Forespørgslen anmeldt 17/05 2005. Fremme af
forespørgslen vedtaget 27/05 2005. Første del af
forespørgslen (forhandlingen) foretaget 01/06
2005. Forslag til vedtagelse nr. V 30 af Ole Sohn
(SF), Ole Stavad (S), Morten Helveg Petersen
(RV) og Line Barfod (EL). Forslag til vedtagelse
nr. V 31 af Peter Christensen (V), Kristian Thulesen Dahl (DF) og Christian Wedell Neergaard
(KF)).

3775

Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges enstemmigt med 111
stemmer.";Formanden
10257;title_name;Lovforslaget vil nu blive sendt til statsministèren.;Formanden
10322;title_name;"Forhandlingen er sluttet, og vi går straks til afstemning.
Afstemning
Forslag til vedtagelse nr. V 31 af Peter Christensen (V), Kristian Thulesen Dahl ,(DF) og Christian Wedell-Neergaard (KF) (se side 3743) vedtoges med 66 stemmer (V, DF og KF) mod 47 (S,
RV, SF og EL).
Hermed var følgende forslag til vedtagelse bortfaldet:
Forslag til vedtagelse nr. V 30 af Ole Sohn
(SF), Ole Stavad (S), Morten Helveg Petersen
(RV) og Line Barfod (EL) (se side 3742).
Hermed sluttede forespørgslen.

Den næste sag på dagsordenen var:
5) Fortsættelse af tredje behandling af lovforslag nr. L 81:
Forslag til lov om ændring af lov om den lokale og regionale kollektive personbefordring
uden for hovedstadsområdet og lov om hovedstadsområdets kollektive persontrafik. (Individuel handicápkørsel, rejsekort og rejseplan).
(Fremsat 23/2 2005: Første behandling 2/3 2005.
Betænkning 12/42005. Andenbehandling 19/4
2005. Første del af tredje behandling 26/4 2005.
Tillægsbetænkning 26/5 2005).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.";Formanden
11382;Time;"Forhandling

Den næste sag på dagsordenen var:
4) Tredje behandling af lovforslag nr. L 44:
Forslag til lov om ændring af søloven. (Ansvar
for forureningsskade forvoldt af bunkerolie og
ansvar for skade opstået i forbindelse med søtransport af farlige og forurenende stoffer).
Af økonomi- og erhvervsministeren (Bendt
Bendtsen).
(Fremsat 24/2 2005. Første behandling 1/4 2005.
Betænkning 12/5 2005. Anden behandling 31 /5
2005).";Kl. 10.05
11834;name_party;":
Det Radikale Venstre bad om at få afbrudt tredje
behandling af det her lovforslag, fordi konsekvenserne åf lovforslaget ikke var ordentligt belyst. Det er de blevet i mellemtiden, og det takker vi for, selv om vi synes, at det var en lidt pinlig omgang, at vi måtte bede om at få undersøgt,
hvilke trafikselskaber og amter der i dag ligger
over det serviceniveau, man nu tilbyder folk
med et handicap, og hvilke der ligger under.
Det, der viser sig, er jo, at ud af den godt en
million rejser, der bliver foretaget hvert år i Danmark, hvor man altså tilbyder folk med et handicap at få hjælp ved transporten, kan vi forvente,

3776

Torsdag den 2. juni 2005 (L 81)

hvis denne minimumsstandard, som vi nu stemmer om, bliver vedtaget, at over halvdelen vil
have en ringere standard, end de har i dag.
Det skyldes simpelt hen, at i HUR og i Fyns
Amt tilbyder man f.eks. i dag at transportere
folk med et handicap helt hen til deres gadedør,
entredør, mens det, der lægges op til i det her
lovforslag, er, at de kun bliver kørt til kantstenen. Det vil sige, at de selv kan kravle resten af
vejen uden at få hjælp.
Hertil vil man jo sige fra regeringens side, at
det her bare er en minimumsstandard, men når
man tænker på, hvordan kommunernes økonomi vil have det efter den kommunalreform, vi
har gang i nu, så tør jeg godt spå, at der er en
meget stor risiko for, at denne her minimumsstandard vil blive lagt til grund for det serviceniveau, der bliver. Jeg er overrasket over, at regeringen vil være det bekendt, og jeg må sige ligeud, at jeg er endnu mere overrasket over, at Socialdemokratiet vil være det bekendt.
Vi vil fra De Radikales side hverken stemme
for eller imod det her lovforslag, og det er, fordi
vi er imod den del, som jeg har været oppe at
kommentere her, mens vi selvfølgelig som alle
andre støtter indførelsen af et rejsekort. Derfor
kan vi ikke gøre andet, siden ministeren ikke har
villet skille de to ting ad, end at undlade at stemme ved denne tredjebehandling.
(Kort bemærkning).";Martin Lidegaard
13865;name_party;":
Det lød på hr. Martin Lidegaards kommentar
her fra talerstolen, som om minimumsstandarder er det samme som maksimumsstandarder.
Nu er det altså sådan, at når der laves en minimumsstandard, så betyder det, at man sagtens
kan vælge at gøre noget, der er bedre. Det er
rent faktisk det, man har valgt at gøre i HURområdet.
Derfor vil jeg bare spørge hr. Martin Lidegaard: Når Det Radikale Venstre på så mange
andre områder ønsker at have minimumsstandarder, hvorfor kan hr. Martin Lidegaard så ikke
acceptere, at der her er tale om minimumsstandarder, men hvor trafikselskaberne og amterne,
efterfølgende regionerne, selv kan vælge at sætte en højere standard, fordi der lige præcis er
tale om minimums- og ikke maksimumsstandard?

(Kort bemærkning).";Gitte Lillelund Bech
14636;name_party;":
Det Radikale Venstre har hele vejen igennem
støttet, at vi skulle have minimumsstandarder
på det her område. Det er det eneste fornuftige,
og vi har kæmpet for det i mange år, så det er
ikke minimumsstandarder som princip, vi har
noget imod.
Men vi har noget imod, at man lægger dem så
lavt på et tidspunkt, hvor vi overflytter hele den
her opgave til et andet regi. På et tidspunkt hvor
vi ved, at kommunerne vil være stærkt presset
på økonomien, synes jeg, at det er et helt forkert
signal at sende, at nu anlægger vi en standard,
som ligger under den, der bliver tilbudt halvdelen af landets borgere, der har et handicap. Vi
kan ikke være det bekendt over for pensionisterne, vi kan ikke være det bekendt over for de
folk, som ikke kan få en chance på arbejdsmarkedet uden at få hjælp til det her.
Hvordan kan Dansk Folkeparti leve med det
her? De plejer da ellers at tage hensyn til pensionisterne. Er de faldet fuldstændig i søvn? Det, vi
snakker om i kroner og øre - ingen af os har det
eksakte tal endnu - er et lille tocifret millionbeløb, der skulle til for at ændre det. Vi kan ikke
være det bekendt.
(Kort bemærkning).";Martin Lidegaard
