split;reason;text;value
0;;"Onsdag den 4. december 2013 (D)

1

(Spm. nr. S 570. Medspørger: Jakob Engel-Schmidt (V)).

27. møde";
138;Time;"Dagsorden
1) Besvarelse af oversendte spørgsmål til ministrene (spørgetid).

1) Til ministeren for sundhed og forebyggelse af:
Finn Thranum (V)
Hvad er ministerens holdning til, at man i sygehusvæsenet har sekspersoners sengestuer, hvor begge køn er indlagt samtidig?
(Spm. nr. S 552).
2) Til ministeren for sundhed og forebyggelse af:
Liselott Blixt (DF)
Hvad er ministerens begrundelse for at afskaffe det gule sygesikringskort, når man rejser i EU-lande?
(Spm. nr. S 565).
3) Til ministeren for sundhed og forebyggelse af:
Liselott Blixt (DF)
Finder ministeren det både moralsk og juridisk acceptabelt, at sundhedspersonale på danske sygehuse kan blive fyret for at have røget
cigaretter tre gange?
(Spm. nr. S 571).
4) Til transportministeren af:
Preben Bang Henriksen (V)
Hvad er ministerens holdning til etablering af den tredje Limfjordsforbindelse over Egholm?
(Spm. nr. S 547, skr. begr.).
5) Til transportministeren af:
Flemming Damgaard Larsen (V)
Vil ministeren i sit næste oplæg til forhandlinger om udvidelse af
vejnettet opprioritere motorvej helt til Kalundborg?
(Spm. nr. S 551, skr. begr.).
6) Til social-, børne- og integrationsministeren af:
Torsten Schack Pedersen (V)
Er det ministerens holdning, at der skal være flere eller færre offentligt ansatte?
(Spm. nr. S 569. Medspørger: Jakob Engel-Schmidt (V)).
7) Til social-, børne- og integrationsministeren af:
Torsten Schack Pedersen (V)
Er ministeren enig med SF's landsledelsesmedlem Kristen Touborg
i, at der er brug for et nyt regeringsgrundlag?

8) Til social-, børne- og integrationsministeren af:
Jakob Engel-Schmidt (V)
Finder ministeren, at det er i overensstemmelse med vejledningen til
ansøgning om støtte fra puljen Fremme af udsattes valgdeltagelse §
15.13.11.10, i hvis kriterier for ansøgerkredsen denne anføres som
»kommuner, partiforeninger, relevante forsorgshjem, væresteder og
herberger samt frivillige organisationer på området for socialt udsatte«, at Huset Zornig, der er registreret som en enkeltmandsvirksomhed, har modtaget 1 mio. kr. i støtte, jf. ministerens skriftlige redegørelse til Folketingets Socialudvalg (bilag 40, 2013-14)?
(Spm. nr. S 572. Medspørger: Torsten Schack Pedersen (V)).
9) Til social-, børne- og integrationsministeren af:
Jakob Engel-Schmidt (V)
Er ministeren umiddelbart tilfreds med resultatet af de initiativer, der
er skabt på baggrund af puljen Fremme af udsattes valgdeltagelse,
og hvorledes planlægger ministeren at evaluere effekten af initiativerne og dermed sikre, at de 2 mio. kr., der blev afsat i puljen, har
haft den ønskede effekt?
(Spm. nr. S 574. Medspørger: Torsten Schack Pedersen (V)).
10) Til social-, børne- og integrationsministeren af:
Christian Langballe (DF)
Hvordan forholder ministeren sig til, at mange af de trusler, som er
blevet fremsat mod både digteren Yahya Hassan og Ahmed Akkari,
er begrundet med, at de krænker islam, og er den fundamentalistiske
islam ikke den alvorligste trussel i dag mod både ytringsfrihed og ordentlig integration?
(Spm. nr. S 573).
11) Til social-, børne- og integrationsministeren af:
Christian Langballe (DF)
Er gode danske sprogkundskaber ikke en afgørende forudsætning for
en ordentlig integration i det danske samfund, og betyder aftalen
mellem regeringen og EL, hvor man har lempet kravene til danskkundskaber, ikke en dårligere integration?
(Spm. nr. S 575).
12) Til ministeren for by, bolig og landdistrikter af:
Anni Matthiesen (V)
Finder ministeren det tilfredsstillende, at flere LAG-koordinatorer er
kommet i en situation, hvor de må tilbagekalde projekter, og hvornår
forventer ministeren, at ubehandlede projekter er besvaret?
(Spm. nr. S 567).
13) Til ministeren for by, bolig og landdistrikter af:
Anni Matthiesen (V)
Hvad vil ministeren foretage sig for at løse det problem, som rigtig
mange LAG-koordinatorer i disse uger er belastet med på grund af
uoverensstemmelser mellem NaturErhvervstyrelsens projektregistre-

2

Onsdag den 4. december 2013 (FM )

ringer og Ministeriet for By, Bolig og Landdistrikters projektrammefastlæggelse?
(Spm. nr. S 568).
14) Til fødevareministeren af:
Karsten Lauritzen (V)
Finder ministeren det rimeligt, at de danske fødevaremyndigheder
ikke vil anerkende kanelsneglen som traditionelt bagværk, når de
svenske myndigheder har anerkendt kanelbollen som traditionelt
bagværk og dermed tillader en højere grænseværdi for indholdet af
kanel i kanelbollerne, end de danske myndigheder tillader i danske
kanelsnegle?
(Spm. nr. S 518 (omtrykt)).
15) Til fødevareministeren af:
Karsten Lauritzen (V)
Finder ministeren, at de svenske grænseværdier for indholdet af kanel i svenske kanelboller (sammenholdt med de værdier, de danske
fødevaremyndigheder tillader i danske kanelsnegle) er til skade for
de svenske forbrugere?
(Spm. nr. S 520 (omtrykt)).";kl. 13.00
4929;Time;Meddelelser fra formanden;Kl. 13:00
4968;title_name;"Mødet er åbnet.
I dag er der følgende meddelelser:";Formanden
5063;title_name;":
Lovforslag nr. L 90 (Forslag til lov om ændring af lov om arbejdsmiljø og lov om indretning m.v. af visse produkter. (Obligatorisk digital kommunikation)).
Skatteministeren (Holger K. Nielsen):
Lovforslag nr. L 91 (Forslag til lov om ændring af selskabsskatteloven. (Henstand med exitskat ved selskabers overførsel af aktiver og
passiver til et andet EU/EØS-land)).";Mette Frederiksen
5441;Time;"Spm. nr. S 552
1) Til ministeren for sundhed og forebyggelse af:
Finn Thranum (V)):
Hvad er ministerens holdning til, at man i sygehusvæsenet har sekspersoners sengestuer, hvor begge køn er indlagt samtidig?";Kl. 13:00
5662;title_name;Værsgo.;Formanden
5679;Time;"Finn Thranum (V):
Tak for det. Jeg skal læse spørgsmålet op:
Hvad er ministerens holdning til, at man i sygehusvæsenet har
sekspersoners sengestuer, hvor begge køn er indlagt samtidig?";Kl. 13:00
5875;Time;;Kl. 13:01
5888;title_name;Ministeren.;Formanden
5909;Time;"Ministeren for sundhed og forebyggelse (Astrid Krag):
For mig at se er sekspersoners sengestuer, hvor mænd og kvinder er
indlagt samtidig, ikke en ønskesituation. Jeg har en helt klar forventning om, at regionerne inden for de kapacitetsmæssige rammer lever
op til deres ansvar, og at de tilrettelægger driften af sygehusene på
den mest hensigtsmæssige måde for patienterne.
Blandede sengestuer er allerede i dag en sjældenhed, og sådan vil
jeg også umiddelbart mene at det bør være. Hvis man i en region
undtagelsesvis har valgt at organisere sig, så der både kan indlægges
mænd og kvinder på sengestuerne, har man jo en særlig udfordring i
forhold til at sikre, at der tages de nødvendige hensyn til den enkelte
patient. Det gælder jo ikke mindst, hvis der er tale om mere svage
patienter, som måske kan have vanskeligt ved at sige fra.
For mig er det fuldstændig afgørende i det her tilfælde som i alle
andre tilfælde, at den enkelte patients personlige integritet og blufærdighedsgrænse bliver respekteret. Det gælder i øvrigt, ligegyldigt om
der er tale om flersengsstuer, kønsopdelte sengestuer eller enestuer.
Det er altså et princip, der skal være med os alle steder.
Derfor synes jeg også, at det er positivt, at vi over de kommende
år vil se en gradvis og betydelig omlægning fra flersengsstuer til
enestuer på de danske sygehuse. Det er jo et af de rigtig vigtige resultater ved den meget store historiske omlægning og den store investering i nye moderne sygehuse, vi står med i de her år.";Kl. 13:01
7421;Time;"Udenrigsministeren (Rasmus Helveg Petersen, fg.):
Beslutningsforslag nr. B 28 (Forslag til folketingsbeslutning om
dansk militært bidrag til FN’s fredsbevarende operation MINUSMA
i Mali).
Titlerne på de anmeldte sager vil også fremgå af www.folketingstidende.dk (jf. ovenfor).

Det eneste punkt på dagsordenen er:
1) Besvarelse af oversendte spørgsmål til ministrene (spørgetid).";Kl. 13:02
7812;Time;;Kl. 13:00
7825;title_name;"Det første spørgsmål er til ministeren for sundhed og forebyggelse af
hr. Finn Thranum.";Formanden
7925;title_name;Hr. Finn Thranum.;Formanden
