split;reason;text;value
0;;"Tirsdag den 3. november 2009 (D)

1

Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 07.10.2009).

10. møde";
163;Time;"Dagsorden
1) Spørgsmål om fremme af forespørgsel nr. F 10:
Forespørgsel til videnskabsministeren om hævdelse og udvikling af
det danske sprog.
Af Søren Krarup (DF) m.fl.
(Anmeldelse 29.10.2009).
2) Spørgsmål om fremme af forespørgsel nr. F 11:
Forespørgsel til undervisningsministeren om ungdomsuddannelse.
Af Christine Antorini (S), Nanna Westerby (SF), Marianne Jelved
(RV) og Johanne Schmidt-Nielsen (EL).
(Anmeldelse 29.10.2009).
3) Spørgsmål om fremme af forespørgsel nr. F 12:
Forespørgsel til forsvarsministeren om køb af kampfly.
Af Frank Aaen (EL) m.fl.
(Anmeldelse 29.10.2009).
4) 1. behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om Danmarks Statistik og forskellige andre love. (Obligatorisk digital kommunikation mellem virksomheder og det offentlige, ændring af reglerne om sammensætning
af Danmarks Vækstråd m.v.).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 07.10.2009).
5) 1. behandling af lovforslag nr. L 11:
Forslag til lov om ændring af lov om finansiel virksomhed, lov om
værdipapirhandel m.v., lov om finansiel stabilitet og forskellige andre love. (Registrering af kreditvurderingsbureauer, godkendelsesordning for udenlandske clearingcentraler, overførsel af tilsyn fra Finanstilsynet til Konkurrencestyrelsen, sekretariatsbistand for Garantifonden for Indskydere og Investorer m.v.).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 07.10.2009).
6) 1. behandling af lovforslag nr. L 12:
Forslag til lov om ændring af lov om registrering af ledningsejere.
(Udvidelse af dækningsområde m.v.).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 07.10.2009).
7) 1. behandling af lovforslag nr. L 13:
Forslag til lov om ændring af lov om restaurationsvirksomhed og alkoholbevilling m.v. (Videregivelse og behandling af oplysninger om
forbud mod ophold i bestemte virksomheder).

8) 1. behandling af beslutningsforslag nr. B 3:
Forslag til folketingsbeslutning om en undersøgelse af årsagerne til
finanskrisen.
Af Frank Aaen (EL) m.fl.
(Fremsættelse 07.10.2009).
9) 1. behandling af lovforslag nr. L 53:
Forslag til lov om ændring af lov om valg til Folketinget. (Ændring
af reglerne om boliger til folketingsmedlemmer m.v.)
Af Thor Pedersen (V), Mogens Lykketoft (S), Søren Espersen (DF),
Holger K. Nielsen (SF) og Helge Adam Møller (KF).
(Fremsættelse 30.10.2009).
10) 1. behandling af lovforslag nr. L 7:
Forslag til lov om ændring af lov om uddannelsen til studentereksamen (stx) (gymnasieloven), lov om uddannelserne til højere handelseksamen (hhx) og højere teknisk eksamen (htx) og lov om uddannelsen til højere forberedelseseksamen (hf-loven). (Lempelser for begyndersprog og naturvidenskabelige fag, færre timer i almen studieforberedelse, skarpere profil i studieområderne, færre prøver og lempelser for valgfag i hf m.v.).
Af undervisningsministeren (Bertel Haarder).
(Fremsættelse 08.10.2009).
11) 1. behandling af lovforslag nr. L 8:
Forslag til lov om ændring af lov om erhvervsuddannelser, lov om
institutioner for erhvervsrettet uddannelse, lov om erhvervsgrunduddannelse m.v. og lov om produktionsskoler. (Tilskud til udlændinges
deltagelse i erhvervsuddannelse, Tvistighedsnævnets kompetence,
omlægning af finansieringsmodellen for erhvervsgrunduddannelse,
permanentgørelse af produktionsskoleforsøg for elever fra Sydslesvig m.v.).
Af undervisningsministeren (Bertel Haarder).
(Fremsættelse 08.10.2009).
12) 1. behandling af lovforslag nr. L 9:
Forslag til lov om ændring af lov om støtte til folkeoplysende voksenundervisning, frivilligt folkeoplysende foreningsarbejde og daghøjskoler samt om Folkeuniversitetet. (Erklæring om indhentelse af
børneattester og digital regnskabsaflæggelse).
Af undervisningsministeren (Bertel Haarder).
(Fremsættelse 08.10.2009).
13) 1. behandling af beslutningsforslag nr. B 2:
Forslag til folketingsbeslutning om bedre forhold for forsørgere på
erhvervsuddannelserne.
Af Marianne Jelved (RV) m.fl.
(Fremsættelse 08.10.2009).

2

Tirsdag den 3. november 2009 (F 10)";kl. 13.00
4187;Time;"Det er givet.

Meddelelser fra formanden";Kl. 13:00
4241;title_name;"Mødet er åbnet.
I dag er der følgende anmeldelser:
Anita Knakkergaard (DF) m.fl.:
Beslutningsforslag nr. B 38 (Forslag til folketingsbeslutning om at
indføre obligatorisk brug af vandmålere på varmt og koldt vand i alle flerbrugerejendomme, herunder erhvervsejendomme og udlejningsejendommen).

Det næste punkt på dagsordenen er:
4) 1. behandling af lovforslag nr. L 10:
Forslag til lov om ændring af lov om Danmarks Statistik og forskellige andre love. (Obligatorisk digital kommunikation mellem
virksomheder og det offentlige, ændring af reglerne om sammensætning af Danmarks Vækstråd m.v.).
Af økonomi- og erhvervsministeren (Lene Espersen).
(Fremsættelse 07.10.2009).";Formanden
4922;Time;"Nick Hækkerup (S) og Jesper Petersen (SF) m.fl.:

Forhandling

Beslutningsforslag nr. B 39 (Forslag til folketingsbeslutning om udarbejdelse af en redegørelse om skatteministerens og miljøministerens administration).";Kl. 13:01
5153;title_name;"Forhandlingen er åbnet. Den første, der får ordet som ordfører, er hr.
Jacob Jensen fra Venstre.";Formanden
5259;Time;"Marlene Harpsøe (DF) m.fl.:
Beslutningsforslag nr. B 40 (Forslag til folketingsbeslutning om forbud mod brændemærkning af heste).
Christine Antorini (S), Pernille Vigsø Bagge (SF), Marianne Jelved
(RV) og Johanne Schmidt-Nielsen (EL):
Forespørgsel nr. F 13 (Hvad forstår regeringen ved helhedsskoler, og
hvilke initiativer agter regeringen at tage på baggrund af statsministerens melding om flere helhedsskoler?).
Titler på de fremsatte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).

Det første punkt på dagsordenen er:
1) Spørgsmål om fremme af forespørgsel nr. F 10:
Forespørgsel til videnskabsministeren om hævdelse og udvikling
af det danske sprog.
Af Søren Krarup (DF) m.fl.
(Anmeldelse 29.10.2009).
Sammen med dette punkt foretages:
2) Spørgsmål om fremme af forespørgsel nr. F 11:
Forespørgsel til undervisningsministeren om ungdomsuddannelse.
Af Christine Antorini (S), Nanna Westerby (SF), Marianne Jelved
(RV) og Johanne Schmidt-Nielsen (EL).
(Anmeldelse 29.10.2009).
3) Spørgsmål om fremme af forespørgsel nr. F 12:
Forespørgsel til forsvarsministeren om køb af kampfly.
Af Frank Aaen (EL) m.fl.
(Anmeldelse 29.10.2009).";Kl. 13:01
6416;Time;;Kl. 13:00
6429;title_name;"Hvis ingen gør indsigelse mod fremme af disse forespørgsler, betragter jeg Tingets samtykke som givet.

(Ordfører)";Formanden
6560;name_party;":
Lovforslaget, som vi behandler her, har tre hovedelementer:
Det første element er en del af regeringens målsætning om, at vi i
Danmark skal være i front som informationssamfund, og det gælder
naturligvis også i forhold til kommunikationen mellem virksomheder og myndigheder, nemlig at det på sigt skal foregå digitalt. Det vil
lette administrationen for både virksomhederne og myndighederne.
Det er ambitionen, at senest i 2012, altså om ganske snart, skal al relevant kommunikation, dvs. breve, ansøgninger og forskellige indberetninger, mellem virksomheder og myndigheder foregå digitalt. Vi
skal kunne gå fra manuelle rutiner og papirhåndtering til at kunne
fokusere på de virkelige udfordringer, som kræver særlige vurderinger og ekspertise. Den tid, der går til administration, skal med andre
ord effektiviseres, så det bliver mindre administrativt tungt for virksomhederne at opfylde de forskellige indberetningskrav, som myndighederne stiller.
Langt de fleste danske virksomheder er allerede i dag it-parate.
Danmarks Statistik har undersøgt og vurderet, at omkring 99 pct. af
alle virksomheder med mindst ti ansatte er it-parate, og at omkring
97 pct. har adgang til internettet, og det jo allerede et rigtig stort
skridt på vejen. Men naturligvis vil der være – typisk mindre – virksomheder, som ikke er nået så langt, og derfor er der også med forslaget lavet en passende overgangsordning med dispensationsmulighed, og der bliver også sat ind med information og support i forbindelse med indberetninger. Det er alt sammen positivt.
Lovforslaget indeholder derudover som det andet element en justering af antallet af medlemmer i Danmarks Vækstråd, og det sker
som følge af de ændringer, der er sket i erhvervsorganisationerne,
bl.a. HTS’ fusion med Dansk Industri.
Endelig kan som det tredje element i forslaget nævnes den såkaldte erhvervspakke, som der blev indgået aftale om her i september måned, og som giver adgang til, at VækstFonden kan udvide sine vækstkautionsordninger til alle, der kan opnå lån til investering i
erhvervsbyggeri, opførelse af fast ejendom og andet, hvortil der kan
opnås finansiering gennem realkreditinstitutioner, hvor det i dag kun
gælder via lånegarantier fra pengeinstitutioner. Og i den nuværende
finanskrise er det selvfølgelig også et vigtigt skridt, som bidrager til
netop at hjælpe de virksomheder, som har svært ved at opnå kreditter
til investeringer. Det gælder selvfølgelig en lang række brancher og
ikke mindst landbrugsbranchen, som har nogle udfordringer med

Tirsdag den 3. november 2009 (L 10)

hensyn til at opnå likviditet til at investere for og dermed til bl.a. at
kunne leve op til nogle af de miljøkrav, nogle af de dyrevelfærdskrav, som vi her fra Folketingets side har stillet, og det vil erhvervspakken være med til at give et positivt bidrag til.
På den baggrund støtter Venstre selvfølgelig forslaget.";Jacob Jensen
