split;reason;text;value
0;;"Onsdag den 26. august 2015 (D)

6. møde";
76;Time;"Dagsorden
1) Spørgsmål om meddelelse af orlov og indkaldelse af stedfortræder for medlem af Folketinget Zenia Stampe (RV).
2) Indstilling fra Udvalget til Valgs Prøvelse:
Godkendelse af stedfortræder som midlertidigt medlem af Folketinget for Zenia Stampe (RV).
3) 3. behandling af lovforslag nr. L 3:
Forslag til lov om ændring af lov om social pension. (Harmonisering
af regler om opgørelse af bopælstid for folkepension).
Af beskæftigelsesministeren (Jørn Neergaard Larsen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
19.08.2015. 2. behandling 21.08.2015).
4) 3. behandling af lovforslag nr. L 4:
Forslag til lov om kommunernes finansiering af visse offentlige
ydelser udbetalt af kommunerne, Udbetaling Danmark og arbejdsløshedskasserne.
Af beskæftigelsesministeren (Jørn Neergaard Larsen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
19.08.2015. 2. behandling 21.08.2015. Lovforslaget optrykt efter 2.
behandling. Ændringsforslag nr. 1 af 25.08.2015 til 3. behandling af
beskæftigelsesministeren (Jørn Neergaard Larsen)).
5) 3. behandling af lovforslag nr. L 1:
Forslag til lov om ændring af lov om kommunal udligning og generelle tilskud til kommuner. (Tilpasninger i udligningssystemet som
følge af omlægning af refusionssystemet på beskæftigelsesområdet).
Af social- og indenrigsministeren (Karen Ellemann).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
19.08.2015. 2. behandling 21.08.2015).
6) 3. behandling af lovforslag nr. L 2:
Forslag til lov om ændring af lov om aktiv socialpolitik, lov om en
aktiv beskæftigelsesindsats, integrationsloven og forskellige andre
love. (Indførelse af en integrationsydelse, ændring af reglerne om ret
til uddannelses- og kontanthjælp m.v.).
Af udlændinge-, integrations- og boligministeren (Inger Støjberg).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
18.08.2015. 2. behandling 21.08.2015. Lovforslaget optrykt efter 2.
behandling. Ændringsforslag nr. 1-4 af 25.08.2015 til 3. behandling
af udlændinge-, integrations- og boligministeren (Inger Støjberg).
Ændringsforslag nr. 5 og 6 af 25.08.2015 til 3. behandling af Johanne Schmidt-Nielsen (EL)).

1

7) 3. behandling af lovforslag nr. L 5:
Forslag til lov om ændring af ligningsloven. (Genindførelse af boligjobordningen).
Af skatteministeren (Karsten Lauritzen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
18.08.2015. 2. behandling 21.08.2015).
8) 3. behandling af lovforslag nr. L 6:
Forslag til lov om ændring af opkrævningsloven og selskabsskatteloven. (Ændring af rentetillæg for afregning af selskabsskat og begrænsning af indestående på skattekontoen m.v.).
Af skatteministeren (Karsten Lauritzen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
18.08.2015. 2. behandling 21.08.2015).
9) 3. behandling af lovforslag nr. L 7:
Forslag til lov om ændring af lov om børnetilskud og forskudsvis
udbetaling af børnebidrag og lov om en børne- og ungeydelse. (Genindførelse af optjeningsprincippet for ret til børnetilskud og børneog ungeydelse for flygtninge).
Af skatteministeren (Karsten Lauritzen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
19.08.2015. 2. behandling 21.08.2015).
10) 2. (sidste) behandling af beslutningsforslag nr. B 5:
Forslag til folketingsbeslutning om ændring af forretningsorden for
Folketinget. (Nedlæggelse og sammenlægning af visse stående udvalg).
(Forslag som fremsat (i betænkning) 03.07.2015. Anmeldelse (i salen) 03.07.2015. 1. behandling 21.08.2015).";kl. 13.00
3604;Time;;Kl. 13:00
3649;title_name;":
Mødet er åbnet.

Det første punkt på dagsordenen er:
1) Spørgsmål om meddelelse af orlov og indkaldelse af stedfortræder for medlem af Folketinget Zenia Stampe (RV).";Helle Thorning-Schmidt
3826;Time;;Kl. 13:00
3871;title_name;":
Zenia Stampe (RV) har søgt om orlov fra den 1. september 2015 på
grund af graviditet og fødsel.
Hvis ingen gør indsigelse, vil jeg betragte det som vedtaget, at der
meddeles orlov som ansøgt, og at stedfortræderen indkaldes som
midlertidigt medlem.

2

Onsdag den 26. august 2015 (UVP )

Det er vedtaget.

Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
2) Indstilling fra Udvalget til Valgs Prøvelse:
Godkendelse af stedfortræder som midlertidigt medlem af Folketinget for Zenia Stampe (RV).";Helle Thorning-Schmidt
4432;Time;;Kl. 13:00
4477;title_name;":
Fra Udvalget til Valgs Prøvelse har jeg modtaget indstilling om, at 1.
stedfortræder for Radikale Venstre i Sjællands Storkreds, hr. Rasmus
Helveg Petersen, godkendes som midlertidigt medlem af Folketinget
fra og med den 1. september 2015, i anledningen af Zenia Stampes
orlov.
Er der nogen, der ønsker ordet?
Da det ikke er tilfældet, går vi til afstemning.

Det næste punkt på dagsordenen er:
4) 3. behandling af lovforslag nr. L 4:
Forslag til lov om kommunernes finansiering af visse offentlige
ydelser udbetalt af kommunerne, Udbetaling Danmark og arbejdsløshedskasserne.
Af beskæftigelsesministeren (Jørn Neergaard Larsen).
(Fremsættelse 03.07.2015. 1. behandling 03.07.2015. Betænkning
19.08.2015. 2. behandling 21.08.2015. Lovforslaget optrykt efter 2.
behandling. Ændringsforslag nr. 1 af 25.08.2015 til 3. behandling af
beskæftigelsesministeren (Jørn Neergaard Larsen)).";Helle Thorning-Schmidt
5369;Time;Forhandling;Kl. 13:03
5392;Time;Afstemning;Kl. 13:01
