split;reason;text;value
0;;"5096

Torsdag den 16. marts 2000 (D)

65. m ø d e";
86;Time;"Dagsorden
1) Anden behandling af lovforslag nr. L 96:
Forslag til lov om ændring af lov om ungdomsskoler. (Aftaler om ungdomsskole virksomhed).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 17/11 99. Første behandling 3/12 99.
Betænkning 29/2 2000).
2) Anden behandling af lovforslag nr. L 130:
Forslag til lov om ændring af lov om almen
voksenuddannelse og lov om kursus til højere
forberedelseseksamen og om studieforberedende enkeltfagsundervisning for voksne m.v.
(Udbud og centerstruktur, økonomistyring af
voksenuddannelsescentre, deltagerbetaling
m.v.).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 3/12 99. Første behandling 7/12 99.
Betænkning 3/3 2000. Ændringsforslag nr. 5-9
af 3/3 2000 uden for betænkningen af Tom
Behnke (FRI)).
3) Anden behandling af lovforslag nr. L 150:
Forslag til lov om ændring af lov om befordringsrabat til studerende ved videregående
uddannelser. (Rabat på befordring til og fra
udlandet).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 9/12 99. Første behandling 14/1 2000.
Betænkning 29/2 2000).
4) Anden behandling af lovforslag nr. L 104:
Forslag til lov om ændring af lov om tilbageholdelse af stofmisbrugere i behandling. (Forlængelse af ordning med mulighed for at tilbageholde stofmisbrugere i behandling).
Af socialministeren (Karen Jespersen).
(Fremsat 1/12 99. Første behandling 12/1 2000.
Betænkning 2/3 2000).

5) Anden behandling af lovforslag nr. L 166:
Forslag til lov om ændring af lov om retssikkerhed og administration på det sociale område,
lov om social service, lov om aktiv socialpolitik
og lov om psykologer. (Om sammensætningen
af de sociale nævn m.v., Det Rådgivende Praksisudvalg, Det Sociale Råd, advokatbistand,
psykologers tavshedspligt m.v.).
Af socialministeren (Karen Jespersen).
(Fremsat 12/1 2000. Første behandling 27/1
2000. Betænkning 2/3 2000).
6) Anden behandling af lovforslag nr. L 169:
Forslag til lov om forhøjelse af hædersgaver.
Af socialministeren (Karen Jespersen).
(Fremsat 19/1 2000. Første behandling 2/2
2000. Betænkning 2/3 2000).
7) Anden behandling af lovforslag nr. L 111:
Forslag til lov om ændring af lov om sundhedsvæsenets centralstyrelse m.v. (Tilsyn med
sundhedspersoner).
Af sundhedsministeren (Carsten Koch).
(Fremsat 2/12 99. Første behandling 13/1 2000.
Betænkning 1/3 2000).
8) Anden behandling af lovforslag nr. L 167:
Forslag til lov om ændring af lov om ligsyn, obduktion og transplantation m.v. (Ændring af
embedslægers retsmedicinske opgaver og adgang til transplantation fra unge under 18 år).
Af sundhedsministeren (Carsten Koch).
(Fremsat 12/1 2000. Første behandling 1/2
2000. Betænkning 1/3 2000).
9) Eventuelt: Anden behandling af lovforslag
nr. L 205:
Forslag til lov om ændring af lov om merværdiafgift (momsloven). (Momsfritagelse for
sport).
Af skatteministeren (Ole Stavad).
(Fremsat 23/2 2000. Første behandling 29/2
2000. Betænkning 15/3 2000).
10) Anden behandling af lovforslag nr. L 15:
Forslag til lov om ændring af straffeloven.
(Grov momssvig, EU-svig og bestikkelse af
udenlandske tjenestemænd m.v.).
Af justitsministeren (Frank Jensen).
(Fremsat 6/10 99. Første behandling 27/10 99.
Betænkning 29/2 2000. Ændringsforslag nr. 1 af
15/3 2000 uden for betænkningen af justitsministeren (Frank Jensen)).

(638)
Torsdag den 16. marts 2000 l(D)

5097

11) Anden behandling af lovforslag nr. L 16:
Forslag til lov om ændring af lov om offentlige
indsamlinger. (Forbud mod pyramidespil).
Af justitsministeren (Frank Jensen).
(Fremsat 6/10 99. Første behandling 27/10 99.
Betænkning 2/3 2000).

17) Første behandling af beslutningsforslag nr.
B 91:
Forslag til folketingsbeslutning om flere boliger
til boligsociale formål.
Af Knud Erik Hansen (SF) m.fl.
(Fremsat 9/2 2000).

12) Anden behandling af lovforslag nr. L 41:
Forslag til lov om ændring af straffeloven. (Udvidet brug af samfundstjeneste og betingede
domme med vilkår om alkoholistbehandling for
spirituskørsel).
Af justitsministeren (Frank Jensen).
(Fremsat 13/10 99. Første behandling 11/11 99.
Betænkning 2/3 2000).

18) Første behandling af lovforslag nr. L 203:
Forslag til lov om bonus ved integration af
flygtninge og indvandrere i privat udlejningsbyggeri m.v.
Af Flemming Kofod-Svendsen (KRF) m.fl.
(Fremsat 29/2 2000).

13) Anden behandling af lovforslag nr. L 106:
Forslag til lov om ændring af retsplejeloven.
(EU-advokaters etablering her i landet m.v.).
Af justitsministeren (Frank Jensen).
(Fremsat 1/12 99. Første behandling 26/1 2000.
Betænkning 2/3 2000).

19) Første behandling af lovforslag nr. L 208:
Forslag til lov om ændring af udlændingeloven
med flere love. (Krav om egen bolig ved familiesammenføring, tilknytningskrav ved ægtefællesammenføring og indsats mod ægteskaber,
der ikke beror på parternes egen fri vilje).
Af indenrigsministeren (Karen Jespersen).
(Fremsat 29/2 2000).

14) Anden behandling af lovforslag nr. L 81:
Forslag til lov om gasinstallationer og installationer i forbindelse med vand- og afløbsledninger.
Af by- og boligministeren (Jytte Andersen).
(Fremsat 3/11 99. Første behandling 24/11 99.
Betænkning 22/2 2000).

20) Første behandling af beslutningsforslag nr.
B 72:
Forslag til folketingsbeslutning om ophævelse
af indvandreres retskrav på familiesammenføring.
Af Helge Adam Møller (KF) m.fl.
(Fremsat 25/1 2000).

15) Første behandling af lovforslag nr. L 210:
Forslag til lov om ændring af lov om leje, lov
om midlertidig regulering af boligforholdene og
lov om leje af almene boliger. (Beboermaksimum).
Af by- og boligministeren (Jytte Andersen).
(Fremsat 1/3 2000).

21) Første behandling af beslutningsforslag nr.
B 73:
Forslag til folketingsbeslutning om, at indvandrere skal råde over en passende selvstændig
bolig som betingelse for familiesammenføring.
Af Helge Adam Møller (KF) m.fl.
(Fremsat 25/1 2000).

16) Første behandling af lovforslag nr. L 211:
Forslag til lov om ændring af lov om almene
boliger samt støttede private andelsboliger
m.v., lov om andelsboligforeninger og andre
boligfællesskaber, lov om individuel boligstøtte
og lov om integration af udlændinge i Danmark. (Fleksible udlejningsregler, særlig støtte
til visse almene boligafdelinger og kommunal
anvisning til private andelsboliger).
Af by- og boligministeren (Jytte Andersen).
(Fremsat 1/3 2000).

22) Første behandling af beslutningsforslag nr.
B 88:
Forslag til folketingsbeslutning om nedsættelse
af en udlændingekommission.
Af Arne Melchior (èD) m.fl.
(Fremsat 8/2 2000).
23) Første behandling af lovforslag nr. L 207:
Forslag til lov om tilskud til undervisning i
dansk som andetsprog for voksne.
Af indenrigsministeren (Karen Jespersen).
(Fremsat 29/2 2000).

5098

Torsdag den 16. marts 2000 (D)

24) Første behandling af lovforslag nr. L 206:
Forslag til lov om ændring af lov om kommunal
udligning og generelle tilskud til kommuner og
amtskommuner. (Tilskud til særlig vanskeligt
stillede kommuner ved løsning af boligsociale
opgaver).
Af indenrigsministeren (Karen Jespersen).
(Fremsat 29/2 2000).

del af indeværende funktionsperiode i stedet
for Jørgen Estrup, der er udtrådt af Folketinget.
Den pågældende er herefter valgt.

25) Første behandling af beslutningsforslag nr.
B 95:
Forslag til folketingsbeslutning om udviklingsforsøg i kommunerne.
Af Else Winther Andersen (V), Knud Erik
Kirkegaard (KF) og Ebbe Kalnæs (CD) m.fl.
(Fremsat 11/2 2000).";kl. 10.00
7445;title_name;":
Den sag, der er opført under punkt 9 på dagsordenen, kan kun med Tingets samtykke behandles i dette møde, men hvis ingen gør indsigelse, betragter jeg samtykket som givet.
(Ophold). Det er givet.

Meddelelser fra formanden

Den første sag på dagsordenen var:
1) Anden behandling af lovforslag nr. L 96:
Forslag til lov om ændring af lov om ungdomsskoler. (Aftaler om ungdomsskolevirksomhed).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 17/11 99. Første behandling 3/12 99.
Betænkning 29/2 2000).";Henning Grove
7991;title_name;":
Økonomiministeren (Marianne Jelved) har
meddelt mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af realkreditloven,
kursgevinstloven, pensionsafkastbeskatningsloven og selskabsskatteloven samt ophævelse af
lov om Dansk Landbrugs Realkreditfond.
(Overførsel af Dansk Landbrugs Realkreditfond).
(Lovforslag nr. L 223).
Forslag til lov om stormflod og stormfald.
(Lovforslag nr. L 224).
Medlem af Folketinget Frank Dahlgaard (UP)
har meddelt mig, at han ønsker skriftligt at
fremsætte:
Forslag til folketingsbeslutning om en revaluering af kronen.
(Beslutningsforslag nr. B 120).
Det Radikale Venstres folketingsgruppe har
meddelt mig, at den har udpeget medlem af
Folketinget Morten Helveg Petersen som nyt
medlem af Lønningsrådet for den resterende

Samtykke til behandling

Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje behandling.
Afstemning";Henning Grove
8982;title_name;":
Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.

Torsdag den 16. marts 2000 (L 130)
Den næste sag på dagsordenen var:
2) Anden behandling af lovforslag nr. L 130:
Forslag til lov om ændring af lov om almen
voksenuddannelse og lov om kursus til højere
forberedelseseksamen og om studieforberedende enkeltfagsundervisning for voksne m.v.
(Udbud og centerstruktur, økonomistyring af
voksenuddannelsescentre, deltagerbetaling
m.v.).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 3/12 99. Første behandling 7/12 99.
Betænkning 3/3 2000. Ændringsforslag nr. 5-9
af 3/3 2000 uden for betænkningen af Tom
Behnke (FRI)).
Der var stillet 4 ændringsforslag i betænkningen.
Uden for betænkningen var der stillet 5 ændringsforslag af Tom Behnke (FRI).
Lovforslaget og ændringsforslagene sattes til
forhandling under ét.
Forhandling
Undervisningsministeren (Margrethe
Vestager):
Jeg vil gerne føje en enkelt klargørende oplysning til betænkningen.
På betænkningens side 2, første spalte øverst,
står der om de nye fag, at det er meget vigtigt,
at vi fastholder muligheden for at give godkendelse af lokalt tilrettelagte læseplaner. Dermed
det er sådan, at ud over til nye fag kan vi ifølge
§ 4, stk. 2, i AMU-loven anvende denne paragraf til at godkende etablering af særlige fagudbud, som er baseret på lokalt fastlagte læseplaner, og det er jo en forudsætning, når der er tale
om midlertidige godkendelser. Sådanne særlige
lokale fagtilbud vil aldrig kunne være centrale
grundfag og vil derfor altid være omfattet af
deltagerbetaling.";Henning Grove
10670;name_party;":
Som det fremgår, har undertegnede stillet nogle
ændringsforslag uden for betænkningen. Det er
ændringsforslag nr. 5, 6, 7, 8 og 9, hvor jeg særlig vil fremhæve ændringsforslag nr. 5, der ganske enkelt går ud på, at man ikke skal kunne
udvide fagrækken, medmindre forslaget bliver
forelagt Folketinget.

5099

Som lovforslaget foreligger nu, er det ministeren og ministeren alene, der kan beslutte, om
fagrækken skal udvides. Her har vi i Frihed
2000 den opfattelse, at det bør være Folketinget,
i og med at Folketinget også ved behandlingen
af dette lovforslag lægger sig fast på, hvilke fag
der skal kunne udbydes. Derfor bør det også
være sådan, at det er Folketinget, der beslutter,
hvis fagrækken skal udvides, og derfor skal jeg
anbefale, at man stemmer for ændringsforslag
nr. 5.
De øvrige ændringsforslag, nr. 6, 7, 8 og 9,
hænger sammen, og de fire ændringsforslag har
til formål at sikre, at deltagerbetalingen bliver
ens i hele landet. Som lovforslaget lægger op til
det nu, kan der blive forskel i deltagerbetalingen, alt efter hvor i landet man ønsker at modtage undervisningen. Vi har i Frihed 2000 den
opfattelse, at Danmark er et så lille land, at man
bør have den samme deltagerbetaling over hele
landet, så man ikke skal kunne sidde rundt om
lokalt og budgettere med, om det skal være det
ene eller det andet, men at det er Folketinget,
der i første omgang beslutter, at der skal være
ens deltagerbetaling, og i anden omgang overlader til ministeren, hvad deltagerbetalingen i
så fald skal være.
Jeg skal anbefale, at man stemmer for de
stillede ændringsforslag.
Hermed sluttede forhandlingen.
Afstemning
Ændringsforslag nr. 5 uden for betænkningen
af Tom Behnke (FRI) forkastedes, idet 2 stemte
for, 107 imod.
Ændringsforslag nr. 6 uden for betænkningen
af Tom Behnke (FRI) forkastedes, idet 5 stemte
for, 94 imod: 9 stemte hverken for eller imod.
Ændringsforslag nr. 7-9 uden for betænkningen
af Tom Behnke (FRI) forkastedes uden
afstemning.
Ændringsforslag nr. 1-4 vedtoges uden
afstemning.
Lovforslaget overgik derefter til tredje
behandling.

5100

Torsdag den 16. marts 2000 (L 130)";Tom Behnke
12813;title_name;":
Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.

Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje
behandling.
Afstemning

Den næste sag på dagsordenen var:
3) Anden behandling af lovforslag nr. L 150:
Forslag til lov om ændring af lov om befordringsrabat til studerende ved videregående
uddannelser. (Rabat på befordring til og fra
udlandet).
Af undervisningsministeren (Margrethe
Vestager).
(Fremsat 9/12 99. Første behandling 14/1 2000.
Betænkning 29/2 2000).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje
behandling.
Afstemning";Henning Grove
13652;title_name;":
Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.
-";Henning Grove
13872;title_name;":
Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.

Den næste sag på dagsordenen var:
5) Anden behandling af lovforslag nr. L 166:
Forslag til lov om ændring af lov om retssikkerhed og administration på det sociale område, lov om social service, lov om aktiv socialpolitik og lov om psykologer. (Om sammensætningen af de sociale nævn m.v., Det Rådgivende Praksisudvalg, Det Sociale Råd, advokatbistand, psykologers tavshedspligt m.v.).
Af socialministeren (Karen Jespersen).
(Fremsat 12/1 2000. Første behandling 27/1 ,
2000. Betænkning 2/3 2000).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje
behandling.

Afstemning
Den næste sag på dagsordenen var:
4) Anden behandling af lovforslag nr. L 104:
Forslag til lov om ændring af lov om tilbage- Anden næstformand (Henning Grove):
holdelse af stofmisbrugere i behandling. (For- , Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
længelse af ordning med mulighed for at tilHvis ingen gør indsigelse, betragter jeg det som
bageholde stofmisbrugere i behandling).
vedtaget. (Ophold). Det er vedtaget.
Af socialministeren (Karen Jespersen).
(Fremsat 1/12 99. Første behandling 12/1 2000.
Betænkning 2/3 2000).
Der var ikke stillet ændringsforslag.

Torsdag den 16. marts 2000 (L 169)

5101

Den næste sag på dagsordenen var:
6) Anden behandling af lovforslag nr. L 169:
Forslag til lov om forhøjelse af hædersgaver.
Af socialministeren (Karen Jespersen)..
(Fremsat 19/1 2000. Første behandling 2/2
2000. Betænkning 2/3 2000).

Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget. - ,
,

Der var ikke stillet ændringsforslag.

Den næste sag på dagsordenen var:
8) Anden behandling af lovforslag nr. L 167:
Forslag til lov om ændring af lov om ligsyn,
obduktion og transplantation m.v. (Ændring
af embedslægers retsmedicinske opgaver og
adgang til transplantation fra unge under 18
år).
Af sundhedsministeren (Carsten Koch).
(Fremsat 12/1 2000. Første behandling 1/2
2000. Betænkning 1/3 2000).

Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje
behandling.
Afstemning";Henning Grove
16267;title_name;"::
Jeg foreslår, at lovforslaget går direkte til tredje,
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.

Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje
behandling.

Den næste sag på dagsordenen var:
7) Anden behandling af lovforslag nr. L 111:
Forslag til lov om ændring af lov om sundhedsvaesenets centralstyrelse m.v. (Tilsyn med
sundhedspersoner).
Af sundhedsministeren (Carsten Koch).
(Fremsat 2/12 99. Første behandling 13/1 2000.
Betænkning 1/3 2000).

Afstemning";Henning Grove
