split;reason;text;value
0;;"9644

Onsdag den 21. maj 2003 (D)

98. m ø d e";
79;Time;"Dagsorden

Den første sag på dagsordenen var:
1) Forespørgsel nr. F 56:
Forespørgsel til statsministeren og justitsministeren:
»Hvad kan regeringen oplyse om den tidligere
irakiske hærchefs flugt fra Danmark, om hans
aktiviteter siden flugten samt om forbindelser
til udenlandske magter?«
Af Søren Søndergaard (EL) og Holger K. Nielsen
(SF).
(Forespørgslen anmeldt 28/3 2003. Fremme af
forespørgslen vedtaget 3/4 2003).

1) Forespørgsel nr. F 56:
Forespørgsel til statsministeren og justitsministeren [om den tidligere irakiske hærchef].
Af Søren Søndergaard (EL) og Holger K. Nielsen
(SF).
(Forespørgslen anmeldt 28/3 2003. Fremme af
forespørgslen vedtaget 3/4 2003).";kl. 9.00
782;title_name;":
Jeg gør opmærksom på, at afstemning om eventuelle forslag til vedtagelse vil blive udsat til i
morgen, torsdag den 22. maj 2003.

2) Spørgsmål til ministrene.
(Spørgetid).

Begrundelse

Meddelelser fra formanden";Svend Auken
1028;title_name;":
Medlemmer af Folketinget Bjarne Laustsen (S),
Lene Garsdal (SF), Anders Samuelsen (RV) og
Søren Søndergaard (EL) har meddelt mig, at de
ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om øget arbejdsmiljøtilsyn.
(Beslutningsforslag nr. B 170).
Forslag til folketingsbeslutning om udbygning
af bedriftssundhedstjenesten for at fremme et
bedre arbejdsmiljø.
(Beslutningsforslag nr. B 171).
Forslag til folketingsbeslutning om bedre værktøjer i den arbejdsmiljøpolitiske indsats.
(Beslutningsforslag nr. B 172).
Forslag til folketingsbeslutning om udvidet
brug af administrative bøder ved overtrædelse
af arbejdsmiljølovgivningen.
(Beslutningsforslag nr. B 173).";Svend Auken
1730;name_party;":
Det er på mange måder en næsten surrealistisk
og absurd sag, som vi behandler i dag, for på papiret og i hvert fald hver eneste gang, der holdes
skåltaler, er Danmark jo en stor tilhænger af den
internationale retsorden og af, at krigsforbrydere bliver straffet.
Men så har vi en konkret sag. Hvad sker der,
når vi i Danmark har fat i en person, som er anklaget for at deltage i alvorlige krigsforbrydelser? Ja, så sker der det, at de danske myndigheder giver ham mulighed for uden nogen former
for forhindring og på trods af advarsler om,
hvad der ville ske, at forlade landet.
Lad os et øjeblik prøve at forestille os, at det
var en person mistænkt for et enkelt mord, som
fik lov til at spadsere ud af Vestre Fængsel og
forsvinde i udlandet. Så ville fanden være løs i
Laksegade. Så ville der ikke være grænser for,
hvad forskellige politikere - især ikke hvis de
var i opposition - ville have krævet og ville have
gjort.
Men nu snakker vi ikke om en person, som er
mistænkt for medvirken til et enkelt drab eller
mord. Heller ikke 10 mord. Heller ikke 100
mord. Vi snakker om en person, som er mistænkt for medvirken til tusindvis af mord på
fuldstændig uskyldige mennesker: mænd, civile, børn. Vi husker Halabdja!
På den baggrund skulle man måske forestille
sig, at regeringen ville gøre alt, jeg gentager alt,
ikke bare for at finde den pågældende, men også
for at drage enhver til ansvar, som direkte eller

Onsdag den 21. maj 2003 (F 56)
indirekte måtte være medansvarlig for fangeflugten.
Hidtil er det imidlertid ikke meget, der er
sket fra regeringen. Derfor har Retsudvalget
også udtrykt sin kraftige kritik af regeringens
håndtering af sagen, men vi synes, at regeringen
skal have en chance mere.
Derfor har SF og Enhedslisten indkaldt til
den her forespørgsel, og vi ser meget frem til at
høre, hvad regeringen kan oplyse i den her sag,
herunder hvad regeringen rent faktisk har tænkt
sig at gøre fremover for at få denne sag afsluttet
på en anstændig måde.
Besvarelse";Søren Søndergaard
3755;title_name;":
Forespørgslen indeholder først og fremmest en
anmodning om faktiske oplysninger vedrørende
sagen om den tidligere irakiske hærchef og dennes forsvinden. Det vil justitsministeren redegøre for.
Jeg vil dog indledningsvis gerne gentage,
hvad jeg har sagt tidligere, nemlig at det er utilfredsstillende, at hærchefen kunne forsvinde,
mens han sad varetægtsfængslet i såkaldt surrogat.
Desværre er vi fortsat ikke i besiddelse af sikre oplysninger, der kan kaste lys over hverken
omstændighederne omkring hans forsvinden eller hans nuværende opholdssted.
Som justitsministeren imidlertid vil redegøre
for, udfoldes der ganske store bestræbelser for at
opspore hærchefen for at sikre, at han kan retsforfølges for de meget alvorlige sigtelser, der er
rejst imod ham.
Samtidig har justitsministeren taget initiativ
til, at det i politiets regi overvejes, hvordan vi
hindrer gentagelser. Det drejer sig bl.a. om at
sikre et effektivt polititilsyn i de sager, hvor der
kun er grundlag for varetægtsfængsling i surrogat, og om at sikre klare retningslinjer for udsendelse af efterlysninger.
Set i bakspejlet har denne sag ikke i alle henseender været håndteret optimalt. Det ændrer
dog ikke på, at Danmark har en høj profil, når
det drejer sig om retsforfølgning af krigsforbrydere.
Vi har som et ud af ganske få lande i verden
etableret en særlig statsadvokatur til at håndtere
bl.a. krigsforbrydersager, og vi har sat ressourcer og personale af til behandlingen af disse
komplicerede og tidskrævende sager.

9645";Anders Fogh Rasmussen
5272;Time;"Det er en stor udfordring for den danske anklagemyndighed f.eks. at skulle opklare og retsforfølge forbrydelser, som en irakisk hærchef
måtte have begået for mere end 10 år siden langt
fra Danmark. Ikke desto mindre har vi sat os for
om muligt at forfølge disse sager og stille de ansvarlige til regnskab.
Ved oprettelsen af den særlige statsadvokatur
har vi sendt et klart signal til omverdenen om, at
vi under ingen omstændigheder vil acceptere, at
krigsforbrydere finder et fristed i Danmark.";Kl. 9.05
5802;title_name;":
Som det vist er alle bekendt, forsvandt den tidligere irakiske hærchef fra sit hjem i Sorø den 17.
marts i år. Jeg har efterfølgende ved et møde i
Det Udenrigspolitisk Nævn og ved samråd i
Retsudvalget udførligt redegjort for sagen, herunder om hærchefens tålte ophold her i landet,
straffesagen mod ham og om politiets eftersøgning og efterlysning af ham.
I den forbindelse har Folketingets Retsudvalg
modtaget en omfattende redegørelse fra Justitsministeriet om sagen vedrørende den irakiske
hærchef, herunder om dennes flugt: en redegørelse fra Integrationsministeriet om personer,
der opholder sig her i landet på såkaldt tålt ophold: en redegørelse fra de involverede myndigheder om den sene efterlysning af den irakiske
hærchef.
Dertil kommer, at Justitsministeriet har besvaret et meget stort antal spørgsmål om sagen,
herunder om hændelsesforløbet ved hærchefens
forsvinden. Jeg skal derfor heller ikke i dag gentage, hvad der allerede tidligere udførligt er redegjort for.
Hvad jeg finder vigtigt at understrege er
imidlertid, at Statsadvokatens efterforskning
mod hærchefen for dennes deltagelse i krigsforbrydelser fortsætter, at hærchefen er efterlyst internationalt, og at hærchefen efter rettens bestemmelse nu formelt er varetægtsfængslet og
vil blive fremstillet for en dommer inden for 24
timer efter at være vendt tilbage til Danmark.
Der skal derfor ikke herske nogen tvivl om, at
både Statsadvokatens og regeringens klare ønske er at fortsætte retsforfølgningen af hærchefen, således at han kan blive stillet til regnskab
for sine handlinger.
Det spørgsmål, som vi alle stiller os selv, er
selvfølgelig, hvor den irakiske hærchef befinder
sig i dag. Jeg ville ønske, at jeg kunne svare på
det spørgsmål.

9646

Onsdag den 21. maj 2003 (F 56)

Det kan jeg ikke allerede af den grund, at
hærchefens nuværende opholdssted fortsat ikke
kendes. Statsadvokaten for særlige internationale straffesager efterforsker selvsagt intenst dette
spørgsmål for at sikre, at hærchefen kan retsforfølges, og jeg håber, at Folketinget har forståelse
for, at jeg i sagens natur ikke i enkeltheder kan
redegøre for Statsadvokatens efterforskning af
hærchefens flugt, og af, hvor han befinder sig i
dag. Det kunne være ødelæggende for efterforskningen og muligheden for at anholde hærchefen.
Jeg har imidlertid inden for disse rammer anmodet Statsadvokaten om en udtalelse om efterforskningen af hærchefens flugt, og Statsadvokaten har oplyst, at der ikke foreligger sikre oplysninger om den tidligere irakiske hærchefs
flugt fra Danmark eller om hans aktiviteter siden flugten.
Statsadvokaten har modtaget mange oplysninger, både fra ind- og udland om den tidligere
hærchefs forsvinden og hans mulige opholdssted. Alle henvendelser og oplysninger i medierne bliver undersøgt, og derudover anvender
Statsadvokaturen retsplejelovens undersøgelsesmuligheder. Via bl.a. Interpol er der ud over
den generelle internationale efterlysning rettet
henvendelse til lande, som den tidligere hærchef
kunne have tilknytning til.
Der har i pressen været oplysninger fremme
om, at en amerikaner ved navnet Bob med tilknytning til CIA skulle have hjulpet hærchefen
med at flygte. Statsadvokaten har undersøgt disse oplysninger og konkluderet, at der ikke er
hold i disse oplysninger, og at den pågældende i
øvrigt er uden forbindelser til CIA. Statsadvokaturen har i øvrigt ingen oplysninger om den tidligere irakiske hærchefs eventuelle kontakter til
udenlandske magter i forbindelse med eller siden flugten.
Statsadvokaten har endelig oplyst, at man
fortsætter undersøgelserne af den tidligere hærchefs forsvinden og af hans nuværende opholdssted.
Som det fremgår, forfølger Statsadvokaten
alle sagens spor og følger op på de oplysninger
og rygter, der måtte komme frem om hærchefens opholdssted. Jeg kan desuden tilføje, at jeg
på baggrund af flere avisers teorier om, at de
amerikanske myndigheder var involveret i flugten, den 2. april skrev et brev til den amerikanske ambassade og anmodede om relevante oplysninger, som de amerikanske myndigheder
måtte besidde om sagen.

Jeg har i sidste uge anmodet den amerikanske
ambassade om at oplyse, hvornår der kan forventes svar på min anmodning. Når svaret fra
den amerikanske ambassade foreligger, vil det
naturligvis straks blive videresendt til Statsadvokaten til brug den dennes efterforskning og til
Folketingets Retsudvalg.
Samtidig har jeg for at forhindre lignende
flugtsager i fremtiden anmodet politiet og anklagemyndigheden om at udarbejde retningslinjer for indholdet af varetægtsfængsling i surrogat i sager af denne karakter. Jeg har desuden
anmodet politiet og anklagemyndigheden om at
gennemgå de gældende retningslinjer om efterlysninger. Det er en gennemgang, der har til formål at sikre, at der er klare regler for fremgangsmåden og ansvarsfordelingen på dette område.
Jeg forventer at modtage resultatet af overvejelserne om disse spørgsmål lige efter sommerferien.";Lene Espersen
10733;Time;"Så alt i alt vil jeg sige, at der allerede er iværksat mange initiativer også til at rette op på de
steder, hvor systemerne ikke har fungeret optimalt. Men derudover synes jeg, det er væsentligt
at understrege, at Statsadvokaten gør alt, hvad
man overhovedet kan for at forfølge den her sag
til bunds.
Forhandling";Kl. 9.10
11070;name_party;":
Jeg tror, statsministeren brugte formuleringen,
at denne sag ikke i alle henseender har været behandlet optimalt. Det kan man vist kalde århundredets underdrivelse: en sag, der i den
grad er blevet forkludret, og hvor en mistænkt
krigsforbryder har fået lov at vade ud af Danmark uden nogen som helst former for forhindring. Det kan man vist sige er en sag, der ikke i
alle henseender er blevet behandlet optimalt.
Det synes jeg statsministeren har fuldstændig
ret i.
Derudover vil jeg sige, at jeg er skuffet over
både statsministerens og justitsministerens besvarelse af det her spørgsmål, for dels går man
jo ikke særlig meget ind i de diskussioner, der
har været, dels må man jo konstatere, at det er
meget lidt nyt, meget lidt initiativ, der ligger, for
at få denne sag opklaret.
Det højeste, man kan svinge sig op til, er et eller andet med, at nu skal man se på procedurerne. Man skal åbenbart have skrevet ned, at hvis

Onsdag den 21. maj 2003 (F 56)
man møder en krigsforbryder, skal man huske
at undgå, at han flygter, og hvis han flygter, skal
man have skrevet ned, at så skal man huske at
efterlyse ham. Og man skal have skrevet ned, at
de, der skal huske at efterlyse ham, ikke først må
meddele, at de vil efterlyse ham og så lade være
med at efterlyse ham, sådan at tingene bliver
yderligere forsinket.
Jo, der er mange ting, man kan skrive ned for
at undgå forkludringer i sagerne, og det er åbenbart det, som regeringen mener er nødvendigt.
Jeg synes, det er en grov mistillid til de myndigheder, som behandler de her sager, for det burde
være ting, de selv kunne regne sig frem til.
Jeg synes, at der er grund til her at trække en
række ting frem, som har været problemer i den
her sag. For det første er der jo spørgsmålet om
den manglende bevogtning af hærchefen. Vi har
gentagne gange hørt fra ministeren, at der ikke
var nogen advarsler om, at hærchefen kunne
finde på at flygte. Det er jo ikke sandt. Ministeren er såmænd blevet advaret direkte her i Folketingssalen om, at det kunne ske. Men o.k., det
har ministeren så ikke ønsket at tage alvorligt.
Men den 28. februar, altså lige inden Irakkrigen bryder ud, er der et stort interview i Politiken, hvor den irakiske hærchef udtaler - det er
afslutningen på artiklen: Jeg kan næsten ikke
vente med at røre den irakiske jord og dufte den
irakiske luft.
Man skulle tro, at det ville få en minister eller
i hvert fald et ministerium eller i hvert fald de
afdelinger under ministeriet, som har at gøre
med bevogtning af den pågældende person, til
at sige, at her er måske en vis risiko for, at den
pågældende vil forsøge at komme hjem og indånde den irakiske luft.
Der er måske en vis risiko for det, og måske
skulle vi overveje at lave en lidt bedre bevogtning end den bevogtning, der bestod i, at man
hver anden dag på et fast tidspunkt kom forbi,
og lørdag og søndag ringede man og hørte, og
når man fik at vide, at den pågældende sov til
middag, så forstyrrede man ham ikke, for det er
åbenbart en ret central ret ude på landet, at man
kan sove uforstyrret til middag.
Så har der været spørgsmålet om den sene efterlysning, som ministeren heller ikke kommer
ind på, og som er helt uforståelig. Ministeren
har stået her i Folketinget og meddelt Folketinget, at straks efter man konstaterede, at hærchefen var forsvundet, blev der udsendt en efterlysning. Men det er jo lodret usandt, det er jo lodret
forkert. Ministeren har også måttet beklage det.

l

9647

Hun har ikke villet forklare - det må vi jo komme ind på - hvem der var ansvarlig for, at hun
gik til Folketinget med de forkerte oplysninger.
Men der gik jo 5 timer, og en del af grunden
til, at der gik de 5 timer, var, at politiets efterretningstjeneste først påtog sig at udsende en efterlysning og derefter undlod at udsende en efterlysning, lod en time gå og så ringede tilbage og
sagde: Det kan vi alligevel ikke gøre. Heller ikke
det spørgsmål kommer ministeren ind på, selv
om hun har lovet Folketinget det. Hvad er der
gjort med hensyn til dem, der var ansvarlige for,
at ministeren gik i salen med forkerte oplysninger?";Søren Søndergaard
