split;reason;text;value
0;;"Onsdag den 12. december 2012 (D)

34. møde";
81;Time;"Dagsorden
1) Forespørgsel nr. F 13:
Forespørgsel til statsministeren om det kommende EU-topmøde.
(Hasteforespørgsel).
Af Kristian Thulesen Dahl (DF) m.fl.
(Anmeldelse 11.12.2012. Fremme 11.12.2012).
2) Besvarelse af oversendte spørgsmål til ministrene (spørgetid).

1) Til justitsministeren af:";kl. 13.00
398;name_party;":
Hvad vil regeringen gøre for at løse problemerne med bl.a. asylansøgere, der begår kriminalitet, som afsløret af TV 2 Nyhederne?
(Spm. nr. S 636).

1

Er det ministerens holdning, at bl.a. folkeskolen, folkekirken og kongehuset er institutioner, der på en afgørende måde er med til at binde
nationen sammen?
(Spm. nr. S 631).
6) Til kulturministeren af:";Martin Henriksen
778;name_party;":
Når ministeren har udtalt, at »kulturen er det, der binder en nation
sammen«, vil ministeren så forklare, hvad det betyder, og hvad det
kommer til at betyde for regeringens kulturpolitik?
(Spm. nr. S 634, skr. begr.).
7) Til social- og integrationsministeren af:";Christian Langballe
1058;name_party;":
Mener ministeren, at der er kommet konkrete resultater ud af de 46
mio. kr., der blev afsat i satspuljeordningen i november 2011 med
det formål at støtte og hjælpe udsatte prostituerede samt tilbyde
hjælp til at forlade prostitution?
(Spm. nr. S 638).

2) Til justitsministeren af:";Fatma Øktem
1363;name_party;":
Hvad vil ministeren gøre for at bekæmpe den omfattende kriminalitet blandt asylansøgere, herunder handel med narkotika, som dokumenteret af TV 2?
(Spm. nr. S 643).

8) Til social- og integrationsministeren af:
Joachim B. Olsen (LA):
Mener ministeren, i lyset af Økonomi- og Indenrigsministeriets analyse nr. 6 fra den 6. november 2012, hvoraf det fremgår, at lavindkomstgruppen målt på livsindkomst udgør 0,3 pct. af befolkningen,
når det ikke er »en opgørelse af, hvilke danskere der er fattige, f.eks.
i den forstand, at de ikke har råd til basale fornødenheder som mad,
tøj og husly«, men der i stedet er tale om »en opgørelse af personer
med relativt lave indkomster«, at der meningsfyldt kan tales om materiel fattigdom i Danmark?
(Spm. nr. S 642 (omtrykt)).

3) Til justitsministeren af:";Karsten Lauritzen
2180;name_party;":
Agter ministeren at adskille kriminelle asylansøgere fra de øvrige
beboere på landets asylcentre?
(Spm. nr. S 644).

9) Til miljøministeren af:";Karsten Lauritzen
2350;name_party;":
Mener ministeren, at det er hensigtsmæssigt, at Naturstyrelsen bruger ressourcer på at slå græs langs grøftekanterne i statsskovene?
(Spm. nr. S 632).

4) Til skatteministeren af:";Gitte Lillelund Bech
2553;name_party;":
Hvad er ministerens holdning til den åbenbart rigide fortolkning af
reglerne for anvendelsen af afgiftsfritagede brandbiler, som SKAT
har indtaget, der betyder, at brandbiler ikke (længere) må være behjælpelige med at tænde byens juletræ, og vil ministeren lægge en
mere smidig tolkning af reglerne for dagen, så brandbiler godt i begrænset omfang kan deltage i lignende arrangementer, der har et anerkendelsesværdigt formål, hvor brandvæsenet samtidig får vist sit
ansigt til glæde og gavn for byens børn og voksne?
(Spm. nr. S 624, skr. begr.).

10) Til miljøministeren af:";Dennis Flydtkjær
3155;name_party;":
Mener ministeren, at der skal være forskel på driften af statsskovene
og driften af parker, hvad angår arealpleje m.v.?
(Spm. nr. S 633).";Gitte Lillelund Bech
