split;reason;text;value
0;;"Fredag den 1. april 2011 (D)

1

Thomas Jensen (S) m.fl.:
Beslutningsforslag nr. B 111 (Forslag til folketingsbeslutning om afbureaukratisering og forenkling af ansøgning om boligstøtte),

75. møde";
232;Time;"Beslutningsforslag nr. B 114 (Forslag til folketingsbeslutning om
forrentning af lejers indbetalinger til depositum, forudbetalt leje og
udvendig og indvendig vedligeholdelse) og

Dagsorden
1) 1. behandling af lovforslag nr. L 173:
Forslag til lov om ændring af lov om taxikørsel m.v. (Tilladelser til
offentlig servicetrafik og krav til beklædning af førere af taxier).
Af transportministeren (Hans Christian Schmidt).
(Fremsættelse 23.03.2011).

Beslutningsforslag nr. B 115 (Forslag til folketingsbeslutning om
forbedring af lejeres tryghed og retsstilling ved fraflytning af private
udlejningsboliger).

2) 1. behandling af beslutningsforslag nr. B 66:
Forslag til folketingsbeslutning om nedlæggelse af regionerne.
Af Simon Emil Ammitzbøll (LA) m.fl.
(Fremsættelse 09.02.2011).

Beslutningsforslag nr. B 112 (Forslag til folketingsbeslutning om at
gøre sproget på offentlige hjemmesider og i offentlige breve, vejledninger, formularer og lign. mere forståeligt for borgerne).

Rasmus Prehn (S) og Line Barfod (EL) m.fl.:

Rasmus Prehn (S) m.fl.:
3) 1. behandling af beslutningsforslag nr. B 81:
Forslag til folketingsbeslutning om en undersøgelse af konsekvenserne af nedlæggelse af regionerne.
Af Simon Emil Ammitzbøll (LA) m.fl.
(Fremsættelse 04.03.2011).

Beslutningsforslag nr. B 113 (Forslag til folketingsbeslutning om
etablering af en pulje til genoprettelse af nedlagte valgsteder).
Line Barfod (EL) m.fl.:
Beslutningsforslag nr. B 116 (Forslag til folketingsbeslutning om
oprettelse af et frihedsråd til fremme af frihedsrettigheder).";kl. 10.00
1793;Time;"Karina Lorentzen Dehnhardt (SF) m.fl.:
Meddelelser fra formanden";Kl. 10:00
1897;title_name;":
Mødet er åbnet.
Der er i dag følgende anmeldelser:

Beslutningsforslag nr. B 117 (Forslag til folketingsbeslutning om at
forbedre tilbuddene på landets voldtægtscentre).
Per Clausen (EL) m.fl.:
Beslutningsforslag nr. B 118 (Forslag til folketingsbeslutning om
udbygning og opgradering af jernbanen Odense-Svendborg) og

Liselott Blixt (DF) m.fl.:
Beslutningsforslag nr. B 107 (Forslag til folketingsbeslutning om
ventetidsgaranti for børn, der er visiteret til at få en insulinpumpe).

Beslutningsforslag nr. B 119 (Forslag til folketingsbeslutning om
omstrukturering af ordningen om rejsetidskompensation gældende
for jernbanerejser).

Benny Engelbrecht (S) m.fl.:

Bjarne Laustsen (S) m.fl.:

Beslutningsforslag nr. B 108 (Forslag til folketingsbeslutning om en
ny ansvarsfordeling for håndtering af elskrot).

Beslutningsforslag nr. B 120 (Forslag til folketingsbeslutning om
oprettelse af yderligere studiepladser på maskinmesteruddannelsen).

Mette Gjerskov (S) m.fl.:

Eigil Andersen (SF) m.fl.:

Beslutningsforslag nr. B 109 (Forslag til folketingsbeslutning om nationalparker på havet) og

Beslutningsforslag nr. B 121 (Forslag til folketingsbeslutning om fritagelse for modregning i kontanthjælp af erstatning for kritisk sygdom).

Beslutningsforslag nr. B 110 (Forslag til folketingsbeslutning om
nedsættelse af en naturøkonomisk kommission).

2

Fredag den 1. april 2011 (L 173)

Kim Mortensen (S) m.fl.:
Beslutningsforslag nr. B 122 (Forslag til folketingsbeslutning om en
national strategi for øget olieindvinding til finansiering af velfærd og
overgangen til vedvarende energi).
Simon Emil Ammitzbøll (LA) m.fl.:
Forespørgsel nr. F 33 (Hvad er regeringens strategi for udviklingen
af den danske selskabsskat, og hvorledes påtænker regeringen fremover at tiltrække og fastholde virksomheder, i takt med at andre EUlande sænker deres selskabsskat?).
Titler på de anmeldte sager vil fremgå af www.folketingstidende.dk
(jf. ovenfor).
Europarådet har afgivet:
Beretning om Danmarks tilslutning til konkurrenceevnepagten.
(Beretning nr. 5).
Beretningen vil fremgå af www.folketingstidende.dk.

Det første punkt på dagsordenen er:
1) 1. behandling af lovforslag nr. L 173:
Forslag til lov om ændring af lov om taxikørsel m.v. (Tilladelser
til offentlig servicetrafik og krav til beklædning af førere af taxier).
Af transportministeren (Hans Christian Schmidt).
(Fremsættelse 23.03.2011).";Mogens Lykketoft
4304;Time;Forhandling;Kl. 10:01
4355;title_name;":
Forhandlingen er åbnet. Hr. Kristian Pihl Lorentzen som ordfører for
Venstre.";Mogens Lykketoft
4444;Time;(Ordfører);Kl. 10:02
4484;name_party;":
Hos Venstre anerkender vi taxiens store betydning for samfundet.
Taxien er et individuelt og fleksibelt transportmiddel, der er et vigtigt supplement til den kollektive trafik. Ikke kun erhvervslivet har
behov for en god taxidækning, også private borgere, der f.eks. skal
hjem fra en glad aften hos vennerne, har brug for at kunne ringe efter
en vogn. Derfor har vi brug for en god taxidækning landet over, i byen som på landet.
Desværre har vi i de seneste år oplevet en snigende taxidød, ikke
mindst i de tyndere befolkede egne af landet. Mange steder på landet
er det blevet svært at få fat i en taxa, når man skal hjem fredag eller
lørdag nat. Det er et problem, for det gør det ikke just mere attraktivt
at bo på landet. Dertil kommer, at ifølge politiet øger mangelen på
taxier også risikoen for spirituskørsel og vold i nattelivet. Derfor er
der behov for øget politisk fokus på at forebygge taxidøden, både her
på Christiansborg og så sandelig også ude i kommunerne.
Jævnfør taxiloven har den enkelte kommune en meget stor rolle
at spille for at sikre en ordentlig taxidækning, og inden for den nuværende lovgivning kan kommunalbestyrelserne faktisk trække på
en række instrumenter til sikring af taxier i landområderne, eksempelvis kan man vælge at fastsætte takster, som via en garantipulje

sikrer en god betaling for landture. Det er den såkaldte Aalborgmodel.
Desuden kan kommunen lægge en strategi for udbud af den offentlige servicekørsel, så der udbydes i mindre pakker. Dermed får
også den lille landtaxivognmand mulighed for at byde og sikre sig et
levebrød i løbet af ugen, så han også har mulighed for at køre taxi
fredag og lørdag nat.
Der er også grund til at glæde sig over, at teletaxier vinder frem
som et godt, fleksibelt og miljøvenligt alternativ til kørsel med store,
tomme busser på ydertidspunkter. Teletaxier er en god løsning for
borgerne, og teletaxierne er også med til at styrke de lokale taxivognmænd.
De såkaldte EP-tilladelser, erhvervsmæssig personbefordring,
jævnfør busloven har bredt sig med stor hast. Tilladelserne udstedes
for nuværende centralt i Trafikstyrelsen efter ansøgning og i stigende tal. De mange nye EP-tilladelser har i høj grad bidraget til taxidøden. Det er en høj pris at betale, for at kommuner og regioner måske
får kørt deres offentlige servicekørsel af patienter, elever og handicappede en smule billigere.
Med dette lovforslag sidestilles taxier og tilladelser til offentlig
servicetrafik, altså det, der svarer til de nuværende EP-tilladelser, lige såvel med hensyn til energikrav til køretøjerne som uddannelseskrav til chaufførerne, altså en mere fair konkurrencesituation for taxierne. Desuden lægges der op til en lokal behovsvurdering med
hensyn til bevillinger, så det bliver et lokalpolitisk ansvar at sikre en
god balance imellem taxibevillinger på den ene side og bevillinger
til offentlig servicekørsel på den anden side. Det er et godt tiltag, der
vil styrke det lokale politiske fokus og lokale ansvar for taxiernes
rammevilkår.
Jeg må dog sige, at Venstre fortsat er bekymret for, om dette tiltag er tilstrækkeligt. Måske er der behov for mere, der kan hindre
den nuværende udhuling af eksistensgrundlaget for taxier på landet.
Derfor ser vi frem til at kigge nærmere på sagen i forbindelse med
udvalgsbehandlingen af dette lovforslag. Vi må og skal have standset taxidøden.
Afslutningsvis vil jeg hilse det velkommen, at der med det lovforslag indføres profilbeklædning. Langt de fleste taxichauffører har
allerede en pæn påklædning, der viser, at de er taxichauffører. Det
hører sig også til sådan en udadvendt funktion, men der findes også
chauffører, som kører rundt i en påklædning, der ikke hører hjemme
i en taxa, og hvor det er svært at se, at der overhovedet er tale om
taxichauffører. Det skal naturligvis være sådan, at kunden med det
samme kan se, at her er en veluddannet og serviceminded chauffør,
ikke mindst i en tid, hvor der desværre meldes om flere og flere sorte
og uautoriserede taxier i nattelivet i de større byer, og derfor ser vi
frem til, at vi nu får de sidste taxier med på vognen, så alle ægte taxichauffører har en klar og professionel profil over for kunderne,
hvad enten det er borgere her i landet eller besøgende turister.
Venstre støtter lovforslaget.";Kristian Pihl Lorentzen
8763;Time;;Kl. 10:06
8802;title_name;":
Der er foreløbig to medlemmer, der har bedt om korte bemærkninger. Hr. Benny Engelhardt.";Mogens Lykketoft
8902;Time;;Kl. 10:06
8925;name_party;":
Det er i orden, hr. formand. Det er jo trods alt den 1. april i dag, så
man kan godt tillades lidt spas i denne tid: det skal man have lov til.
Jeg er først og fremmest glad for, at hr. Kristian Pihl Lorentzen
siger, at dette ikke nødvendigvis er nok. Jeg er parat til at slette udtrykket nødvendigvis. Vi er faktisk meget klar over, at dette ikke er
nok, men vi er meget tilfredse med at høre, at man i Venstre faktisk
er parat til at gå noget længere i forhold til at få præciseret, hvad det

Fredag den 1. april 2011 (L 173)

er for nogle krav, så vi skaber nogle fair og lige vilkår mellem taxaer
og EP-tilladelser.
Men der er dog et nedslagspunkt, som jeg godt lige vil dykke ned
i, og netop fordi det er den 1. april, måtte jeg ærlig talt også knibe
mig lidt i armen, da jeg kunne konstatere, at det jo faktisk er sådan,
at dette lovforslag bemyndiger selveste transportministeren til at
skulle udarbejde regler for, præcis hvordan påklædningen for de enkelte chauffører skal være. Det virker jo som en noget centralistisk
tilgang til det, især da hr. Kristian Pihl Lorentzen selv slår på, at de
lokale forhold skal være gældende.
Siden hvornår er det blevet Venstrepolitik sådan centralt fra Christiansborg at skulle bestemme, hvordan de enkelte personer i trafikken skal gå klædt?";Benny Engelbrecht
10226;Time;;Kl. 10:08
10265;title_name;":
Ordføreren.";Mogens Lykketoft
10288;Time;;Kl. 10:08
10317;name_party;":
Der tror jeg nu, at hr. Benny Engelbrecht laver en overfortolkning af
det, der står i lovforslaget. Det er jo ikke sådan, at transportministeren vil ind og fastsætte præcise og detaljerede regler for, at man nu
skal have hvid skjorte og blåt slips på osv. Det, der bare fastsættes
her, er, at med hensyn til de taxaer, vi har i Danmark, og som er led i
en autoriseret ordning, skal man altså kunne se, at der er tale om en
taxa. Og der må vi indrømme, at når man lander i lufthavnen i København, kan man i en del af de taxaer, der holder derude, overhovedet ikke se, at det er en taxachauffør. Der er jo heller ikke noget unormalt i, at sygeplejersker har profilbeklædning. De fleste accepterer, at en sygeplejerske går rundt i en hvid kittel osv. Så det er der jo
ikke noget unormalt i, og jeg synes, det er godt, at man fremover kan
se, at der er tale om en taxachauffør. Så tror jeg, at ministeren vil
overlade det trygt til den enkelte taxavirksomhed, hvilken profilbeklædning det så er: bare man kan se, at der er tale om en taxachauffør.
Jeg synes, det er tankevækkende, at de mange sorte taxaer, der
efterhånden standser på gaden her udenfor, når man kommer ud om
aftenen, og hvor man oplever at blive tilbudt at blive kørt hjem for
100 kr., også er værd at dæmme op for, og det vil profilbeklædningen være med til.";Kristian Pihl Lorentzen
11651;Time;;Kl. 10:09
11690;title_name;":
Hr. Benny Engelbrecht.";Mogens Lykketoft
11724;Time;;Kl. 10:09
11747;name_party;":
Åh jo, men det ville jo dog så være tilstrækkeligt bare at præcisere i
lovgivningen, at en taxachauffør skal være let genkendelig i sin påklædning, og så i øvrigt overlade det til selskaberne selv. Hvis der så
derudover er en udfordring i forhold til det her, så har vi jo også en
lokalpolitisk forankring i form af de lokale taxinævn. Der er vel ikke
grund til, at transportministeren ligefrem skal ind over det her, bl.a.
også fordi jeg da nemt kan forestille mig en situation, hvor det jo så
er transportministeren, der bliver den øverste myndighed i den her
sammenhæng, og så kommer der nok med tiden adskillige § 20spørgsmål om, hvorvidt slipset nu skal være blåt eller hvidt, og det
er da unødvendigt. Altså, vi skal vel ikke til at citere Mao Zedong
»de elsker uniformer, ikke silkestoffer«. Det er vel ikke det, der skal
til for at kunne skabe en forbedring for taxaerhvervet.";Benny Engelbrecht
12643;Time;;Kl. 10:10
12682;title_name;":
Ordføreren.

3";Mogens Lykketoft
12709;Time;;Kl. 10:10
12738;name_party;":
Først og fremmest virker det ikke kun at have en løs bemærkning i
lovbemærkningerne om det her. For at det skal virke, er vi nødt til at
have fastsat nogle regler for det, og det skal jo ikke være transportministeren, der fastsætter detaljerede regler for det her: det er jo netop det, der er pointen. Man kan sagtens lave det rundtomkring i landet, og man vil formentlig få forskellige profiler – bare det er en profil, der lader borgerne forstå, at her er der altså en taxa, der er autoriseret. Det synes vi er rigtig fornuftigt, og det er nødvendigt.
Vi har en tæt dialog med taxabranchen, vil jeg godt sige her, og
det er jo taxabranchen selv, der melder ud, at de ikke kan gøre op
med de få brodne kar, der er tilbage. Det er jo således, at store dele –
måske 90 pct. – af taxabranchen har en pæn profilbeklædning. Ikke
mindst ovre i Jylland, hvor jeg selv kommer fra, har jeg aldrig oplevet en taxa, hvor en chauffør ikke er i en pæn hvid skjorte og man
kan se, det er en taxa. Men der er altså nogle få tilbage, og dem skal
vi have med, og det er af hensyn til borgerne og af hensyn til de turister, der besøger Danmark.";Kristian Pihl Lorentzen
13877;Time;;Kl. 10:11
13916;title_name;":
Hr. Kim Christiansen for en kort bemærkning.";Mogens Lykketoft
13972;Time;;Kl. 10:11
13995;name_party;":
Tak for det. Jeg bemærkede, at hr. Kristian Pihl Lorentzen i sin tale
var bekymret for, om det her lovforslag gik langt nok. Hr. Kristian
Pihl Lorentzen nævnte også noget om, at det her var mere fair osv.
Det, jeg godt lige vil have slået fast, er: Mener hr. Kristian Pihl
Lorentzen, at det hjælper taxaerne, at man nu omdøber betegnelsen
EP-tilladelse og kalder det noget andet, nemlig tilladelse til offentlig
servicetrafik? Det ændrer jo altså ikke ret meget ifølge min optik,
men det kan være, der er noget, jeg ikke har læst.";Kim Christiansen
14537;Time;;Kl. 10:12
14576;title_name;":
Ordføreren.";Mogens Lykketoft
14599;Time;;Kl. 10:12
