split;reason;text;value
0;;"984

Torsdag den 12. november 1998 (D)

15. m ø d e";
91;Time;"Dagsorden
1) Anden behandling af lovforslag nr. L 8:
Forslag til lov om ændring af lov om folketingsvalg i Grønland. (Ændringer vedrørende kandidatanmeldelser, stedfortrædere, brevstemmeafgivning m.v.).
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 7/10 98. Første behandling 21/10 98.
Betænkning 29/10 98).
2) Første behandling af lovforslag nr. L 65:
Forslag til lov om undersøgelse af Politiets Efterretningstjeneste.
Af justitsministeren (Frank Jensen).
(Fremsat 28/10 98).
3) Første behandling af lovforslag nr. L 71:
Forslag til lov om ændring af udlændingeloven
og lov om midlertidig opholdstilladelse til visse
personer fra det tidligere Jugoslavien m.v. (Ophævelse af revisionsbestemmelse, registrering
af personfotografi m.v.).
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 29/10 98).
4) Første behandling af lovforslag nr. L 7:
Forslag til lov om ændring af værnepligtsloven
og lov om væmepligtens opfyldelse ved civilt
arbejde. (Ændring af reglerne om udelukkelse
af straffede værnepligtige, delvis ændring af
Værnepligtsnævnets funktion og sammensætning, udvidelse af fristen for ansøgning om
overførelse til civilt arbejde m.v.).
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 7/10 98).
5) Første behandling af lovforslag nr. L 9:
Forslag til lov om Det Centrale Personregister.
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 7/10 98).

6) Første behandling af lovforslag nr. L 72:
Forslag til lov om ændring af lov om kommunal
indkomstskat. (Ændring af statens afregning af
selskabsskat m.v. til kommunerne).
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 29/10 98).
7) Første behandling af lovforslag nr. L 59:
Forslag til lov om ændring af lov om administration af Det Europæiske Fællesskabs forordninger om markedsordninger for landbrugsvarer m.v. (Ændring af bemyndigelserne, rentesatsen, forældelse af strafansvar m.v.).
Af fødevareministeren (Henrik Dam Kristensen).
(Fremsat 28/10 98).
8) Første behandling af lovforslag nr. L 63:
Forslag til bogføringslov.
Af erhvervsministeren (Pia Gjellerup).
(Fremsat 28/10 98).
9) Første behandling af lovforslag nr. L 64:
Forslag til lov om ændring af lov om aktieselskaber. (Undladelse af at udstede aktiebreve i
forbindelse med handel på en autoriseret markedsplads, indførelse af aktiebogsfører).
Af erhvervsministeren (Pia Gjellerup).
(Fremsat 28/10 98).
10) Første behandling af lovforslag nr. L 75:
Forslag til lov om ændring af lov om radio- og
fjernsynsvirksomhed, lov om radiokommunikation og tildeling af radiofrekvenser og lov om
graveadgang og ekspropriation m.v. til telekommunikationsformål. (Deregulering af tekniske krav til fællesantenneanlæg, typegodkendelse af radiokommunikationsudstyr, erstatningsfastsættelse ved skader på telekabler m.v).
Af forskningsministeren (Jan Trøjborg).
(Fremsat 29/10 98).
11) Første behandling af lovforslag nr. L 73:
Forslag til lov om ændring af skattekontrolloven, kildeskatteloven, arbejdsmarkedsfondsloven, toldloven og en række afgiftslove. (Myndigheders adgang til privat ejendom uden retskendelse m.v.).
Af skatteministeren (Ole Stavad).
(Fremsat 29/10 98).

(124)
Torsdag den 12. november 1998 (D)
12) Første behandling af lovforslag nr. L 74:
Forslag til lov om ændring af kursgevinstloven,
skattekontrolloven og skattestyrelsesloven.
(Hensættelser i penge- og realkreditinstitutter
m.fl.).
Af skatteministeren (Ole Stavad).
(Fremsat 29/10 98).
13) Første behandling af lovforslag nr. L 61:
Forslag til lov om ændring af lov om social service og lov om dagpenge ved sygdom eller fødsel. (Tilskud til forældre, der vælger privat pasning, herunder disse forældres status i sygedagpengeloven).
Af socialministeren (Karen Jespersen).
(Fremsat 29/10 98).

Meddelelser fra formanden";kl. 10.00
3835;title_name;"Medlem af Folketinget Hans Hækkerup har
meddelt mig, at han på grund af udsendelse i
offentligt hverv ikke vil kunne give møde i Tinget i mindst 7 dage, hvorfor han anmoder om
orlov, jf. Folketingets forretningsordens § 41,
stk. 3, litra d, fra og med den 17. november 1998
og om, at stedfortræderen må blive indkaldt.
Medlemmer af Folketinget Peter Skaarup (DF),
Kristian Thulesen Dahl (DF) og Pia Kjærsgaard
(DF) har meddelt mig, at de ønsker skriftligt at
fremsætte:
Forslag til lov om ændring af straffeloven.
(Skærpelse af straffen for børnepornografi).
(Lovforslag nr. L 83).
Medlemmer af Folketinget Svend Erik Hovmand (V), Hans Christian Schmidt (V), Pernille
Sams (KF), Flemming Hansen (KF) og Sonja
Albrink (CD) har meddelt mig, at de ønsker
skriftligt at fremsætte:
Forslag til folketingsbeslutning om svarfrister
for offentlige myndigheder.
(Beslutningsforslag nr. B 42).

985

Medlemmer af Folketinget Christian H. Hansen
(DF), Kristian Thulesen Dahl (DF), Svend Aage
Fauerholdt (DF), Pia Kjærsgaard (DF) og Peter
Skaarup (DF) har meddelt mig, at de ønsker
skriftligt at fremsætte:
Forslag til folketingsbeslutning om tilvejebringelse af regler for erhvervelse af »kørekort« til
etablering af fødevareforretning, daglig drift
heraf samt for fratagelse af »kørekortet«, såfremt der konstateres væsentlige fejl og mangler
i forretningen.
(Beslutningforslag nr. B 43).
Medlemmer af Folketinget Hans Christian Schmidt (V), Kim Andersen (V), Knud Enggaard
(V), Helga Moos (V), Bodil Thrane (V), Jens Vibjerg (V), Frank Dahlgaard (KF), Lene Espersen
(KF), Henriette Kjær (KF), Svend Aage Fauerholdt (DF), Aase D. Madsen (DF) og Thorkild B.
Fransgaard (FP) har meddelt mig, at de ønsker
skriftligt at fremsætte:
Forslag til folketingsbeslutning om at fjerne
C02-afgifterné på erhvervslivet og de dertil hørende tilbageføringsordninger og erstatte dem
med regler om fælles gennemførelse, det såkaldte joint implementation.
(Beslutningsforslag nr. B 44).
Medlemmer af Folketinget Kristian Thulesen
Dahl (DF), Pia Kjærsgaard (DF), Egil Møller
(DF) og Peter Skaarup (DF) har meddelt mig, at
de ønsker at stille følgende forespørgsel til";Formanden
5991;title_name;"»Hvad kan statsministeren oplyse om Danmarks forhold til euroen, herunder om regeringens planer om at lade afholde en folkeafstemning med henblik på, at Danmark skal opgive
sin egen valuta og tilslutte sig euroen?«
(Forespørgsel nr. F 12).

986

Torsdag den 12. november 1998 (L 8)

Den første sag på dagsordenen var:
1) Anden behandling af lovforslag nr. L 8:
Forslag til lov om ændring af lov om folketingsvalg i Grønland. (Ændringer vedrørende
kandidatanmeldelser, stedfortrædere, brevstemmeafgivning m.v.).
Af indenrigsministeren (Thorkild Simonsen).
(Fremsat 7/10 98. Første behandling 21/10 98.
Betænkning 29/10 98).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Lovforslaget overgik derefter til tredje behandling.
Afstemning";statsministeren
6785;title_name;"Jeg foreslår, at lovforslaget går direkte til tredje
behandling uden fornyet udvalgsbehandling.
Hvis ingen gør indsigelse, betragter jeg det som
vedtaget. (Ophold). Det er vedtaget.

Den næste sag på dagsordenen var:
2) Første behandling af lovforslag nr. L 65:
Forslag til lov om undersøgelse af Politiets
Efterretningstj eneste.
Af justitsministeren (Frank Jensen).
(Fremsat 28/10 98).
Lovforslaget sattes til forhandling.
Forhandling";Formanden
7238;name_party;":
Indledningsvis vil jeg godt slå fast, at vi i Socialdemokratiet mener, at det desværre er nødvendigt med en hemmelig efterretningstjeneste
i et demokratisk samfund som det danske, simpelt hen for at samfundet kan beskytte sig mod
kræfter, som ikke anvender demokratiets metoder. I øjeblikket er truslerne især terrorisme, aktiviteter på den ekstreme højrefløj og overvåg-

ning af udenlandske efterretningstjenester, der
driver spionage mod Danmark.
Men der skal være klare retningslinjer for efterretningstjenesternes virksomhed og en effektiv parlamentarisk kontrol af deres aktiviteter.
Derfor er vi også tilfredse med, at justitsministeren allerede i april nedsatte et udvalg vedrørende politiets og forsvarets efterretningstjenester, som især skal fastlægge retningslinjer
for PETs fremtidige virksomhed, og at der
sideløbende hermed iværksættes drøftelser
mellem Folketingets partier om en styrkelse af
den demokratiske kontrol med efterretningstjenesterne.
Vi er derfor også tilfredse med, at justitsministeren og regeringen på baggrund af de
oplysninger, der er fremkommet om især om
PET's aktiviteter, med dette lovforslag har valgt
at iværksætte en uvildig undersøgelse med
henblik på at klarlægge og vurdere, om PET i
sin virksomhed i forhold til politiske partier,
faglige konflikter og politisk-ideologisk prægede grupperinger og bevægelser i Danmark har
efterlevet de regler og retningslinjer for tjenestens virksomhed, som har været fastsat af
Folketinget eller regeringen.
Når det er sagt, så må man konstatere, at der
i denne sag efterhånden optræder så mange
myter, modsatrettede interesser og forskelligartede dagsordener, at man som socialdemokrat
kan blive helt rundtosset, ikke mindst fordi der
nogle steder tilsyneladende er en interesse i at
få det til at se ud, som om Socialdemokratiet
med alle midler forsøger at forhindre en undersøgelse, hvilket betyder, at hver gang der sker
en udvikling i sagen, så flytter man bare målet.
Fokus i debatten forskydes hele tiden, og efterhånden kan det være svært for selv trænede
kendere af sagen at finde ud af, hvad det egentlig handler om, og hvad udgangspunktet for
det hele er.
Udgangspunktet er, at der i marts fremkom
oplysninger, der antydede, at PET havde overskredet retningslinjerne for tjenestens virksomhed i forhold til lovlig politisk aktivitet. På denne baggrund bad justitsministeren PET om en
redegørelse for de rejste spørgsmål. Da denne
redegørelse forelå, blev den underkastet almindelig udvalgsbehandling her i Folketinget.
Da der i denne forbindelse og i forbindelse
med arbejdet i udvalget om efterretningstjenestens fremtid fremkom papirer og oplysninger,
som klart viste, at der var problemer omkring
PET's virksomhed i forhold til de retningslinjer,

Torsdag den 12. november 1998 (L 65)
der var for tjenestens virksomhed, besluttede
justitsministeren prompte, at der skulle iværksættes en uvildig undersøgelse af, om der er begået ulovligheder eller ej, og hvem der i givet
fald har ansvaret herfor. Det er simpelt hen enhver regerings og justitsministers forpligtelse.
Samtidig fremgår det af lovforslaget, at undersøgelseskommissionen kan anmode særlig
sagkyndige om bistand til brug for undersøgelsen. Det vil sige, at der som led i undersøgelsen
på undersøgelseskommissionens foranledning
kan iværksættes en historisk undersøgelse, gerne tilbage til 1945, men en historisk undersøgelse kan ikke træde i stedet for en undersøgelse
med henblik på placering af det retlige ansvar.
Det kan være et vigtigt og nyttigt supplement:
Som det er blevet sagt af den højeste ekspertise på området, så vil PET-sagen aldrig blive
klarlagt til bunds, hvis den kommende undersøgelse alene overlades til historikere. Det er
nødvendigt at fastholde det juridiske sigte,
nemlig at afklare, om der er begået ulovligheder.
Endelig fastholder Socialdemokratiet i
spørgsmålet om Forsvarets Efterretningstjeneste, at nu må den iværksatte auditørundersøgelse afsluttes, så man kan konstatere, hvad de
eventuelle problemer består i, og så må man
derefter tage stilling til, hvad der så skal ske.
Skulle der være mistanke om, at FE har handlet
i modstrid med lovgivningen eller overtrådt
retningslinjer, vil det selvfølgelig blive undersøgt. Det må være den rigtige vej at gå. Retlige
undersøgelser kan i et retssamfund som det
danske ikke baseres alene på mistanker.
Socialdemokratiets linje har hele tiden været
klar. Vi har hele tiden været tilhængere af en
undersøgelse, hvis grundlaget herfor var til stede, og det er vi fortsat. Jeg kan så blot konstatere, at hvis man gentager de samme synspunkter igen og igen, så ender de til sidst med at
blive en nyhed.
Socialdemokratiet kan således støtte justitsministerens lovforslag, men vi er naturligvis
åbne over for en drøftelse af mulige forbedringer og præciseringer.
(Kort bemærkning).";Jacob Buksti
12074;name_party;":
Jeg vil godt bare her ved indledningen af debatten kvittere for, at den socialdemokratiske
ordfører siger, at Socialdemokratiet er åben
over for ændringsforslag og dermed en ændring af forslaget. Det synes vi er en god ting,

987

og som det er fremgået af pressen, så har vi
nogle helt konkrete forslag til, hvor man kunne
lave nogle ændringer.
Jeg forstår på den socialdemokratiske ordfører, at det ér en invitation til, at vi så for første
gang gennemfører en drøftelse af, om vi kan
blive enige om noget. Så det synes jeg er et godt
udgangspunkt for debatten, og det vil jeg godt
starte med at sige tak for.
Så vil jeg derudover spørge den socialdemokratiske ordfører: Hvorfor er Socialdemokratiet
så optaget af at få placeret et retligt ansvar? Når
man læser lovteksten, er det jo fuldstændig
klart, at tingene på en række områder vil være
forældede, og der vil derfor ikke kunne placeres
noget retligt ansvar. Hvorfor er man så så optaget af, at det retlige ansvar inden for de seneste år skal placeres, når vi i øvrigt snakker om
en undersøgelse, der går 30-40-50 år tilbage i
tiden?
(Kort bemærkning).";Søren Søndergaard
13202;name_party;":
Jeg vil da gerne kvittere for hr. Søren Søndergaards meget positive bemærkninger om, at jeg
skulle have sagt, at vi er villige til at diskutere,
sagen. Jeg var lige ved at sige, at det er jo derfor, det hedder et parlament. Det er jo sådan, at
for at man kan gennemføre forslag, så bliver
man her i Folketinget nødt til at have sådan ca.
90 mandater. Det er vi sådan set ret klar over,
og derfor deltager vi gerne i diskussionen, uden
at vi dermed har sagt, hvordan og hvorledes de
90 mandater eller mere skal skrues sammen.
Anderledes kan det jo ikke være.
Hvorfor er det så vigtigt at placere et retligt
ansvar? Jamen det er jo præcis det, det hele
handler om. Hvis det er sådan, at en regering
skal leve op til sit ansvar som regering, så bliver
den nødt til at undersøge det her med henblik
på, at der sker en klarlæggelse af, hvem der er
ansvarlig.
Det er også sådan, at fremtrædende folk, eksperter i det her spørgsmål, professor Jens Peter
Christensen, i den høring, som Information
holdt sidste torsdag, jo netop slog fast, at hvis
det er sådan, at det ikke skal ende med, at det
ender i en undersøgelse af alting og dermed
ingenting, så bliver man nødt til at præcisere,
hvad grundlaget er for undersøgelsen.
Og grundlaget er her en klarlæggelse af,
hvem der har ansvaret for det, og derefter må
man så konstatere, om der skal konstitueres et
eller andet ansvar i forhold til personer.

988

Torsdag den 12. november 1998 (L 65)

(Kort bemærkning).";Jacob Buksti
14682;name_party;":
Jeg bed mærke i, at hr. Jacob Buksti sagde, at
man fra regeringens side var opmærksom på, at
der skulle 90 mandater til. Det er selvfølgelig
også rigtigt, for at der kan blive et flertal. Betyder det så, at Socialdemokratiet eller regeringen
allerede har gjort sin stilling klar og vil lade det
her forslag køre igennem med det snævrest
mulige flertal?
Jeg synes, at det er meget betænkeligt, hvis vi
allerede på så tidligt et tidspunkt skal høre fra
regeringen, at sådan bliver det nok.

være nogen som helst tillid til, hvad der foregår. Det er regeringens bestræbelser. Det håber
jeg så at andre partier i givet fald også vil have
som deres.
Med hensyn til hr. Søren Søndergaards
spørgsmål så synes jeg, at det begynder at ligne
en strid om ord. Når hr. Søren Søndergaard siger, at først skal vi undersøge de her ting, og så
skal vi eventuelt senere gøre et retligt ansvar
gældende i forhold til personer, så er det jo
præcis det, der står i lovforslaget.

(Kort bemærkning).";Pia Kjærsgaard
15685;name_party;":
Vi er fuldstændig enige, når regeringen i sit forslag skriver, at det, det gælder om, er at afklare,
om efterretningstjenesten har overholdt landets
love og de retningslinjer, der er udstukket for
efterretningstjenestens arbejde. Og det er jo nok.
Det lægger jo en meget præcis ramme for
undersøgelsen. Det definerer jo meget præcist,
hvad der skal undersøges.
Men man behøver jo ikke samtidig at gå det
skridt videre i undersøgelsen, hvor man undersøger, hvem det er som i form af konkrete personer, der skal pålægges et ansvar for det, især
ikke, når langt den største del af undersøgelsen
omhandler en periode, hvor det er fuldstændig
klart, at der ikke kan gøres et ansvar gældende,
fordi tingene er forældede.
Derfor: Var det ikke en idé, at vi prøvede at
koncentrere os om det, som man ganske rigtigt
skriver i lovforslaget, nemlig at vi ønsker en afklaring af, om landets love og de retningslinjer,
der er udstukket, er blevet overholdt? Og så
lade det være ved det.
Hvorvidt der så senere skal køres sager mod
nogle folk, kommer jo an på, hvad der kommer
frem. Men at lægge det ind i undersøgelsen
synes jeg tværtimod udvider opgaven i stedet
for at præcisere den.

(Kort bemærkning).
Holger K. Nielsen (SF):
Som hr. Søren Søndergaard vil jeg også godt
kvittere for den åbenhed, der var i hr. Bukstis
tale. Jeg opfattede også talen derhen, at regeringen er interesseret i at diskutere mulige ændringer af lovforslaget og høre på gode argumenter fra andre partier her i Folketinget med
henblik på at få en god undersøgelse.
Det skal ikke være nogen hemmelighed, at vi
jo hele tiden har haft den norske Lundkommission som model for, hvad der kunne være en
god undersøgelse. Det er ikke, for at vi her i
Danmark bare skal kopiere, hvad de gjorde i
Norge, men jeg mangler stadig væk at høre,
hvorfor vi ikke så at sige kunne tage den norske
model. Det er det første spørgsmål.
Det andet spørgsmål er: Hvis det nu viser sig,
at vi har en fælles bestræbelse gående ud på, at
vi skal have en undersøgelse, der virkelig kan
få vendt alle sten, som statsministeren har sagt,
hvis vi har en fælles bestræbelse gående ud på,
at nu skal vi have sandheden frem om, hvad
der er sket omkring efterretningstjenesterne, og
hvis vi så kan påvise, at der er dele af det her
lovforslag, der begrænser mulighederne for, at
man faktisk får vendt alle sten, er Socialdemokratiet og regeringen så villige til at tage en
konstruktiv diskussion og forhandling om at
ændre lovforslaget, så vi har sikkerhed for, at
alle sten bliver vendt?

(Kort bemærkning).";Søren Søndergaard
