split;reason;text;value
0;;"700

Torsdag den 3. november 2005 (D)

11. m ø d e";
89;Time;"Dagsorden
1) Fortsættelse af forespørgsel nr. F 1 [afstemning]:
Forespørgsel til indenrigs- og sundhedsministeren [om nærdemokratiet i den fremtidige kommunalstruktur.
Af Ole Glahn (RV), Leif Mikkelsen (V), Pia Gjellerup (S), Poul Nødgaard (DF), Christian Wedell-Neergaard (KF), Kristen Touborg (SF) og
Line Barfod (EL).
(Forespørgslen anmeldt 6/10 2005. Fremme af
forespørgslen vedtaget 13/10 2005. Første del af
forespørgslen (forhandlingen) 1/11 2005. Forslag til vedtagelse nr. V 4 af Ole Glahn (RV), Pia
Gjellerup (S), Kristen Touborg (SF) og Line Barfod (EL). Forslag til vedtagelse nr. V 5 af Leif
Mikkelsen (V), Kristian Thulesen Dahl (DF) og
Christian Wedell-Neergaard (KF)).
2) Eventuelt: Tredje behandling af lovforslag
nr. L 12:
Forslag til lov om ændring af lov om fyrværkeri
og beredskabsloven. (Begrænsning af perioden
for detailsalg og anvendelse m.v.).
Af økonomi- og erhvervsministeren (Bendt
Bendtsen).
(Fremsat 5/10 2005. Første behandling 13/10
2005. Betænkning 27/10 2005. Anden behandling 1/11 2005).
3) Eventuelt: Tredje behandling af lovforslag
nr. L 16:
Forslag til lov om ændring af lov om Arbejdsmarkedets Tillægspension. (Forlængelse af den
midlertidige suspension af bidraget til Særlig
Pensionsopsparing og hjemmel til ny ATP-bidragssats - D-bidrag).
Af beskæftigelsesministeren (Claus Hjort Frederiksen).
(Fremsat 5/10 2005. Første behandling 13/10
2005. Betænkning 26/10 2005. Anden behandling 1/11 2005).

4) Første behandling af lovforslag nr. L 23:
Forslag til lov om ændring af lov om jernbane,
lov om amtskommunernes overtagelse af de
statslige ejerandele i privatbanerne og lov om
trafikselskaber. (EU's anden jernbanepakke, indberetning af sikkerhedsmæssige uregelmæssigheder, forsikring m.v.).
Af transport- og energiministeren (Flemming
Hansen).
(Fremsat 5/10 2005).
5) Første behandling af lovforslag nr. L 24:
Forslag til lov om nedlæggelse af visse gods- og
havnebaner.
Af transport- og energiministeren (Flemming
Hansen).
(Fremsat 5/10 2005).
6) Første behandling af beslutningsforslag nr.
B 4:
Forslag til folketingsbeslutning om kommunal
adgang til at indføre trafikbetalingssystemer.
Af Poul Henrik Hedeboe (SF) m.fl.
(Fremsat 6/10 2005).
7) Første behandling af lovforslag nr. L 14:
Forslag til lov om ændring af lov om arbejdsmiljø. (Begrænsning af arbejdsgiverens strafansvar
og skærpelse af straffene for visse overtrædelser,
der begås af ansatte m.v.).
Af beskæftigelsesministeren (Claus Hjort Frederiksen).
(Fremsat 5/10 2005).
8) Første behandling af lovforslag nr. L 15:
Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v. (Udvidet adgang til overflytning, supplerende dagpenge, forenkling
m.v.).
Af beskæftigelsesministeren (Claus Hjort Frederiksen).
(Fremsat 5/10 2005).
9) Første behandling af lovforslag nr. L 41:
Forslag til lov om indfødsrets meddelelse.
Af integrationsministeren (Rikke Hvilshøj).
(Fremsat 27/10 2005).
10) Første behandling af beslutningsforslag nr.
B 14:
Forslag til folketingsbeslutning om retskrav på
besøgsvisum.
Af Jørgen Arbo-Bæhr (EL) m.fl.
(Fremsat 13/10 2005).

Torsdag den 3. november 2005 (F1)
11) Første behandling af lovforslag nr. L 37:
Forslag til lov om ændring af lov om retssikkerhed og administration på det sociale område.
(Handlepligt ved uenighed, mellemkommunal
refusion ved passivitet, prisfastsættelse af mellemkommunal refusion, mellemkommunal refusion for plejevederlag, adgang til at indhente oplysninger i forbindelse med refusionspligten og
behandling af praksisundersøgelse på møde).
Af socialministeren (Eva Kjer Hansen).
(Fremsat 27/10 2005). '

701

Afstemning
Forslag til vedtagelse nr. V 5 af Leif Mikkelsen
(V), Kristian Thulesen Dahl (DF) og Christian
Wedell-Neérgaard (KF) (se side 553) vedtoges
med 60 stemmer (V, DF og KF) mod 51 (S, RV, SF
og EL).
Hermed var følgende forslag bortfaldet:
Forslag til vedtagelse nr. V 4 af Ole Glahn
(RV), Pia Gjellerup (S), Kristen Touborg (SF) og
Line Barfod (EL) (se side 550).
Hermed sluttede forespørgslen.

Samtykke til behandling";kl. 10.00
4141;title_name;":
De sager, der er opført under punkt 2 og 3 på
dagsordenen, kan kun med Tingets samtykke
behandles i dette møde, men hvis ingen gør indsigelse, betragter jeg samtykket som givet. (Ophold). Det er givet.

Den første sag på dagsordenen var:
1) Fortsættelse af forespørgsel nr. F 1 [afstemning]:
Forespørgsel til indenrigs- og sundhedsmini^
steren [om nærdemokratiet i den fremtidige
kommunalstruktur].
Af Ole Glahn (RV), Leif Mikkelsen (V), Pia Gjellerup (S), Poul Nødgaard (DF), Christian Wedell-Neergaard (KF), Kristen Touborg (SF) og
Line Barfod (EL).
(Forespørgslen anmeldt 6/10 2005. Fremme af
forespørgslen vedtaget 13/10 2005. Første del af
forespørgslen (forhandlingen) 1/11 2005. Forslag til vedtagelse nr. V 4 af Ole Glahn (RV), Pia
Gjellerup (S), Kristen Touborg (SF) og Line Barfod (EL). Forslag til vedtagelse nr. V 5 af Leif
Mikkelsen (V), Kristian Thulesen Dahl (DF) og
Christian Wedell-Neergaard (KF)).";Niels Helveg Petersen
5101;title_name;":
Forhandlingen er afsluttet, og vi går derfor
straks til afstemning.

Den næste sag på dagsordenen var:
2) Tredje behandling af lovforslag nr. L 12:
Forslag til lov om ændring af lov om fyrværkeri og beredskabsloven. (Begrænsning af perioden for detailsalg og anvendelse m.v.).
Af økonomi- og erhvervsministeren (Bendt
Bendtsen).
(Fremsat 5/10 2005. Første behandling 13/10
2005. Betænkning 27/10 2005. Anden behandling 1/11 2005).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget vedtoges enstemmigt med 112
stemmer.";Niels Helveg Petersen
5732;title_name;":
Lovforslaget vil nu blive sendt til statsministeren.

702

Torsdag den 3. november 2005 (L 16)

Den næste sag på dagsordenen var:
3) Tredje behandling af lovforslag nr. L 16:
Forslag til lov om ændring af lov om Arbejdsmarkedets Tillægspension. (Forlængelse af
den midlertidige suspension af bidraget til
Særlig Pensionsopsparing og hjemmel til ny
ATP-bidragssats - D-bidrag).
Af beskæftigelsesministeren (Claus Hjort Frederiksen).
(Fremsat 5/10 2005. Første behandling 13/10
2005. Betænkning 26/10 2005. Anden behandling 1/11 2005).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.";Niels Helveg Petersen
6374;Time;"Afstemning
Lovforslaget vedtoges med 65 stemmer (V, DF,
KF og EL) mod 50 (S, RV og SF).";Kl. 10.05
6506;title_name;":
Lovforslaget vil nu blive sendt til statsministeren.

Den næste sag på dagsordenen var:
4) Første behandling af lovforslag nr. L 23:
Forslag til lov om ændring af lov om jernbane,
lov om amtskommunernes overtagelse af de
statslige ejerandele i privatbanerne og lov om
trafikselskaber. (EU's anden jernbanepakke,
indberetning af sikkerhedsmæssige uregelmæssigheder, forsikring m.v.).
Af transport- og energiministeren (Flemming
Hansen).
(Fremsat 5/10 2005).
Lovforslaget sattes til forhandling.
Forhandling";Niels Helveg Petersen
7038;name_party;":
Dette her lovforslag sætter jernbanesikkerheden
i fokus. Anledningen er implementering af dele

af EU's anden jernbanepakke. Lovforslaget indeholder desuden en forenkling af reglerne om
forsikring af jernbanevirksomhed og endelig en
mulighed for, at indberetning til Trafikstyrelsen
af uregelmæssigheder på jernbanen ved jernbanekørsel kan ske uden konsekvenser for den,
der indberetter, og kan ske i fortrolighed.
I Venstre synes vi, at det er væsentligt at have
jernbanesikkerheden i fokus hele tiden. Vi kan
ikke holde til at have usikre jernbaner, og derfor
ønsker vi sikkerhed frem for alt. Alle delene i
lovforslaget vil være med til at forbedre jernbanesikkerheden, hvorfor vi kan støtte lovforslaget.";Gitte Lillelund Bech
7791;title_name;":
Tak til ordføreren. Næste ordfører er fru Jytte
Wittrock.";Niels Helveg Petersen
7869;name_party;":
Lovforslaget er et eksempel på, hvordan der efterhånden samles en del emner under ét forslag,
og det gør det ikke nødvendigvis nemmere at
gennemskue. Der er i al sin enkelhed her tale
om, at i tre forskellige love, nemlig i lov om jernbaner, i lov om amtskommunernes overtagelse
af de statslige ejerandele i privatbanerne og i lov
om trafikselskaber, tilpasses visse regler EU's
jernbanepakke omkring forhold vedrørende
jernbanesikkerhed. Der justeres i jernbanelovens
regler om forsikring, og i indberetningsreglen
tilpasses der for at forbedre jernbanesikkerheden. Det kan vi i Socialdemokratiet kun se som
en positiv udvikling og en forbedring, så det er
vi positive over for.
Vi har med tilfredshed noteret os, at den mulighed, som ministeren skulle have haft for at
lade internationale vedtagelser være gældende
på andre sprog end dansk, er taget ud af lovforslaget i overensstemmelse med visse høringssvars ønske.
Vedrørende privatbanerne er vi opmærksomme på, at der i forslaget slås fast, at der ikke er
lagt op til en ændring af omfanget af trafik, men
alligevel er der lagt op til en revurdering og en
ændring af bestemmelserne om, hvordan man
opgør kravene som aftalt i 2000, for at aftalerne
om kapaciteten kunne blive overholdt.
Vi vil under udvalgsarbejdet sikre os, at der
derved ikke reelt åbnes en mulighed for, at visse
strækninger forringes. Men når vi har det afklaret, er vi sikre på, at det her er et lovforslag, som
vi kan støtte.

. Torsdag den 3. november 2005 (L 23)";Jytte Wittrock
