split;reason;text;value
0;;"4231

9/4 91: Dagsorden

4232

Af boligministeren (Svend Erik Hovmand).

44. møde";
117;Time;"Dagsorden:
1) Spørgsmål omfremme afforespørgsel nr. F 18:
Forespørgsel til socialministeren og boligministeren [om at sikre, at udbudet af plejehjemspladser og ældreboliger tilpasses de ældres ønsker og behov, og at der ydes tilstrækkelig
hjælp til ældre i eget hjem].
Af Inger Stilling Pedersen (KRF) m.fl.
2) Tredje behandling af lovforslag nr. L 126:
Forslag til lov om ændring af lov om forhøjelse af hædersgaver.
Af Grete Schødts (S) og Bente Juncker (CD)
m.fl.
3) Tredje behandling af lovforslag nr. L 49:
Forslag til lov om ændring af lov om fremgangsmåden ved ekspropriation vedrørende
fast ejendom.
Af trafikministeren (Ikast).
4) Tredje behandling af lovforslag nr. L 46:
Forslag til lov om ændring af lov om byfornyelse og boligforbedring (byfornyelsesloven)
og af lov om påligningen af indkomst- og formueskat til staten (ligningsloven). (Tilskud ved
kondemnering af ejerboliger og andelsboliger).
Af boligministeren (Svend Erik Hovmand).
5) Tredje behandling af lovforslag nr. L 90:
Forslag til lov om ændring af lov om boligbyggeri, realkreditlov og lov nr. 138 af 7. marts
1990 om ændring af forskellige lovbestemmelser. (Kvoter for 1991. Ændret finansiering af
byggeskader m.v. Ændrede regler om vedtægterne for Boligselskabernes Landsbyggefond.
Begrænsning af driftsudgifterne. Uddelegering
til kommunerne af behandlingen af den enkelte
støttesag m.v.).

6) Anden behandling af lovforslag nr. L 48:
Forslag til lov om ændring af realkreditlov.
(Adgang til at yde lån ved institutskifte, intern
revision m.v.).
Af boligministeren (Svend Erik Hovmand).
7) Anden behandling af lovforslag nr. L 96:
Forslag til lov om ændring af lov om revisionen af statens regnskaber m.m. (Overførelse af
Rigsrevisionen til Folketinget).
Af H. P. Clausen (KF), Henning Rasmussen
(S), Ivar Hansen (V), Lilli Gyldenkilde (SF) og
Kirsten Jacobsen (FP).
8) Anden behandling af lovforslag nr. L 152:
Forslag til lov om indfødsrets meddelelse.
Af indenrigsministeren (Thor Pedersen).
9) Forespørgsel nr. F 6:
Forespørgsel til justitsministeren [om, hvilke
ændringer af udlændingeloven ministeren agter at foreslå i indeværende folketingssamling].
Af Pia Kjærsgaard (FP) og Tom Behnke
(FP).
10) Første behandling af beslutningsforslag nr.
B 60:
Forslag til folketingsbeslutning om kørselsordninger for svært bevægelseshæmmede.
Af Tove Lindbo Larsen (S), Tommy Dinesen
(SF), Arne Melchior (CD) og Inger Stilling Pedersen (KRF) m.fl.

Meddelelser fra formanden:";kl. 13.00
2580;title_name;"Medlemmer af Folketinget Ole Espersen (S),
Pernille Forchhammer (S), Hans Hækkerup
(S), Erik B. Smith (S), Trøjborg (S) og Bjørn
Westh (S) har meddelt mig, at de ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om en dansk
indsats til fordel for Golflaigens ofre, kurdiske
flygtninge mfl.
(Beslutningsforslag nr. B 67).

4233

9/4 91: Skriftlig fremsættelse

Skriftlig fremsættelse afforslag:";Formanden
3006;name_party;":
Som ordfører for forslagsstillerne tillader jeg
mig herved at fremsætte:
Forslag til folketingsbeslutning om en dansk
indsats til fordel for Golfkrigens ofre, kurdiske
flygtninge mfl.
(Beslutningsforslag nr. B 67).
Jeg henviser i øvrigt til de bemærkninger, der
ledsager forslaget, og anbefaler det til Tingets
velvillige behandling.
Den første sag på dagsordenen var:
1) Spørgsmål om fremme affforespørgsel nr. F 18:
Forespørgsel til socialministeren og boligministeren [om at sikre, at udbudet afpplejehjemspladser og ældreboliger tilpasses de ældres ønsker og
behov, og at der ydes tilstrækkelig hjælp til ældre
i eget hjem].
Af Inger Stilling Pedersen (KRF) m.fl.
(Forespørgslen anmeldt 2/4 91).";Ole Espersen
3719;title_name;"Hvis ingen gør indsigelse mod fremme af
denne forespørgsel, betragter jeg Tingets samtykke dertil som givet. (Ophold). Det er givet.

4234

stemningen, så er de velkomne. Men så skal det
også være nu, for nu begynder afstemningen
om lovforslagets endelige vedtagelse.
Afstemning
Lovforslaget
vedtoges enstemmigt med 128 stemmer.";Formanden
4059;title_name;"Lovforslaget vil nu blive sendt til statsministeren.
Den næste sag på dagsordenen var:
3) Tredje behandling af lovforslag nr. L 49:
Forslag til lov om ændring af lov om fremgangsmåden ved ekspropriation vedrørende fast
ejendom.
Af trafikministeren (Ikast).
(Fremsat 16/1 91. Første behandling 25/1
91. Betænkning 21/3 91. Anden behandling
4/4 91).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning

Den næste sag på dagsordenen var:
2) Tredje behandling af lovforslag nr. L 126:
Forslag til lov om ændring af lov om forhøjelse
af hædersgaver.
Af Grete Schødts (S) og Bente Juncker (CD)
m.fl.
(Fremsat 5/2 91. Første behandling 7/3 91.
Betænkning 21/3 91. Anden behandling 4/4
91).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.";Formanden
4902;title_name;"Vi går til afstemning. Jeg ved ikke, om medlemmerne i sidegangen ønsker at deltage i af-

Lovforslaget
vedtoges enstemmigt med 136 stemmer.";Formanden
5053;title_name;"Lovforslaget vil nu blive sendt til statsministeren.
Den næste sag på dagsordenen var:
4) Tredje behandling af lovforslag nr. L 46:
Forslag til lov om ændring af lov om byfornyelse og boligforbedring (byfornyelsesloven) og af
lov om påligningen af indkomst- og formueskat
til staten (ligningsloven).(Tilskud ved kondemnering af ejerboliger og andelsboliger).
Af boligministeren (Svend Erik Hovmand).
(Fremsat 10/1 91. Første behandling 23/1
91. Betænkning 2/4 91. Anden behandling 4/4
91).

4235

9/4 91:3. beh. af f. 1.1. vedr. byfornyelse og boligforbedring m.v.

Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.

4236

Forslag til lov om ændring af realkreditlov.
(Adgang til at yde lån ved institutskifte, intern revision m.v.).
Af boligministeren (Svend Erik Hovmand).
(Fremsat 10/1 91. Første behandling 23/1
91. Betænkning 4/4 91).

Afstemning
Lovforslaget
vedtoges enstemmigt med 136 stemmer.";Formanden
6012;title_name;"Lovforslaget vil nu blive sendt til statsministeren.
Den næste sag på dagsordenen var:
5) Tredje behandling af lovforslag nr. L 90:
Forslag til lov om ændring af lov om boligbyggeri, realkreditlov og lov nr. 138 af 7. marts 1990
om ændring af forskellige lovbestemmelser.
(Kvoter for 1991. Ændret finansiering af byggeskader m.v. Ændrede regler om vedtægterne for
Boligselskabernes Landsbyggefond. Begrænsning af driftsudgifterne. Uddelegering til kommunerne af behandlingen af den enkelte støttesag m.v.).
Af boligministeren (Svend Erik Hovmand).
(Fremsat 24/1 91. Første behandling 6/2 91.
Betænkning 2/4 91. Anden behandling 4/491).
Der var ikke stillet ændringsforslag.
Lovforslaget sattes til forhandling.
Ingen bad om ordet.
Afstemning
Lovforslaget
vedtoges med 69 stemmer (KF, V, FP, CD, RV
og KRF) mod 67 (S og SF).";Formanden
6847;title_name;"Lovforslaget vil nu blive sendt til statsministeren.
Den næste sag på dagsordenen var:
6) Anden behandling af lovforslag nr. L 48:

Der var stillet 9 ændringsforslag i betænkningen.
Uden for betænkningen var der ikke stillet
ændringsforslag.
Lovforslagets paragraffer, ændringsforslagene og spørgsmålet om lovforslagets overgang til
tredje behandling sattes til forhandling under
ét.
Forhandling";Formanden
