split;reason;text;value
0;;"Fredag den 1. juli 2011 (D)

1

1970 til 1973 bestred posten som den første rektor på Roskilde Universitetscenter.

108. møde

Han blev igen medlem af Folketinget fra 1975 og helt frem til 1998,
hvorefter han i en alder af 70 år udtrådte af Folketinget efter samlet
at have været medlem i mere end 27 år.";
339;Time;"Dagsorden
Formandens mindeord for Erling Olsen
1) Spørgsmål om meddelelse af orlov til og indkaldelse af stedfortræder for medlem af Folketinget Anne Marie Geisler Andersen (RV).
2) Indstilling fra Udvalget til Valgs Prøvelse.
3) 3. behandling af lovforslag nr. L 212:
Forslag til lov om ændring af udlændingeloven. (Skærpede regler for
udenlandske studerende).
Af integrationsministeren (Søren Pind).
(Fremsættelse 01.06.2011. 1. behandling 14.06.2011. Betænkning
17.06.2011. 2. behandling 21.06.2011).
4) 2. (sidste) behandling af beslutningsforslag nr. B 144:
Forslag til folketingsbeslutning om opfordring til at trække aktstykke
128 af 12. maj 2011 om permanent toldkontrol i Danmark (styrket
grænsekontrol) tilbage fra Finansudvalget med henblik på at styrke
forudsætningerne for en mobil, fleksibel og efterretningsbaseret indsats mod grænseoverskridende kriminalitet.
Af Morten Bødskov (S), Ole Sohn (SF), Morten Østergaard (RV) og
Christian H. Hansen (UFG) m.fl.
(Fremsættelse 14.06.2011. 1. behandling 21.06.2011. Betænkning
27.06.2011).

Erling Olsen bestred boligministerposten fra den 30. august 1978 til
den 10. september 1982, først i SV-regeringen under Anker Jørgensens ledelse og senere i de skiftende regeringer under Anker Jørgensen. Erling Olsen var justitsminister i Regeringen Poul Nyrup Rasmussen fra den 29. marts 1993 til den 27. september 1994.
Efter folketingsvalget den 21. september 1994 blev Erling Olsen
valgt som formand for Folketinget, og han bestred denne post frem
til det følgende valg den 11. marts 1998, hvor han ikke genopstillede.
Fra sin tid som formand for Folketinget vil han blandt meget andet
blive husket for sit ønske om at styrke Folketinget – det, der siden
hen er blevet døbt Olsen-planen.
Erling Olsens ønske var at få mere magt tilbage til Folketinget – der
skulle være en bedre balance mellem regeringen, EU, eksperterne og
Folketinget.
Det lykkedes for Erling Olsen at få de væsentligste dele af planen
vedtaget, og dermed fik han sat et afgørende og varigt aftryk på sin
gamle arbejdsplads.
Erling Olsen besad et intellekt ud over det sædvanlige, hvilket helt
fortjent gav ham tilnavnet Uglen – et tilnavn, han i øvrigt selv fandt
passende. Han var klarsynet og havde en meget veludviklet humoristisk sans. Samtidig var han et særdeles venligt og hjælpsomt menneske med et positivt og lyst livssyn.
Han vil blive savnet.";kl. 10.00
2728;Time;Formandens mindeord for Erling Olsen;Kl. 10:00
2779;title_name;"Mødet er åbnet.
Mandag den 27. juni 2011 afgik forhenværende formand for Folketinget Erling Olsen ved døden.
Jeg vil bede Folketinget sammen med mig mindes Erling Olsen.
Erling Olsen blev første gang opstillet til Folketinget i 1964. Samme
år blev han valgt til Folketinget, og herefter var han medlem frem til
1966 og igen fra 1971 til 1973, samtidig med at han i perioden fra

Jeg vil bede om, at Tinget holder 1 minuts stilhed til ære for Erling
Olsen.
Æret være hans minde!
(Medlemmerne påhørte stående formandens mindeord og holdt 1 minuts stilhed).

2

Fredag den 1. juli 2011 (UVP )

Det næste punkt på dagsordenen er:
1) Spørgsmål om meddelelse af orlov til og indkaldelse af stedfortræder for medlem af Folketinget Anne Marie Geisler Andersen (RV).";Formanden
3547;Time;Der er ingen, der beder om ordet.;Kl. 10:03
3592;Time;Afstemning;Kl. 10:05
3618;title_name;"Medlem af Folketinget Anne Marie Geisler Andersen har søgt om
orlov fra den 1. august i år på grund af graviditet og fødsel.";Formanden
3756;title_name;"Vi går til afstemning om lovforslagets endelige vedtagelse, og der
kan stemmes.

Hvis ingen gør indsigelse, vil jeg betragte det som vedtaget, at der
meddeles orlov som ansøgt, og at stedfortræderen indkaldes som
midlertidigt medlem.
Det er vedtaget.

(Problemer med afstemningsanlægget).

Det næste punkt på dagsordenen er:
2) Indstilling fra Udvalget til Valgs Prøvelse";Formanden
4137;Time;"Forhandling

Vi afbryder denne afstemning og prøver lige at flytte de pågældende,
som ikke kommer igennem, til en anden plads, og så tager vi afstemningen igen.
Det vil sige, at vi stemmer om den endelige vedtagelse af lovforslag nr. L 212, og jeg beder om, at medlemmerne registrerer, om det
fremgår af tavlen, at de pågældende afstemningstryk er registreret.
Der kan stemmes.
Afstemningen slutter.
For stemte 57 (V, DF, KF og LA), imod stemte 48 (S, SF, RV, EL
og Christian H. Hansen (UFG)), hverken for eller imod stemte 0.
Lovforslaget er vedtaget og bliver sendt til statsministeren.";Kl. 10:04
4741;title_name;"Fra Udvalget til Valgs Prøvelse har jeg modtaget indstilling om, at 1.
stedfortræder for Radikale Venstre i Københavns Omegns Storkreds,
Nadeem Farooq, godkendes som midlertidigt medlem af Folketinget
fra og med den 1. august i år, i anledning af Anne Marie Geisler Andersens orlov.
Der er ingen, der beder om ordet, og så går vi til afstemning.";Formanden
