split;reason;text;value
0;;"Tirsdag den 3. maj 2005 (D)

29, m o d e";
74;Time;":
Dagsorden
1) Spørgsmål til ministrene.
(Spørgetimen).
2) Fortsættelse af forespørgsel nr. F 9 [afstemning]:
Forespørgsel til integrationsministeren [om udlændingeloven].
Af Elsebeth Gerner Nielsen (RV), Lotte Bundsgaard (S), Steen Gade (SF), Jørgen Arbo-Bæhr
(EL) m.fl.
(Forespørgslen anmeldt 15/3 2005. Fremme af
forespørgslen vedtaget 18/3 2005. Første del af
forespørgslen (forhandlingen) 29/4 2005. Forslag til vedtagelse nr. V 14 af Elsebeth Gerner";kl. 13.00
569;name_party;": Steen
Gade (SF) og Jørgen Arbo-Bæhr (EL)).
3) Tredje behandling af lovforslag nr. L105:
Forslag til lov. orri ændring af lov om friskoler og
private grundskoler 'ffi.v. (Skolernes frihed/mål
for undervisningen, krav til bestyrelsesmedlemmer, lærere og tilsynsførende, herunder om i
danskkundskaber, samt tilsyri m . v . ) . .
Af undervisningsministeren (Bertel Haarder).
(Fremsat 23/2 2005. Første behandling 2/3 2005.
Betænkning 21/4 2005: Anden behandling 26/4
2005. Tillægsbetænkning 26/4 2005).

2443

5) Anden behandling af lovforslag nr. L 78:
Forslag til lov om ændring af udlændingeloven,
lov oin ægteskabs indgåelse og opløsning og repatrieringsloven. (Skærpet straf for ulovlig be- skæftigelse, afskaffelse af mad é
=
styrkelse af oplysningsgrundlaget i sager om 홢:
helbredsbetinget humanitær opholdstilladelse,
præcisering af Flygtningenævnets uafhængighed, fremhævelse af hensynet til familiens en- !
hed/ udvidelse af personkredsen, der kan modtage hjællfefter: repatrieringsloven, m.v.). ' i'
Af integrationsministeren. (Rikke Hvilshøj). 홢
""
(Fremsat 23/2 2005. Første behandling 4/3 2005.
Betænkning 26/4 2005. Ændringsforslag nr. 1-3 '
af 28/4 2005 uden for betænkningen af integrationsministeren (Rikké Hvfo
' :
^홢
'홢
홢
홢
':
6) Forhandling om redegørelse nr. R 6:
Ud enrigsminis tereris redegørelse af 26/4 2005 '
om Europarådets virksomhed og Danmarks déltagelse heri.
'
홢홢
vi': "" Af udenrigsministeren (Per Stig Møller). ' ' '
. (Redegørelsen anmeldt 26/4 2005. Redegørelsen
givét 26/4 2005. Meddelelse om forhandling :
26/4 2005).
'
7) Første behandling af beslutningsforslag nr.
B 47:
_
Forslag til folketingsbeslutning om at pålægge
regeringen at modarbejde, at EU's våbenembargo mod Kina ophæves.
Af Søren Espersen (DF) m.fl.
(Fremsat 30/3 2005).
8) Første behandling ar lovforslag nr. L 141:
Forslag til lov om videreanvendelse af den offentlige sektors in formationer.'.
- .r
Af videnskabsministeren (Helge Sander). '
(Fremsat 31/3 :2005): 홢 홢 홢
11

4) Anden behandling af lovforslag nr. L 77:
Forslag til lov om ændring af udlændingeloven.
9) Første behandling af beslutningsforslag nr.
(Tilknytning til Eurodac-forordningen og DubB '41:
'x
c
linforordningen på mellemstatsligt grundlag
. Forslag til folketingsbeslutning om en videregåm.v.).
ende teologisk uddannelse i islam som akadeAf integrationsministereri (Rikke Hvilshøj).
(Fremsat 23/2 2005. Første behandling 4/3 2005. misk grundlag for varetagelse af religiøs embedsvirksdmhëd i muslimske trossamfund.
Betænkning 26/4 2005).
Af Anhe-Marie Meldgaard (S) m.fl.
1
(Fremsat30/32005).
10), Første behandling af lovforslag nr. Ij 157:
Forslag til lov om 'indhentelse af børneattest i '1 .
forbindelse med ansættelse af personale m. v.' :
, Af kulturministeren (Brian Mikkèlsèh). '
(Fremsat 13/4 2005).

2444

Tirsdag den 3. maj 2005 (Spm)

11) Første behandling af beslutningsforslag nr.
B 26:
Forslag til folketingsbeslutning om gratis adgang til museer.
Af Per Clausen (EL) m.fl.
(Fremsat 17/3 2005).

Medlemmer af Folketinget Lars Christian Lilleholt (V), Torben Hansen (S), Tina Pedersen (DF),
Charlotte Dyremose (KF), Johs. Poulsen (RV),
Anne Grete Holmsgaard (SF) og Per Clausen
(EL) har meddelt mig, at de ønsker at stille følgende forespørgsel til transport- og energiministeren:

12) Første behandling af beslutningsforslag nr.
B 23:
»Hvad kan ministeren oplyse om regeringens
Forslag til folketingsbeslutning om forbedring af . fremtidige energipolitiske initiativer set i lyset af
lejeres tryghed og retsstilling ved fraflytning fra
den energipolitiske redegørelse?«
private udlejningsboliger.
(Forespørgsel nr. F 19).
Af Lissa Mathiasen (S) m.fl.
(Fremsat 16/3 2005).
13) Første behandling af beslutningsforslag nr.
B 24:
Forslag til folketingsbeslutning om sikring af og
øget indflydelse for beboerrepræsentationerne i
private udlejningsejendomme.
Af Lissa Mathiasen (S) m.fl.
(Fremsat 16/3 2005).
14) Første behandling af beslutningsforslag nr.
B 25:
Forslag til folketingsbeslutning om priskonkurrence og bedre omkostningsstyring i private udlejningsejendomme.
Af Lissa Mathiasen (S) m.fl.
(Fremsat 16/3 2005).

Meddelelser fra formanden";Nielsen
4739;title_name;":
Socialdemokratiets folketingsgruppe har meddelt mig, at den har udpeget medlemmer af Folketinget René Skau Björnsson og Frode Sørensen
som nye medlemmer af Ligningsrådet for den
resterende del af indeværende funktionsperiode
i stedet for Jakob Buksti og Jens Peter Vernersen.
De pågældende er herefter valgt.

Den første sag på dagsordenen var:
1) Spørgsmål til ministrene.
Spørgetimen";Poul Nødgaard
5160;title_name;":
Til at besvare spørgsmål i spørgetimen i dag har
statsministeren udpeget følgende ministre: finansministeren, justitsministeren, undervisningsministeren og kirkeministeren.
Der er ikke anmeldt nogen spørgere til finansministeren. Jeg skal spørge, om der er no-,
gen, der ønsker at melde sig som spørger til finansministeren? (Ophold). Det er ikke tilfældet.
Til justitsministeren er anmeldt følgende
spørger:
1. Jørgen Arbo-Bæhr
Til kirkeministeren er indtil nu anmeldt følgende spørgere:
2. Pernille Vigsø Bagge
3. Søren Krarup
Til undervisningsministeren er indtil nu anmeldt:
4. Louise Frevert
5. Søren Krarup
Jeg skal spørge, om flere ønsker at tilmelde
sig som spørgere? (Ophold). Det er ikke tilfældet.
Så-vil de pågældende få ordet i den rækkefølge,
der er nævnt.

Socialdemokratiets folketingsgruppe har meddelt mig, at den har udpeget medlemmer af Folketinget Helle Thorning-Schmidt og Henrik Sass,
Larsen som nye medlemmer af Danmarks Nationalbanks repræsentantskab for den resterenSpm. nr. US 32 ,
de del af indeværende funktionsperiode i stedet :
for Pia Gjellerup, og Pernille Blach Hansen. z 홢, Jørgen Arbo-Bæhr (EL):
De pågældende er herefter valgt.
De seneste måneder har vi. været vidne til en . !
række overfald og voldshandlinger med racisti-

Tirsdag den 3. maj 2005 (Spm)
ske motiver. Det mest skræmmende eksempel er
fra Langeskov på Fyn, hvor en somalisk familie
blev overfaldet af en række folk, som havde
klart racistiske motiver.
I den forbindelse synes jeg, det har været slående, at bl.a. justitsministeren har været nærmest larmende tavs over for det, der kunne betegnes som racistisk vold, og derfor kunne jeg
godt tænke mig at høre justitsministeren, om
ikke justitsministeren er enig med mig i, at den
form for vold kan være og er med til at skærpe
modsætningerne i det danske samfund, og at
der derfor er brug for en særlig indsats på netop
det område for at undgå, at vi får flere af den
slags episoder i fremtiden?";Poul Nødgaard
7145;title_name;":
Jeg vil sige til hr. Jørgen Arbo-Bæhr, at uanset
hvad begrundelsen er for at begå vold og på den
måde krænke andre menneskers integritet, så er
det noget, som vi ikke kan tage nok afstand fra.
Selvfølgelig er det både grotesk og meget,
meget udansk, at der begås vold alene med den
begrundelse, at man er uenig med folk eller
uenig med deres religion eller med deres kulturelle baggrund. Jeg vil sige til hr. Jørgen ArboBæhr, at i modsætning til Enhedslisten har det
ikke været noget problem for den siddende regering også at straffe de personer, der rent faktisk begår voldelige overfald, hårdere. Som det
er hr. Jørgen Arbo-Bæhr bekendt, har vi strammet straffelovgivningen, således at der bliver
straffet hårdere for den personfarlige kriminalitet.
Men til den anden del af hr. Jørgen ArboBæhrs spørgsmål - hvad vi så kan gøre som
samfund ved den tendens, der måtte være, til at
komme med racistisk motiverede overfald - vil
jeg sige, at ud over at jeg synes, at vi haren lovgivning, der på straffelovsområdet er blevet reguleret opad i den rigtige retning, så tror jeg faktisk, det fornuftige man kan gøre, er at gøre, ligesom man gør i Langeskov, hvor borgerne er
med til at tage afstand fra det ved kollektivt at
arrangere forsamlinger og demonstrationer. Det
viser, hvor meget-man1 tager afstand fra: den type
overfald.
Jeg mener ikke, at svaret alene er lovgivning,
for den lovgivning, der skulle på plads, er på
plads nu. Det er nærmere, at vi i dét civile sam'- ""
fund selv tager et medansvar og er med til at
vise vores afsky for de personer: der begår den 5
slags usympatiske handlinger. > 홢홢
r- r: .h',
'

2445";Lene Espersen
8793;name_party;":
Jeg er glad for svaret, og jeg er specielt glad for
den del af det, der roser borgerne i Langeskov
for deres initiativ på det her område. Det, jeg
bare efterlyser, er også at få nogle offentlige
holdningstilkendegivelser ikke mindst fra regeringsrepræsentanter og fra justitsministeren, så
der sørges for, at der også fra officielt hold bliver
taget klar afstand fra lige præcis det, der hedder
racistisk vold.
Jeg vil da godt høre, om ikke det kunne være
noget, ministeren kunne overveje i fremtiden: at
være meget mere offensiv, hvad angår offentligt
at melde ud og sige, at den danske regering tager klart afstand fra det, hver gang racismen på
den måde stikker sit hæslige ansigt frem.";Jørgen Arbo-Bæhr
9494;Time;;Kl. 13.05
9528;title_name;":'
Jeg vil sige til hr. Jørgen Arbo-Bæhr, at det synes
jeg så sandelig også jeg gør de gangé, hvor jeg
bliver spurgt om det. Og det er sådan set uanset,
hvad det racistiske motiv er, om det racistiske
motiv ligger i, at folk har en anden kulturel baggrund og ad den vej bliver set ned på og talt ned
til, fordi de tilhører et etnisk mindretal, eller at
det skyldes, at man tilhører et etnisk mindretal,
der taler ned til den store del af den danske befolkning, der vælger at optræde, sådan som det
nu lader sig høre i dansk kultur. Nedsættende
bemærkninger om unge piger, der går klædt på
en bestemt måde, finder jeg lige så uacceptable.
Det, jeg synes er vigtigt, er, at vi alle sammen
ved at tage klar afstand i den offentlige debat fra
den slags både - kan, man sige - retoriske overfald og selvfølgelig også fysiske overfald er med
til at sige, at Danmark altså er et land, hvor fritænkningen og frisindet skal være i højsædet,
hvor der skal være plads til tolerance, og hvor
man skal opføre sig ordentligt over fot hinan-1 홢
den.
!
: 홢5 : if'' 홢
Der tror jeg faktisk, at det,'at beboere og medborgere selv tager initiativer, har en langt, langt
større præventiv effekt og en langt mere opdragende effekt på at få folk til at tænke over, hvad
det er, de gør, end at det er os politikere, der er
dem, der ligesom siger, ,at vi er de eneste, der ' 1
kan have en holdning til det hér. Jeg 'synes, det
er meget vigtigt: at man tager et 'medansvar,'
uanset hvor man bor henne 'i landet. Hvis man 홢
gerne:vil have, at dét-sted: lÌÙm: lever) er frede-"" '
ligt, og at man er tolétånti f o r : ' h i n a n d e n , må'
man selv være1 med til at sige 'fta,, hvis der er
nogle, der går over grænsen.

2446

Tirsdag den 3. maj 2005 (Spm)";Lene Espersen
11280;name_party;":
Nu gik mit spørgsmål ikke på sådan et enten-eller, men på et både-og - også når vi snakker om,
hvad det er, vi skal tage afstand fra. Jeg er fuldstændig enig med justitsministeten i, at nedværdigende udsagn og forskellige former for fysisk
eller psykisk vold, der rettes den anden vej, skal
vi også tage afstand fra. Og der mener jeg, regeringen har været meget offensiv, når det handler
om at kritisere imamer, som jeg i øvrigt er enig i
man skal kritisere for deres nedværdigende
holdninger.
Jeg kunne bare godt ønske mig, at de samme
offensive offentlige udtalelser kom fra regeringen, når det drejer sig om vold, der er rettet mod
folk af en anden etnisk herkomst end dansk på
grund af deres race eller deres tro. Det er bare
det, jeg efterlyser fra justitsministeren.";Jørgen Arbo-Bæhr
