split;reason;text;value
0;;"(851)
Onsdag den 22. maj 1996 (D)

89. m ø d e";
80;Time;"Dagsorden
1) Spørgsmål til ministrene.
2) Forhandling om redegørelse nr. R 19:
Boligministerens redegørelse af 15. maj 1996 om
fremtidens byfornyelse.
(Redegørelsen anmeldt 15/5 96. Redegørelsen
givet 15/5 96. Meddelelse om forhandling 15/5
96).
3) Forespørgsel nr. F 52:
Forespørgsel til undervisningsministeren [om
Tvind].
Af Aage Frandsen (SF) m.fl.
(Forespørgslen anmeldt 10/5 96. Fremme af
forespørgslen vedtaget 15/5 96).

6801

Forslaget betyder, at det fastslås, at kommunerne generelt kan bestemme, at hjælpemidler
skal leveres af bestemte leverandører, og at
repræsentanter for brugerne skal inddrages i
forbindelse med kommunernes udarbejdelse af
de krav, der skal stilles til leverandøraftaler.
I overensstemmelse med beretning nr. 4 afgivet af Folketingets Socialudvalg den 15. maj
1996 foreslås endvidere, at for så vidt angår
særligt personlige hjælpemidler: ortopædisk
fodtøj, arm- og benproteser, tandproteser, støttekorsetter og bandager m.v., parykker, brystproteser, stomihjælpemidler og kropsbårne
synshjælpemidler, skal brugerne, uanset der
eventuelt foreligger en leverandøraftale, selv
kunne anskaffe pågældende hjælpemidler hos
en leverandør efter eget valg. Vælges en anden
leverandør end den, kommunen har indgået
leverandøraftale med, refunderes brugeren et
beløb svarende til størrelsen af det beløb, som
hjælpemidlet ville have kostet hos kommunens
leverandør.
Foreligger der ikke leverandøraftale, har brugeren frit leverandørvalg.
Den årlige merudgift ved forslaget skønnes til
ca. 76 mio. kr.
Det foreslås, at ordningen træder i kraft den 1.
januar 1997.

Meddelelser fra formanden";kl. 13.00
1729;title_name;":
Socialministeren (Karen Jespersen) har meddelt
mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om social
bistand. (Ændring af reglerne i § 58 om støtte til
særligt personlige hjælpemidler).
(Lovforslag nr. L 271).
Skriftlig fremsættelse af forslag";Henning Grove
2043;title_name;":
Hermed tillader jeg mig at fremsætte:
Forslag til lov om ændring af lov om social
bistand. (Ændring af reglerne i § 58 om støtte til
særligt personlige hjælpemidler).
(Lovforslag nr. L 271).
Bistandslovens § 58 indeholder betingelserne for
ydelse af hjælpemidler.

Den første sag på dagsordenen var:
1) Spørgsmål til ministrene.
Spm. nr. S 2261
1) Til statsministeren af:";Karen Jespersen
2438;name_party;":
»Er det korrekt, at indholdet i hidtil hemmeligholdte dokumenter sår tvivl om indholdet i den
redegørelse om H.C. Hansen-papiret, som
udenrigsministeren gav Udenrigspolitisk Nævn
den 29. juni 1995?«
Skriftlig begrundelse
Ifølge Morgenavisen Jyllands-Posten den 12.
maj 1996 indeholder et dokument, som lå i Rigsarkivets arkivmappe om Thulesagen, men som
blev fjernet igen efter krav fra Udenrigsministeriet, oplysninger om, at daværende departe-

6802

Onsdag den 22. maj 1996 (Spm)

mentschef i Grønlandsministeriet, Eske Brun, i
1964 var fuldt ud vidende om, at USA overfløj
Grønland med atombevæbnede fly på trods af
den officielle politik, der forbød atomvåben.
Regeringens redegørelse til Udenrigspolitisk
Nævn den 29. juni 1995 efterlader det indtryk, at
danske regeringer og Udenrigsministeriet ikke
gennem de senere årtier havde kendskab til
regelmæssige overflyvninger af Grønland med
atombevæbnede B-52 fly.
De nye oplysninger tyder på, at kendskabet til
krænkelserne af dansk atomvåbenfrihed har
været langt mere omfattende end hidtil oplyst,
og at den redegørelse, som Folketinget har fået,
var et forsøg på at give H.C. Hansen skylden for
en politik, som langt flere har haft ansvaret for,
og som har været kendt i Udenrigsministeriet
hele vejen igennem. Dette er i hvert fald en mistanke, som bestyrkes, når man læser artiklen af
Eigil Jørgensen, direktør for Udenrigsministeriet
1974-1983, i Udenrigsministeriets bog om den
danske udenrigstjeneste 1970-1995.";Keld Albrechtsen
3936;name_party;":
I regeringens redegørelse fra juni sidste år fik vi
at vide, at det var H.C. Hansen, der i 1957 gav
grønt lys for atomvåben i Grønland, og samtidig
fik vi at vide som en officiel kendsgerning, at
USA i 1950'erne og 1960'erne havde overfløjet
Grønland med atombevæbnede B-52 fly.
Vi fik derimod ikke at vide, at tilladelsen til
atomvåben i Grønland faktisk allerede blev
givet af den borgerlige regering i 1951, og at alt
tyder på, at de danske ministerier i 1950'erne,
1960'erne, 1970'erne og 1980'erne og formentlig
også i 1990'erne udmærket var klar over, at disse overflyvninger af Grønland med atombevæbnede B-52 fly fandt sted. Det fik vi ikke at vide.";Keld Albrechtsen
4634;title_name;":
Som det er spørgeren bekendt, har regeringen
anmodet Dansk Udenrigspolitisk Institut - i folkemunde kaldet DUPI - om at udarbejde en
hvidbog om bl.a. USA's overflyvninger af Grønland og den danske beslutningsproces. Jeg
ønsker for min part ikke at foruddiskontere
resultatet af denne undersøgelse, for det ville
være helt forkert, og så vil jeg i øvrigt henvise til
mine besvarelser af de to efterfølgende spørgsmål, som hr. Keld Albrechtsen har stillet mig.";Poul Nyrup Rasmussen
5116;name_party;":
Jeg mener ikke, man kan henvise til
DUPI-undersøgelsen, for her drejer det sig om,

hvorvidt Folketinget har fået korrekte oplysninger af regeringen, hvilket alt tyder på at Folketinget ikke har, så det er en sag, som hører
hjemme her i Folketingssalen.
Jeg vil godt spørge statsministeren, om det er
korrekt, at der findes et hemmeligt dokument,
der viser, at daværende departementschef i
Grønlandsministeriet, Eske Brun, i 1964 var
fuldt ud vidende om, at USA overfløj Grønland
med atombevæbnede fly på trods af den officielle atompolitik, der jo indebar et forbud mod
atomvåben i Grønland. Er det korrekt, at der
findes et dokument, der viser, at de danske
embedsmænd udmærket godt vidste, at der
fandt en konsekvent og systematisk krænkelse
af den danske og grønlandske atomvåbenfrihed
sted? Og hvis det er korrekt, hvorfor fik vi det så
ikke at vide sidste år, da udenrigsministeren
kom til Nævnet? Hvis det er korrekt, hvorfor er
det så ikke kommet med i regeringens redegørelse? Og hvis det er korrekt, hvordan kan det så
gå til, at denne viden skulle være gået tabt op
gennem tiden? Er det ikke korrekt, at når man
læser tidligere direktør i Udenrigsministeriet
Eigil Jørgensens redegørelse fra december sidste
år i Udenrigsministeriets egen bog, efterlader
den helt klart det indtryk, at Eigil Jørgensen,
som stadig var direktør i 1980'erne, udmærket
godt vidste, at der fandt konsekvente krænkelser sted af den danske atomvåbenpolitik? Er det
korrekt, hr. statsminister?
Hermed sluttede spørgsmålet.
Spm. nr. S 2262
2) Til statsministeren af:";Keld Albrechtsen
6692;name_party;":
»Er det korrekt, at regeringen har skabt en helt
uholdbar retstilstand ved først at give journalister og forskere adgang til dokumenter om
Thulesagen og derpå igen bortcensurere disse
dokumenter?«
Skriftlig begrundelse
Ifølge pressen den 13. maj 1996 har Udenrigsministeriet i 1995 fjernet nogle dokumenter fra
Rigsarkivets arkivmappe om Thulesagen. Disse
dokumenter havde forskere og journalister fået
adgang til, og oplysninger om dokumenternes
indhold blev offentliggjort.

Onsdag den 22. maj 1996 (Spm)
Bortcensureringen af disse dokumenter skaber en uklar retstilstand, idet det rejser tvivl om,
hvorvidt forskere og journalister kan risikere at
blive retsforfulgt for at bruge det materiale, som
de nåede at se. Den klare løsning på dette problem består i at offentliggøre de pågældende
dokumenter. Det kan ikke være rigtigt, at forskere og journalister skal arbejde i en juridisk
gråzone, hvor de skiftevis får adgang til materiale og adgang til at omtale indholdet i dette
materiale og derpå senere risikerer retsforfølgelse, hvis de bruger materialet.
Hele denne censursag er også i ganske klar
modstrid med de løfter om forskeres og journalisters adgang til Thulepapirerne, som udenrigsministeren gav i pressen.";Keld Albrechtsen
7938;name_party;":
Jeg må meget stærkt advare statsministeren
mod dette forsøg på at lægge låg på disse ting.
Det, som statsministeren nu bevæger sig ud i,
kan komme regeringen meget dyrt at stå.
Jeg stiller et meget konkret og meget præcist
spørgsmål, nemlig om der er forholdt Det
Udenrigspolitiske Nævn oplysninger, og om det
er korrekt, at der findes sådanne oplysninger i et
dokument, som man først har givet til journalisterne og derefter - da man åbenbart selv har
fundet ud af, hvad det indeholdt, og hvilke konsekvenser dette papir har - har forsøgt at hemmeligholde ved at tage det ud af den Thulemappe, Rigsarkivet havde. Jeg må kraftigt advare
statsministeren, og jeg håber, at statsministeren
efter nærmere overvejelse nu vil besvare de
spørgsmål, der bliver stillet.";Keld Albrechtsen
8740;title_name;":
Hvis det er spørgsmål nr. S 2262, der nu tænkes
på - og det er det - vil jeg gerne svare på det.
Spørgsmålet burde rettelig være stillet til udenrigsministeren, og jeg forstår, at spørgsmålet
oprindelig var tiltænkt ham, men det er åbenbart ændret til at blive stillet til mig.
Udenrigsministeren har over for mig oplyst
følgende: Udenrigsministeriets materiale, der lå
til grund for regeringens redegørelse af 29. juni
1995 om visse aspekter af Thulesagen, er afleveret til Rigsarkivet. Adgang til dette materiale
gives i henhold til lov om offentlige arkiver.
En række journalister har anmodet om
adgang til dette materiale, og anmodningerne er
indgivet til Rigsarkivet, der jo administrerer lov
om offentlige arkiver m.v. Rigsarkivet sender
sådanne anmodninger til høringer i de berørte
ministerier.
I

6803

I den konkrete situation har udenrigsministeren oplyst for mig, at der blev udleveret mere
materiale til gennemsyn, end Udenrigsministeriet specifikt havde nævnt i sit samtykke. Dette
gjorde Udenrigsministeriet Rigsarkivet
opmærksom på.
Der er således tale om, at Rigsarkivet herefter
drog omsorg for, at der efterfølgende alene blev
givet adgang til det materiale, der specifikt var
nævnt i Udenrigsministeriets samtykke.
Det er de oplysninger, der foreligger for mig.";Poul Nyrup Rasmussen
10045;name_party;":
Det fremgår af oplysningerne i Jyllands-Posten
den 13. maj, at et af de dokumenter, som lå i
mappen, men altså senere blev mørkelagt, var
det hemmelige dokument, der viser, at man
udmærket godt vidste i embedsapparatet, at
den danske atomvåbenfrihed blev krænket, og
at man i hvert fald har vidst det siden 1964. Dette dokument ønskede man altså fra Udenrigsministeriets side at trække tilbage, men i første
omgang havde man givet tilladelse til, at journalister og forskere kunne se det.
Jeg vil godt spørge: Vil det nu være strafbart
for disse journalister at bruge den viden, som de
fik dengang, og som jeg har forstået at de fik fri
bane til at forelægge for offentligheden? Kan
man leve med en sådan retstilstand? Kan det
være rigtigt, at regeringen det ene øjeblik skal
kunne stille oplysninger til rådighed og det
næste øjeblik trække dem tilbage, og at det hele
måske ender med, at journalister bliver slæbt for
retten, fordi de giver oplysninger videre til
pressen fra det materiale, de har fået lov til at se,
fordi de i sin tid fik et klart signal fra Udenrigsministeriet om, at de godt måtte omtale indholdet over for offentligheden? Jeg vil godt spørge
statsministeren, om der ikke er skabt en så uklar
retstilstand, at den eneste løsning vil være at
offentliggøre de dokumenter, man åbenbart trak
tilbage, da man opdagede, hvilke konsekvenser
indholdet ville få.";Keld Albrechtsen
11462;title_name;":
Jeg har et råd til hr. Keld Albrechtsen, og jeg
synes selv, det er et godt råd: Jeg vil simpelt hen
foreslå, at alle yderligere spørgsmål vedrørende
arkivloven og Rigsarkivet kontra Udenrigsministeriet bliver stillet til udenrigsministeren. Det er
det mest naturlige.

6804

Onsdag den 22. maj 1996 (Spm)";Poul Nyrup Rasmussen
11792;name_party;":
Nu ved statsministeren sandsynligvis, at det er
meget vanskeligt at stille spørgsmål til udenrigsministeren, da han meget sjældent er til stede her i landet. Men nok om det.
Jeg mener, at statsministeren har det fulde
ansvar for denne sag og også har været involveret i bl.a. håndteringen af Thulesagen, så jeg
mener, det er fuldt ud rimeligt at stille sådanne
spørgsmål til statsministeren.
Derfor vil jeg godt spørge - og det spørgsmål
må statsministeren som pressens minister kunne
besvare ganske klart: Er det rimeligt, at der skabes en så uklar retstilstand, når man skiftevis
stiller dokumenter til rådighed og trækker de
samme dokumenter tilbage, når det viser sig, at
de har et for regeringen meget belastende indhold? Er det så rimeligt, at journalister senere
hen risikerer at blive slæbt i retten på grund af,
at regeringen har skabt en uklar retstilstand?
Det spørgsmål må pressens minister da kunne
besvare.
Hermed sluttede spørgsmålet.
Spm. nr. S 2316
3) Til statsministeren af:";Keld Albrechtsen
12808;name_party;":
»Vil regeringen erkende, at den redegørelse,
som regeringen i juni 1995 gav Det Udenrigspolitiske Nævn om betydningen af fundet af H.C.
Hansen-papiret, er både mangelfuld og misvisende i sine konklusioner og derfor bør trækkes
tilbage og erstattes af en helt ny redegørelse?«
Skriftlig begrundelse
Der henvises til Morgenavisen Jyllands-Postens
oplysninger den 17. maj 1996, hvoraf det fremgår, at den danske regerings viden om den amerikanske atompolitik i Grønland og danske
myndigheders medvirken heri var langt mere
omfattende, end regeringens redegørelse fra
juni 1995 giver indtryk af.";Keld Albrechtsen
13423;name_party;":
Da SF og Enhedslisten skrev afsluttende kommentarer til undersøgelsen af håndteringen af
Thulesagen, sagde vi, at det måtte undre, at
regeringen kunne bruge 15 måneder på at lave
en undersøgelse af H.C. Hansen-brevet, der

resulterede i en så mangelfuld og misvisende
redegørelse som den, man gav Det Udenrigspolitiske Nævn den 29. juni 1995.
Jeg har for lidt siden stillet spørgsmål til statsministeren om redegørelsens konkrete indhold,
og vi må konstatere, at regeringen nægter at
besvare disse spørgsmål i spørgetiden i dag.
Men jeg håber, at statsministeren nu vil benytte
den sidste chance i denne omgang, opgive forsøget på at lægge låg på og i stedet give løfte om
en tilbundsgående undersøgelse og en ny redegørelse.";Keld Albrechtsen
14189;title_name;":
Jeg har naturligvis ligesom spørgeren læst aviser i den forløbne tid, for det er jo en del af
arbejdet. Jeg har også noteret mig, at udenrigsministerens redegørelse til Det Udenrigspolitiske Nævn i juni 1995 har ført til mange forskellige oplysninger og vidnesbyrd om, hvad der
skete i efterkrigstiden vedrørende Thulebasen,
og derfor mener jeg også, at vi i regeringen har
al mulig grund til at være tilfredse med, at vi
besluttede, at sagen skulle belyses af uafhængige forskere med forstand på disse spørgsmål.
Så vidt jeg er orienteret, vil Dansk Udenrigspolitisk Institut, som forestår undersøgelsen,
være færdig om få måneder, og det er først, når
resultatet af DUPI's undersøgelse foreligger, det
giver nogen mening at forholde sig til hr. Keld
Albrechtsens spørgsmål.";Poul Nyrup Rasmussen
14988;name_party;":
Statsministeren viser med sit svar, at han ikke
har forstået, hvad det er for et problem, regeringen står over for.
Det, vi snakker om her, er ikke et spørgsmål
om en historisk redegørelse, for den får vi, når
DUPI er færdig. Spørgsmålet er, om denne og
tidligere regeringer har vildledt Folketinget, og
det er et spørgsmål, der må opklares her i denne
sal og ikke gennem videnskabelige undersøgelser andre steder. Jeg vil godt bede statsministeren bekræfte, at det forholder sig sådan: Når det
er et spørgsmål om overholdelsen af ministeransvarlighedsloven, er det ikke noget, der kan
henvises til et institut, men så er det noget, der
skal foregå her.
Så vil jeg gerne spørge statsministeren: Hvis
det er rigtigt, at embedsmændene hele tiden har
vidst, at disse overflyvninger med atombevæbnede fly fandt sted gennem 1950'erne og
1960'erne, er det så ikke korrekt, at hr. Uffe Ellemann-Jensen og hr. Hans Engell har ført Folke-

Onsdag den 22. maj 1996 (Spm)
tinget bag lyset i 1980'erne? De påstod gang på
gang, at vi siden 1957 har haft en situation, hvor
USA kendte og respekterede den danske atompolitik, og er det så ikke korrekt, at disse ministre har ført Folketinget bag lyset? Og er det
ikke også korrekt, at den nuværende regering
har videreført dette problem ved ikke at orientere Nævnet i juni sidste år?";Keld Albrechtsen
16330;name_party;":
Som bekendt blev der nedsat et udvalg til at
granske regeringens behandling af H.C. Hansen-papiret, og så vidt jeg erindrer, var det
sådan, at der ikke var noget flertal, der kritiserede regeringen for dens behandling af H.C. Hansen-papiret, fordi Enhedslisten ikke støttede
kritikken af regeringen. Kan statsministeren
bekræfte dette?
Hermed sluttede spørgsmålet.
Spm. nr. S 2315
4) Til erhvervsministeren af:
Niels J. Langkilde (KF):
»Hvad agter ministeren at foretage sig, for at
danske virksomheder ikke holdes ude af det
danske marked for specielle drikkelige produkter på grund af de særlige danske regler for
emballage?«
Skriftlig begrundelse
Af dagspressen er det fremgået, at danskproducerede drikke som iste, specialdrikke for cykelryttere og proteindrikke til syge ikke kan sælges
i Danmark på grund af de helt særlige danske
emballageregler, som bl.a. påbyder, at drikke,
som bestemmes som læskedrikke, skal sælges i
returflasker. Navnlig har det spørgerens interesse at vide, om ministeren vil arbejde for en
ændring af emballagereglerne i forbindelse med
implementeringen af EU's emballagedirektiv,
og om ministeren vil arbejde for en anden klar,
logisk og ikkediskriminerende definition af
danskproducerede læskedrikke, som gør det
forudsigeligt for myndigheder og virksomheder
at arbejde med et kommende regelsæt på området.

6805";Per Stig Møller
17714;title_name;":
Som jeg ser det, står vi - det ved spørgeren sikkert også godt - med to bekendtgørelser, der
måske kommer i karambolage med hinanden.
Jeg siger udtrykkelig »måske«.
Vi har Miljø- og Energiministeriets bekendtgørelse om emballage til øl og læskedrikke, og
ifølge den må mineralvand og lign. kun markedsføres i Danmark i returemballage. Vi har
også Skatteministeriets bekendtgørelse, som
afgør, hvilke læskedrikke der er omfattet af
betegnelsen mineralvand. På den ene side er det
altså Skatteministeriet, der træffer afgørelse om,
hvilke drikkelige produkter der kan karakteriseres som mineralvand, og på anden side set er
det Miljø- og Energiministeriet, der administrerer reglerne om emballage til øl og læskedrikke.
Jeg har ligesom statsministeren og spørgeren
læst aviser og har selvfølgelig også læst om den
pågældende sag, som jeg tror ligger bag spørgerens spørgsmål i dag, og jeg vil sige, at ud fra
avisreferatet synes jeg også, det kan se mærkeligt ud. Det påstås, at vi kan risikere at miste 400
arbejdspladser i Danmark, selv om der samtidig
er startet en import af italiensk iste, som godt
kan sælges her i landet i den emballage.
På den baggrund - nu er det kun aviserne, jeg
har sagen fra - har jeg henvendt mig til mine to
kollegaer i regeringen og bedt om at få deres
udlægning af sagen. Det er, hvad jeg har foretaget mig i sagen, og det er vist også, hvad der tilkommer mig at foretage mig.
Niels J. Langkilde (KF):
Jeg vil gerne sige tak for svaret, og jeg vil gerne
følge op og høre, hvornår ministeren forventer
at få et svar fra de pågældende ministre, og om
ministeren principielt kan se, at vi har et problem med den måde, vi anvender emballagedirektivets bestemmelser på i Danmark i dag
ved f.eks. at holde dåser ude. Mener ministeren,
at vi kunne løse en del af problemerne ved at tillade den form for emballage?";Mimi Jakobsen
19589;title_name;":
Med hensyn til det sidste spørgsmål synes jeg,
det ville være at starte en stor diskussion, som
jeg ikke mener det vil være rimeligt for mig at
blande mig i i dag. Men til det andet spørgsmål
vil jeg sige, at jeg vil da lige give mine kolleger
nogle dage til at svare på mit brev. Det er maj
måned, og alle har nok at gøre. Men selvfølgelig
regner jeg bestemt med at få svar inden for et
relativt kort tidsrum, og jeg er sikker på, at pro-

6806

Onsdag den 22. maj 1996 (Spm)

blemstillingen også optager mine to kolleger det tror jeg da helt bestemt - så der kommer sikkert et godt svar inden for en rimelig tidsfrist.";Mimi Jakobsen
20239;name_party;":
Jeg er meget glad for erhvervsministerens svar
vedrørende et enkelt produkt, og jeg vil gerne
spørge ministeren, om ministeren også vil prøve
at gøre noget inden for andre områder. Vi har
bl.a. noget, der hedder kliniske ernæringsprodukter, og det er et område, vi gerne skulle have
med. (Pause).";Hans Christian Schmidt
20571;title_name;":
Jeg tror, jeg må bede spørgeren om at starte forfra igen.";Henning Grove
20657;name_party;":
Jeg vil gerne takke ministeren for svaret, for jeg
synes, det er godt, at erhvervsministeren vil tage
sig af det problem. Det er helt klart, at der er
nogle, der er kommet i klemme her.
Men jeg vil godt spørge ministeren, om ministeren vil prøve at tage fat på alt det, der findes
på området. Vi har fået en henvendelse fra nogle, der markedsfører kliniske ernæringsprodukter, og mærkeligt nok er det sådan, at selv om
disse produkter er beregnet til syge mennesker,
der ikke kan tage anden føde til sig, skal de
måske fremover leveres i en anden emballage.
Men situationen er akkurat den samme, og jeg
vil bare spørge ministeren, om ministeren vil
prøve at undersøge, om man kan tage det hele
med, altså også andre områder og andre varer.
Niels J. Langkilde (KF):
Jeg vil også gerne sige tak for ministerens andet
svar om, at det vil gå hurtigt.
Jeg er lidt optaget af det samme problem, som
hr. Hans Christian Schmidt gør opmærksom på.
Det er jo ikke kun almindelig te, det handler om,
det drejer sig jo også om ernæring til syge mennesker og specialprodukter af mangfoldig art,
og jeg synes, det vil være uhensigtsmæssigt,
hvis vi direkte beder fabrikanterne af de produkter om at flytte til udlandet, for at de kan
udføre deres virksomhed. Det ville være rart,
om vi også kunne udvikle en lang række specialprodukter i Danmark.
Derfor vil jeg gerne høre, om ministeren vil
spørge sine berørte kolleger, om der er muligheder for også at se på de områder. Det er jo ikke
kun et spørgsmål om iste, det er bare det produkt, der har været mest fremme i pressen, og

de producenter, der har turdet stå åbent frem,
fordi de har været klemt så hårdt.";Hans Christian Schmidt
22340;title_name;":
Jeg beklager meget, at jeg allerede var på vej
videre til det næste møde. Det var bestemt ikke
uhøfligt ment.
Jeg kan sige til spørgerne, at i Erhvervsministeriet beskæftiger vi os selvsagt med de sager,
som vi får forelagt. Jeg har også fået forelagt
sagen om iste, og jeg har henvendt mig til mine
kolleger for at få forklaringen på og baggrunden
for sagen og for, at vi kan finde frem til, hvordan man kan gøre noget ved den.
Men ellers er det selvfølgelig i høj grad
Erhvervsministeriets engagement i spørgsmålet
om tekniske handelshindringer, der er indfaldsvinklen, og jeg vil gerne sige, at hvis der er
nogen, der henvender sig til både Erhvervsministeriet og et hvilket som helst andet ministerium, går vi selvfølgelig ind i sagen og spørger i
andre ministerier, hvis der er noget, vi ikke forstår. Vi drøfter sagen, som man gør i en regering, hvis der er grundlag for det, på samme
måde som når andre ministre henvender sig til
mig. Og hvis der kommer en konkret henvendelse, vil jeg selvsagt gerne beskæftige mig med
den.
Jeg kender ikke de andre sager, der er blevet
nævnt her, men Erhvervsministeriet er selvfølgelig heller ikke et overministerium. Vi kan stort
set kun beskæftige os med de sager, vi får forelagt, og det er såmænd også rigeligt, skulle jeg
hilse og sige.
Hermed sluttede spørgsmålet.
Spm. nr. S 2219
5) Til miljø- og energiministeren af:";Mimi Jakobsen
